instance family mcis-fc-induced
g50-g58-normed 11 1000.000000
g50-g59-normed 11 1000.000061
g50-g60-normed 11 1000.000061
g50-g66-normed 11 1000.000000
g50-g73-normed 11 1000.000061
g50-g82-normed 11 1000.000061
g50-g86-normed 11 1e8
g50-g93-normed 11 1e8
g6-g58-normed 11 1000.000061
g6-g59-normed 11 156.927902
g6-g60-normed 11 27.423073
g6-g66-normed 11 1000.000122
g6-g73-normed 11 153.995285
g6-g82-normed 11 1000.000000
g6-g86-normed 11 1000.000000
g6-g93-normed 11 20.682491
g7-g58-normed 11 4.223404
g7-g59-normed 11 3.855178
g7-g60-normed 11 40.729404
g7-g66-normed 11 74.313026
g7-g73-normed 11 74.439735
g7-g82-normed 11 270.647369
g7-g86-normed 11 33.072197
g7-g93-normed 11 20.697540
g8-g58-normed 11 1000.000000
g8-g59-normed 11 1000.000061
g8-g60-normed 11 1000.000122
g8-g66-normed 11 1000.000000
g8-g73-normed 11 1000.000061
g8-g82-normed 11 1000.000061
g8-g86-normed 11 1000.000061
g8-g93-normed 11 1000.000061
g9-g58-normed 11 1000.000122
g9-g59-normed 11 1000.000061
g9-g60-normed 11 1000.000061
g9-g66-normed 11 1000.000061
g9-g73-normed 11 1000.000122
g9-g82-normed 11 1000.000061
g9-g86-normed 11 1000.000122
g9-g93-normed 11 1000.000061
phase-30-150-0.34-0.36-0.42-1 12 1000.000000
phase-30-150-0.34-0.36-0.42-2 12 1000.000000
phase-30-150-0.34-0.36-0.42-3 12 1000.000000
phase-30-150-0.34-0.36-0.42-4 12 1000.000000
phase-30-150-0.34-0.36-0.42-5 12 1000.000061
phase-30-150-0.34-0.36-0.42-6 12 1000.000000
phase-30-150-0.34-0.36-0.42-7 12 1000.000061
phase-30-150-0.34-0.36-0.42-8 12 1000.000000
phase-30-150-0.38-0.38-0.44-1 12 1000.000061
phase-30-150-0.38-0.38-0.44-2 12 1000.000000
phase-30-150-0.38-0.38-0.44-3 12 1000.000061
phase-30-150-0.38-0.38-0.44-4 12 1000.000061
phase-30-150-0.38-0.38-0.44-5 12 1000.000000
phase-30-150-0.38-0.38-0.44-6 12 1000.000000
phase-30-150-0.38-0.38-0.44-7 12 1000.000000
phase-30-150-0.38-0.38-0.44-8 12 1000.000000
phase-30-150-0.40-0.46-0.48-1 12 1000.000061
phase-30-150-0.40-0.46-0.48-2 12 1000.000000
phase-30-150-0.40-0.46-0.48-3 12 1000.000061
phase-30-150-0.40-0.46-0.48-4 12 1000.000061
phase-30-150-0.40-0.46-0.48-5 12 1000.000000
phase-30-150-0.40-0.46-0.48-6 12 1000.000000
phase-30-150-0.40-0.46-0.48-7 12 1000.000000
phase-30-150-0.40-0.46-0.48-8 12 1000.000061
phase-30-150-0.42-0.46-0.50-1 12 1000.000000
phase-30-150-0.42-0.46-0.50-2 12 1000.000000
phase-30-150-0.42-0.46-0.50-3 12 1000.000061
phase-30-150-0.42-0.46-0.50-4 12 1000.000000
phase-30-150-0.42-0.46-0.50-5 12 1000.000061
phase-30-150-0.42-0.46-0.50-6 12 1000.000061
phase-30-150-0.42-0.46-0.50-7 12 1000.000000
phase-30-150-0.42-0.46-0.50-8 12 1000.000000
phase-30-150-0.44-0.46-0.50-1 12 1000.000000
phase-30-150-0.44-0.46-0.50-2 12 1000.000000
phase-30-150-0.44-0.46-0.50-3 12 1000.000000
phase-30-150-0.44-0.46-0.50-4 12 1000.000000
phase-30-150-0.44-0.46-0.50-5 12 1000.000000
phase-30-150-0.44-0.46-0.50-6 12 1000.000061
phase-30-150-0.44-0.46-0.50-7 12 1000.000061
phase-30-150-0.44-0.46-0.50-8 12 1000.000061
phase-30-150-0.46-0.50-0.52-1 12 1000.000000
phase-30-150-0.46-0.50-0.52-2 12 1000.000061
phase-30-150-0.46-0.50-0.52-3 12 1000.000000
phase-30-150-0.46-0.50-0.52-4 12 1000.000000
phase-30-150-0.46-0.50-0.52-5 12 1000.000000
phase-30-150-0.46-0.50-0.52-6 12 1000.000061
phase-30-150-0.46-0.50-0.52-7 12 1000.000000
phase-30-150-0.46-0.50-0.52-8 12 1000.000000
phase-30-150-0.48-0.50-0.54-1 12 1000.000000
phase-30-150-0.48-0.50-0.54-2 12 1000.000000
phase-30-150-0.48-0.50-0.54-3 12 1000.000061
phase-30-150-0.48-0.50-0.54-4 12 1000.000000
phase-30-150-0.48-0.50-0.54-5 12 1000.000000
phase-30-150-0.48-0.50-0.54-6 12 1000.000061
phase-30-150-0.48-0.50-0.54-7 12 1000.000000
phase-30-150-0.48-0.50-0.54-8 12 1000.000061
phase-30-150-0.50-0.52-0.54-1 12 1000.000000
phase-30-150-0.50-0.52-0.54-2 12 1000.000000
phase-30-150-0.50-0.52-0.54-3 12 1000.000061
phase-30-150-0.50-0.52-0.54-4 12 1000.000000
phase-30-150-0.50-0.52-0.54-5 12 1000.000000
phase-30-150-0.50-0.52-0.54-6 12 1000.000000
phase-30-150-0.50-0.52-0.54-7 12 1000.000061
phase-30-150-0.50-0.52-0.54-8 12 1000.000000
phase-30-150-0.52-0.54-0.56-1 12 1000.000000
phase-30-150-0.52-0.54-0.56-2 12 1000.000000
phase-30-150-0.52-0.54-0.56-3 12 1000.000000
phase-30-150-0.52-0.54-0.56-4 12 1000.000000
phase-30-150-0.52-0.54-0.56-5 12 1000.000000
phase-30-150-0.52-0.54-0.56-6 12 1000.000000
phase-30-150-0.52-0.54-0.56-7 12 1000.000000
phase-30-150-0.52-0.54-0.56-8 12 1000.000000
phase-30-150-0.54-0.56-0.58-1 12 1000.000000
phase-30-150-0.54-0.56-0.58-2 12 1000.000061
phase-30-150-0.54-0.56-0.58-3 12 1000.000000
phase-30-150-0.54-0.56-0.58-4 12 1000.000000
phase-30-150-0.54-0.56-0.58-5 12 1000.000000
phase-30-150-0.54-0.56-0.58-6 12 1000.000000
phase-30-150-0.54-0.56-0.58-7 12 1000.000061
phase-30-150-0.54-0.56-0.58-8 12 1000.000000
phase-30-150-0.56-0.56-0.60-1 12 1000.000000
phase-30-150-0.56-0.56-0.60-2 12 1000.000000
phase-30-150-0.56-0.56-0.60-3 12 1000.000000
phase-30-150-0.56-0.56-0.60-4 12 1000.000000
phase-30-150-0.56-0.56-0.60-5 12 1000.000000
phase-30-150-0.56-0.56-0.60-6 12 1000.000000
phase-30-150-0.56-0.56-0.60-7 12 1000.000000
phase-30-150-0.56-0.56-0.60-8 12 1000.000061
phase-30-150-0.60-0.58-0.62-1 12 1000.000061
phase-30-150-0.60-0.58-0.62-2 12 1000.000061
phase-30-150-0.60-0.58-0.62-3 12 1000.000061
phase-30-150-0.60-0.58-0.62-4 12 1000.000061
phase-30-150-0.60-0.58-0.62-5 12 1000.000000
phase-30-150-0.60-0.58-0.62-6 12 1000.000000
phase-30-150-0.60-0.58-0.62-7 12 1000.000000
phase-30-150-0.60-0.58-0.62-8 12 1000.000000
phase-30-150-0.64-0.62-0.64-1 12 1000.000000
phase-30-150-0.64-0.62-0.64-2 12 1000.000061
phase-30-150-0.64-0.62-0.64-3 12 1000.000000
phase-30-150-0.64-0.62-0.64-4 12 1000.000000
phase-30-150-0.64-0.62-0.64-5 12 1000.000000
phase-30-150-0.64-0.62-0.64-6 12 1000.000000
phase-30-150-0.64-0.62-0.64-7 12 1000.000000
phase-30-150-0.64-0.62-0.64-8 12 1000.000061
phase-30-150-0.66-0.64-0.66-1 12 1000.000061
phase-30-150-0.66-0.64-0.66-2 12 1000.000061
phase-30-150-0.66-0.64-0.66-3 12 1000.000000
phase-30-150-0.66-0.64-0.66-4 12 1000.000000
phase-30-150-0.66-0.64-0.66-5 12 1000.000000
phase-30-150-0.66-0.64-0.66-6 12 1000.000000
phase-30-150-0.66-0.64-0.66-7 12 1000.000000
phase-30-150-0.66-0.64-0.66-8 12 1000.000000
phase-30-150-0.68-0.64-0.68-1 12 1000.000000
phase-30-150-0.68-0.64-0.68-2 12 1000.000061
phase-30-150-0.68-0.64-0.68-3 12 1000.000000
phase-30-150-0.68-0.64-0.68-4 12 1000.000000
phase-30-150-0.68-0.64-0.68-5 12 1000.000000
phase-30-150-0.68-0.64-0.68-6 12 1000.000061
phase-30-150-0.68-0.64-0.68-7 12 1000.000000
phase-30-150-0.68-0.64-0.68-8 12 1000.000000
phase-30-150-0.70-0.66-0.70-1 12 1000.000061
phase-30-150-0.70-0.66-0.70-2 12 1000.000000
phase-30-150-0.70-0.66-0.70-3 12 1000.000000
phase-30-150-0.70-0.66-0.70-4 12 1000.000000
phase-30-150-0.70-0.66-0.70-5 12 1000.000000
phase-30-150-0.70-0.66-0.70-6 12 1000.000000
phase-30-150-0.70-0.66-0.70-7 12 1000.000000
phase-30-150-0.70-0.66-0.70-8 12 1000.000000
phase-30-150-0.72-0.66-0.70-1 12 1000.000000
phase-30-150-0.72-0.66-0.70-2 12 1000.000061
phase-30-150-0.72-0.66-0.70-3 12 1000.000000
phase-30-150-0.72-0.66-0.70-4 12 1000.000000
phase-30-150-0.72-0.66-0.70-5 12 1000.000000
phase-30-150-0.72-0.66-0.70-6 12 1000.000000
phase-30-150-0.72-0.66-0.70-7 12 1000.000000
phase-30-150-0.72-0.66-0.70-8 12 1000.000000
phase-30-150-0.74-0.68-0.70-1 12 1000.000000
phase-30-150-0.74-0.68-0.70-2 12 1000.000000
phase-30-150-0.74-0.68-0.70-3 12 1000.000000
phase-30-150-0.74-0.68-0.70-4 12 1000.000000
phase-30-150-0.74-0.68-0.70-5 12 1000.000000
phase-30-150-0.74-0.68-0.70-6 12 1000.000000
phase-30-150-0.74-0.68-0.70-7 12 1000.000000
phase-30-150-0.74-0.68-0.70-8 12 1000.000000
phase-30-150-0.76-0.70-0.72-1 12 1000.000000
phase-30-150-0.76-0.70-0.72-2 12 1000.000000
phase-30-150-0.76-0.70-0.72-3 12 1000.000000
phase-30-150-0.76-0.70-0.72-4 12 1000.000000
phase-30-150-0.76-0.70-0.72-5 12 1000.000000
phase-30-150-0.76-0.70-0.72-6 12 1000.000000
phase-30-150-0.76-0.70-0.72-7 12 1000.000000
phase-30-150-0.76-0.70-0.72-8 12 1000.000000
phase-30-150-0.78-0.72-0.74-1 12 1000.000000
phase-30-150-0.78-0.72-0.74-2 12 1000.000000
phase-30-150-0.78-0.72-0.74-3 12 1000.000000
phase-30-150-0.78-0.72-0.74-4 12 1000.000061
phase-30-150-0.78-0.72-0.74-5 12 1000.000000
phase-30-150-0.78-0.72-0.74-6 12 1000.000061
phase-30-150-0.78-0.72-0.74-7 12 1000.000000
phase-30-150-0.78-0.72-0.74-8 12 1000.000000
phase-30-150-0.80-0.72-0.74-1 12 1000.000000
phase-30-150-0.80-0.72-0.74-2 12 1000.000000
phase-30-150-0.80-0.72-0.74-3 12 1000.000000
phase-30-150-0.80-0.72-0.74-4 12 1000.000000
phase-30-150-0.80-0.72-0.74-5 12 1000.000000
phase-30-150-0.80-0.72-0.74-6 12 1000.000000
phase-30-150-0.80-0.72-0.74-7 12 1000.000061
phase-30-150-0.80-0.72-0.74-8 12 1000.000000
phase-30-150-0.82-0.74-0.76-1 12 1000.000061
phase-30-150-0.82-0.74-0.76-2 12 1000.000000
phase-30-150-0.82-0.74-0.76-3 12 1000.000061
phase-30-150-0.82-0.74-0.76-4 12 1000.000000
phase-30-150-0.82-0.74-0.76-5 12 1000.000000
phase-30-150-0.82-0.74-0.76-6 12 1000.000000
phase-30-150-0.82-0.74-0.76-7 12 1000.000000
phase-30-150-0.82-0.74-0.76-8 12 1000.000000
phase-30-150-0.84-0.74-0.76-1 12 1000.000000
phase-30-150-0.84-0.74-0.76-2 12 1000.000000
phase-30-150-0.84-0.74-0.76-3 12 1000.000000
phase-30-150-0.84-0.74-0.76-4 12 1000.000000
phase-30-150-0.84-0.74-0.76-5 12 1000.000000
phase-30-150-0.84-0.74-0.76-6 12 1000.000000
phase-30-150-0.84-0.74-0.76-7 12 1000.000000
phase-30-150-0.84-0.74-0.76-8 12 1000.000061
phase-30-150-0.84-0.76-0.76-1 12 1000.000000
phase-30-150-0.84-0.76-0.76-2 12 1000.000000
phase-30-150-0.84-0.76-0.76-3 12 1000.000000
phase-30-150-0.84-0.76-0.76-4 12 1000.000000
phase-30-150-0.84-0.76-0.76-5 12 1000.000000
phase-30-150-0.84-0.76-0.76-6 12 1000.000000
phase-30-150-0.84-0.76-0.76-7 12 1000.000000
phase-30-150-0.84-0.76-0.76-8 12 1000.000000
phase-30-150-0.86-0.76-0.78-1 12 1000.000000
phase-30-150-0.86-0.76-0.78-2 12 1000.000000
phase-30-150-0.86-0.76-0.78-3 12 1000.000000
phase-30-150-0.86-0.76-0.78-4 12 1000.000000
phase-30-150-0.86-0.76-0.78-5 12 1000.000061
phase-30-150-0.86-0.76-0.78-6 12 1000.000000
phase-30-150-0.86-0.76-0.78-7 12 1000.000000
phase-30-150-0.86-0.76-0.78-8 12 1000.000000
