instance clique cp-fc cp-mac james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32
mcs50_r001_s100_AB03 NaN NaN NaN NaN NaN NaN NaN 1284106404 1284670671
mcs50_r001_s100_AB04 13529267 NaN NaN NaN NaN NaN NaN 13927039 14471632
mcs50_r001_s100_AB05 109504443 NaN NaN NaN NaN NaN NaN 109536498 109583692
mcs50_r001_s100_AB06 12529918 NaN NaN NaN NaN NaN NaN 14088109 16166759
mcs50_r001_s100_AB07 32566451 NaN NaN NaN NaN NaN NaN 51059638 72801369
mcs50_r001_s100_AB08 3395840 NaN NaN NaN NaN NaN NaN 3422640 3434121
mcs50_r001_s100_AB09 NaN NaN NaN NaN NaN NaN NaN 3743806315 3747690727
mcs50_r005_s100_AB00 2490 5189340.000000 5131570.000000 2996360 1163294 1845272 964102 4260 4603
mcs50_r005_s100_AB01 672 3520207.000000 3465644.000000 4536084 1795200 2766545 1668256 1824 1042
mcs50_r005_s100_AB02 15238 10010848.000000 9534777.000000 1507068 3629187 1489769 3592857 1913 4455
mcs50_r005_s100_AB03 6540 4120352.000000 3973494.000000 2992376 7238718 2482253 5832625 4776 6832
mcs50_r005_s100_AB04 2183 5326804.000000 5012238.000000 1310103 3276719 1129714 2815374 2710 1674
mcs50_r005_s100_AB05 244 4059578.000000 3854336.000000 2390240 1522225 1400639 1328266 1254 1976
mcs50_r005_s100_AB06 377 9082841.000000 8142469.000000 6027351 5226542 3491922 2705020 2172 972
mcs50_r005_s100_AB07 3035 4783285.000000 4718197.000000 1059663 2484264 991655 2192667 953 3814
mcs50_r005_s100_AB08 23470 14168480.000000 13218483.000000 3496928 1343608 1727909 975158 914 1343
mcs50_r005_s100_AB09 542 5458786.000000 5290331.000000 1002066 2473416 956122 2352466 928 1727
mcs50_r005_s20_AB00 390 3972.000000 2473.000000 2884 4008 2611 3686 497 497
mcs50_r005_s20_AB01 294 1254.000000 791.000000 1090 1642 1050 1597 405 405
mcs50_r005_s20_AB02 258 1669.000000 1167.000000 2855 3308 2855 3308 1182 1182
mcs50_r005_s20_AB03 291 2312.000000 1236.000000 1874 2191 2139 2181 744 1747
mcs50_r005_s20_AB04 118 23084.000000 6587.000000 5833 7218 3450 4366 429 419
mcs50_r005_s20_AB05 182 407.000000 382.000000 649 873 520 660 292 292
mcs50_r005_s20_AB06 349 3994.000000 2005.000000 2798 3884 2426 3436 767 720
mcs50_r005_s20_AB07 85 3842.000000 1904.000000 2141 2452 1693 1984 179 179
mcs50_r005_s20_AB08 123 1317.000000 809.000000 3527 4295 1069 1506 227 227
mcs50_r005_s20_AB09 595 7420.000000 4033.000000 3665 4483 3336 4167 597 1456
mcs50_r005_s25_AB00 21148 25187.000000 6586.000000 12118 10244 16731 15330 23681 11049
mcs50_r005_s25_AB01 4392 24598.000000 15379.000000 4237 5763 4453 6037 7186 6790
mcs50_r005_s25_AB02 445 37791.000000 27050.000000 24206 21274 23199 22199 458 1441
mcs50_r005_s25_AB03 364 11569.000000 8255.000000 16138 8956 16275 9321 797 700
mcs50_r005_s25_AB04 6728 28020.000000 14355.000000 21458 23267 21015 22721 5354 5805
mcs50_r005_s25_AB05 3529 44073.000000 33085.000000 70913 61593 107875 86334 4343 6358
mcs50_r005_s25_AB06 11138 79603.000000 34685.000000 18879 24653 18462 24115 11611 11299
mcs50_r005_s25_AB07 2144 66865.000000 37788.000000 13448 16372 23623 15321 2298 2298
mcs50_r005_s25_AB08 7761 78063.000000 32219.000000 35446 49872 32526 44678 7140 9481
mcs50_r005_s25_AB09 5922 29400.000000 10757.000000 13023 17414 28468 26909 6367 6077
mcs50_r005_s30_AB00 38 2274.000000 1945.000000 2689 2740 2397 3177 146 146
mcs50_r005_s30_AB01 6670 31997.000000 18207.000000 24973 32213 23847 32458 6219 6228
mcs50_r005_s30_AB02 632 3170.000000 1749.000000 8414 5587 3357 3078 758 758
mcs50_r005_s30_AB03 381 17032.000000 11665.000000 5736 7520 5754 7649 499 499
mcs50_r005_s30_AB04 277 5529.000000 3343.000000 1274 1169 1106 981 1273 431
mcs50_r005_s30_AB05 1089 22765.000000 13785.000000 6636 10402 4232 6480 1504 738
mcs50_r005_s30_AB06 589 33531.000000 17941.000000 15554 25378 14791 24069 714 714
mcs50_r005_s30_AB07 87 3144.000000 2554.000000 7570 5408 4890 4282 313 263
mcs50_r005_s30_AB08 1182 13179.000000 8469.000000 20406 5222 2174 3207 1297 1297
mcs50_r005_s30_AB09 205 52368.000000 32560.000000 35878 54407 16754 24356 286 290
mcs50_r005_s35_AB00 1442 252155.000000 199905.000000 166548 234338 164874 235899 1811 1396
mcs50_r005_s35_AB01 32110 797595.000000 417059.000000 33185 36024 29610 24433 67273 93052
mcs50_r005_s35_AB02 3845 62759.000000 46522.000000 60666 66173 65626 73621 2612 3199
mcs50_r005_s35_AB03 277 33804.000000 23686.000000 35238 40181 25042 29709 433 433
mcs50_r005_s35_AB04 12056 79359.000000 52263.000000 48316 70920 41832 63558 7525 6651
mcs50_r005_s35_AB05 4721 212957.000000 151676.000000 29398 40107 19284 28226 5912 7202
mcs50_r005_s35_AB06 559 19981.000000 8589.000000 13538 9394 12376 7544 715 715
mcs50_r005_s35_AB07 1593 218837.000000 136947.000000 100407 105626 86478 91425 2830 2082
mcs50_r005_s35_AB08 16586 80951.000000 58592.000000 98324 147243 36376 55998 10590 10236
mcs50_r005_s35_AB09 508 300290.000000 219954.000000 238449 374170 124134 197055 671 671
mcs50_r005_s40_AB00 712 249630.000000 182846.000000 151942 168741 185218 217664 927 923
mcs50_r005_s40_AB01 3492 181388.000000 124458.000000 756528 299593 377966 224741 7376 9327
mcs50_r005_s40_AB02 16504 251824.000000 197336.000000 138001 206541 118931 178516 16147 15995
mcs50_r005_s40_AB03 24989 549021.000000 376196.000000 514127 492296 480273 466164 39230 47859
mcs50_r005_s40_AB04 4886 17683.000000 10754.000000 11690 9582 7570 5052 5098 5098
mcs50_r005_s40_AB05 2094 240444.000000 161962.000000 138501 60193 65869 25664 2731 2336
mcs50_r005_s40_AB06 1683 49157.000000 42920.000000 28730 39008 54368 31392 1983 1843
mcs50_r005_s40_AB07 2883 597100.000000 459135.000000 512059 634532 441223 586014 3096 3096
mcs50_r005_s40_AB08 762 72353.000000 57225.000000 69496 88904 57370 67472 971 1019
mcs50_r005_s40_AB09 5037 148686.000000 120915.000000 50243 77108 104561 86236 5699 5263
mcs50_r005_s50_AB00 16602 2234204.000000 1750595.000000 715285 1220025 476775 842222 18809 18173
mcs50_r005_s50_AB01 604398 17267947.000000 15496356.000000 8496381 10203558 6425893 7707243 112929 106143
mcs50_r005_s50_AB02 46772 5475579.000000 4288402.000000 1702201 2057681 1899433 2331528 62246 68871
mcs50_r005_s50_AB03 87981 555807.000000 458210.000000 484461 431083 805068 216617 57792 54062
mcs50_r005_s50_AB04 52031 6538445.000000 4755901.000000 1836346 2883462 1570723 2309698 57779 54363
mcs50_r005_s50_AB05 7347 716854.000000 639174.000000 1254185 759995 1322198 762316 17553 27205
mcs50_r005_s50_AB06 53997 4413644.000000 3468268.000000 4416947 3330337 3178047 2236598 108442 152385
mcs50_r005_s50_AB07 1405 29216543.000000 15560205.000000 11495741 8120717 4910987 3335297 2321 1723
mcs50_r005_s50_AB08 245811 2006128.000000 1551020.000000 989095 1094268 464751 786945 79174 75079
mcs50_r005_s50_AB09 4549 1017453.000000 724712.000000 483490 682893 930234 404309 6342 5476
mcs50_r005_s60_AB00 265 819854.000000 778241.000000 760276 606312 239157 275517 516 529
mcs50_r005_s60_AB01 9422 1893653.000000 1468293.000000 792694 173404 318695 155753 6833 7132
mcs50_r005_s60_AB02 2817 890190.000000 830963.000000 438267 724007 176047 345836 1025 1995
mcs50_r005_s60_AB03 939 578404.000000 548434.000000 514630 212618 401901 189116 1160 3784
mcs50_r005_s60_AB04 2132 510212.000000 412968.000000 152154 251513 159668 101597 1059 1629
mcs50_r005_s60_AB05 2459 415784.000000 362209.000000 300338 397505 255609 341205 1437 3291
mcs50_r005_s60_AB06 445 498354.000000 397463.000000 57936 117250 39716 80374 517 548
mcs50_r005_s60_AB07 424 1082167.000000 990539.000000 676698 389070 474000 201963 705 3535
mcs50_r005_s60_AB08 11114 578897.000000 508858.000000 1261258 782675 985947 631161 2513 1341
mcs50_r005_s60_AB09 5145 1898581.000000 1475561.000000 522357 293623 341905 162610 5740 5048
mcs50_r005_s70_AB00 41087 2562841.000000 2513251.000000 3613134 1378101 2318471 1199654 1932 1323
mcs50_r005_s70_AB01 15729 14791018.000000 13418655.000000 3530909 1730041 690745 1530431 2766 4108
mcs50_r005_s70_AB02 4670 19921950.000000 18887919.000000 2490033 2911511 1868823 2216396 11615 14270
mcs50_r005_s70_AB03 375 7144089.000000 6733929.000000 6336001 1346437 6076504 1281505 705 710
mcs50_r005_s70_AB04 6718 7797400.000000 6814555.000000 3498668 790975 1797196 665642 15364 21746
mcs50_r005_s70_AB05 142886 10576587.000000 9165999.000000 6255002 1094214 3056824 1295417 5999 13414
mcs50_r005_s70_AB06 1940 5213686.000000 4947994.000000 3880732 4019894 5993075 2899997 4574 3991
mcs50_r005_s70_AB07 22265 712445.000000 680203.000000 193269 414615 151878 323218 4859 5878
mcs50_r005_s70_AB08 37903 14984291.000000 13557732.000000 1448647 3447835 1307630 3142666 14323 14363
mcs50_r005_s70_AB09 18773 1407565.000000 1358938.000000 531202 1077216 429654 874224 4660 3273
mcs50_r005_s80_AB00 2576 13702047.000000 13358056.000000 5752696 2538684 4723562 2153645 7560 3570
mcs50_r005_s80_AB01 3545 80887337.000000 70832849.000000 7489375 3152460 4821114 2852114 6440 4912
mcs50_r005_s80_AB02 3348 61251682.000000 52567503.000000 9876240 5366279 6572611 4111275 8440 5104
mcs50_r005_s80_AB03 1948 20804381.000000 17614773.000000 5786118 3165568 4693426 2893141 10331 4387
mcs50_r005_s80_AB04 4568 15485455.000000 15144018.000000 9368298 9697776 10257492 7566474 5620 24376
mcs50_r005_s80_AB05 833700 26517426.000000 23320157.000000 7524737 5145812 5928200 4363128 5035 15639
mcs50_r005_s80_AB06 1889 26591188.000000 24690708.000000 13398424 2606020 9983359 2052282 2816 7194
mcs50_r005_s80_AB07 9790 14411360.000000 13768738.000000 6879993 5291728 5314548 4442786 11174 6147
mcs50_r005_s80_AB08 206837 7469585.000000 7186372.000000 17927578 5976343 15435492 4641108 8491 18833
mcs50_r005_s80_AB09 49683 6533415.000000 6430486.000000 4258108 6955699 5790465 6124230 58885 48671
mcs50_r005_s90_AB00 161648 84432165.000000 81395736.000000 58038636 26154513 55726797 17668332 31299 20281
mcs50_r005_s90_AB01 422755 78404579.000000 73770359.000000 47631325 22881994 71444182 22172109 18007 17605
mcs50_r005_s90_AB02 2556865 41778126.000000 38715870.000000 14936824 11256939 21189626 8666070 113737 139460
mcs50_r005_s90_AB03 400225 NaN NaN 178496780 9226465 25929099 7945099 11786 9378
mcs50_r005_s90_AB04 2403 21045509.000000 18512276.000000 1808709 3155734 1742766 2879755 3325 6316
mcs50_r005_s90_AB05 1943 NaN NaN 51160382 15368935 59630969 11702601 7157 4490
mcs50_r005_s90_AB06 2980 65464072.000000 58749225.000000 18698280 10099540 11079457 7366557 6953 6466
mcs50_r005_s90_AB07 6577 59925992.000000 55609133.000000 21030532 5843220 15620585 5089149 5462 14589
mcs50_r005_s90_AB08 48770 44062109.000000 43150332.000000 89231816 70535491 15957273 36110272 22658 21175
mcs50_r005_s90_AB09 215577 8391269.000000 8174266.000000 10409260 6455852 2285100 5275064 4848 7748
mcs50_r01_s100_AB00 343 126481.000000 123947.000000 37726 89654 36149 83118 1120 503
mcs50_r01_s100_AB01 129 114541.000000 107945.000000 29098 59034 28403 58169 437 437
mcs50_r01_s100_AB02 124 75971.000000 73480.000000 20996 69636 20840 68103 708 517
mcs50_r01_s100_AB03 209 105336.000000 103334.000000 110532 125672 96095 117374 753 634
mcs50_r01_s100_AB04 51 72942.000000 71450.000000 11844 37636 12286 39386 706 493
mcs50_r01_s100_AB05 189 96643.000000 93606.000000 26741 46005 23860 36513 906 819
mcs50_r01_s100_AB06 465 26535.000000 26355.000000 18808 43946 15084 31292 595 668
mcs50_r01_s100_AB07 235 22091.000000 21217.000000 39412 19720 37026 19581 1156 608
mcs50_r01_s100_AB08 228 80033.000000 78445.000000 70941 60134 22820 38934 980 555
mcs50_r01_s100_AB09 50 33276.000000 31340.000000 18910 27189 15519 26125 415 744
mcs50_r01_s10_AB00 9 85.000000 57.000000 67 95 67 95 9 9
mcs50_r01_s10_AB01 19 152.000000 83.000000 165 232 155 217 68 68
mcs50_r01_s10_AB02 6 25.000000 25.000000 15 19 15 19 47 47
mcs50_r01_s10_AB03 24 96.000000 56.000000 93 104 93 104 83 79
mcs50_r01_s10_AB04 13 96.000000 61.000000 67 99 67 99 68 67
mcs50_r01_s10_AB05 51 176.000000 79.000000 152 215 154 217 100 100
mcs50_r01_s10_AB06 25 197.000000 138.000000 37 56 37 56 70 70
mcs50_r01_s10_AB07 23 162.000000 76.000000 116 175 124 185 76 72
mcs50_r01_s10_AB08 21 218.000000 113.000000 52 86 47 76 70 70
mcs50_r01_s10_AB09 6 176.000000 120.000000 140 147 140 147 61 6
mcs50_r01_s15_AB00 170 907.000000 506.000000 861 1197 850 1181 217 286
mcs50_r01_s15_AB01 235 1684.000000 932.000000 835 1189 827 1181 1035 304
mcs50_r01_s15_AB02 461 2481.000000 1076.000000 1853 2145 1841 2151 810 520
mcs50_r01_s15_AB03 224 1379.000000 567.000000 1133 1205 1122 1197 294 641
mcs50_r01_s15_AB04 290 2220.000000 1081.000000 2630 3477 2531 3376 401 401
mcs50_r01_s15_AB05 297 3922.000000 1448.000000 2563 2926 2563 2926 410 410
mcs50_r01_s15_AB06 244 2658.000000 1304.000000 1311 1910 1306 1912 355 360
mcs50_r01_s15_AB07 1450 2485.000000 914.000000 1513 2014 1498 2010 1780 1625
mcs50_r01_s15_AB08 212 2693.000000 1772.000000 1416 2098 1410 2091 295 299
mcs50_r01_s15_AB09 90 484.000000 297.000000 625 868 623 866 212 212
mcs50_r01_s20_AB00 14 968.000000 456.000000 1424 992 1167 779 116 116
mcs50_r01_s20_AB01 141 2013.000000 1463.000000 1009 1509 949 1417 234 490
mcs50_r01_s20_AB02 51 1274.000000 788.000000 1727 1712 922 1437 231 151
mcs50_r01_s20_AB03 118 1050.000000 653.000000 1290 849 1080 1102 250 193
mcs50_r01_s20_AB04 113 4945.000000 2821.000000 1483 1061 1313 1013 292 197
mcs50_r01_s20_AB05 149 1343.000000 760.000000 1311 1988 1187 1862 307 236
mcs50_r01_s20_AB06 91 1780.000000 1109.000000 1509 2516 1459 2465 203 203
mcs50_r01_s20_AB07 163 1792.000000 1310.000000 822 1268 817 1263 235 244
mcs50_r01_s20_AB08 27 592.000000 444.000000 924 1109 957 1165 126 126
mcs50_r01_s20_AB09 310 2407.000000 1275.000000 2086 3207 2068 3179 528 316
mcs50_r01_s25_AB00 815 17292.000000 12249.000000 14317 18706 13821 18266 1268 746
mcs50_r01_s25_AB01 984 2522.000000 1301.000000 1543 2449 4944 4529 1105 1440
mcs50_r01_s25_AB02 504 14620.000000 7213.000000 16277 15165 16042 14148 1259 622
mcs50_r01_s25_AB03 416 4632.000000 2747.000000 7672 5073 7478 4891 786 425
mcs50_r01_s25_AB04 342 36671.000000 22002.000000 15702 20855 10800 15148 1120 904
mcs50_r01_s25_AB05 682 15542.000000 9135.000000 11417 14872 11311 14771 843 843
mcs50_r01_s25_AB06 487 3020.000000 1683.000000 2347 2651 2454 2509 584 683
mcs50_r01_s25_AB07 381 16475.000000 12392.000000 14438 13577 13346 12952 643 1126
mcs50_r01_s25_AB08 317 3294.000000 2172.000000 3313 4500 3247 4509 486 642
mcs50_r01_s25_AB09 278 16997.000000 11940.000000 10461 15008 9353 13837 431 431
mcs50_r01_s30_AB00 133 760.000000 539.000000 1033 1112 944 894 361 364
mcs50_r01_s30_AB01 16 1909.000000 1506.000000 2919 1031 2072 916 127 127
mcs50_r01_s30_AB02 190 1670.000000 1173.000000 7888 3718 6691 3698 323 481
mcs50_r01_s30_AB03 15 481.000000 458.000000 332 392 275 266 115 115
mcs50_r01_s30_AB04 36 7139.000000 5565.000000 4527 3854 3688 3320 164 164
mcs50_r01_s30_AB05 151 1618.000000 1164.000000 1021 787 818 606 262 213
mcs50_r01_s30_AB06 121 5800.000000 3803.000000 1570 1089 1573 1098 318 262
mcs50_r01_s30_AB07 46 7412.000000 5727.000000 3376 1941 2505 2108 166 166
mcs50_r01_s30_AB08 36 1487.000000 1389.000000 818 1339 893 1447 151 151
mcs50_r01_s30_AB09 57 5028.000000 2599.000000 3037 1404 2547 1480 208 208
mcs50_r01_s35_AB00 294 5462.000000 4017.000000 6078 6089 5348 4823 368 414
mcs50_r01_s35_AB01 204 12477.000000 9866.000000 19290 12983 16688 11294 642 541
mcs50_r01_s35_AB02 38 7716.000000 4730.000000 8377 5341 1955 4544 190 190
mcs50_r01_s35_AB03 552 45894.000000 35094.000000 11528 5730 1937 3890 1170 1082
mcs50_r01_s35_AB04 255 3215.000000 2833.000000 9891 3870 8254 3632 413 422
mcs50_r01_s35_AB05 2151 5357.000000 3911.000000 6948 8759 7411 8677 1894 2572
mcs50_r01_s35_AB06 86 2877.000000 2138.000000 2203 1946 1553 1759 331 216
mcs50_r01_s35_AB07 51 4479.000000 3524.000000 1424 3031 1275 2658 208 208
mcs50_r01_s35_AB08 65 8502.000000 7196.000000 14327 10513 6197 8985 229 229
mcs50_r01_s35_AB09 37 2856.000000 2507.000000 3263 1262 1297 1324 195 195
mcs50_r01_s40_AB00 400 34162.000000 21792.000000 24749 6111 24550 6704 741 719
mcs50_r01_s40_AB01 41 34988.000000 26602.000000 22947 9123 26813 8956 253 246
mcs50_r01_s40_AB02 180 4451.000000 3848.000000 4306 7751 3919 7221 582 413
mcs50_r01_s40_AB03 340 4706.000000 4148.000000 11923 7002 10276 6854 1386 846
mcs50_r01_s40_AB04 312 23105.000000 14450.000000 15480 9600 15719 9749 699 444
mcs50_r01_s40_AB05 257 18466.000000 15181.000000 13895 9472 40281 8922 481 639
mcs50_r01_s40_AB06 192 6434.000000 5708.000000 6354 6560 8947 6155 544 641
mcs50_r01_s40_AB07 159 7073.000000 5172.000000 8524 9013 8109 10226 553 759
mcs50_r01_s40_AB08 158 15796.000000 10851.000000 9713 8574 11901 9710 414 383
mcs50_r01_s40_AB09 29 2419.000000 2187.000000 7533 2122 7871 2337 246 253
mcs50_r01_s50_AB00 5656 43027.000000 39473.000000 128283 68974 114030 65125 4231 5702
mcs50_r01_s50_AB01 323 13770.000000 10693.000000 29049 27026 28180 22388 1232 453
mcs50_r01_s50_AB02 807 24877.000000 19227.000000 22782 16931 39116 19655 677 3913
mcs50_r01_s50_AB03 1570 12098.000000 11158.000000 31204 22683 27781 21724 2187 536
mcs50_r01_s50_AB04 452 47242.000000 36065.000000 94789 24211 88397 22219 578 836
mcs50_r01_s50_AB05 76 60501.000000 49701.000000 47747 16618 43015 13773 429 395
mcs50_r01_s50_AB06 293 44431.000000 36562.000000 23847 21793 24058 20520 956 1422
mcs50_r01_s50_AB07 101 28438.000000 27080.000000 51709 23746 51038 21915 453 439
mcs50_r01_s50_AB08 4454 116725.000000 94365.000000 47080 14034 44420 13735 2333 6305
mcs50_r01_s50_AB09 132 224334.000000 158989.000000 29760 19182 28879 18655 505 503
mcs50_r01_s60_AB00 174 20703.000000 19243.000000 18519 19270 17690 12152 535 484
mcs50_r01_s60_AB01 139 26544.000000 24497.000000 13629 10797 12574 10735 338 376
mcs50_r01_s60_AB02 41 72453.000000 60994.000000 27210 9693 28892 7411 322 298
mcs50_r01_s60_AB03 181 35175.000000 34581.000000 13764 8298 26465 6813 487 408
mcs50_r01_s60_AB04 133 40283.000000 35152.000000 14924 11867 4230 11475 375 330
mcs50_r01_s60_AB05 40 39064.000000 33223.000000 8313 8042 6377 7413 297 297
mcs50_r01_s60_AB06 311 10938.000000 10417.000000 7750 9376 10277 11878 547 490
mcs50_r01_s60_AB07 1227 19151.000000 16842.000000 13828 12422 10633 13765 1228 1621
mcs50_r01_s60_AB08 190 27406.000000 22293.000000 9926 8486 7701 6721 485 571
mcs50_r01_s60_AB09 1182 19119.000000 15140.000000 11516 5033 9641 4840 1101 1104
mcs50_r01_s70_AB00 570 29025.000000 27999.000000 49140 47079 45032 41477 764 533
mcs50_r01_s70_AB01 1146 37793.000000 35228.000000 13172 24791 11797 24529 716 786
mcs50_r01_s70_AB02 47 20468.000000 19317.000000 23981 19071 17728 18456 854 408
mcs50_r01_s70_AB03 366 120297.000000 106356.000000 29201 33591 24867 32539 1273 854
mcs50_r01_s70_AB04 337 25305.000000 25120.000000 30306 23767 23039 18087 710 1023
mcs50_r01_s70_AB05 603 40950.000000 38516.000000 54443 62981 60632 57770 1301 1258
mcs50_r01_s70_AB06 609 60589.000000 50590.000000 17903 49017 17636 49826 2352 1061
mcs50_r01_s70_AB07 317 47061.000000 43612.000000 38809 39480 27146 20328 925 596
mcs50_r01_s70_AB08 596 22475.000000 21052.000000 10976 19651 9812 17060 1521 838
mcs50_r01_s70_AB09 99 93670.000000 83866.000000 37952 20544 47657 18396 515 709
mcs50_r01_s80_AB00 1026 126825.000000 121828.000000 50851 65674 32942 56368 745 776
mcs50_r01_s80_AB01 770 189804.000000 178871.000000 128279 179284 105024 159057 797 3052
mcs50_r01_s80_AB02 2233 198775.000000 181271.000000 52933 69226 42271 63726 2669 4046
mcs50_r01_s80_AB03 493 152314.000000 144464.000000 54318 74457 49961 71991 989 989
mcs50_r01_s80_AB04 582 172328.000000 161713.000000 127823 22398 27414 17844 889 1856
mcs50_r01_s80_AB05 3301 69123.000000 66132.000000 57222 41289 58463 38515 932 796
mcs50_r01_s80_AB06 1069 85625.000000 77565.000000 57970 27092 44436 22414 936 4485
mcs50_r01_s80_AB07 3865 126722.000000 140519.000000 209209 122952 59897 60942 1013 676
mcs50_r01_s80_AB08 70 352078.000000 321469.000000 178370 117073 178025 102900 1048 734
mcs50_r01_s80_AB09 471 68069.000000 64347.000000 35896 47496 32770 46131 648 1010
mcs50_r01_s90_AB00 1172 63764.000000 63370.000000 582869 99011 418989 92127 706 1825
mcs50_r01_s90_AB01 2950 486122.000000 473581.000000 554357 259397 612662 175981 6923 1279
mcs50_r01_s90_AB02 158 510846.000000 460668.000000 179438 184119 181696 224128 3657 2713
mcs50_r01_s90_AB03 2719 350625.000000 336849.000000 174451 117566 83894 89974 777 1045
mcs50_r01_s90_AB04 786 473110.000000 432725.000000 400102 113043 212389 128433 1770 2506
mcs50_r01_s90_AB05 170 226626.000000 217259.000000 60762 74695 64243 50343 1045 896
mcs50_r01_s90_AB06 1186 285987.000000 268176.000000 86861 148783 199079 118396 3058 4506
mcs50_r01_s90_AB07 1248 192683.000000 190854.000000 172681 244884 157391 229632 1840 2805
mcs50_r01_s90_AB08 8134 419237.000000 399840.000000 315561 200569 303601 187513 1224 2614
mcs50_r01_s90_AB09 2707 600671.000000 552674.000000 355857 286063 265401 280876 3110 1348
mcs50_r02_s100_AB00 50 2988.000000 2877.000000 1839 4428 2254 4055 462 556
mcs50_r02_s100_AB01 50 4912.000000 4710.000000 2514 6369 2415 5915 515 548
mcs50_r02_s100_AB02 50 1396.000000 1384.000000 1468 6258 4008 5921 482 557
mcs50_r02_s100_AB03 50 2099.000000 1970.000000 897 4507 858 3971 513 605
mcs50_r02_s100_AB04 50 3442.000000 3342.000000 2413 5798 2680 3889 573 531
mcs50_r02_s100_AB05 50 1865.000000 1844.000000 2331 4850 1801 4262 1042 458
mcs50_r02_s100_AB06 50 2207.000000 2169.000000 2592 5960 2347 5081 550 515
mcs50_r02_s100_AB07 50 6530.000000 6004.000000 1773 4383 3540 4017 478 467
mcs50_r02_s100_AB08 50 2989.000000 2881.000000 871 4053 884 4078 561 424
mcs50_r02_s100_AB09 50 2334.000000 2187.000000 1084 6140 922 4994 465 598
mcs50_r02_s10_AB00 14 93.000000 62.000000 70 141 70 141 66 68
mcs50_r02_s10_AB01 8 102.000000 76.000000 66 110 66 110 61 8
mcs50_r02_s10_AB02 23 82.000000 53.000000 97 133 97 133 79 78
