instance clique cp-fc cp-mac kdown james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32 james-cpp-max-par/t16 james-cpp-max-par/t32 kdown-par/t32
mcs50_b06m_s20_AB01 64115 113263.000000 77041.000000 57795 177921 272780 172210 263479 68595 62145 55006 66933 120932
mcs50_b06m_s20_AB02 52380 245283.000000 171095.000000 97452 117749 177280 112902 169784 47370 48282 44186 55448 117325
mcs50_b06m_s20_AB03 82202 310450.000000 203325.000000 190455 274013 423876 267210 413434 82601 83073 104806 103557 196636
mcs50_b06m_s20_AB04 107619 278639.000000 189499.000000 168476 219813 320324 210910 308347 106540 108275 87061 94614 144039
mcs50_b06m_s20_AB05 87103 410000.000000 277821.000000 174231 259073 395747 251663 385008 87502 88270 92675 91081 165187
mcs50_b06m_s20_AB06 63422 142454.000000 97331.000000 57572 189473 266880 181293 256235 62755 60399 65141 79360 97822
mcs50_b06m_s20_AB07 44583 92537.000000 62380.000000 79282 83438 113872 79472 109406 41374 39342 29035 57317 100011
mcs50_b06m_s20_AB08 42300 77721.000000 55031.000000 84715 65785 80674 61606 76621 40642 41391 25829 34105 47067
mcs50_b06m_s20_AB09 32006 104282.000000 68453.000000 47760 156182 242924 144461 224053 35706 37900 48833 55235 47549
mcs50_b06m_s25_AB00 3232697 1125627.000000 729791.000000 2209912 1648590 2364548 1515343 2178671 3090926 3047369 464907 344542 1820701
mcs50_b06m_s25_AB01 2564414 4619551.000000 3229074.000000 2077947 2780600 3941268 2609655 3710224 2549921 2549912 969602 814243 2071030
mcs50_b06m_s25_AB02 3404803 3968990.000000 2701912.000000 1182251 1345545 1986015 1286811 1898712 3376749 3351173 529995 450061 1341353
mcs50_b06m_s25_AB03 918502 2700381.000000 1742427.000000 615520 1005519 1476529 929931 1381417 879821 838255 289306 215380 640150
mcs50_b06m_s25_AB04 5951833 3534569.000000 2396533.000000 2529556 2613878 3703607 2557060 3623936 5852580 5857246 1089922 948186 2494027
mcs50_b06m_s25_AB05 3652703 4096247.000000 2865449.000000 1478584 2075584 2415170 1967670 2300304 3669548 3669052 645551 585804 1601124
mcs50_b06m_s25_AB06 2209538 2644513.000000 1663122.000000 2101689 894943 1314567 827990 1220208 2143756 2275133 279190 227733 3827475
mcs50_b06m_s25_AB07 3134226 2936870.000000 1927953.000000 1343793 1805726 2632008 1706898 2483742 3182225 3166020 654730 615904 1323193
mcs50_b06m_s25_AB08 6948602 4167513.000000 2691695.000000 2241784 2853199 4051882 2689600 3822248 6955013 6958127 1147186 958211 2250710
mcs50_b06m_s25_AB09 2213664 3780690.000000 2477853.000000 1961898 1960849 2727071 1867873 2602719 2222227 2226285 946115 782798 1968661
mcs50_b06m_s30_AB00 92895293 45930686.000000 27230989.000000 21198945 18864030 26426146 17214275 24154063 92979620 93064131 6871931 6351755 21058116
mcs50_b06m_s30_AB01 73690097 74800771.000000 49911838.000000 24099502 23344528 32883148 21779000 30682640 72856237 72878047 9328827 7938358 23252595
mcs50_b06m_s30_AB02 123137262 28876964.000000 17093015.000000 20945835 20253575 28608074 18675996 26464189 122586864 123049089 6679078 5894040 20678816
mcs50_b06m_s30_AB03 229126084 130875605.000000 87298095.000000 26030097 30293978 42334442 27343293 38648374 230564515 228802533 10379116 9249162 25690991
mcs50_b06m_s30_AB04 61297740 44557555.000000 30640378.000000 22491693 7979556 10427313 7374310 9650200 61314837 61333233 3077957 2478514 17399817
mcs50_b06m_s30_AB05 15727315 46804152.000000 30177159.000000 8548968 14352666 20467677 12829547 18350711 17025129 18752618 4014045 3239678 12924302
mcs50_b06m_s30_AB06 35270341 27036943.000000 18093014.000000 10698862 7985766 10599657 7155846 9488988 36112864 37476484 2317310 2163061 7223187
mcs50_b06m_s30_AB07 47051069 19101324.000000 12208303.000000 14675926 18068869 26045563 16622364 23983948 47245102 45377248 4228247 3001760 10197237
mcs50_b06m_s30_AB08 27778060 14455364.000000 9389252.000000 10488461 7938697 11493638 7272526 10561407 27213321 27230740 2550328 2020360 17744372
mcs50_b06m_s30_AB09 55729645 16216651.000000 10530135.000000 9594625 7818452 10919341 7221884 10093106 55100795 51903284 2622519 2372926 8939673
mcs50_b06m_s35_AB00 NaN NaN NaN 40869325 171111051 236979438 151346878 209806327 NaN NaN 44351018 39395146 170681381
mcs50_b06m_s35_AB01 NaN NaN NaN 47920172 109132863 150352923 98513620 135371212 NaN 4422045566 38055631 33925814 99927313
mcs50_b06m_s35_AB02 NaN NaN NaN 47372883 133915992 188339610 118342406 166966227 1303605960 1279072657 33649539 27169798 336161083
mcs50_b06m_s35_AB03 NaN NaN NaN 49103865 335478938 452767884 307292999 414905698 3548693335 3241338244 153414703 147630887 202300148
mcs50_b06m_s35_AB04 NaN NaN NaN 46906326 402223059 396285117 357065808 348709399 4121311932 4049571605 100355712 84768393 204516185
mcs50_b06m_s35_AB05 NaN NaN NaN 46761900 191556647 267861317 171706636 239709273 2144980021 2184521959 52639544 38816788 132545173
mcs50_b06m_s35_AB06 NaN NaN NaN 45563480 271801543 372570081 241389987 330218379 2773579985 2773674541 89536779 82275444 206967401
mcs50_b06m_s35_AB07 NaN 156908135.000000 NaN 47544017 87747258 123119902 78861143 110453453 NaN 4493771932 23612415 21713130 103251868
mcs50_b06m_s35_AB08 NaN NaN NaN 49416015 212473054 276299029 189078567 245428099 2828491169 2846774575 49821346 43304201 172148268
mcs50_b06m_s35_AB09 NaN NaN NaN 46254339 410458443 565563814 370654013 510169919 4150635531 4157409120 109769667 89985797 312955238
mcs50_b06m_s40_AB00 NaN NaN NaN 35561954 1115451979 1552590748 979264308 1363234540 NaN NaN 376614867 343385690 235219768
mcs50_b06m_s40_AB01 NaN NaN NaN 36224353 NaN NaN 3215674843 NaN NaN NaN 829162645 677570527 184120258
mcs50_b06m_s40_AB02 NaN NaN NaN 34420764 977913579 1342532568 875787783 1201071374 NaN NaN 384131725 366046882 167209093
mcs50_b06m_s40_AB03 NaN NaN NaN 30416362 1840334908 2539326126 1614552702 2219703180 NaN NaN 469909023 359635672 218042243
mcs50_b06m_s40_AB04 NaN NaN NaN 29599456 3257770455 NaN 2926791047 NaN NaN NaN 1357268099 1232973577 187802713
mcs50_b06m_s40_AB05 NaN NaN NaN 31851390 957828776 1303924134 839807377 1139299978 NaN NaN 420921116 412615244 127698013
mcs50_b06m_s40_AB06 NaN NaN NaN 35957639 NaN NaN NaN NaN NaN NaN 1870876105 1737478601 217212514
mcs50_b06m_s40_AB07 NaN NaN NaN 36024880 1423989890 1740355743 1253400061 1526725498 NaN NaN 386620585 358800359 214859248
mcs50_b06m_s40_AB08 NaN NaN NaN 34622779 1909095529 2323816962 1680736772 2028412405 NaN NaN 501066015 467227181 251569326
mcs50_b06m_s40_AB09 NaN NaN NaN 28308796 NaN NaN NaN NaN NaN NaN 1273956633 1105918833 243398834
mcs50_b06m_s50_AB00 NaN NaN NaN 22042266 NaN NaN NaN NaN NaN NaN NaN NaN 168190019
mcs50_b06m_s50_AB01 NaN NaN NaN 26310365 NaN NaN NaN NaN NaN NaN NaN NaN 111021926
mcs50_b06m_s50_AB02 NaN NaN NaN 25710915 NaN NaN NaN NaN NaN NaN NaN NaN 138563137
mcs50_b06m_s50_AB03 NaN NaN NaN 19620842 NaN NaN NaN NaN NaN NaN NaN NaN 137314923
mcs50_b06m_s50_AB04 NaN NaN NaN 24532443 NaN NaN NaN NaN NaN NaN NaN NaN 108008506
mcs50_b06m_s50_AB05 NaN NaN NaN 21119995 NaN NaN NaN NaN NaN NaN NaN NaN 158221511
mcs50_b06m_s50_AB06 NaN NaN NaN 21447829 NaN NaN NaN NaN NaN NaN NaN NaN 177035204
mcs50_b06m_s50_AB07 NaN NaN NaN 22635530 NaN NaN NaN NaN NaN NaN NaN NaN 170326483
mcs50_b06m_s50_AB08 NaN NaN NaN 25204560 NaN NaN NaN NaN NaN NaN NaN NaN 123789337
mcs50_b06m_s50_AB09 NaN NaN NaN 19550884 NaN NaN NaN NaN NaN NaN NaN NaN 169925235
mcs50_b09_s20_AB00 493997 29429.000000 21176.000000 8149 23172 34550 21941 33002 494357 504092 15876 18111 10965
mcs50_b09_s20_AB01 643533 34535.000000 24927.000000 33978 40312 61119 38558 58708 642306 649029 28089 33823 22277
mcs50_b09_s20_AB02 443627 22108.000000 16570.000000 10222 24010 36548 23274 35586 448050 455554 17746 19419 9167
mcs50_b09_s20_AB03 784737 23612.000000 16571.000000 17486 29253 42211 27041 39305 573535 672455 18354 21751 19438
mcs50_b09_s20_AB04 601116 9532.000000 6749.000000 3204 5830 7856 5531 7536 486230 493440 6057 6425 4087
mcs50_b09_s20_AB05 870853 31986.000000 19918.000000 11042 26451 38507 25207 36754 544001 543121 18858 22480 9798
mcs50_b09_s20_AB06 317671 11466.000000 8188.000000 11553 17926 26893 17088 25729 261522 265147 14446 15507 11313
mcs50_b09_s20_AB07 506639 19275.000000 13875.000000 10230 12584 17127 12084 16521 515292 629543 8563 9655 10671
mcs50_b09_s20_AB08 646961 31754.000000 22219.000000 7930 18930 29486 18518 29270 596004 603588 12226 14230 8338
mcs50_b09_s20_AB09 1153783 41354.000000 27254.000000 11010 15694 22715 14634 21384 616089 632335 12868 15718 12517
mcs50_b09_s25_AB00 496129 1317880.000000 994206.000000 1015567 725275 1102171 670132 1028162 489443 470440 296612 213889 916518
mcs50_b09_s25_AB01 1154429 2166471.000000 1593844.000000 1689587 1470186 2539579 1369774 2363145 1052236 1035826 576858 468342 1724778
mcs50_b09_s25_AB02 1325939 2020142.000000 1492638.000000 1338021 1344656 2285352 1293231 2213665 1321597 1321820 560926 449714 1249000
mcs50_b09_s25_AB03 1228909 1955962.000000 1414328.000000 1599976 1540029 2637599 1500037 2615132 1181058 1179271 589656 495681 1448116
mcs50_b09_s25_AB04 1078520 2897532.000000 2199201.000000 2726051 1553448 2659705 1411677 2414429 1084882 1087407 509952 438041 2558425
mcs50_b09_s25_AB05 1170181 2321731.000000 1765996.000000 1849084 1679377 2900594 1564159 2705071 1154111 1150913 591923 491231 1376439
mcs50_b09_s25_AB06 466230 1505829.000000 1186699.000000 1301567 542556 943142 523023 916556 404556 388305 261848 198132 914127
mcs50_b09_s25_AB07 1114627 2009949.000000 1472808.000000 1727592 1483654 2491199 1403208 2382297 1099423 1101169 616782 506761 1769587
mcs50_b09_s25_AB08 1672869 2090196.000000 1591819.000000 1263549 1193640 1995796 1155116 1931419 1639549 1656942 496448 410741 1131034
mcs50_b09_s25_AB09 589174 863654.000000 663649.000000 652961 520171 852953 493337 816777 628198 651960 223324 211780 516927
mcs50_b09_s30_AB00 13573030 55569310.000000 43940147.000000 31150595 21986383 38305960 20806292 36317973 13481067 13486516 7531947 6825471 26641706
mcs50_b09_s30_AB01 7061396 7591043.000000 5968564.000000 9392299 5312203 7130872 4945329 6637139 6257954 6263766 1406120 1289897 5950827
mcs50_b09_s30_AB02 15521357 12840317.000000 9660781.000000 23574489 10564203 18423893 9922563 17388649 14348338 14459590 4278283 3603447 16325883
mcs50_b09_s30_AB03 6554455 15436227.000000 12019660.000000 21864041 7101491 12771409 6608684 11942875 6442927 6445637 2683711 2406557 18034750
mcs50_b09_s30_AB04 10057892 20951562.000000 16503257.000000 20423353 15458585 27841992 14729690 26517683 9608064 9625188 5019471 4531428 14083227
mcs50_b09_s30_AB05 6831715 26715913.000000 20706926.000000 10221130 6524457 10631553 6177964 10088345 6206955 6300108 1737533 1506759 6951146
mcs50_b09_s30_AB06 12353240 16007623.000000 12370587.000000 23565975 10582733 17738901 10016813 16859996 12062204 12077884 4871011 3866790 13720235
mcs50_b09_s30_AB07 11331897 29245086.000000 22075683.000000 30881767 16645678 28117530 15625132 26604482 10986810 10990749 6786925 6380390 30200062
mcs50_b09_s30_AB08 8646231 11238416.000000 8789569.000000 17427283 7385168 13299130 6925768 12509993 8349649 8426954 3480059 2693508 12046371
mcs50_b09_s30_AB09 11949300 13228469.000000 9959914.000000 25529965 10535107 18872990 10078085 18140257 11443359 11462722 4210252 3278548 19920180
mcs50_b09_s35_AB00 213607138 NaN NaN 44848104 63627641 102627147 59351792 96139381 210010211 210094911 19266524 17804312 87778334
mcs50_b09_s35_AB01 162254836 36108255.000000 28692561.000000 45396571 34384797 51322114 32310487 48561555 156698127 156354147 8874996 6776006 57240306
mcs50_b09_s35_AB02 NaN 180479764.000000 NaN 53453203 110429534 187433049 102559060 174721602 475516793 475678892 46805307 43461208 140475618
mcs50_b09_s35_AB03 317036589 185410298.000000 NaN 42499919 136759348 234458198 127471337 218752421 316825485 316840595 52264333 48050030 220792495
mcs50_b09_s35_AB04 216189517 NaN NaN 46643145 60901564 99560547 57155760 93845301 216479809 216878513 20297894 19222887 114854760
mcs50_b09_s35_AB05 NaN NaN NaN 45953048 86346377 141448612 78298813 128534939 395586655 401382803 46333313 42990957 145003548
mcs50_b09_s35_AB06 NaN NaN NaN 47356515 132612212 225689946 122954385 210429249 377317260 377332443 50016738 46041776 160714955
mcs50_b09_s35_AB07 213694426 51683404.000000 40932160.000000 50811132 25581537 42881050 23805223 40122371 208139043 202069343 9728673 8373813 45080950
mcs50_b09_s35_AB08 NaN NaN NaN 53124057 122866119 207407964 114241543 193275051 341687384 341323102 47926988 45255331 140423377
mcs50_b09_s35_AB09 155761619 76201810.000000 58616394.000000 53058710 55775609 92738860 52141594 87046393 153087728 153195927 18565085 17006449 70229563
mcs50_b09_s40_AB00 NaN NaN NaN 36684170 331330220 560880153 303631321 515895613 NaN 3133456913 137626116 128852659 157471628
mcs50_b09_s40_AB01 NaN NaN NaN 37097798 1034777021 1730157144 945318395 1583337414 NaN NaN 373194793 328120273 202582328
mcs50_b09_s40_AB02 NaN NaN NaN 33409602 200229863 269102716 187134704 252328776 610858625 580481173 46821947 41807974 198313495
mcs50_b09_s40_AB03 NaN NaN NaN 31330178 380963285 651345958 344965205 591444005 NaN NaN 134767589 122372172 226823191
mcs50_b09_s40_AB04 NaN NaN NaN 38023714 378586286 655888908 346067369 601612918 2607941787 2606687985 141547638 128263841 180658157
mcs50_b09_s40_AB05 NaN NaN NaN 37510308 428335083 735020410 395895381 683241111 NaN 3225590557 144977667 124109271 216582105
mcs50_b09_s40_AB06 NaN NaN NaN 29658422 300264467 504066724 273764475 460908063 NaN 3596640283 120923867 113906224 178737973
mcs50_b09_s40_AB07 NaN NaN NaN 30911635 255473569 439007025 229655911 395837153 2218225763 2218644102 98826101 93680350 220493404
mcs50_b09_s40_AB08 NaN NaN NaN 33919681 177890025 300039952 165836359 280930959 2436187610 2438883459 58067836 53052916 176152668
mcs50_b09_s40_AB09 NaN NaN NaN 36177892 367843510 629992390 337273201 579838926 NaN 4133881434 127918556 113070135 212765409
mcs50_b09_s50_AB00 NaN NaN NaN 22923765 NaN NaN NaN NaN NaN NaN NaN NaN 143117186
mcs50_b09_s50_AB01 NaN NaN NaN 19516001 NaN NaN NaN NaN NaN NaN NaN NaN 177289617
mcs50_b09_s50_AB02 NaN NaN NaN 23098554 NaN NaN NaN NaN NaN NaN NaN NaN 121510443
mcs50_b09_s50_AB03 NaN NaN NaN 22389461 NaN NaN NaN NaN NaN NaN NaN NaN 143928407
mcs50_b09_s50_AB04 NaN NaN NaN 19005827 NaN NaN NaN NaN NaN NaN NaN NaN 166043058
mcs50_b09_s50_AB05 NaN NaN NaN 21207095 NaN NaN NaN NaN NaN NaN NaN NaN 146214869
mcs50_b09_s50_AB06 NaN NaN NaN 25933374 NaN NaN NaN NaN NaN NaN NaN NaN 133860637
mcs50_b09_s50_AB07 NaN NaN NaN 19976542 NaN NaN NaN NaN NaN NaN NaN NaN 165948642
mcs50_b09_s50_AB08 NaN NaN NaN 24952909 NaN NaN NaN NaN NaN NaN NaN NaN 154848291
mcs50_b09_s50_AB09 NaN NaN NaN 22898986 NaN NaN NaN NaN NaN NaN NaN NaN 127191911
mcs50_b09m_s20_AB00 60942 168848.000000 118904.000000 91607 87859 134976 83365 128561 61319 64881 45258 55579 63096
mcs50_b09m_s20_AB01 54433 125109.000000 94790.000000 132778 77851 121401 73117 115249 55944 50632 38536 49677 76789
mcs50_b09m_s20_AB02 57315 154273.000000 112282.000000 108690 122677 199447 115772 189572 55081 53744 43520 63279 75921
mcs50_b09m_s20_AB03 69632 163955.000000 115510.000000 98888 116893 190917 110759 179806 67544 67761 53796 55417 76472
mcs50_b09m_s20_AB04 71642 121336.000000 89249.000000 87263 95876 149325 91640 142921 67518 65520 47182 55933 110935
mcs50_b09m_s20_AB05 52108 81447.000000 60499.000000 28685 47911 73917 46376 72306 54680 50989 27543 33455 39450
mcs50_b09m_s20_AB06 83010 164557.000000 118928.000000 74796 134999 221203 128226 210206 81391 79820 52065 69856 86249
mcs50_b09m_s20_AB07 64760 122130.000000 93027.000000 131605 104700 165062 99412 157878 65536 69077 47402 57369 126603
mcs50_b09m_s20_AB08 65366 142046.000000 96841.000000 115709 100241 159148 96951 156104 61546 63378 53198 66627 55731
mcs50_b09m_s20_AB09 94119 129285.000000 96003.000000 124539 90524 141704 84680 133150 97669 94938 41701 53985 74653
mcs50_b09m_s25_AB00 999780 3228569.000000 2424113.000000 1783879 1772651 2974745 1654390 2776506 893834 898104 674297 558512 2090057
mcs50_b09m_s25_AB01 987055 2040914.000000 1550657.000000 2166287 1392119 2342280 1329641 2227827 986447 1018986 599884 457545 2006034
mcs50_b09m_s25_AB02 749238 2260866.000000 1725630.000000 1968805 1563752 2523475 1473233 2384270 705241 716354 614691 524864 2574482
mcs50_b09m_s25_AB03 907441 3000063.000000 2268767.000000 3355848 1763114 2925239 1665366 2767303 964536 931395 702191 589732 2863487
mcs50_b09m_s25_AB04 1120086 3600110.000000 2694818.000000 1851274 1766325 3121510 1655400 2937321 1298244 1278216 711492 488668 2043853
mcs50_b09m_s25_AB05 2381807 7354634.000000 5471978.000000 3784761 4348332 7064065 4143137 6724148 2352841 2359169 1878962 1780408 3645362
mcs50_b09m_s25_AB06 494473 939077.000000 744973.000000 1626939 793365 1290342 735901 1199753 421671 425116 296889 232979 1468588
mcs50_b09m_s25_AB07 875251 2574132.000000 1929147.000000 2336020 1608856 2735492 1559934 2666700 832854 837495 755614 550745 1976373
mcs50_b09m_s25_AB08 1040230 2670090.000000 1942967.000000 2489078 2561664 4130584 2413272 3897178 940002 979034 912131 808248 2603859
mcs50_b09m_s25_AB09 1066728 4575157.000000 3334428.000000 2481234 1937077 3268732 1798232 3045219 1036888 1124095 799770 646775 2264164
mcs50_b09m_s30_AB00 33793451 44591268.000000 33139381.000000 37319261 30282443 51258207 28267259 48199359 32012282 31255224 10907025 9297800 41585719
mcs50_b09m_s30_AB01 28596635 57082651.000000 42874606.000000 26346310 26073728 44787162 24241936 41702373 29432453 30191812 9472642 8545775 31237956
mcs50_b09m_s30_AB02 19579090 16908364.000000 12534130.000000 27456861 9121997 15521478 8589379 14659273 18103226 18213476 4381294 3555842 25254921
mcs50_b09m_s30_AB03 46774200 46060589.000000 33924771.000000 28327440 27052048 43952940 25541442 41608714 45290106 45528749 12004934 11719603 25537732
mcs50_b09m_s30_AB04 23563475 38775606.000000 28061423.000000 19083884 17793511 30033275 16805261 28459346 22826841 22809292 7638269 6943240 21137947
mcs50_b09m_s30_AB05 34079977 47510237.000000 35612474.000000 33414476 25605145 41054846 23826451 33146456 33111770 31097721 11406063 9637516 38134597
mcs50_b09m_s30_AB06 26552656 40396141.000000 30476615.000000 31824244 21296805 35990988 19733554 33423480 25755772 25345562 8428185 7441325 36665340
mcs50_b09m_s30_AB07 39837961 46555889.000000 34496572.000000 27984216 26142567 40984275 24876380 39105605 40149283 38573077 10352040 9575382 29717398
mcs50_b09m_s30_AB08 49577720 48239843.000000 36740987.000000 28901962 30799517 50285998 28793656 47132782 49297250 49706052 11288660 10250801 31137921
mcs50_b09m_s30_AB09 25986126 56005361.000000 41897406.000000 25309286 28022941 46429955 26171018 43515354 25667916 25722234 12082614 10587452 27734709
mcs50_b09m_s35_AB00 NaN NaN NaN 49299291 566435515 858044775 524376046 794236727 1342615542 1351962928 265140946 252883993 167523263
mcs50_b09m_s35_AB01 256175034 NaN NaN 46499801 123774901 202687281 113705984 187043819 256260554 256361140 52742807 45976976 182299110
mcs50_b09m_s35_AB02 NaN NaN NaN 51927794 405817720 651696869 371278931 596700250 1295895598 1295947388 187223874 176512192 150763822
mcs50_b09m_s35_AB03 NaN NaN NaN 52598263 523703593 829373730 486469605 770386024 1621257678 1631834419 239412620 225032870 163229701
mcs50_b09m_s35_AB04 NaN NaN NaN 49566994 203375670 340196944 190926316 320289403 929300592 932133664 79743426 74118500 188957795
mcs50_b09m_s35_AB05 NaN NaN NaN 51859784 400305377 624924491 374121972 612528762 1047952166 1049428443 166650033 154642419 160162249
mcs50_b09m_s35_AB06 NaN NaN NaN 48240018 111357122 177507090 102579247 163836550 455634003 456070256 51759099 47191971 129712379
mcs50_b09m_s35_AB07 NaN NaN NaN 47984530 167518972 254522285 154597202 235679858 379854992 379885851 62112563 58044686 164174194
mcs50_b09m_s35_AB08 NaN NaN NaN 52693524 491564144 786401046 451462026 723292893 1470152281 1471728180 191442339 176796175 162442444
mcs50_b09m_s35_AB09 NaN NaN NaN 52114482 202808897 323349588 191240138 305110497 1007367529 1008397994 78518555 71959167 184528706
mcs50_b09m_s40_AB00 NaN NaN NaN 38375977 1077133800 1734826405 979303471 1580836886 NaN NaN 394081691 369245165 149174465
mcs50_b09m_s40_AB01 NaN NaN NaN 34679703 453652371 575423492 414158082 529618030 NaN 3138818911 133716937 120160430 177685342
