instance clique cp-fc cp-mac kdown james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32 james-cpp-max-par/t16 james-cpp-max-par/t32 kdown-par/t32
mcs10_r01_s50_AB04 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000006
mcs10_r01_s50_AB05 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000003
mcs10_r01_s50_AB06 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000000 1000001 1000012
mcs10_r01_s50_AB07 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000005 1000000 1000001 1000013
mcs10_r01_s50_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000001 1000001 1000013
mcs10_r01_s50_AB09 1000000 1000.000061 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000005 1000000 1000001 1000003
mcs10_r02_s20_AB00 100 1.940395 1.991510 4032 212 367 177 303 28 29 58 58 921
mcs10_r02_s20_AB01 67 0.994897 1.060898 2239 85 174 89 123 25 29 22 27 388
mcs10_r02_s20_AB02 57 0.565075 0.600090 1598 43 71 65 81 25 26 18 25 386
mcs10_r02_s20_AB03 121 1.222839 1.323276 1820 95 180 95 155 27 27 31 32 404
mcs10_r02_s20_AB04 121 1.784206 1.839714 3741 149 254 112 228 28 29 36 34 542
mcs10_r02_s20_AB05 89 1.904165 1.909477 3656 228 311 185 350 27 29 62 62 864
mcs10_r02_s20_AB06 74 0.879768 0.929325 2942 136 314 134 265 25 28 30 34 507
mcs10_r02_s20_AB07 109 1.798040 1.835156 3580 133 213 130 226 30 33 46 54 799
mcs10_r02_s20_AB08 120 1.490399 1.526824 3421 187 211 171 206 29 34 43 44 568
mcs10_r02_s20_AB09 100 0.829845 0.877929 2052 71 131 71 123 25 31 22 26 363
mcs10_r02_s25_AB00 1386 19.042152 18.583664 50848 1485 2825 1494 2757 147 119 566 519 11702
mcs10_r02_s25_AB01 1805 21.883245 22.955099 47522 1605 2843 1618 2896 176 146 641 589 14102
mcs10_r02_s25_AB02 1682 24.625624 24.639820 73505 2428 5093 2485 4712 164 140 643 670 18796
mcs10_r02_s25_AB03 1628 12.201346 12.552532 31271 1189 2200 1196 2188 153 130 371 330 6082
mcs10_r02_s25_AB04 1783 25.415171 26.285095 53502 1861 3262 1861 3221 177 142 731 682 18005
mcs10_r02_s25_AB05 1594 21.433212 21.292702 58966 2043 3733 1963 3680 161 137 695 632 16109
mcs10_r02_s25_AB06 1964 26.240976 26.685328 71401 2100 4010 2218 4354 170 155 790 708 19662
mcs10_r02_s25_AB07 2643 29.670973 29.051764 74726 3041 5899 2998 5866 250 186 1076 1017 20666
mcs10_r02_s25_AB08 968 19.640612 20.248949 40987 1362 2572 1304 2521 129 110 427 425 11599
mcs10_r02_s25_AB09 1856 23.900881 23.702517 51198 2060 3700 2044 3617 192 148 789 711 15352
mcs10_r02_s30_AB00 19579 246.338043 249.550018 879445 26251 52358 26340 52144 1406 1087 9305 8202 236572
mcs10_r02_s30_AB01 19608 268.146759 279.939667 947620 26928 54797 26795 54487 1403 1073 8884 8274 265897
mcs10_r02_s30_AB02 25854 456.265839 457.265259 1000000 30381 60491 29937 58727 1827 1421 11923 11447 362465
mcs10_r02_s30_AB03 29518 456.525574 449.997833 1000000 35284 71275 35302 71802 2025 1595 13208 11989 345637
mcs10_r02_s30_AB04 27319 457.308746 464.197479 1000000 34952 67706 34810 68803 1967 1471 13580 12659 444141
mcs10_r02_s30_AB05 23938 231.412292 237.823318 806691 28730 57399 28406 56177 1669 1268 9486 8662 245098
mcs10_r02_s30_AB06 18506 384.302368 390.356262 1000000 29491 60457 29094 59459 1367 1034 12414 11012 399693
mcs10_r02_s30_AB07 15243 203.885498 212.284546 583772 22861 47325 22328 45567 1144 815 6748 5771 170968
mcs10_r02_s30_AB08 29194 465.569427 459.719849 1000000 37061 74882 37083 74602 2015 1566 16194 14697 454075
mcs10_r02_s30_AB09 30694 462.873230 468.145386 1000000 37040 73580 36201 72502 2237 1633 13905 12399 403865
mcs10_r02_s35_AB00 443616 1000.000000 1000.000000 1000000 447679 928117 458126 941217 28962 19713 208306 197315 1000002
mcs10_r02_s35_AB01 390406 1000.000000 1000.000122 1000000 405871 861631 405168 860394 25303 17205 149497 129697 1000003
mcs10_r02_s35_AB02 430887 1000.000000 1000.000000 1000000 461813 981816 467506 996241 28109 19241 218275 204055 1000003
mcs10_r02_s35_AB03 449278 1000.000000 1000.000000 1000000 517551 1000000 519243 1000000 29659 20150 215893 193678 1000003
mcs10_r02_s35_AB04 354228 1000.000000 1000.000000 1000000 431803 930806 431934 921146 22931 15713 192447 172898 1000003
mcs10_r02_s35_AB05 347730 1000.000000 1000.000000 1000000 457588 1000000 462270 1000000 22533 15529 211570 196107 1000003
mcs10_r02_s35_AB06 456327 1000.000000 1000.000000 1000000 520079 1000000 522292 1000000 29764 20401 238843 216849 1000003
mcs10_r02_s35_AB07 338280 1000.000000 1000.000000 1000000 392317 836487 392782 830275 22184 15238 161680 150510 1000004
mcs10_r02_s35_AB08 457661 1000.000000 1000.000000 1000000 570212 1000000 568443 1000000 30011 20576 241439 217528 1000003
mcs10_r02_s35_AB09 482982 1000.000000 1000.000000 1000000 554469 1000000 546688 1000000 31361 21462 241199 222475 1000003
mcs10_r02_s40_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 204173 140453 1000001 976235 1000004
mcs10_r02_s40_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 235538 163625 883488 788662 1000012
mcs10_r02_s40_AB02 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 253843 177326 1000001 1000002 1000003
mcs10_r02_s40_AB03 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 306527 214374 1000001 1000002 1000011
mcs10_r02_s40_AB04 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 294032 204842 1000001 1000002 1000005
mcs10_r02_s40_AB05 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 277678 193591 1000001 1000001 1000011
mcs10_r02_s40_AB06 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 367892 256940 1000001 1000002 1000008
mcs10_r02_s40_AB07 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 279930 195123 1000001 1000002 1000003
mcs10_r02_s40_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 314540 219209 1000001 1000002 1000010
mcs10_r02_s40_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 245753 171008 1000001 1000002 1000003
mcs10_r02_s50_AB00 1000000 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000004
mcs10_r02_s50_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000008
mcs10_r02_s50_AB02 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000005 1000000 1000001 1000015
mcs10_r02_s50_AB03 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000016
mcs10_r02_s50_AB04 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000004
mcs10_r02_s50_AB05 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000015
mcs10_r02_s50_AB06 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000006
mcs10_r02_s50_AB07 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000005
mcs10_r02_s50_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000003
mcs10_r02_s50_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000004
mcs30_b03_s15_AB00 7 0.028460 0.063175 10 0 1 0 1 10 10 3 7 15
mcs30_b03_s15_AB01 10 0.006475 0.006994 8 0 0 0 0 10 10 2 5 10
mcs30_b03_s15_AB02 10 0.026261 0.037789 102 0 1 0 1 11 10 3 7 15
mcs30_b03_s15_AB03 8 0.021582 0.021643 41 0 0 0 0 10 10 3 7 17
mcs30_b03_s15_AB04 8 0.013681 0.034807 25 1 1 1 1 9 11 2 6 16
mcs30_b03_s15_AB05 12 0.015418 0.019393 32 0 1 0 1 10 11 3 7 18
mcs30_b03_s15_AB06 8 0.024537 0.028394 98 0 1 0 1 9 10 3 7 21
mcs30_b03_s15_AB07 6 0.009463 0.014528 6 0 0 0 0 8 11 2 4 10
mcs30_b03_s15_AB08 10 0.018027 0.028524 48 0 0 0 0 10 11 3 7 18
mcs30_b03_s15_AB09 7 0.023087 0.024621 32 0 0 0 0 9 11 2 5 10
mcs30_b03_s20_AB00 154 0.309188 0.999136 3098 4 8 6 5 38 42 4 8 381
mcs30_b03_s20_AB01 90 0.447249 1.149218 1757 6 7 6 7 34 36 4 9 198
mcs30_b03_s20_AB02 213 0.282766 0.550230 1742 8 11 9 12 39 44 4 10 186
mcs30_b03_s20_AB03 280 0.296883 0.779140 534 6 7 5 6 45 44 3 8 69
mcs30_b03_s20_AB04 117 0.241422 0.441938 782 7 7 7 7 32 34 5 10 201
mcs30_b03_s20_AB05 80 0.573470 0.926036 2123 11 12 11 12 32 35 6 9 260
mcs30_b03_s20_AB06 197 0.238226 0.571618 267 3 4 3 4 40 41 4 8 52
mcs30_b03_s20_AB07 115 0.105373 0.308226 405 5 5 5 4 29 34 4 8 144
mcs30_b03_s20_AB08 36 0.130799 0.168407 196 3 3 3 3 27 28 3 7 32
mcs30_b03_s20_AB09 47 0.217879 0.370915 2817 5 7 5 7 27 29 4 10 259
mcs30_b03_s25_AB00 7870 7.855856 11.650329 56255 28 32 27 31 465 365 13 19 14259
mcs30_b03_s25_AB01 9660 0.700444 2.533526 5866 11 24 11 15 698 576 10 11 523
mcs30_b03_s25_AB02 3236 117.883247 130.504745 93949 93 93 86 111 290 243 32 47 8418
mcs30_b03_s25_AB03 18629 2.251526 10.637948 4438 34 34 58 48 1403 1325 12 15 850
mcs30_b03_s25_AB04 2508 1.519231 6.744428 861 8 14 8 9 262 207 9 11 142
mcs30_b03_s25_AB05 5528 18.901785 39.423912 4905 65 77 67 62 423 350 21 29 747
mcs30_b03_s25_AB06 16059 37.439793 78.711952 4839 48 72 65 54 1223 926 21 23 658
mcs30_b03_s25_AB07 2313 6.520398 16.500484 3081 46 59 45 56 246 216 16 20 745
mcs30_b03_s25_AB08 1292 1.593704 5.052999 36007 81 115 80 117 168 156 28 28 2926
mcs30_b03_s25_AB09 6227 18.347754 40.477730 4027 57 51 33 34 498 398 13 18 871
mcs30_b03_s30_AB00 226951 55.491936 198.908569 304951 239 303 227 264 15817 13328 135 104 32897
mcs30_b03_s30_AB01 198272 33.168938 169.880096 36065 375 443 355 423 12920 10137 140 149 8098
mcs30_b03_s30_AB02 142913 30.142675 132.865494 76083 1359 1680 1322 1558 9423 7579 340 381 8456
mcs30_b03_s30_AB03 123977 306.927979 1000.000244 456333 417 182 401 138 9834 5811 164 166 66471
mcs30_b03_s30_AB04 53310 32.397507 114.530617 13139 164 172 187 132 3247 2468 26 28 1739
mcs30_b03_s30_AB05 13187 51.753014 115.743599 1000000 581 645 555 613 1254 805 226 233 321753
mcs30_b03_s30_AB06 600682 1000.000000 1000.000000 1000000 2331 2666 2278 2750 39163 30071 874 771 199059
mcs30_b03_s30_AB07 60354 7.149940 27.912560 145472 428 273 519 197 3708 2625 80 68 13387
mcs30_b03_s30_AB08 569492 174.420639 670.376465 106801 354 416 318 374 36928 28941 101 93 11041
mcs30_b03_s30_AB09 1000000 26.077940 74.153725 23702 195 270 224 232 87411 62354 103 106 4914
mcs30_b03_s35_AB00 1000000 1000.000000 1000.000427 1000000 1527 2022 1577 1921 855400 567247 476 574 103424
mcs30_b03_s35_AB01 1000000 551.516785 1000.000854 141645 3147 3970 2962 3611 350471 217140 755 749 33446
mcs30_b03_s35_AB02 1000000 304.397095 1000.000977 323452 2081 1751 2032 1635 1000003 1000004 543 502 42430
mcs30_b03_s35_AB03 1000000 1000.000000 1000.000305 674242 3748 2489 3635 2370 950011 572498 1011 857 54136
mcs30_b03_s35_AB04 1000000 234.602112 1000.000488 978567 2090 2245 1784 2189 1000003 1000004 736 666 82048
mcs30_b03_s35_AB05 1000000 1000.000000 1000.000366 1000000 2646 3007 2600 2859 238433 157537 1001 884 689608
mcs30_b03_s35_AB06 1000001 365.456818 1000.000427 85333 1516 1604 1324 1491 974696 632309 526 485 18182
mcs30_b03_s35_AB07 1000000 874.691528 1000.000244 189505 2695 3047 2666 3040 1000003 1000004 1097 968 34638
mcs30_b03_s35_AB08 1000000 778.749451 1000.000366 90465 1167 1370 1078 1260 1000003 1000004 325 343 14236
mcs30_b03_s35_AB09 1000000 616.531372 1000.000061 1000000 1578 1717 1542 1823 1000002 830169 727 610 165130
mcs30_b03_s40_AB00 1000000 1000.000000 1000.000305 1000000 39050 42622 38718 41947 1000003 1000005 23250 22397 1000002
mcs30_b03_s40_AB01 1000000 1000.000000 1000.000366 1000000 19185 21495 18412 20358 1000003 1000005 7359 6397 553229
mcs30_b03_s40_AB02 1000000 1000.000000 1000.000366 1000000 25983 15205 25274 14577 1000003 1000004 13036 9959 403506
mcs30_b03_s40_AB03 1000000 1000.000061 1000.000977 907640 27559 31019 25713 29177 1000003 1000004 9259 8486 296567
mcs30_b03_s40_AB04 1000001 1000.000000 1000.000061 1000000 13398 15279 12496 14455 1000004 1000006 5150 4913 348721
mcs30_b03_s40_AB05 1000000 1000.000000 1000.000427 1000000 29777 30058 28738 29225 1000003 1000004 6659 6631 1000009
mcs30_b03_s40_AB06 1000000 1000.000000 1000.000427 1000004 13533 16259 12848 14646 1000003 1000005 8250 5762 647081
mcs30_b03_s40_AB07 1000001 1000.000000 1000.000793 1000000 27790 18108 26953 17146 1000004 1000005 10309 7255 422762
mcs30_b03_s40_AB08 1000000 1000.000000 1000.000183 1000000 14383 16931 14255 15937 1000003 1000005 3752 3412 565270
mcs30_b03_s40_AB09 1000000 1000.000000 1000.000122 1000000 20264 22419 17399 20631 1000003 1000005 7680 6136 416314
mcs30_b03_s50_AB00 1000001 1000.000000 1000.000000 1000000 567220 240542 553188 231769 1000004 1000006 192974 115379 1000011
mcs30_b03_s50_AB01 1000001 1000.000061 1000.001038 1000000 1000000 1000000 1000000 1000000 1000005 1000005 393281 337252 1000007
mcs30_b03_s50_AB02 1000001 1000.000000 1000.001282 1000000 715111 803052 669411 758436 1000005 1000006 248809 226537 1000013
mcs30_b03_s50_AB03 1000001 1000.000000 1000.000366 1000000 1000000 623546 1000000 603627 1000005 1000005 410699 288366 1000005
mcs30_b03_s50_AB04 1000000 1000.000061 1000.000366 1000000 1000000 1000000 1000000 1000000 1000005 1000006 660246 571200 1000016
mcs30_b03_s50_AB05 1000001 1000.000000 1000.000000 1000000 883452 673323 852192 647340 1000005 1000006 350506 310865 1000019
mcs30_b03_s50_AB06 1000001 1000.000061 1000.000549 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000006
mcs30_b03_s50_AB07 1000000 1000.000000 1000.000732 1000000 1000000 1000000 1000000 1000000 1000004 1000006 826609 554435 1000015
mcs30_b03_s50_AB08 1000001 1000.000061 1000.001709 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000001 839228 1000006
mcs30_b03_s50_AB09 1000001 1000.000000 1000.000183 1000000 1000000 1000000 1000000 1000000 1000005 1000006 523637 406211 1000008
mcs30_b03m_s15_AB00 7 0.011572 0.013474 7 0 0 0 0 9 10 2 5 9
mcs30_b03m_s15_AB01 7 0.028536 0.030119 37 0 0 0 0 9 9 3 6 19
mcs30_b03m_s15_AB02 9 0.016632 0.025502 18 0 1 0 1 10 10 3 6 15
mcs30_b03m_s15_AB03 8 0.005643 0.008467 10 0 0 0 0 10 11 3 7 12
mcs30_b03m_s15_AB04 18 0.040686 0.039093 70 0 0 0 0 11 13 3 6 15
mcs30_b03m_s15_AB05 7 0.014550 0.023721 24 0 0 0 0 11 10 2 6 13
mcs30_b03m_s15_AB06 8 0.032983 0.051661 59 0 1 0 1 10 10 3 6 22
mcs30_b03m_s15_AB07 7 0.008339 0.009105 50 0 0 0 0 10 9 2 5 13
mcs30_b03m_s15_AB08 9 0.019368 0.031029 25 0 1 0 1 10 10 3 7 17
mcs30_b03m_s15_AB09 8 0.019442 0.028304 15 0 0 0 0 10 10 3 6 14
mcs30_b03m_s20_AB00 146 0.402956 0.628801 64 2 3 2 3 26 32 3 7 45
mcs30_b03m_s20_AB01 40 0.093047 0.181065 3083 6 6 6 6 27 29 4 9 669
mcs30_b03m_s20_AB02 48 0.334157 0.593425 1070 7 8 7 8 26 30 4 8 203
mcs30_b03m_s20_AB03 241 0.161164 0.318939 830 12 15 12 14 41 43 6 10 104
mcs30_b03m_s20_AB04 343 0.378401 0.942785 544 6 8 6 8 55 47 4 10 94
mcs30_b03m_s20_AB05 95 0.227852 0.450741 455 5 6 5 6 33 38 4 9 53
mcs30_b03m_s20_AB06 62 0.228370 0.633660 502 4 5 4 5 31 34 4 9 71
mcs30_b03m_s20_AB07 60 0.052765 0.101817 609 3 3 4 3 29 31 4 10 67
mcs30_b03m_s20_AB08 131 0.292743 0.811564 334 4 6 5 6 33 37 4 9 95
mcs30_b03m_s20_AB09 218 0.167324 0.478250 260 7 9 7 9 47 49 4 9 61
mcs30_b03m_s25_AB00 9583 2.834720 9.558354 5664 16 31 27 31 788 481 8 12 998
mcs30_b03m_s25_AB01 1404 6.232938 18.158709 81171 30 32 29 29 165 143 13 16 6691
mcs30_b03m_s25_AB02 4517 2.197807 7.333571 20296 53 102 52 96 375 304 23 33 1865
mcs30_b03m_s25_AB03 9789 5.240611 21.015375 4707 99 105 66 71 699 583 21 25 797
mcs30_b03m_s25_AB04 1485 87.485222 83.799751 2294 106 76 86 74 165 135 32 33 327
mcs30_b03m_s25_AB05 420 4.744492 8.504361 10774 26 32 27 31 88 90 19 23 1300
mcs30_b03m_s25_AB06 16710 3.107784 8.856821 5275 40 46 62 75 1238 944 30 29 591
mcs30_b03m_s25_AB07 22925 3.623176 16.705732 3524 71 56 66 52 1543 1245 16 20 488
mcs30_b03m_s25_AB08 170707 402.922180 574.405518 149823 286 62 285 63 15982 21322 86 79 20575
mcs30_b03m_s25_AB09 2526 2.155824 8.222772 25047 33 63 32 41 247 210 14 17 2196
mcs30_b03m_s30_AB00 155742 57.739864 199.394653 1000000 339 337 320 327 9161 7042 65 66 48762
mcs30_b03m_s30_AB01 45388 176.590683 460.661316 1000000 182 212 152 186 2815 2219 56 68 849828
mcs30_b03m_s30_AB02 57204 8.497475 35.461651 257992 342 294 338 283 3702 2995 126 137 34145
mcs30_b03m_s30_AB03 146743 24.215441 146.797287 42912 442 539 497 506 9380 7245 137 154 6068
mcs30_b03m_s30_AB04 457747 185.536972 586.546204 223408 464 523 480 547 24203 19730 147 137 23841
mcs30_b03m_s30_AB05 610904 49.244904 241.271408 27460 627 336 532 380 28605 22409 106 110 4536
mcs30_b03m_s30_AB06 102778 119.029305 425.269958 1000000 385 222 339 218 4942 3808 64 66 331300
mcs30_b03m_s30_AB07 178201 66.708176 311.993103 25459 297 352 321 396 10371 8061 126 119 6858
mcs30_b03m_s30_AB08 319998 51.473297 316.250549 23085 290 337 312 293 20355 16090 147 161 8770
mcs30_b03m_s30_AB09 360502 37.630749 213.222610 16306 386 445 386 408 22346 16623 95 114 2983
mcs30_b03m_s35_AB00 1000000 384.838745 1000.000183 213722 2151 2253 2022 1903 488540 325731 553 511 28833
mcs30_b03m_s35_AB01 1000000 407.521881 1000.000000 1000000 2170 2549 2174 2417 515156 361315 540 545 175141
mcs30_b03m_s35_AB02 1000000 204.181274 1000.000305 217264 654 658 580 598 419280 241516 84 111 25350
mcs30_b03m_s35_AB03 1000000 1000.000000 1000.000244 1000000 3210 3793 3067 3630 1000002 1000004 839 702 174377
mcs30_b03m_s35_AB04 1000000 890.610168 1000.000061 447101 2592 2932 2517 2795 1000002 1000004 1211 1170 92672
mcs30_b03m_s35_AB05 1000000 923.056641 1000.000610 587934 8357 9468 8170 9004 1000003 1000004 2405 2391 47689
mcs30_b03m_s35_AB06 1000000 1000.000000 1000.000854 179111 2435 1760 2402 1727 353058 264539 369 305 25815
mcs30_b03m_s35_AB07 1000001 908.396301 1000.001465 1000000 2090 2533 2041 2538 554102 374624 719 659 898683
mcs30_b03m_s35_AB08 1000000 1000.000000 1000.000061 1000000 2695 2932 2627 2825 351503 244741 1751 1704 174690
mcs30_b03m_s35_AB09 1000000 1000.000000 1000.000244 1000000 5525 1457 5207 1370 365300 259053 2396 2344 92304
mcs30_b03m_s40_AB00 1000000 1000.000000 1000.001343 1000000 6639 6244 6441 5969 1000004 1000005 3548 2766 1000003
mcs30_b03m_s40_AB01 1000000 1000.000000 1000.000000 1000000 42897 47734 41836 46349 1000003 1000005 16835 11849 473321
mcs30_b03m_s40_AB02 1000000 1000.000061 1000.000305 1000000 24839 28272 24213 26734 1000003 1000004 8648 7447 564622
mcs30_b03m_s40_AB03 1000000 1000.000000 1000.000122 1000000 10338 10971 10457 10864 1000003 1000005 5654 3826 534273
mcs30_b03m_s40_AB04 1000000 1000.000000 1000.000244 1000000 26111 23597 24139 21921 1000003 1000004 7095 6060 261041
mcs30_b03m_s40_AB05 1000000 1000.000000 1000.000000 1000000 34373 38035 32567 36495 1000003 1000004 20201 14163 1000005
mcs30_b03m_s40_AB06 1000000 1000.000000 1000.001648 1000000 22958 25179 21937 23828 1000004 1000005 7718 6321 288041
mcs30_b03m_s40_AB07 1000001 1000.000061 1000.000000 1000000 42002 46867 40413 44892 1000003 1000005 11908 10456 1000011
mcs30_b03m_s40_AB08 1000000 1000.000000 1000.000610 1000000 21212 24584 20155 23015 1000003 1000005 6932 4930 388637
mcs30_b03m_s40_AB09 1000000 1000.000000 1000.000000 1000000 26630 26288 25869 25694 1000003 1000005 15321 13864 1000003
mcs30_b03m_s50_AB00 1000001 1000.000061 1000.000122 1000000 906223 794393 848886 767263 1000004 1000006 232116 199171 1000013
mcs30_b03m_s50_AB01 1000001 1000.000061 1000.000305 1000000 1000000 380687 1000000 368794 1000004 1000006 692897 583533 1000016
mcs30_b03m_s50_AB02 1000001 1000.000061 1000.000061 1000000 1000000 1000000 1000000 1000000 1000004 1000006 550073 408624 1000015
mcs30_b03m_s50_AB03 1000001 1000.000000 1000.000793 1000000 1000000 1000000 1000000 1000000 1000005 1000006 624377 535577 1000008
mcs30_b03m_s50_AB04 1000000 1000.000061 1000.000305 1000000 1000000 1000000 1000000 1000000 1000004 1000006 632911 476593 1000010
mcs30_b03m_s50_AB05 1000001 1000.000000 1000.000061 1000000 679466 683322 662565 670084 1000005 1000005 565554 429876 1000011
mcs30_b03m_s50_AB06 1000001 1000.000061 1000.000427 1000000 1000000 839015 1000000 808585 1000005 1000006 245512 201950 1000018
mcs30_b03m_s50_AB07 1000000 1000.000061 1000.000061 1000000 1000000 1000000 1000000 1000000 1000004 1000006 487276 431168 1000001
mcs30_b03m_s50_AB08 1000001 1000.000061 1000.000244 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000015
mcs30_b03m_s50_AB09 1000001 1000.000000 1000.000122 1000000 1000000 935857 1000000 917257 1000004 1000006 606636 563348 1000004
