instance clique james-cpp-max james-cpp-max-down cp-branching-fc cp-branching-filtering-fc cp-filtering-fc clique-par/t32
mcs90_b03_s20_AB02 123 0 0 0.008350 0.008138 0.007833 47
mcs90_b03_s20_AB03 132 0 0 0.008124 0.009896 0.009415 47
mcs90_b03_s20_AB04 283 0 0 0.010794 0.012213 0.011925 53
mcs90_b03_s20_AB05 112 0 0 0.003095 0.003864 0.003532 43
mcs90_b03_s20_AB06 136 0 0 0.009955 0.012088 0.007377 45
mcs90_b03_s20_AB07 91 0 0 0.006129 0.007420 0.006882 37
mcs90_b03_s20_AB08 200 0 0 0.007263 0.008319 0.005080 48
mcs90_b03_s20_AB09 177 0 0 0.006725 0.008397 0.008094 49
mcs90_b03_s25_AB00 3042 0 0 0.050805 0.041860 0.040036 247
mcs90_b03_s25_AB01 1564 0 0 0.015862 0.015561 0.014310 171
mcs90_b03_s25_AB02 2095 0 0 0.024430 0.031497 0.030064 174
mcs90_b03_s25_AB03 2252 0 0 0.016640 0.016905 0.015961 205
mcs90_b03_s25_AB04 4457 1 1 0.040631 0.080378 0.053918 293
mcs90_b03_s25_AB05 2677 0 0 0.028350 0.033672 0.032195 193
mcs90_b03_s25_AB06 2917 0 0 0.028952 0.056540 0.035610 230
mcs90_b03_s25_AB07 3492 0 0 0.028065 0.028818 0.030203 262
mcs90_b03_s25_AB08 4642 0 1 0.019263 0.024586 0.023604 282
mcs90_b03_s25_AB09 3440 0 0 0.016930 0.011843 0.011683 212
mcs90_b03_s30_AB00 47019 6 5 0.176713 0.209445 0.192336 2069
mcs90_b03_s30_AB01 24797 5 2 0.191818 0.194212 0.143913 1274
mcs90_b03_s30_AB02 21187 4 7 0.266234 0.339534 0.315692 820
mcs90_b03_s30_AB03 40636 1 2 0.075339 0.061042 0.058044 2223
mcs90_b03_s30_AB04 31573 2 6 0.100120 0.120788 0.114359 1275
mcs90_b03_s30_AB05 47907 1 1 0.118279 0.121959 0.145512 2032
mcs90_b03_s30_AB06 34158 1 2 0.148307 0.191009 0.152830 1660
mcs90_b03_s30_AB07 52576 3 3 0.082220 0.107157 0.101435 2370
mcs90_b03_s30_AB08 94796 2 3 0.140624 0.171342 0.161594 4129
mcs90_b03_s30_AB09 68340 0 0 0.217384 0.235928 0.201054 2751
mcs90_b03_s35_AB00 326841 17 3 0.329960 0.344537 0.324713 11716
mcs90_b03_s35_AB01 249842 3 2 0.197208 0.410394 0.235393 8754
mcs90_b03_s35_AB02 1000000 16 19 0.817058 0.700453 0.660274 54927
mcs90_b03_s35_AB03 1000000 47 21 0.647640 0.783284 0.743992 71887
mcs90_b03_s35_AB04 774249 28 22 0.771793 0.679006 0.617061 32009
mcs90_b03_s35_AB05 481417 3 3 0.712158 0.740748 0.695013 19384
mcs90_b03_s35_AB06 379395 3 3 1.024543 0.925697 0.876586 13199
mcs90_b03_s35_AB07 615021 12 6 0.487811 0.346852 0.328001 22136
mcs90_b03_s35_AB08 365807 11 13 0.634663 0.487661 0.517544 15748
mcs90_b03_s35_AB09 580176 12 18 0.432111 0.528556 0.429440 20595
mcs90_b03_s40_AB00 1000000 5 5 0.537839 0.507332 0.513086 104977
mcs90_b03_s40_AB01 1000000 8 8 0.410689 0.440403 0.415723 93779
mcs90_b03_s40_AB02 1000000 12 4 0.660653 0.763270 0.721733 386171
mcs90_b03_s40_AB03 1000000 4 4 0.152316 0.206502 0.198843 50236
mcs90_b03_s40_AB04 1000000 11 10 0.266207 0.311165 0.385172 102791
mcs90_b03_s40_AB05 1000001 0 0 0.254766 0.338848 0.353168 136590
mcs90_b03_s40_AB06 1000000 1 0 0.572276 0.089780 0.086332 37272
mcs90_b03_s40_AB07 1000000 9 6 0.252933 0.312696 0.299772 155608
mcs90_b03_s40_AB08 1000000 12 8 0.439558 0.555705 0.532036 216195
mcs90_b03_s40_AB09 1000000 4 4 0.266790 0.335969 0.320876 276344
mcs90_b03_s50_AB00 1000001 131 129 8.033650 6.382535 6.094488 1000006
mcs90_b03_s50_AB01 1000001 242 50 1.641618 1.651710 1.598474 1000005
mcs90_b03_s50_AB02 1000001 24 25 1.807205 1.513387 1.452471 1000006
mcs90_b03_s50_AB03 1000001 43 49 9.582292 10.227348 9.774181 1000005
mcs90_b03_s50_AB04 1000001 155 102 3.898453 4.955451 4.716805 1000005
mcs90_b03_s50_AB05 1000001 230 191 10.288909 7.849920 7.672093 1000006
mcs90_b03_s50_AB06 1000001 88 104 9.813503 8.631425 8.278679 1000006
mcs90_b03_s50_AB07 1000001 14 11 5.108492 4.006905 3.831691 1000005
mcs90_b03_s50_AB08 1000001 227 134 12.338585 14.498344 13.888769 1000005
mcs90_b03_s50_AB09 1000000 172 169 13.062811 15.386073 14.571677 1000006
mcs90_b03m_s10_AB00 1 0 0 0.000550 0.000623 0.000676 4
mcs90_b03m_s10_AB01 1 0 0 0.001294 0.001444 0.001456 3
mcs90_b03m_s10_AB02 1 0 0 0.001278 0.001659 0.001518 4
mcs90_b03m_s10_AB03 1 0 0 0.000868 0.001004 0.000948 5
mcs90_b03m_s10_AB04 1 0 0 0.000896 0.001018 0.000983 5
mcs90_b03m_s10_AB05 1 0 0 0.000893 0.000997 0.000866 6
mcs90_b03m_s10_AB06 1 0 0 0.000723 0.000821 0.000774 5
mcs90_b03m_s10_AB07 1 0 0 0.000793 0.001178 0.001121 5
mcs90_b03m_s10_AB08 1 0 0 0.000868 0.001200 0.001160 4
mcs90_b03m_s10_AB09 1 0 0 0.000890 0.000943 0.000891 6
mcs90_b03m_s15_AB00 15 0 0 0.009651 0.011152 0.010548 13
mcs90_b03m_s15_AB01 18 0 0 0.004406 0.004421 0.004081 14
mcs90_b03m_s15_AB02 15 0 0 0.004886 0.008328 0.005034 13
mcs90_b03m_s15_AB03 14 0 0 0.004377 0.002872 0.002737 14
mcs90_b03m_s15_AB04 17 0 0 0.004293 0.005451 0.005207 14
mcs90_b03m_s15_AB05 14 0 0 0.007591 0.007975 0.007524 14
mcs90_b03m_s15_AB06 18 0 0 0.004788 0.005334 0.005080 12
mcs90_b03m_s15_AB07 12 0 0 0.010329 0.007996 0.007265 14
mcs90_b03m_s15_AB08 17 0 0 0.003825 0.004659 0.004173 13
mcs90_b03m_s15_AB09 19 0 0 0.003476 0.003977 0.003783 14
mcs90_b03m_s20_AB00 156 0 0 0.020546 0.040457 0.024311 50
mcs90_b03m_s20_AB01 287 0 0 0.054319 0.069209 0.044104 50
mcs90_b03m_s20_AB02 135 0 0 0.017964 0.034366 0.020175 49
mcs90_b03m_s20_AB03 187 5 0 0.023649 0.024609 0.022570 51
mcs90_b03m_s20_AB04 157 1 0 0.104420 0.042257 0.039549 46
mcs90_b03m_s20_AB05 313 0 0 0.031900 0.027635 0.025571 50
mcs90_b03m_s20_AB06 199 0 0 0.026119 0.027771 0.025499 48
mcs90_b03m_s20_AB07 388 5 1 0.068376 0.073408 0.065896 58
mcs90_b03m_s20_AB08 359 1 0 0.017088 0.019774 0.018464 52
mcs90_b03m_s20_AB09 250 0 0 0.008583 0.008478 0.007868 53
mcs90_b03m_s25_AB00 6092 6 0 0.271411 0.231777 0.229819 229
mcs90_b03m_s25_AB01 5496 63 0 0.448121 0.388873 0.356149 170
mcs90_b03m_s25_AB02 5545 0 1 0.509091 0.445424 0.416295 220
mcs90_b03m_s25_AB03 2021 0 0 1.097609 0.359665 0.265894 227
mcs90_b03m_s25_AB04 5696 13 1 0.108046 0.085867 0.080654 283
mcs90_b03m_s25_AB05 4736 5 0 0.512244 0.335753 0.296996 309
mcs90_b03m_s25_AB06 7825 24 1 0.167647 0.062925 0.058919 510
mcs90_b03m_s25_AB07 896 1 0 0.009736 0.014521 0.018379 145
mcs90_b03m_s25_AB08 3204 0 0 0.011141 0.011877 0.011491 190
mcs90_b03m_s25_AB09 9162 1 0 0.429061 0.248214 0.230480 285
mcs90_b03m_s30_AB00 115019 220 11 7.537212 5.459671 5.097653 3437
mcs90_b03m_s30_AB01 160165 3 6 1.457179 0.852444 0.776030 6533
mcs90_b03m_s30_AB02 82959 0 1 4.169944 3.296712 3.082968 2432
mcs90_b03m_s30_AB03 117643 4 2 0.422875 0.302812 0.282574 9607
mcs90_b03m_s30_AB04 493419 3 4 0.343333 0.088659 0.083712 7547
mcs90_b03m_s30_AB05 214529 36 2 1.729191 0.569437 0.501573 5221
mcs90_b03m_s30_AB06 207542 208 6 2.367156 2.083260 1.869516 7743
mcs90_b03m_s30_AB07 173012 1 2 0.761569 0.316284 0.296338 2142
mcs90_b03m_s30_AB08 90553 28 4 0.096646 0.072542 0.057578 3232
mcs90_b03m_s30_AB09 278698 106 0 0.343983 0.326880 0.326163 2151
mcs90_b03m_s35_AB00 1000000 1148 23 67.455971 13.912499 12.855816 58579
mcs90_b03m_s35_AB01 1000000 541 32 22.888184 13.149875 12.292213 53408
mcs90_b03m_s35_AB02 1000000 2242 19 71.786514 27.963100 26.070524 148006
mcs90_b03m_s35_AB03 1000000 78 14 1.585734 0.755295 0.700868 87651
mcs90_b03m_s35_AB04 1000000 75 17 31.832487 4.165158 3.871268 81918
mcs90_b03m_s35_AB05 1000000 28 21 10.937720 5.920976 5.465428 47728
mcs90_b03m_s35_AB06 1000000 0 0 32.848820 10.026072 9.716688 34628
mcs90_b03m_s35_AB07 1000000 137 25 38.474087 16.380655 15.323479 96508
mcs90_b03m_s35_AB08 1000000 144 45 53.829117 13.551133 12.625798 140806
mcs90_b03m_s35_AB09 1000000 2252 36 17.396973 9.060351 8.532458 115696
mcs90_b03m_s40_AB00 1000000 510 4 288.285065 62.182896 58.445057 1000005
mcs90_b03m_s40_AB01 1000000 93 1 40.308617 15.817054 14.703840 792954
mcs90_b03m_s40_AB02 1000000 0 0 0.451428 0.320255 0.185420 339393
mcs90_b03m_s40_AB03 1000000 1399 8 134.955322 32.879807 30.683804 1000005
mcs90_b03m_s40_AB04 1000000 1874 2 52.601681 9.007746 8.239079 221215
mcs90_b03m_s40_AB05 1000000 3 3 114.470482 20.853680 20.653732 793230
mcs90_b03m_s40_AB06 1000000 22809 9 97.952492 53.454018 49.556980 1000005
mcs90_b03m_s40_AB07 1000000 13 5 482.161560 110.117279 103.246284 764880
mcs90_b03m_s40_AB08 1000000 8219 26 185.612717 75.204681 70.567123 452614
mcs90_b03m_s40_AB09 1000000 87 8 118.380692 57.430996 54.232121 1000005
mcs90_b03m_s50_AB00 1000001 96 120 1000.000061 1000.000061 1000.000000 1000005
mcs90_b03m_s50_AB01 1000001 33123 96 1000.000061 423.044342 400.597351 1000006
mcs90_b03m_s50_AB02 1000001 628555 165 1000.000061 173.758316 162.175995 1000005
mcs90_b03m_s50_AB03 1000001 25 20 1000.000061 1000.000061 1000.000000 1000006
mcs90_b03m_s50_AB04 1000000 1000000 201 1000.000061 662.926636 623.620239 1000006
mcs90_b03m_s50_AB05 1000001 1000000 237 1000.000061 310.899475 295.696442 1000005
mcs90_b03m_s50_AB06 1000001 26 33 1000.000061 564.773010 528.529358 1000006
mcs90_b03m_s50_AB07 1000001 639 129 1000.000061 925.512695 873.557007 1000006
mcs90_b03m_s50_AB08 1000001 168646 115 1000.000061 615.101990 596.115479 1000005
mcs90_b03m_s50_AB09 1000000 1000000 13843 1000.000061 289.643555 274.444489 1000006
mcs90_b06_s10_AB00 1 0 0 0.000684 0.000660 0.000650 4
mcs90_b06_s10_AB01 1 0 0 0.000592 0.000722 0.000599 5
mcs90_b06_s10_AB02 1 0 0 0.000730 0.000677 0.000553 5
mcs90_b06_s10_AB03 1 0 0 0.000669 0.000738 0.000710 5
mcs90_b06_s10_AB04 1 0 0 0.000762 0.000912 0.000764 5
mcs90_b06_s10_AB05 1 0 0 0.000743 0.000926 0.000714 5
mcs90_b06_s10_AB06 1 0 0 0.000843 0.001312 0.000680 5
mcs90_b06_s10_AB07 1 0 0 0.000604 0.000770 0.000525 5
mcs90_b06_s10_AB08 1 0 0 0.000645 0.000677 0.000651 3
mcs90_b06_s10_AB09 1 0 0 0.000655 0.000828 0.000594 5
mcs90_b06_s15_AB00 8 0 0 0.002251 0.003025 0.002817 11
mcs90_b06_s15_AB01 9 0 0 0.003106 0.003871 0.003878 11
mcs90_b06_s15_AB02 9 0 0 0.002862 0.003622 0.003452 13
mcs90_b06_s15_AB03 9 0 0 0.001941 0.002336 0.002124 11
mcs90_b06_s15_AB04 8 0 0 0.002275 0.003054 0.002789 11
mcs90_b06_s15_AB05 9 0 0 0.002844 0.004309 0.003785 11
mcs90_b06_s15_AB06 9 0 0 0.003163 0.004379 0.004107 12
mcs90_b06_s15_AB07 8 0 0 0.001845 0.002406 0.002238 11
mcs90_b06_s15_AB08 9 0 0 0.003067 0.004124 0.004048 12
mcs90_b06_s15_AB09 9 0 0 0.002621 0.003366 0.003388 12
mcs90_b06_s20_AB00 81 0 0 0.007579 0.010038 0.009621 36
mcs90_b06_s20_AB01 77 0 0 0.007792 0.010434 0.009794 38
mcs90_b06_s20_AB02 73 0 0 0.012396 0.011049 0.011096 38
mcs90_b06_s20_AB03 93 0 0 0.007266 0.009781 0.009588 38
mcs90_b06_s20_AB04 80 0 0 0.006862 0.009517 0.013068 43
mcs90_b06_s20_AB05 75 0 0 0.012275 0.009980 0.009312 34
mcs90_b06_s20_AB06 57 0 0 0.007580 0.010672 0.009756 34
mcs90_b06_s20_AB07 114 0 0 0.011208 0.010267 0.009663 37
mcs90_b06_s20_AB08 56 0 0 0.013915 0.019991 0.011547 34
mcs90_b06_s20_AB09 105 0 0 0.007417 0.010116 0.009884 37
mcs90_b06_s25_AB00 3705 1 2 0.054928 0.104897 0.060464 239
mcs90_b06_s25_AB01 2823 1 2 0.037377 0.053550 0.052298 213
mcs90_b06_s25_AB02 1271 1 2 0.019761 0.026953 0.039947 161
mcs90_b06_s25_AB03 3025 1 1 0.035754 0.050486 0.047579 218
mcs90_b06_s25_AB04 1993 0 0 0.022510 0.030625 0.046686 168
mcs90_b06_s25_AB05 1557 0 0 0.016184 0.031917 0.018798 151
mcs90_b06_s25_AB06 2862 1 1 0.022136 0.030735 0.029231 213
mcs90_b06_s25_AB07 1858 1 1 0.035861 0.049766 0.047137 166
mcs90_b06_s25_AB08 1972 0 0 0.036517 0.032335 0.030640 178
mcs90_b06_s25_AB09 2238 1 2 0.058495 0.053788 0.049935 182
mcs90_b06_s30_AB00 46237 2 2 0.076873 0.109740 0.160630 1962
mcs90_b06_s30_AB01 46618 4 3 0.103663 0.165090 0.202649 2088
mcs90_b06_s30_AB02 66277 2 3 0.066393 0.092883 0.086854 2900
mcs90_b06_s30_AB03 25931 0 0 0.033946 0.064025 0.041876 1126
mcs90_b06_s30_AB04 63172 2 1 0.085505 0.149969 0.118817 2807
mcs90_b06_s30_AB05 18542 1 2 0.052574 0.094017 0.070795 983
mcs90_b06_s30_AB06 27662 1 3 0.061715 0.085935 0.082414 1356
mcs90_b06_s30_AB07 42580 3 2 0.058197 0.106970 0.076295 1907
mcs90_b06_s30_AB08 19119 0 0 0.044720 0.033407 0.030940 990
mcs90_b06_s30_AB09 43719 2 1 0.097804 0.147964 0.139160 1970
mcs90_b06_s35_AB00 1000000 6 10 0.244221 0.357998 0.343738 63727
mcs90_b06_s35_AB01 1000000 16 13 0.404721 0.684603 0.548348 104623
mcs90_b06_s35_AB02 941516 5 5 0.126396 0.193895 0.166392 38183
mcs90_b06_s35_AB03 1000000 15 12 2.586955 3.944399 3.657749 83726
mcs90_b06_s35_AB04 890109 10 6 0.196622 0.286775 0.273286 34884
mcs90_b06_s35_AB05 1000000 6 12 0.435520 0.599579 0.568357 47861
mcs90_b06_s35_AB06 710110 6 4 0.158420 0.144406 0.137964 23009
mcs90_b06_s35_AB07 950189 3 5 0.286056 0.410302 0.387657 31070
mcs90_b06_s35_AB08 1000000 4 6 0.313087 0.563498 0.419117 55048
mcs90_b06_s35_AB09 608257 14 11 0.830120 1.255128 1.183483 24397
mcs90_b06_s40_AB00 1000000 7 14 0.452697 0.622704 0.600537 673184
mcs90_b06_s40_AB01 1000000 15 19 0.545126 0.699221 0.663069 813173
mcs90_b06_s40_AB02 1000000 11 13 0.408745 0.588002 0.562944 688458
mcs90_b06_s40_AB03 1000000 85 2 0.429129 0.637034 0.601196 731007
mcs90_b06_s40_AB04 1000000 14 16 0.459351 0.650470 0.589564 358837
mcs90_b06_s40_AB05 1000000 8 6 0.387121 0.619278 0.648392 512277
mcs90_b06_s40_AB06 1000000 10 9 1.275652 1.915695 1.807323 80757
mcs90_b06_s40_AB07 1000000 52 3 0.336525 0.440128 0.655530 310720
mcs90_b06_s40_AB08 1000000 8 10 0.568699 0.798032 0.761163 923093
mcs90_b06_s40_AB09 1000000 2 3 0.261694 0.388159 0.346493 364962
mcs90_b06_s50_AB00 1000001 50 62 3.544731 5.145130 4.922771 1000006
mcs90_b06_s50_AB01 1000001 49 61 3.148247 4.291092 4.132286 1000006
mcs90_b06_s50_AB02 1000001 9 13 1.166572 1.322744 1.219855 1000006
mcs90_b06_s50_AB03 1000001 94 24 0.835757 1.065502 1.054658 1000005
mcs90_b06_s50_AB04 1000001 68 35 3.758732 5.653357 5.301994 1000005
mcs90_b06_s50_AB05 1000001 8 15 0.945812 1.006751 0.964173 1000006
mcs90_b06_s50_AB06 1000001 23 48 48.964359 74.867653 68.966095 1000005
mcs90_b06_s50_AB07 1000001 26 35 1.561820 2.097378 1.983361 1000006
mcs90_b06_s50_AB08 1000001 277 15 0.779947 0.980093 1.020133 1000005
mcs90_b06_s50_AB09 1000001 47 59 3.648868 5.491092 5.177783 1000007
mcs90_b06m_s10_AB00 1 0 0 0.000759 0.000918 0.000771 5
mcs90_b06m_s10_AB01 1 0 0 0.001087 0.001351 0.000787 5
mcs90_b06m_s10_AB02 1 0 0 0.000670 0.000816 0.000876 5
mcs90_b06m_s10_AB03 1 0 0 0.000552 0.000648 0.000595 5
mcs90_b06m_s10_AB04 1 0 0 0.000971 0.001321 0.000837 5
mcs90_b06m_s10_AB05 1 0 0 0.000891 0.001149 0.000981 5
mcs90_b06m_s10_AB06 1 0 0 0.001767 0.002742 0.001551 6
mcs90_b06m_s10_AB07 1 0 0 0.000972 0.001341 0.001001 5
mcs90_b06m_s10_AB08 1 0 0 0.000897 0.001109 0.000945 5
mcs90_b06m_s10_AB09 1 0 0 0.000955 0.001210 0.000889 6
mcs90_b06m_s15_AB00 9 0 0 0.005380 0.013988 0.013424 12
mcs90_b06m_s15_AB01 10 0 0 0.010746 0.012547 0.012568 13
mcs90_b06m_s15_AB02 10 0 0 0.016615 0.031212 0.021999 15
mcs90_b06m_s15_AB03 10 1 0 0.031825 0.056469 0.075346 12
mcs90_b06m_s15_AB04 11 0 0 0.013135 0.023451 0.021286 11
mcs90_b06m_s15_AB05 9 0 0 0.010462 0.028054 0.018465 11
mcs90_b06m_s15_AB06 10 0 0 0.008381 0.018980 0.017158 13
mcs90_b06m_s15_AB07 11 0 0 0.002308 0.003281 0.003305 12
mcs90_b06m_s15_AB08 13 0 0 0.004646 0.007310 0.005655 13
mcs90_b06m_s15_AB09 11 0 0 0.005739 0.009138 0.011890 12
mcs90_b06m_s20_AB00 110 3 0 0.149652 0.186939 0.175462 36
mcs90_b06m_s20_AB01 85 6 0 0.062841 0.096168 0.075251 41
mcs90_b06m_s20_AB02 98 0 0 0.077364 0.129552 0.125232 35
mcs90_b06m_s20_AB03 87 0 0 0.008503 0.007150 0.010982 35
mcs90_b06m_s20_AB04 83 0 0 0.004867 0.005484 0.008560 39
mcs90_b06m_s20_AB05 64 2 0 0.026767 0.045445 0.042527 33
mcs90_b06m_s20_AB06 116 3 0 0.208290 0.324095 0.303832 33
mcs90_b06m_s20_AB07 112 4 0 0.077321 0.180648 0.128074 42
mcs90_b06m_s20_AB08 122 11 0 0.188248 0.294667 0.299050 41
mcs90_b06m_s20_AB09 102 1 0 0.180315 0.335230 0.312671 37
mcs90_b06m_s25_AB00 2181 2 0 0.676964 1.151843 1.020213 132
mcs90_b06m_s25_AB01 1401 30 0 1.649876 2.961877 2.849310 161
mcs90_b06m_s25_AB02 1752 1 0 0.557598 0.904104 0.892154 131
mcs90_b06m_s25_AB03 3486 109 1 0.887594 1.342950 1.256250 134
mcs90_b06m_s25_AB04 3112 28 1 1.204729 1.939175 1.824324 134
mcs90_b06m_s25_AB05 5791 0 1 0.634557 1.062893 0.977351 189
mcs90_b06m_s25_AB06 1079 1 0 0.366321 0.409157 0.486997 135
mcs90_b06m_s25_AB07 2212 1 0 0.612068 1.022236 0.927029 139
mcs90_b06m_s25_AB08 6693 26 0 0.503645 0.703150 0.642956 168
mcs90_b06m_s25_AB09 1785 0 0 0.736354 1.068410 1.001905 125
mcs90_b06m_s30_AB00 56474 32 0 4.589604 4.721037 4.487261 1481
mcs90_b06m_s30_AB01 61107 192 1 2.169346 3.320246 3.117430 1032
mcs90_b06m_s30_AB02 75394 1 1 2.444195 4.002822 3.739979 1290
mcs90_b06m_s30_AB03 19354 90 1 0.249784 0.409539 0.381000 1019
mcs90_b06m_s30_AB04 230838 252 1 0.602152 0.941720 0.883107 2236
mcs90_b06m_s30_AB05 102391 46 0 5.420622 9.201517 8.435834 902
mcs90_b06m_s30_AB06 54891 0 1 4.034311 7.031340 6.426357 874
mcs90_b06m_s30_AB07 66370 1 0 0.029868 0.055890 0.057265 967
mcs90_b06m_s30_AB08 20470 0 1 17.925108 30.960012 28.849136 1056
mcs90_b06m_s30_AB09 37595 26 1 5.811706 9.105403 8.378997 932
mcs90_b06m_s35_AB00 1000000 3 4 16.057487 23.718504 21.967239 34887
mcs90_b06m_s35_AB01 1000000 366 1 16.737469 26.663000 24.814030 23292
mcs90_b06m_s35_AB02 1000000 3 2 125.844810 154.064102 142.628128 18738
mcs90_b06m_s35_AB03 1000000 2622 3 97.825684 163.496994 152.594849 17951
mcs90_b06m_s35_AB04 1000001 2 3 59.241032 68.269409 63.340557 133280
mcs90_b06m_s35_AB05 953896 2430 2 15.242538 22.249369 20.689919 13099
mcs90_b06m_s35_AB06 1000000 1 2 105.866081 150.914230 139.193832 25455
mcs90_b06m_s35_AB07 1000000 61 2 0.466129 0.505330 0.480376 44712
mcs90_b06m_s35_AB08 1000000 18 2 48.153984 81.561546 75.720009 24655
mcs90_b06m_s35_AB09 1000000 299 3 224.358093 274.692535 255.082031 25633
mcs90_b06m_s40_AB00 1000000 35 2 457.952484 680.761414 627.019348 445216
mcs90_b06m_s40_AB01 1000000 5357 3 146.269470 222.457748 206.277420 588698
mcs90_b06m_s40_AB02 1000000 1 2 212.088379 300.178162 280.795929 815473
mcs90_b06m_s40_AB03 1000000 913 4 289.179840 360.963226 336.818420 479177
mcs90_b06m_s40_AB04 1000000 180 2 134.833984 217.615097 201.422012 511394
mcs90_b06m_s40_AB05 1000000 10 3 251.979538 386.730591 361.552032 478372
mcs90_b06m_s40_AB06 1000000 1 2 829.568054 1000.000000 994.167236 417874
mcs90_b06m_s40_AB07 1000000 199 2 678.848938 833.293945 776.513977 203655
mcs90_b06m_s40_AB08 1000000 1612 4 0.181811 0.200629 0.193961 397081
mcs90_b06m_s40_AB09 1000000 3 4 333.449890 516.593750 484.446869 780940
mcs90_b06m_s50_AB00 1000000 1000000 17 1000.000061 1000.000061 1000.000000 1000006
mcs90_b06m_s50_AB01 1000000 9 11 1000.000061 1000.000000 1000.000000 1000006
mcs90_b06m_s50_AB02 1000001 7 6 1000.000061 1000.000061 1000.000000 1000006
mcs90_b06m_s50_AB03 1000000 6312 9 1000.000061 1000.000061 1000.000000 1000005
mcs90_b06m_s50_AB04 1000001 1000000 36 1000.000061 1000.000061 1000.000000 1000006
mcs90_b06m_s50_AB05 1000000 6 8 372.114868 465.077209 434.448029 1000005
mcs90_b06m_s50_AB06 1000000 6 8 0.493684 0.641272 0.690080 1000006
mcs90_b06m_s50_AB07 1000000 7 11 198.907349 254.787262 240.268158 1000007
mcs90_b06m_s50_AB08 1000000 46350 11 1000.000061 1000.000061 1000.000000 1000006
mcs90_b06m_s50_AB09 1000000 23705 12 1000.000061 1000.000000 1000.000000 1000006
mcs90_b09_s15_AB00 11 1 1 0.011147 0.021879 0.008058 12
mcs90_b09_s15_AB01 11 1 1 0.013159 0.015958 0.004470 12
mcs90_b09_s15_AB02 11 1 1 0.009493 0.027221 0.005972 11
mcs90_b09_s15_AB03 11 0 0 0.008345 0.008310 0.003670 11
mcs90_b09_s15_AB04 15 1 1 0.015089 0.036619 0.006827 11
mcs90_b09_s15_AB05 12 1 1 0.014665 0.015372 0.006420 12
mcs90_b09_s15_AB06 14 0 0 0.006118 0.016528 0.004245 12
mcs90_b09_s15_AB07 9 0 0 0.005193 0.008603 0.005030 12
mcs90_b09_s15_AB08 14 0 1 0.009185 0.015504 0.005807 12
mcs90_b09_s15_AB09 13 0 0 0.013337 0.024032 0.006880 14
mcs90_b09_s20_AB00 63 0 0 0.007254 0.009975 0.009174 31
mcs90_b09_s20_AB01 47 0 0 0.008392 0.010638 0.018325 32
mcs90_b09_s20_AB02 48 0 0 0.016173 0.013824 0.021208 30
mcs90_b09_s20_AB03 49 0 0 0.008941 0.022146 0.007645 34
mcs90_b09_s20_AB04 50 0 0 0.014341 0.011604 0.011741 34
mcs90_b09_s20_AB05 52 0 0 0.010204 0.022331 0.013552 33
mcs90_b09_s20_AB06 45 0 0 0.012676 0.010115 0.016053 33
mcs90_b09_s20_AB07 46 0 0 0.018306 0.016749 0.014084 32
mcs90_b09_s20_AB08 51 0 0 0.005733 0.011945 0.007594 33
mcs90_b09_s20_AB09 66 0 0 0.010264 0.012784 0.010739 33
mcs90_b09_s25_AB00 476 2 1 0.033596 0.049579 0.062721 105
mcs90_b09_s25_AB01 353 1 1 0.032576 0.043811 0.053399 99
mcs90_b09_s25_AB02 310 2 1 0.113211 0.191750 0.188064 94
mcs90_b09_s25_AB03 391 6 2 0.044427 0.069077 0.065164 98
mcs90_b09_s25_AB04 342 8 1 0.042942 0.063581 0.060263 103
mcs90_b09_s25_AB05 433 1 2 0.054798 0.106298 0.101246 100
mcs90_b09_s25_AB06 421 7 2 0.179556 0.360017 0.322920 94
mcs90_b09_s25_AB07 370 1 1 0.034915 0.050218 0.044068 97
mcs90_b09_s25_AB08 430 2 1 0.111410 0.211383 0.188532 96
mcs90_b09_s25_AB09 374 3 2 0.054534 0.114124 0.078352 94
mcs90_b09_s30_AB00 5920 8 14 0.303919 0.338328 0.315741 426
mcs90_b09_s30_AB01 4670 10 8 0.524895 0.973004 0.916447 379
mcs90_b09_s30_AB02 5379 8 10 0.727941 1.533818 1.485886 410
mcs90_b09_s30_AB03 6193 8 10 0.155697 0.188392 0.204291 449
mcs90_b09_s30_AB04 4353 16 10 0.161428 0.254547 0.263965 366
mcs90_b09_s30_AB05 3593 2 1 0.109937 0.183269 0.192610 336
mcs90_b09_s30_AB06 5652 26 7 0.172451 0.277670 0.244661 440
mcs90_b09_s30_AB07 6273 13 11 0.291275 0.468419 0.423003 443
mcs90_b09_s30_AB08 6797 11 11 0.235549 0.340647 0.318802 460
mcs90_b09_s30_AB09 7508 9 13 0.279850 0.510146 0.503484 494
mcs90_b09_s35_AB00 107710 41 34 0.980801 1.798145 1.658449 4651
mcs90_b09_s35_AB01 118010 436 48 0.752308 1.163568 1.129404 4975
mcs90_b09_s35_AB02 86646 25 24 0.630240 0.935566 0.896443 3866
mcs90_b09_s35_AB03 129286 24 21 0.600943 0.971984 0.925987 5433
mcs90_b09_s35_AB04 119392 39 36 0.668106 1.046588 0.995345 5058
mcs90_b09_s35_AB05 119102 38 31 0.709630 1.184613 1.155083 5030
mcs90_b09_s35_AB06 105260 37 27 1.621730 3.079842 3.238507 4544
mcs90_b09_s35_AB07 112269 40 26 0.952102 1.349831 1.286984 4815
mcs90_b09_s35_AB08 83858 38 33 0.690134 1.089794 1.015591 3646
