instance clique james-cpp-max james-cpp-max-down cp-branching-fc cp-branching-filtering-fc cp-filtering-fc clique-par/t32
mcs30_b03_s30_AB00 124289109 18496222 22751195 11041869.000000 604879.000000 604527.000000 78370850
mcs30_b03_s30_AB01 107078072 42961928 29320064 37751882.000000 1259054.000000 1258145.000000 106167558
mcs30_b03_s30_AB02 88815356 17065034 12208592 17685324.000000 1836180.000000 1844963.000000 70884121
mcs30_b03_s30_AB03 142098279 66115873 24064040 23094880.000000 1840232.000000 1837940.000000 144133135
mcs30_b03_s30_AB04 70394176 24000052 15088881 15641417.000000 1264629.000000 1264052.000000 63702139
mcs30_b03_s30_AB05 97280993 28850802 19084569 41469864.000000 1654554.000000 1646451.000000 75565842
mcs30_b03_s30_AB06 125054115 14033413 16151364 13183791.000000 1326391.000000 1326375.000000 110551748
mcs30_b03_s30_AB07 73913418 23129609 16751507 17810270.000000 1205173.000000 1205097.000000 84086801
mcs30_b03_s30_AB08 108961592 19062189 17297846 18437482.000000 1381338.000000 1382309.000000 95987569
mcs30_b03_s30_AB09 90470874 11151495 10945465 10680782.000000 773896.000000 771276.000000 107213979
mcs30_b03_s35_AB00 NaN 670006494 514432492 NaN 6299789.000000 6298812.000000 NaN
mcs30_b03_s35_AB01 NaN 1389367126 572343569 NaN 4595969.000000 4585457.000000 972020207
mcs30_b03_s35_AB02 NaN 44126289 41383093 29894280.000000 3060935.000000 3060777.000000 1842988942
mcs30_b03_s35_AB03 NaN 341382616 95423727 194199563.000000 3683305.000000 3588063.000000 1499101087
mcs30_b03_s35_AB04 NaN 264741168 127800648 128517076.000000 4240325.000000 4239227.000000 NaN
mcs30_b03_s35_AB05 NaN 653407234 80684968 84759806.000000 4384522.000000 4387577.000000 882137629
mcs30_b03_s35_AB06 NaN 28359453 32049906 113645537.000000 5938745.000000 5951541.000000 1588205220
mcs30_b03_s35_AB07 NaN 181547837 151333948 68872365.000000 5863743.000000 5863658.000000 1907042260
mcs30_b03_s35_AB08 NaN 413721195 404139647 NaN 7113576.000000 7113504.000000 NaN
mcs30_b03_s35_AB09 NaN 109208034 99118837 75004104.000000 3689842.000000 3688585.000000 1112182392
mcs30_b03_s40_AB00 NaN 2108577960 2390302095 NaN 51201998.000000 51188744.000000 NaN
mcs30_b03_s40_AB01 NaN 1029859084 593584008 NaN 31978889.000000 31978616.000000 NaN
mcs30_b03_s40_AB02 NaN 2421360955 2021837389 NaN 38238611.000000 38243916.000000 NaN
mcs30_b03_s40_AB03 NaN 508255989 447576497 NaN 31827651.000000 31825400.000000 NaN
mcs30_b03_s40_AB04 NaN NaN 3172705319 NaN 57614026.000000 57602970.000000 NaN
mcs30_b03_s40_AB05 NaN 2182138968 1802070858 NaN 30412777.000000 30396813.000000 NaN
mcs30_b03_s40_AB06 NaN NaN NaN NaN NaN 77576146.000000 NaN
mcs30_b03_s40_AB07 NaN NaN 2831861918 NaN 55181133.000000 55182210.000000 NaN
mcs30_b03_s40_AB08 NaN NaN 2667647908 NaN 48883501.000000 48869402.000000 NaN
mcs30_b03_s40_AB09 NaN NaN 2946846882 NaN NaN NaN NaN
mcs30_b03_s50_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03_s50_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03_s50_AB02 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03_s50_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03_s50_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03_s50_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03_s50_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03_s50_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03_s50_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03_s50_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03m_s15_AB00 13689 3656 4253 6480.000000 2157.000000 2123.000000 11063
mcs30_b03m_s15_AB01 5006 3248 4028 3437.000000 2076.000000 2134.000000 5610
mcs30_b03m_s15_AB02 7932 4508 4669 3727.000000 1913.000000 1915.000000 8777
mcs30_b03m_s15_AB03 6067 9509 3678 1450.000000 1164.000000 1164.000000 8389
mcs30_b03m_s15_AB04 13477 4110 3450 8941.000000 2623.000000 2745.000000 13734
mcs30_b03m_s15_AB05 6059 3168 3671 3232.000000 1821.000000 1869.000000 10349
mcs30_b03m_s15_AB06 12222 11785 14896 10406.000000 2863.000000 3070.000000 11947
mcs30_b03m_s15_AB07 12543 6667 7660 6776.000000 1409.000000 1559.000000 14822
mcs30_b03m_s15_AB08 16079 14826 15618 11847.000000 4299.000000 4468.000000 16328
mcs30_b03m_s15_AB09 10162 10167 2566 9133.000000 2225.000000 2234.000000 12783
mcs30_b03m_s20_AB00 347149 160719 78904 68539.000000 7541.000000 7744.000000 255829
mcs30_b03m_s20_AB01 157797 70710 86439 184109.000000 15287.000000 15073.000000 249811
mcs30_b03m_s20_AB02 799987 488962 550618 560240.000000 18875.000000 17753.000000 803323
mcs30_b03m_s20_AB03 317083 207751 246890 241329.000000 67594.000000 67482.000000 310695
mcs30_b03m_s20_AB04 227269 59395 42942 23842.000000 12595.000000 12595.000000 323651
mcs30_b03m_s20_AB05 175574 46292 25878 87068.000000 15100.000000 15106.000000 151946
mcs30_b03m_s20_AB06 287427 359827 170326 107533.000000 17732.000000 17726.000000 296169
mcs30_b03m_s20_AB07 293784 134247 124950 158935.000000 31514.000000 31500.000000 305059
mcs30_b03m_s20_AB08 234251 122515 149610 127069.000000 21283.000000 21301.000000 248744
mcs30_b03m_s20_AB09 374017 178534 105095 138511.000000 26864.000000 26900.000000 297841
mcs30_b03m_s25_AB00 8799203 1311806 694422 648982.000000 82594.000000 82611.000000 12378828
mcs30_b03m_s25_AB01 2159536 2052800 492098 1279460.000000 76707.000000 76922.000000 2013354
mcs30_b03m_s25_AB02 4209277 1268988 1159812 851810.000000 98553.000000 105858.000000 5566731
mcs30_b03m_s25_AB03 4861722 910915 646396 798613.000000 104831.000000 104777.000000 4866620
mcs30_b03m_s25_AB04 8077109 8504156 2533156 2792949.000000 272394.000000 272409.000000 8045261
mcs30_b03m_s25_AB05 6449024 1598832 1680900 3753760.000000 191628.000000 186147.000000 4768978
mcs30_b03m_s25_AB06 7148866 3594194 3446192 4506431.000000 366500.000000 367378.000000 8437986
mcs30_b03m_s25_AB07 5703498 1203774 748188 1032766.000000 93412.000000 94118.000000 4805748
mcs30_b03m_s25_AB08 17096883 10440862 5614323 8644876.000000 445850.000000 438869.000000 14078321
mcs30_b03m_s25_AB09 2349256 1359028 485814 445053.000000 83361.000000 83365.000000 1814190
mcs30_b03m_s30_AB00 92093212 20655162 11400109 22239790.000000 1436873.000000 1421369.000000 98197069
mcs30_b03m_s30_AB01 56043921 26022515 8778205 26708927.000000 598341.000000 599691.000000 52372090
mcs30_b03m_s30_AB02 149299716 59177615 57351365 133217279.000000 2279137.000000 2267978.000000 122731776
mcs30_b03m_s30_AB03 96223817 25567296 26499871 25031000.000000 1818063.000000 1817077.000000 101263259
mcs30_b03m_s30_AB04 89007688 44294010 14370658 16794447.000000 851301.000000 851041.000000 79808973
mcs30_b03m_s30_AB05 131143832 16481096 10911832 17109724.000000 1249996.000000 1246401.000000 127130486
mcs30_b03m_s30_AB06 NaN 35959796 43518572 19583998.000000 880021.000000 880237.000000 143320471
mcs30_b03m_s30_AB07 136711387 51048935 66354990 47908245.000000 1620166.000000 1620004.000000 134438788
mcs30_b03m_s30_AB08 79473046 46731680 12914424 11296367.000000 609212.000000 608619.000000 56484908
mcs30_b03m_s30_AB09 119980271 25490295 25338758 16158806.000000 1806243.000000 1806014.000000 105021171
mcs30_b03m_s35_AB00 NaN 597630786 99754734 165700267.000000 4443986.000000 4442797.000000 1160780344
mcs30_b03m_s35_AB01 NaN 154000706 90574860 138064504.000000 5833185.000000 5835138.000000 1378293872
mcs30_b03m_s35_AB02 NaN 693966272 136860143 NaN 4195692.000000 4198943.000000 NaN
mcs30_b03m_s35_AB03 NaN 191923794 20605540 27065867.000000 2237296.000000 2236857.000000 2273732885
mcs30_b03m_s35_AB04 NaN 174175979 101401292 158238020.000000 5753908.000000 5753760.000000 2060578784
mcs30_b03m_s35_AB05 NaN 73460628 48365367 63597191.000000 4904224.000000 4903907.000000 1131696261
mcs30_b03m_s35_AB06 NaN 211393947 67350215 39374850.000000 4063029.000000 4064935.000000 1951165324
mcs30_b03m_s35_AB07 NaN 108298692 114028682 82634292.000000 4291053.000000 4291197.000000 1069711444
mcs30_b03m_s35_AB08 NaN 227577109 129941622 52523332.000000 2886465.000000 2886491.000000 640333129
mcs30_b03m_s35_AB09 NaN 1294898622 1231645881 NaN 10223662.000000 10218618.000000 2163822102
mcs30_b03m_s40_AB00 NaN 1352142831 544891785 NaN 33989966.000000 34014906.000000 NaN
mcs30_b03m_s40_AB01 NaN 1140395566 353926755 NaN 17958864.000000 17958938.000000 NaN
mcs30_b03m_s40_AB02 NaN 1920209461 1619202419 NaN 30143069.000000 30142523.000000 NaN
mcs30_b03m_s40_AB03 NaN 5110803689 2647028216 NaN 28289538.000000 28288641.000000 NaN
mcs30_b03m_s40_AB04 NaN 1308781394 634523394 NaN NaN 80513580.000000 NaN
mcs30_b03m_s40_AB05 NaN 689374023 658853220 NaN 43910052.000000 43903685.000000 NaN
mcs30_b03m_s40_AB06 NaN 1123693664 1063305601 NaN 38598209.000000 38597384.000000 NaN
mcs30_b03m_s40_AB07 NaN NaN 2678744222 NaN NaN 78058451.000000 NaN
mcs30_b03m_s40_AB08 NaN 1109956833 493482953 NaN 11690430.000000 11689391.000000 NaN
mcs30_b03m_s40_AB09 NaN NaN NaN NaN 40183830.000000 40366633.000000 NaN
mcs30_b03m_s50_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03m_s50_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03m_s50_AB02 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03m_s50_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03m_s50_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03m_s50_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03m_s50_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03m_s50_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03m_s50_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs30_b03m_s50_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s25_AB00 5061744 802561 1167494 1353109.000000 1071854.000000 1073701.000000 6005181
mcs30_b06_s25_AB01 2462143 570635 813726 809148.000000 688488.000000 694156.000000 2182857
mcs30_b06_s25_AB02 3683640 620929 898422 734330.000000 680105.000000 682008.000000 4190643
mcs30_b06_s25_AB03 5265338 802832 1136588 1117572.000000 1051621.000000 1056410.000000 5124260
mcs30_b06_s25_AB04 4942480 1216251 1734836 1979774.000000 1601191.000000 1643769.000000 5134078
mcs30_b06_s25_AB05 4587714 777232 1106136 998002.000000 907589.000000 909300.000000 4572388
mcs30_b06_s25_AB06 4481142 1030845 1418472 895831.000000 745708.000000 746609.000000 3798885
mcs30_b06_s25_AB07 5436281 778726 1116657 973096.000000 900943.000000 902211.000000 5187275
mcs30_b06_s25_AB08 9166779 1960607 2718613 3519056.000000 2024290.000000 2040810.000000 9352170
mcs30_b06_s25_AB09 6402987 571945 783537 649933.000000 415489.000000 418243.000000 5787216
mcs30_b06_s30_AB00 NaN 31260074 42295070 26929017.000000 15970305.000000 16022342.000000 213647404
mcs30_b06_s30_AB01 154650736 12157796 10406991 20918258.000000 15101988.000000 15111216.000000 152241902
mcs30_b06_s30_AB02 83693945 10015835 14335207 37262713.000000 16095279.000000 16182106.000000 65128509
mcs30_b06_s30_AB03 131725043 16727833 22260109 17653974.000000 12750043.000000 12758037.000000 129848807
mcs30_b06_s30_AB04 153551443 16706275 23926318 22153608.000000 16885806.000000 16893388.000000 151721868
mcs30_b06_s30_AB05 NaN 23468660 32772890 27082910.000000 17988087.000000 17996331.000000 224622653
mcs30_b06_s30_AB06 80225209 14929022 16881560 13175342.000000 8797300.000000 8800578.000000 82176711
mcs30_b06_s30_AB07 105338136 12442913 17935173 17397263.000000 8824197.000000 8840377.000000 91577357
mcs30_b06_s30_AB08 53878060 15283765 20946721 22775346.000000 14318575.000000 14357227.000000 54184506
mcs30_b06_s30_AB09 165797896 10937316 15502801 13766362.000000 6156320.000000 6168314.000000 167550665
mcs30_b06_s35_AB00 NaN 459853798 613475085 NaN NaN NaN NaN
mcs30_b06_s35_AB01 NaN 211839038 300236685 NaN NaN NaN NaN
mcs30_b06_s35_AB02 NaN 167047562 235100472 NaN NaN NaN 2549104042
mcs30_b06_s35_AB03 NaN 280746819 401312401 NaN NaN NaN NaN
mcs30_b06_s35_AB04 NaN 258209109 242628224 NaN NaN NaN NaN
mcs30_b06_s35_AB05 NaN 282511948 269896404 NaN NaN NaN NaN
mcs30_b06_s35_AB06 NaN 400377750 569979875 NaN NaN NaN NaN
mcs30_b06_s35_AB07 NaN 258067148 302216934 NaN NaN NaN NaN
mcs30_b06_s35_AB08 NaN 173909007 210151877 NaN NaN 86531411.000000 2028641396
mcs30_b06_s35_AB09 NaN 372936491 508247150 NaN NaN NaN NaN
mcs30_b06_s40_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s40_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s40_AB02 NaN 2561349632 NaN NaN NaN NaN NaN
mcs30_b06_s40_AB03 NaN 1743401016 2426387620 NaN NaN NaN NaN
mcs30_b06_s40_AB04 NaN 2078026679 2824206621 NaN NaN NaN NaN
mcs30_b06_s40_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s40_AB06 NaN 2375354866 NaN NaN NaN NaN NaN
mcs30_b06_s40_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s40_AB08 NaN 1407963767 1668616957 NaN NaN NaN NaN
mcs30_b06_s40_AB09 NaN 3110637050 2468407361 NaN NaN NaN NaN
mcs30_b06_s50_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s50_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s50_AB02 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s50_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s50_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s50_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s50_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s50_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s50_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06_s50_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s25_AB00 8089360 1904286 2456415 2751207.000000 2113589.000000 2134046.000000 6925495
mcs30_b06m_s25_AB01 6882738 1801988 2512832 1811032.000000 1631172.000000 1633767.000000 6311475
mcs30_b06m_s25_AB02 10269378 2670254 3816237 2660370.000000 1810494.000000 1815138.000000 10022960
mcs30_b06m_s25_AB03 2430872 745444 1092562 1100784.000000 806595.000000 807572.000000 2099379
mcs30_b06m_s25_AB04 4794819 744482 1073605 896363.000000 612231.000000 612965.000000 3660657
mcs30_b06m_s25_AB05 9539033 2374464 3278362 3415186.000000 2634076.000000 2641300.000000 9623892
mcs30_b06m_s25_AB06 3852038 1665689 2298764 1817142.000000 1425402.000000 1433822.000000 3962093
mcs30_b06m_s25_AB07 6616394 1311978 1880041 2239773.000000 1685248.000000 1687362.000000 5931530
mcs30_b06m_s25_AB08 7091313 1439398 1936145 1003142.000000 771606.000000 781649.000000 6530015
mcs30_b06m_s25_AB09 10988722 2199462 3126141 2090801.000000 1684455.000000 1698106.000000 10238594
mcs30_b06m_s30_AB00 NaN 17385798 22720451 23610117.000000 15975970.000000 15974874.000000 183838555
mcs30_b06m_s30_AB01 NaN 33186251 46426393 40358530.000000 30064354.000000 30070452.000000 358994978
mcs30_b06m_s30_AB02 93054322 23114549 18401485 15809036.000000 7454378.000000 7463943.000000 93169821
mcs30_b06m_s30_AB03 NaN 33253752 48620494 38694356.000000 22741542.000000 22767956.000000 225944031
mcs30_b06m_s30_AB04 178641568 18417696 24776278 23400592.000000 11546134.000000 11547712.000000 167290180
mcs30_b06m_s30_AB05 108275014 11434780 14397941 16048918.000000 8506603.000000 8513739.000000 104652924
mcs30_b06m_s30_AB06 110719227 27161039 39805616 41965966.000000 24982573.000000 24993687.000000 102239931
mcs30_b06m_s30_AB07 127487180 29448356 42162633 28601827.000000 15900689.000000 15907478.000000 125539343
mcs30_b06m_s30_AB08 NaN 20672616 24906328 31309160.000000 17943404.000000 17959407.000000 222365479
mcs30_b06m_s30_AB09 NaN 21387762 31132091 26984207.000000 18964956.000000 18967791.000000 176589252
mcs30_b06m_s35_AB00 NaN 275754924 347872574 NaN NaN NaN NaN
mcs30_b06m_s35_AB01 NaN 376374974 521224022 NaN NaN NaN NaN
mcs30_b06m_s35_AB02 NaN 634378610 892877773 NaN NaN NaN NaN
mcs30_b06m_s35_AB03 NaN 221754966 320865634 NaN NaN NaN NaN
mcs30_b06m_s35_AB04 NaN 143407466 177019764 NaN NaN NaN NaN
mcs30_b06m_s35_AB05 NaN 679638654 960763398 NaN NaN NaN NaN
mcs30_b06m_s35_AB06 NaN 361504425 428664214 NaN NaN NaN NaN
mcs30_b06m_s35_AB07 NaN 314613007 442838438 NaN NaN NaN NaN
mcs30_b06m_s35_AB08 NaN 289230880 398752961 NaN NaN NaN NaN
mcs30_b06m_s35_AB09 NaN 1014972494 1432543788 NaN NaN NaN NaN
mcs30_b06m_s40_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s40_AB01 NaN 2963007835 NaN NaN NaN NaN NaN
mcs30_b06m_s40_AB02 NaN NaN 2673760379 NaN NaN NaN NaN
mcs30_b06m_s40_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s40_AB04 NaN 2356741238 3021839063 NaN NaN NaN NaN
mcs30_b06m_s40_AB05 NaN 3232904831 NaN NaN NaN NaN NaN
mcs30_b06m_s40_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s40_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s40_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s40_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s50_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s50_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s50_AB02 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s50_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s50_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s50_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s50_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s50_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s50_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs30_b06m_s50_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09_s35_AB00 NaN 235904917 371079293 NaN NaN NaN 3228464688
mcs30_b09_s35_AB01 NaN 146800460 223327410 NaN NaN NaN NaN
mcs30_b09_s35_AB02 NaN 211991587 338677558 NaN NaN NaN 1568474091
mcs30_b09_s35_AB03 NaN 110515968 170889313 129979155.000000 NaN NaN 2929178418
mcs30_b09_s35_AB04 NaN 237315910 357568834 NaN NaN NaN NaN
mcs30_b09_s35_AB05 NaN 122962260 184163579 160043724.000000 NaN NaN NaN
mcs30_b09_s35_AB06 NaN 290072218 443997596 NaN NaN NaN NaN
mcs30_b09_s35_AB07 NaN 142759134 226317849 NaN NaN NaN 1266313828
mcs30_b09_s35_AB08 NaN 92764800 142251154 106589848.000000 NaN 84825111.000000 2642729492
mcs30_b09_s35_AB09 NaN 88984037 130684445 160135956.000000 NaN NaN NaN
mcs30_b09_s40_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09_s40_AB01 NaN 1990979653 NaN NaN NaN NaN NaN
mcs30_b09_s40_AB02 NaN 2679063192 NaN NaN NaN NaN NaN
mcs30_b09_s40_AB03 NaN 2575379187 NaN NaN NaN NaN NaN
mcs30_b09_s40_AB04 NaN 2259739009 NaN NaN NaN NaN NaN
mcs30_b09_s40_AB05 NaN 2798170467 NaN NaN NaN NaN NaN
mcs30_b09_s40_AB06 NaN 2010686473 NaN NaN NaN NaN NaN
mcs30_b09_s40_AB07 NaN 2158986158 NaN NaN NaN NaN NaN
mcs30_b09_s40_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09_s40_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09_s50_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09_s50_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09_s50_AB02 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09_s50_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09_s50_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09_s50_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09_s50_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09_s50_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09_s50_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09_s50_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s35_AB00 NaN 205867856 320425482 NaN NaN NaN 1037879005
mcs30_b09m_s35_AB01 NaN 222020680 342937176 NaN NaN NaN 1383272999
mcs30_b09m_s35_AB02 NaN 448479587 702150285 NaN NaN NaN 2138865963
mcs30_b09m_s35_AB03 NaN 172738241 250074565 NaN NaN NaN 947117667
mcs30_b09m_s35_AB04 NaN 597067661 942750514 NaN NaN NaN 2884678938
mcs30_b09m_s35_AB05 NaN 217439060 304675006 NaN NaN NaN 1527924306
mcs30_b09m_s35_AB06 NaN 506089924 796432262 NaN NaN NaN 2130546245
mcs30_b09m_s35_AB07 NaN 193695998 307506191 NaN NaN NaN 1076593707
mcs30_b09m_s35_AB08 NaN 198862284 316356631 NaN NaN NaN 1151393554
mcs30_b09m_s35_AB09 NaN 584246615 906057679 NaN NaN NaN 2516976928
mcs30_b09m_s40_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s40_AB01 NaN 2440560538 NaN NaN NaN NaN NaN
mcs30_b09m_s40_AB02 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s40_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s40_AB04 NaN 2564089583 NaN NaN NaN NaN NaN
mcs30_b09m_s40_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s40_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s40_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s40_AB08 NaN 2660760086 NaN NaN NaN NaN NaN
mcs30_b09m_s40_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s50_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s50_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s50_AB02 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s50_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s50_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s50_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s50_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s50_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s50_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs30_b09m_s50_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2D_s30_AB00 79282575 15331538 14742361 18860596.000000 2322910.000000 2322958.000000 81373148
mcs30_m2D_s30_AB01 76608019 9420620 5313147 9448667.000000 1390250.000000 1389572.000000 61386354
mcs30_m2D_s30_AB02 166508307 52871533 53363734 32250508.000000 1997190.000000 1998277.000000 173596806
mcs30_m2D_s30_AB03 99094559 21466188 11606061 15875044.000000 2185430.000000 2184457.000000 159978750
mcs30_m2D_s30_AB04 134695736 8107411 2115406 4985187.000000 950719.000000 950603.000000 102122425
mcs30_m2D_s30_AB05 NaN 17693507 8528429 21660505.000000 1831403.000000 1830101.000000 117595730
mcs30_m2D_s30_AB06 NaN 10791816 6058873 8381595.000000 1298693.000000 1298569.000000 193297330
mcs30_m2D_s30_AB07 87418206 14623564 8246769 14893818.000000 2461069.000000 2462647.000000 85034690
mcs30_m2D_s30_AB08 93741206 11633588 5591540 7783112.000000 1787690.000000 1786834.000000 180963774
mcs30_m2D_s30_AB09 NaN 19994472 18286156 17125711.000000 3053478.000000 3053992.000000 322910086
mcs30_m2D_s50_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2D_s50_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2D_s50_AB02 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2D_s50_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2D_s50_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2D_s50_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2D_s50_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2D_s50_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2D_s50_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2D_s50_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2Dr2_s30_AB00 NaN 6792331 7795676 20082776.000000 2932469.000000 2901638.000000 168277036
mcs30_m2Dr2_s30_AB01 NaN 13151748 15516042 16487251.000000 6740571.000000 6741464.000000 508968866
mcs30_m2Dr2_s30_AB02 117582729 14969583 8192940 14125437.000000 2951422.000000 2951441.000000 116481889
mcs30_m2Dr2_s30_AB03 NaN 23328697 24125608 17769550.000000 3294790.000000 3293845.000000 206660502
mcs30_m2Dr2_s30_AB04 NaN 9913088 10125336 9348957.000000 3820564.000000 3820445.000000 299539380
mcs30_m2Dr2_s30_AB05 NaN 6689020 8462362 11563571.000000 4421557.000000 4421364.000000 231579986
mcs30_m2Dr2_s30_AB06 NaN 21455039 25092216 10096661.000000 2596304.000000 2595937.000000 231024376
mcs30_m2Dr2_s30_AB07 NaN 11628502 9872878 13484687.000000 5484679.000000 5485290.000000 298375629
mcs30_m2Dr2_s30_AB08 118475886 5505092 3790546 7241443.000000 2565677.000000 2565561.000000 105301053
mcs30_m2Dr2_s30_AB09 39333305 22775492 11606346 7505405.000000 1469745.000000 1469179.000000 49077676
mcs30_m2Dr2_s50_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2Dr2_s50_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2Dr2_s50_AB02 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2Dr2_s50_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2Dr2_s50_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2Dr2_s50_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2Dr2_s50_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2Dr2_s50_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2Dr2_s50_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs30_m2Dr2_s50_AB09 NaN NaN NaN NaN NaN NaN NaN
