instance family
mcs30_m2Dr6_s50_AB02 0 1000000
mcs30_m2Dr6_s50_AB03 0 1000000
mcs30_m2Dr6_s50_AB04 0 1000000
mcs30_m2Dr6_s50_AB05 0 1000000
mcs30_m2Dr6_s50_AB06 0 1000000
mcs30_m2Dr6_s50_AB07 0 1000000
mcs30_m2Dr6_s50_AB08 0 1000000
mcs30_m2Dr6_s50_AB09 0 1000000
mcs30_m3D_s25_AB00 0 6491
mcs30_m3D_s25_AB01 0 26410
mcs30_m3D_s25_AB02 0 10784
mcs30_m3D_s25_AB03 0 7006
mcs30_m3D_s25_AB04 0 8102
mcs30_m3D_s25_AB05 0 18407
mcs30_m3D_s25_AB06 0 7864
mcs30_m3D_s25_AB07 0 20455
mcs30_m3D_s25_AB08 0 17097
mcs30_m3D_s25_AB09 0 9797
mcs30_m3D_s30_AB00 0 138488
mcs30_m3D_s30_AB01 0 116224
mcs30_m3D_s30_AB02 0 115653
mcs30_m3D_s30_AB03 0 101905
mcs30_m3D_s30_AB04 0 94880
mcs30_m3D_s30_AB05 0 112060
mcs30_m3D_s30_AB06 0 63870
mcs30_m3D_s30_AB07 0 98232
mcs30_m3D_s30_AB08 0 132574
mcs30_m3D_s30_AB09 0 169349
mcs30_m3D_s40_AB00 0 1000000
mcs30_m3D_s40_AB01 0 1000000
mcs30_m3D_s40_AB02 0 1000000
mcs30_m3D_s40_AB03 0 1000000
mcs30_m3D_s40_AB04 0 1000000
mcs30_m3D_s40_AB05 0 1000000
mcs30_m3D_s40_AB06 0 1000000
mcs30_m3D_s40_AB07 0 1000000
mcs30_m3D_s40_AB08 0 1000000
mcs30_m3D_s40_AB09 0 1000000
mcs30_m3Dr2_s25_AB00 0 22296
mcs30_m3Dr2_s25_AB01 0 11411
mcs30_m3Dr2_s25_AB02 0 16915
mcs30_m3Dr2_s25_AB03 0 7971
mcs30_m3Dr2_s25_AB04 0 15984
mcs30_m3Dr2_s25_AB05 0 3833
mcs30_m3Dr2_s25_AB06 0 9378
mcs30_m3Dr2_s25_AB07 0 10045
mcs30_m3Dr2_s25_AB08 0 18119
mcs30_m3Dr2_s25_AB09 0 39608
mcs30_m3Dr2_s30_AB00 0 55070
mcs30_m3Dr2_s30_AB01 0 80028
mcs30_m3Dr2_s30_AB02 0 315465
mcs30_m3Dr2_s30_AB03 0 221188
mcs30_m3Dr2_s30_AB04 0 208818
mcs30_m3Dr2_s30_AB05 0 203717
mcs30_m3Dr2_s30_AB06 0 183230
mcs30_m3Dr2_s30_AB07 0 170057
mcs30_m3Dr2_s30_AB08 0 419191
mcs30_m3Dr2_s30_AB09 0 186512
mcs30_m3Dr2_s40_AB00 0 1000000
mcs30_m3Dr2_s40_AB01 0 1000000
mcs30_m3Dr2_s40_AB02 0 1000000
mcs30_m3Dr2_s40_AB03 0 1000000
mcs30_m3Dr2_s40_AB04 0 1000000
mcs30_m3Dr2_s40_AB05 0 1000000
mcs30_m3Dr2_s40_AB06 0 1000000
mcs30_m3Dr2_s40_AB07 0 1000000
mcs30_m3Dr2_s40_AB08 0 1000000
mcs30_m3Dr2_s40_AB09 0 1000000
mcs30_m3Dr4_s25_AB00 0 9291
mcs30_m3Dr4_s25_AB01 0 33590
mcs30_m3Dr4_s25_AB02 0 18279
mcs30_m3Dr4_s25_AB03 0 33886
mcs30_m3Dr4_s25_AB04 0 9660
mcs30_m3Dr4_s25_AB05 0 8579
mcs30_m3Dr4_s25_AB06 0 17088
mcs30_m3Dr4_s25_AB07 0 15113
mcs30_m3Dr4_s25_AB08 0 30364
mcs30_m3Dr4_s25_AB09 0 9017
mcs30_m3Dr4_s30_AB00 0 165894
mcs30_m3Dr4_s30_AB01 0 103074
mcs30_m3Dr4_s30_AB02 0 244591
mcs30_m3Dr4_s30_AB03 0 151017
mcs30_m3Dr4_s30_AB04 0 524502
mcs30_m3Dr4_s30_AB05 0 435394
mcs30_m3Dr4_s30_AB06 0 404234
mcs30_m3Dr4_s30_AB07 0 178710
mcs30_m3Dr4_s30_AB08 0 144885
mcs30_m3Dr4_s30_AB09 0 243478
mcs30_m3Dr4_s40_AB00 0 1000000
mcs30_m3Dr4_s40_AB01 0 1000000
mcs30_m3Dr4_s40_AB02 0 1000000
mcs30_m3Dr4_s40_AB03 0 1000000
mcs30_m3Dr4_s40_AB04 0 1000000
mcs30_m3Dr4_s40_AB05 0 1000000
mcs30_m3Dr4_s40_AB06 0 1000000
mcs30_m3Dr4_s40_AB07 0 1000000
mcs30_m3Dr4_s40_AB08 0 1000000
mcs30_m3Dr4_s40_AB09 0 1000000
mcs30_m3Dr6_s25_AB00 0 23908
mcs30_m3Dr6_s25_AB01 0 19568
mcs30_m3Dr6_s25_AB02 0 16972
mcs30_m3Dr6_s25_AB03 0 32102
mcs30_m3Dr6_s25_AB04 0 21460
mcs30_m3Dr6_s25_AB05 0 17502
mcs30_m3Dr6_s25_AB06 0 20549
mcs30_m3Dr6_s25_AB07 0 21726
mcs30_m3Dr6_s25_AB08 0 28019
mcs30_m3Dr6_s25_AB09 0 25303
mcs30_m3Dr6_s30_AB00 0 335473
mcs30_m3Dr6_s30_AB01 0 499332
mcs30_m3Dr6_s30_AB02 0 50553
mcs30_m3Dr6_s30_AB03 0 325956
mcs30_m3Dr6_s30_AB04 0 164288
mcs30_m3Dr6_s30_AB05 0 354859
mcs30_m3Dr6_s30_AB06 0 355888
mcs30_m3Dr6_s30_AB07 0 561863
mcs30_m3Dr6_s30_AB08 0 192347
mcs30_m3Dr6_s30_AB09 0 141022
mcs30_m3Dr6_s40_AB00 0 1000000
mcs30_m3Dr6_s40_AB01 0 1000000
mcs30_m3Dr6_s40_AB02 0 1000000
mcs30_m3Dr6_s40_AB03 0 1000000
mcs30_m3Dr6_s40_AB04 0 1000000
mcs30_m3Dr6_s40_AB05 0 1000000
mcs30_m3Dr6_s40_AB06 0 1000000
mcs30_m3Dr6_s40_AB07 0 1000000
mcs30_m3Dr6_s40_AB08 0 1000000
mcs30_m3Dr6_s40_AB09 0 1000000
mcs30_m4D_s50_AB00 0 1000000
mcs30_m4D_s50_AB01 0 1000000
mcs30_m4D_s50_AB02 0 1000000
mcs30_m4D_s50_AB03 0 1000000
mcs30_m4D_s50_AB04 0 1000000
mcs30_m4D_s50_AB05 0 1000000
mcs30_m4D_s50_AB06 0 1000000
mcs30_m4D_s50_AB07 0 1000000
mcs30_m4D_s50_AB08 0 1000000
mcs30_m4D_s50_AB09 0 1000000
mcs30_m4Dr2_s50_AB00 0 1000000
mcs30_m4Dr2_s50_AB01 0 1000000
mcs30_m4Dr2_s50_AB02 0 1000000
mcs30_m4Dr2_s50_AB03 0 1000000
mcs30_m4Dr2_s50_AB04 0 1000000
mcs30_m4Dr2_s50_AB05 0 1000000
mcs30_m4Dr2_s50_AB06 0 1000000
mcs30_m4Dr2_s50_AB07 0 1000000
mcs30_m4Dr2_s50_AB08 0 1000000
mcs30_m4Dr2_s50_AB09 0 1000000
mcs30_m4Dr4_s50_AB00 0 1000000
mcs30_m4Dr4_s50_AB01 0 1000000
mcs30_m4Dr4_s50_AB02 0 1000000
mcs30_m4Dr4_s50_AB03 0 1000000
mcs30_m4Dr4_s50_AB04 0 1000000
mcs30_m4Dr4_s50_AB05 0 1000000
mcs30_m4Dr4_s50_AB06 0 1000000
mcs30_m4Dr4_s50_AB07 0 1000000
mcs30_m4Dr4_s50_AB08 0 1000000
mcs30_m4Dr4_s50_AB09 0 1000000
mcs30_m4Dr6_s50_AB00 0 1000000
mcs30_m4Dr6_s50_AB01 0 1000000
mcs30_m4Dr6_s50_AB02 0 1000000
mcs30_m4Dr6_s50_AB03 0 1000000
mcs30_m4Dr6_s50_AB04 0 1000000
mcs30_m4Dr6_s50_AB05 0 1000000
mcs30_m4Dr6_s50_AB06 0 1000000
mcs30_m4Dr6_s50_AB07 0 1000000
mcs30_m4Dr6_s50_AB08 0 1000000
mcs30_m4Dr6_s50_AB09 0 1000000
mcs30_r005_s20_AB00 0 89
mcs30_r005_s20_AB01 0 137
mcs30_r005_s20_AB02 0 1717
mcs30_r005_s20_AB03 0 1123
mcs30_r005_s20_AB04 0 785
mcs30_r005_s20_AB05 0 2042
mcs30_r005_s20_AB06 0 2102
mcs30_r005_s20_AB07 0 225
mcs30_r005_s20_AB08 0 1048
mcs30_r005_s20_AB09 0 350
mcs30_r005_s25_AB00 0 7964
mcs30_r005_s25_AB01 0 6385
mcs30_r005_s25_AB02 0 10159
mcs30_r005_s25_AB03 0 5851
mcs30_r005_s25_AB04 0 9542
mcs30_r005_s25_AB05 0 2963
mcs30_r005_s25_AB06 0 25962
mcs30_r005_s25_AB07 0 20403
mcs30_r005_s25_AB08 0 4342
mcs30_r005_s25_AB09 0 10336
mcs30_r005_s30_AB00 0 163063
mcs30_r005_s30_AB01 0 100384
mcs30_r005_s30_AB02 0 12474
mcs30_r005_s30_AB03 0 3249
mcs30_r005_s30_AB04 0 1000000
mcs30_r005_s30_AB05 0 38549
mcs30_r005_s30_AB06 0 10552
mcs30_r005_s30_AB07 0 160618
mcs30_r005_s30_AB08 0 43442
mcs30_r005_s30_AB09 0 18119
mcs30_r005_s35_AB00 0 660564
mcs30_r005_s35_AB01 0 1000000
mcs30_r005_s35_AB02 0 280181
mcs30_r005_s35_AB03 0 911888
mcs30_r005_s35_AB04 0 1000000
mcs30_r005_s35_AB05 0 1000000
mcs30_r005_s35_AB06 0 1000000
mcs30_r005_s35_AB07 0 367609
mcs30_r005_s35_AB08 0 490512
mcs30_r005_s35_AB09 0 928650
mcs30_r005_s40_AB00 0 1000000
mcs30_r005_s40_AB01 0 1000000
mcs30_r005_s40_AB02 0 1000000
mcs30_r005_s40_AB03 0 1000000
mcs30_r005_s40_AB04 0 1000000
mcs30_r005_s40_AB05 0 1000000
mcs30_r005_s40_AB06 0 1000000
mcs30_r005_s40_AB07 0 1000000
mcs30_r005_s40_AB08 0 1000000
mcs30_r005_s40_AB09 0 1000000
mcs30_r005_s50_AB00 0 1000000
mcs30_r005_s50_AB01 0 1000000
mcs30_r005_s50_AB02 0 1000000
mcs30_r005_s50_AB03 0 1000000
mcs30_r005_s50_AB04 0 1000000
mcs30_r005_s50_AB05 0 1000000
mcs30_r005_s50_AB06 0 1000000
mcs30_r005_s50_AB07 0 1000000
mcs30_r005_s50_AB08 0 1000000
mcs30_r005_s50_AB09 0 1000000
mcs30_r01_s10_AB00 0 0
mcs30_r01_s10_AB01 0 2
mcs30_r01_s10_AB02 0 5
mcs30_r01_s10_AB03 0 2
mcs30_r01_s10_AB04 0 1
mcs30_r01_s10_AB05 0 2
mcs30_r01_s10_AB06 0 1
mcs30_r01_s10_AB07 0 2
mcs30_r01_s10_AB08 0 1
mcs30_r01_s10_AB09 0 7
mcs30_r01_s15_AB00 0 47
mcs30_r01_s15_AB01 0 43
mcs30_r01_s15_AB02 0 24
mcs30_r01_s15_AB03 0 31
mcs30_r01_s15_AB04 0 32
mcs30_r01_s15_AB05 0 48
mcs30_r01_s15_AB06 0 32
mcs30_r01_s15_AB07 0 45
mcs30_r01_s15_AB08 0 23
mcs30_r01_s15_AB09 0 49
mcs30_r01_s20_AB00 0 1917
mcs30_r01_s20_AB01 0 1457
mcs30_r01_s20_AB02 0 1092
mcs30_r01_s20_AB03 0 710
mcs30_r01_s20_AB04 0 1081
mcs30_r01_s20_AB05 0 1120
mcs30_r01_s20_AB06 0 709
mcs30_r01_s20_AB07 0 780
mcs30_r01_s20_AB08 0 2173
mcs30_r01_s20_AB09 0 1174
mcs30_r01_s25_AB00 0 23413
mcs30_r01_s25_AB01 0 20059
mcs30_r01_s25_AB02 0 7771
mcs30_r01_s25_AB03 0 26873
mcs30_r01_s25_AB04 0 25283
mcs30_r01_s25_AB05 0 33153
mcs30_r01_s25_AB06 0 37893
mcs30_r01_s25_AB07 0 30481
mcs30_r01_s25_AB08 0 15697
mcs30_r01_s25_AB09 0 39066
mcs30_r01_s30_AB00 0 443797
mcs30_r01_s30_AB01 0 262521
mcs30_r01_s30_AB02 0 238517
mcs30_r01_s30_AB03 0 542525
mcs30_r01_s30_AB04 0 231920
mcs30_r01_s30_AB05 0 319347
mcs30_r01_s30_AB06 0 418515
mcs30_r01_s30_AB07 0 603904
mcs30_r01_s30_AB08 0 545440
mcs30_r01_s30_AB09 0 674130
mcs30_r01_s35_AB00 0 1000000
mcs30_r01_s35_AB01 0 1000000
mcs30_r01_s35_AB02 0 1000000
mcs30_r01_s35_AB03 0 1000000
mcs30_r01_s35_AB04 0 1000000
mcs30_r01_s35_AB05 0 1000000
mcs30_r01_s35_AB06 0 1000000
mcs30_r01_s35_AB07 0 1000000
mcs30_r01_s35_AB08 0 1000000
mcs30_r01_s35_AB09 0 1000000
mcs30_r01_s40_AB00 0 1000000
mcs30_r01_s40_AB01 0 1000000
mcs30_r01_s40_AB02 0 1000000
mcs30_r01_s40_AB03 0 1000000
mcs30_r01_s40_AB04 0 1000000
mcs30_r01_s40_AB05 0 1000000
mcs30_r01_s40_AB06 0 1000000
mcs30_r01_s40_AB07 0 1000000
mcs30_r01_s40_AB08 0 1000000
mcs30_r01_s40_AB09 0 1000000
mcs30_r01_s50_AB00 0 1000000
mcs30_r01_s50_AB01 0 1000000
mcs30_r01_s50_AB02 0 1000000
mcs30_r01_s50_AB03 0 1000000
mcs30_r01_s50_AB04 0 1000000
mcs30_r01_s50_AB05 0 1000000
mcs30_r01_s50_AB06 0 1000000
mcs30_r01_s50_AB07 0 1000000
mcs30_r01_s50_AB08 0 1000000
mcs30_r01_s50_AB09 0 1000000
mcs30_r02_s10_AB00 0 1
mcs30_r02_s10_AB01 0 1
mcs30_r02_s10_AB02 0 1
mcs30_r02_s10_AB03 0 1
mcs30_r02_s10_AB04 0 2
mcs30_r02_s10_AB05 0 1
mcs30_r02_s10_AB06 0 2
mcs30_r02_s10_AB07 0 2
mcs30_r02_s10_AB08 0 1
mcs30_r02_s10_AB09 0 3
mcs30_r02_s15_AB00 0 57
mcs30_r02_s15_AB01 0 49
mcs30_r02_s15_AB02 0 60
mcs30_r02_s15_AB03 0 76
mcs30_r02_s15_AB04 0 118
mcs30_r02_s15_AB05 0 59
mcs30_r02_s15_AB06 0 86
mcs30_r02_s15_AB07 0 82
mcs30_r02_s15_AB08 0 57
mcs30_r02_s15_AB09 0 68
mcs30_r02_s20_AB00 0 1704
mcs30_r02_s20_AB01 0 1704
mcs30_r02_s20_AB02 0 2516
mcs30_r02_s20_AB03 0 1563
mcs30_r02_s20_AB04 0 1986
mcs30_r02_s20_AB05 0 1382
mcs30_r02_s20_AB06 0 3089
mcs30_r02_s20_AB07 0 1699
mcs30_r02_s20_AB08 0 2410
mcs30_r02_s20_AB09 0 2999
mcs30_r02_s25_AB00 0 30736
mcs30_r02_s25_AB01 0 80000
mcs30_r02_s25_AB02 0 63904
mcs30_r02_s25_AB03 0 58023
mcs30_r02_s25_AB04 0 59627
mcs30_r02_s25_AB05 0 54339
mcs30_r02_s25_AB06 0 55741
mcs30_r02_s25_AB07 0 50763
mcs30_r02_s25_AB08 0 49167
mcs30_r02_s25_AB09 0 61315
mcs30_r02_s30_AB00 0 1000000
mcs30_r02_s30_AB01 0 727017
mcs30_r02_s30_AB02 0 609376
mcs30_r02_s30_AB03 0 1000000
mcs30_r02_s30_AB04 0 795318
mcs30_r02_s30_AB05 0 1000000
mcs30_r02_s30_AB06 0 880505
mcs30_r02_s30_AB07 0 952952
mcs30_r02_s30_AB08 0 1000000
mcs30_r02_s30_AB09 0 1000000
mcs30_r02_s35_AB00 0 1000000
mcs30_r02_s35_AB01 0 1000000
mcs30_r02_s35_AB02 0 1000000
mcs30_r02_s35_AB03 0 1000000
mcs30_r02_s35_AB04 0 1000000
mcs30_r02_s35_AB05 0 1000000
mcs30_r02_s35_AB06 0 1000000
mcs30_r02_s35_AB07 0 1000000
mcs30_r02_s35_AB08 0 1000000
mcs30_r02_s35_AB09 0 1000000
mcs30_r02_s40_AB00 0 1000000
mcs30_r02_s40_AB01 0 1000000
mcs30_r02_s40_AB02 0 1000000
mcs30_r02_s40_AB03 0 1000000
mcs30_r02_s40_AB04 0 1000000
mcs30_r02_s40_AB05 0 1000000
mcs30_r02_s40_AB06 0 1000000
mcs30_r02_s40_AB07 0 1000000
mcs30_r02_s40_AB08 0 1000000
mcs30_r02_s40_AB09 0 1000000
mcs30_r02_s50_AB00 0 1000000
mcs30_r02_s50_AB01 0 1000000
mcs30_r02_s50_AB02 0 1000000
mcs30_r02_s50_AB03 0 1000000
mcs30_r02_s50_AB04 0 1000000
mcs30_r02_s50_AB05 0 1000000
mcs30_r02_s50_AB06 0 1000000
mcs30_r02_s50_AB07 0 1000000
mcs30_r02_s50_AB08 0 1000000
mcs30_r02_s50_AB09 0 1000000
mcs50_b03_s10_AB00 0 1
mcs50_b03_s10_AB01 0 0
mcs50_b03_s10_AB02 0 2
mcs50_b03_s10_AB03 0 1
mcs50_b03_s10_AB04 0 1
mcs50_b03_s10_AB05 0 3
mcs50_b03_s10_AB06 0 2
mcs50_b03_s10_AB07 0 0
mcs50_b03_s10_AB08 0 1
mcs50_b03_s10_AB09 0 2
mcs50_b03_s15_AB00 0 37
mcs50_b03_s15_AB01 0 64
mcs50_b03_s15_AB02 0 5
mcs50_b03_s15_AB03 0 22
mcs50_b03_s15_AB04 0 32
mcs50_b03_s15_AB05 0 15
mcs50_b03_s15_AB06 0 85
mcs50_b03_s15_AB07 0 42
mcs50_b03_s15_AB08 0 20
mcs50_b03_s15_AB09 0 188
mcs50_b03_s20_AB00 0 899
mcs50_b03_s20_AB01 0 334
mcs50_b03_s20_AB02 0 3096
mcs50_b03_s20_AB03 0 164
mcs50_b03_s20_AB04 0 1177
mcs50_b03_s20_AB05 0 167
mcs50_b03_s20_AB06 0 227
mcs50_b03_s20_AB07 0 504
mcs50_b03_s20_AB08 0 437
mcs50_b03_s20_AB09 0 705
mcs50_b03_s25_AB00 0 3915
mcs50_b03_s25_AB01 0 5239
mcs50_b03_s25_AB02 0 5167
mcs50_b03_s25_AB03 0 7407
mcs50_b03_s25_AB04 0 19085
mcs50_b03_s25_AB05 0 5345
mcs50_b03_s25_AB06 0 36153
mcs50_b03_s25_AB07 0 3139
mcs50_b03_s25_AB08 0 6606
mcs50_b03_s25_AB09 0 3888
mcs50_b03_s30_AB00 0 26454
mcs50_b03_s30_AB01 0 16458
mcs50_b03_s30_AB02 0 117632
mcs50_b03_s30_AB03 0 30844
mcs50_b03_s30_AB04 0 691784
mcs50_b03_s30_AB05 0 77337
mcs50_b03_s30_AB06 0 32714
mcs50_b03_s30_AB07 0 19034
mcs50_b03_s30_AB08 0 29855
mcs50_b03_s30_AB09 0 39935
mcs50_b03_s35_AB00 0 799132
mcs50_b03_s35_AB01 0 761202
mcs50_b03_s35_AB02 0 259617
mcs50_b03_s35_AB03 0 253656
mcs50_b03_s35_AB04 0 339521
mcs50_b03_s35_AB05 0 141812
mcs50_b03_s35_AB06 0 142173
mcs50_b03_s35_AB07 0 450628
mcs50_b03_s35_AB08 0 395687
mcs50_b03_s35_AB09 0 429081
mcs50_b03_s40_AB00 0 1000000
mcs50_b03_s40_AB01 0 766028
mcs50_b03_s40_AB02 0 1000000
mcs50_b03_s40_AB03 0 1000000
mcs50_b03_s40_AB04 0 1000000
mcs50_b03_s40_AB05 0 659073
mcs50_b03_s40_AB06 0 1000000
mcs50_b03_s40_AB07 0 1000000
mcs50_b03_s40_AB08 0 1000000
mcs50_b03_s40_AB09 0 1000000
mcs50_b03_s50_AB00 0 1000000
mcs50_b03_s50_AB01 0 1000000
mcs50_b03_s50_AB02 0 1000000
mcs50_b03_s50_AB03 0 1000000
mcs50_b03_s50_AB04 0 1000000
mcs50_b03_s50_AB05 0 1000000
mcs50_b03_s50_AB06 0 1000000
mcs50_b03_s50_AB07 0 1000000
mcs50_b03_s50_AB08 0 1000000
mcs50_b03_s50_AB09 0 1000000
mcs50_b03m_s10_AB00 0 1
mcs50_b03m_s10_AB01 0 1
mcs50_b03m_s10_AB02 0 1
mcs50_b03m_s10_AB03 0 1
mcs50_b03m_s10_AB04 0 4
mcs50_b03m_s10_AB05 0 2
mcs50_b03m_s10_AB06 0 1
mcs50_b03m_s10_AB07 0 1
mcs50_b03m_s10_AB08 0 2
mcs50_b03m_s10_AB09 0 1
mcs50_b03m_s15_AB00 0 45
mcs50_b03m_s15_AB01 0 19
mcs50_b03m_s15_AB02 0 28
mcs50_b03m_s15_AB03 0 4
mcs50_b03m_s15_AB04 0 69
mcs50_b03m_s15_AB05 0 23
mcs50_b03m_s15_AB06 0 27
mcs50_b03m_s15_AB07 0 18
mcs50_b03m_s15_AB08 0 28
mcs50_b03m_s15_AB09 0 16
mcs50_b03m_s20_AB00 0 8415
mcs50_b03m_s20_AB01 0 269
mcs50_b03m_s20_AB02 0 1328
mcs50_b03m_s20_AB03 0 1331
mcs50_b03m_s20_AB04 0 385
mcs50_b03m_s20_AB05 0 413
mcs50_b03m_s20_AB06 0 485
mcs50_b03m_s20_AB07 0 1409
mcs50_b03m_s20_AB08 0 692
mcs50_b03m_s20_AB09 0 402
mcs50_b03m_s25_AB00 0 4223
mcs50_b03m_s25_AB01 0 2948
mcs50_b03m_s25_AB02 0 8828
mcs50_b03m_s25_AB03 0 27592
mcs50_b03m_s25_AB04 0 3765
mcs50_b03m_s25_AB05 0 6630
mcs50_b03m_s25_AB06 0 37067
mcs50_b03m_s25_AB07 0 9594
mcs50_b03m_s25_AB08 0 1462
mcs50_b03m_s25_AB09 0 791
mcs50_b03m_s30_AB00 0 26072
mcs50_b03m_s30_AB01 0 152296
mcs50_b03m_s30_AB02 0 268681
mcs50_b03m_s30_AB03 0 185924
mcs50_b03m_s30_AB04 0 29189
mcs50_b03m_s30_AB05 0 230766
mcs50_b03m_s30_AB06 0 250627
mcs50_b03m_s30_AB07 0 21763
mcs50_b03m_s30_AB08 0 1000000
mcs50_b03m_s30_AB09 0 52362
mcs50_b03m_s35_AB00 0 1000000
mcs50_b03m_s35_AB01 0 432716
mcs50_b03m_s35_AB02 0 194236
mcs50_b03m_s35_AB03 0 1000000
mcs50_b03m_s35_AB04 0 260707
mcs50_b03m_s35_AB05 0 335114
mcs50_b03m_s35_AB06 0 214871
mcs50_b03m_s35_AB07 0 806859
mcs50_b03m_s35_AB08 0 355524
mcs50_b03m_s35_AB09 0 1000000
mcs50_b03m_s40_AB00 0 1000000
mcs50_b03m_s40_AB01 0 1000000
mcs50_b03m_s40_AB02 0 1000000
mcs50_b03m_s40_AB03 0 1000000
mcs50_b03m_s40_AB04 0 1000000
mcs50_b03m_s40_AB05 0 1000000
mcs50_b03m_s40_AB06 0 614147
mcs50_b03m_s40_AB07 0 1000000
mcs50_b03m_s40_AB08 0 1000000
mcs50_b03m_s40_AB09 0 1000000
mcs50_b03m_s50_AB00 0 1000000
mcs50_b03m_s50_AB01 0 1000000
mcs50_b03m_s50_AB02 0 1000000
mcs50_b03m_s50_AB03 0 1000000
mcs50_b03m_s50_AB04 0 1000000
mcs50_b03m_s50_AB05 0 1000000
mcs50_b03m_s50_AB06 0 1000000
mcs50_b03m_s50_AB07 0 1000000
mcs50_b03m_s50_AB08 0 1000000
mcs50_b03m_s50_AB09 0 1000000
mcs50_b06_s15_AB00 0 36
mcs50_b06_s15_AB01 0 13
mcs50_b06_s15_AB02 0 26
mcs50_b06_s15_AB03 0 25
mcs50_b06_s15_AB04 0 26
mcs50_b06_s15_AB05 0 22
mcs50_b06_s15_AB06 0 13
mcs50_b06_s15_AB07 0 10
mcs50_b06_s15_AB08 0 11
mcs50_b06_s15_AB09 0 11
mcs50_b06_s20_AB00 0 508
mcs50_b06_s20_AB01 0 2679
mcs50_b06_s20_AB02 0 1358
mcs50_b06_s20_AB03 0 1082
mcs50_b06_s20_AB04 0 547
mcs50_b06_s20_AB05 0 556
mcs50_b06_s20_AB06 0 886
mcs50_b06_s20_AB07 0 1195
mcs50_b06_s20_AB08 0 907
mcs50_b06_s20_AB09 0 758
mcs50_b06_s25_AB00 0 22339
mcs50_b06_s25_AB01 0 18828
mcs50_b06_s25_AB02 0 49891
mcs50_b06_s25_AB03 0 16480
mcs50_b06_s25_AB04 0 24301
mcs50_b06_s25_AB05 0 20701
mcs50_b06_s25_AB06 0 18452
mcs50_b06_s25_AB07 0 37013
mcs50_b06_s25_AB08 0 22927
mcs50_b06_s25_AB09 0 23169
mcs50_b06_s30_AB00 0 153402
mcs50_b06_s30_AB01 0 221988
mcs50_b06_s30_AB02 0 189428
mcs50_b06_s30_AB03 0 221878
mcs50_b06_s30_AB04 0 137590
mcs50_b06_s30_AB05 0 139142
mcs50_b06_s30_AB06 0 108730
mcs50_b06_s30_AB07 0 267699
mcs50_b06_s30_AB08 0 223296
mcs50_b06_s30_AB09 0 88629
mcs50_b06_s35_AB00 0 1000000
mcs50_b06_s35_AB01 0 1000000
mcs50_b06_s35_AB02 0 1000000
mcs50_b06_s35_AB03 0 1000000
mcs50_b06_s35_AB04 0 1000000
mcs50_b06_s35_AB05 0 1000000
mcs50_b06_s35_AB06 0 970321
mcs50_b06_s35_AB07 0 1000000
mcs50_b06_s35_AB08 0 1000000
mcs50_b06_s35_AB09 0 1000000
mcs50_b06_s40_AB00 0 1000000
mcs50_b06_s40_AB01 0 1000000
mcs50_b06_s40_AB02 0 1000000
mcs50_b06_s40_AB03 0 1000000
mcs50_b06_s40_AB04 0 1000000
mcs50_b06_s40_AB05 0 1000000
mcs50_b06_s40_AB06 0 1000000
mcs50_b06_s40_AB07 0 1000000
mcs50_b06_s40_AB08 0 1000000
mcs50_b06_s40_AB09 0 1000000
mcs50_b06_s50_AB00 0 1000000
mcs50_b06_s50_AB01 0 1000000
mcs50_b06_s50_AB02 0 1000000
mcs50_b06_s50_AB03 0 1000000
mcs50_b06_s50_AB04 0 1000000
mcs50_b06_s50_AB05 0 1000000
mcs50_b06_s50_AB06 0 1000000
mcs50_b06_s50_AB07 0 1000000
mcs50_b06_s50_AB08 0 1000000
mcs50_b06_s50_AB09 0 1000000
mcs50_b06m_s15_AB00 0 130
mcs50_b06m_s15_AB01 0 40
mcs50_b06m_s15_AB02 0 18
mcs50_b06m_s15_AB03 0 76
mcs50_b06m_s15_AB04 0 56
mcs50_b06m_s15_AB05 0 89
mcs50_b06m_s15_AB06 0 98
mcs50_b06m_s15_AB07 0 35
mcs50_b06m_s15_AB08 0 29
mcs50_b06m_s15_AB09 0 29
mcs50_b06m_s20_AB00 0 1754
mcs50_b06m_s20_AB01 0 746
mcs50_b06m_s20_AB02 0 1373
mcs50_b06m_s20_AB03 0 2241
mcs50_b06m_s20_AB04 0 2043
mcs50_b06m_s20_AB05 0 2117
mcs50_b06m_s20_AB06 0 760
mcs50_b06m_s20_AB07 0 1127
mcs50_b06m_s20_AB08 0 1092
mcs50_b06m_s20_AB09 0 646
mcs50_b06m_s25_AB00 0 32167
mcs50_b06m_s25_AB01 0 29354
mcs50_b06m_s25_AB02 0 18243
mcs50_b06m_s25_AB03 0 9483
mcs50_b06m_s25_AB04 0 35047
mcs50_b06m_s25_AB05 0 21768
mcs50_b06m_s25_AB06 0 32877
mcs50_b06m_s25_AB07 0 19078
mcs50_b06m_s25_AB08 0 29897
mcs50_b06m_s25_AB09 0 31341
mcs50_b06m_s30_AB00 0 357763
mcs50_b06m_s30_AB01 0 404643
mcs50_b06m_s30_AB02 0 365297
mcs50_b06m_s30_AB03 0 400644
mcs50_b06m_s30_AB04 0 377741
mcs50_b06m_s30_AB05 0 152370
mcs50_b06m_s30_AB06 0 194496
mcs50_b06m_s30_AB07 0 263675
mcs50_b06m_s30_AB08 0 184384
mcs50_b06m_s30_AB09 0 179693
mcs50_b06m_s35_AB00 0 1000000
mcs50_b06m_s35_AB01 0 1000000
