instance family cp
mcs70_b06m_s15_AB03 0 0.034332
mcs70_b06m_s15_AB04 0 0.030181
mcs70_b06m_s15_AB05 0 0.039516
mcs70_b06m_s15_AB06 0 0.028476
mcs70_b06m_s15_AB07 0 0.010648
mcs70_b06m_s15_AB08 0 0.020555
mcs70_b06m_s15_AB09 0 0.019444
mcs70_b06m_s20_AB00 0 0.217763
mcs70_b06m_s20_AB01 0 0.332952
mcs70_b06m_s20_AB02 0 0.286810
mcs70_b06m_s20_AB03 0 0.321828
mcs70_b06m_s20_AB04 0 0.214746
mcs70_b06m_s20_AB05 0 0.306296
mcs70_b06m_s20_AB06 0 0.282906
mcs70_b06m_s20_AB07 0 0.198733
mcs70_b06m_s20_AB08 0 0.290284
mcs70_b06m_s20_AB09 0 0.150219
mcs70_b06m_s25_AB00 0 6.129037
mcs70_b06m_s25_AB01 0 2.308602
mcs70_b06m_s25_AB02 0 0.641786
mcs70_b06m_s25_AB03 0 1.549511
mcs70_b06m_s25_AB04 0 2.663216
mcs70_b06m_s25_AB05 0 1.341471
mcs70_b06m_s25_AB06 0 4.253614
mcs70_b06m_s25_AB07 0 3.167138
mcs70_b06m_s25_AB08 0 3.086867
mcs70_b06m_s25_AB09 0 4.170280
mcs70_b06m_s30_AB00 0 2.922798
mcs70_b06m_s30_AB01 0 29.008589
mcs70_b06m_s30_AB02 0 33.818989
mcs70_b06m_s30_AB03 0 14.689578
mcs70_b06m_s30_AB04 0 8.561835
mcs70_b06m_s30_AB05 0 23.132687
mcs70_b06m_s30_AB06 0 16.674196
mcs70_b06m_s30_AB07 0 38.868870
mcs70_b06m_s30_AB08 0 30.365273
mcs70_b06m_s30_AB09 0 7.271853
mcs70_b06m_s35_AB00 0 546.227905
mcs70_b06m_s35_AB01 0 818.126160
mcs70_b06m_s35_AB02 0 1000.000000
mcs70_b06m_s35_AB03 0 24.667276
mcs70_b06m_s35_AB04 0 313.605774
mcs70_b06m_s35_AB05 0 991.144653
mcs70_b06m_s35_AB06 0 156.523529
mcs70_b06m_s35_AB07 0 531.199524
mcs70_b06m_s35_AB08 0 382.979126
mcs70_b06m_s35_AB09 0 765.161133
mcs70_b06m_s40_AB00 0 1000.000000
mcs70_b06m_s40_AB01 0 1000.000000
mcs70_b06m_s40_AB02 0 1000.000000
mcs70_b06m_s40_AB03 0 1000.000000
mcs70_b06m_s40_AB04 0 1000.000061
mcs70_b06m_s40_AB05 0 307.641357
mcs70_b06m_s40_AB06 0 1000.000000
mcs70_b06m_s40_AB07 0 1000.000000
mcs70_b06m_s40_AB08 0 1000.000000
mcs70_b06m_s40_AB09 0 1000.000061
mcs70_b06m_s50_AB00 0 1000.000061
mcs70_b06m_s50_AB01 0 1000.000000
mcs70_b06m_s50_AB02 0 1000.000000
mcs70_b06m_s50_AB03 0 1000.000000
mcs70_b06m_s50_AB04 0 1000.000000
mcs70_b06m_s50_AB05 0 1000.000061
mcs70_b06m_s50_AB06 0 1000.000000
mcs70_b06m_s50_AB07 0 1000.000061
mcs70_b06m_s50_AB08 0 1000.000000
mcs70_b06m_s50_AB09 0 1000.000061
mcs70_b09_s15_AB00 0 0.003915
mcs70_b09_s15_AB01 0 0.007226
mcs70_b09_s15_AB02 0 0.004665
mcs70_b09_s15_AB03 0 0.007755
mcs70_b09_s15_AB04 0 0.003494
mcs70_b09_s15_AB05 0 0.003293
mcs70_b09_s15_AB06 0 0.003480
mcs70_b09_s15_AB07 0 0.005124
mcs70_b09_s15_AB08 0 0.003614
mcs70_b09_s15_AB09 0 0.003907
mcs70_b09_s20_AB00 0 0.078105
mcs70_b09_s20_AB01 0 0.161195
mcs70_b09_s20_AB02 0 0.229470
mcs70_b09_s20_AB03 0 0.102917
mcs70_b09_s20_AB04 0 0.095645
mcs70_b09_s20_AB05 0 0.157106
mcs70_b09_s20_AB06 0 0.120289
mcs70_b09_s20_AB07 0 0.170477
mcs70_b09_s20_AB08 0 0.073860
mcs70_b09_s20_AB09 0 0.065946
mcs70_b09_s25_AB00 0 1.878994
mcs70_b09_s25_AB01 0 1.304480
mcs70_b09_s25_AB02 0 1.548640
mcs70_b09_s25_AB03 0 2.465825
mcs70_b09_s25_AB04 0 0.670183
mcs70_b09_s25_AB05 0 1.099272
mcs70_b09_s25_AB06 0 1.171461
mcs70_b09_s25_AB07 0 3.373878
mcs70_b09_s25_AB08 0 2.902958
mcs70_b09_s25_AB09 0 1.044084
mcs70_b09_s30_AB00 0 3.409021
mcs70_b09_s30_AB01 0 11.388981
mcs70_b09_s30_AB02 0 11.817456
mcs70_b09_s30_AB03 0 6.093942
mcs70_b09_s30_AB04 0 3.604509
mcs70_b09_s30_AB05 0 4.902232
mcs70_b09_s30_AB06 0 3.590909
mcs70_b09_s30_AB07 0 8.409783
mcs70_b09_s30_AB08 0 4.513699
mcs70_b09_s30_AB09 0 3.947519
mcs70_b09_s35_AB00 0 16.847471
mcs70_b09_s35_AB01 0 30.048353
mcs70_b09_s35_AB02 0 17.045546
mcs70_b09_s35_AB03 0 17.118464
mcs70_b09_s35_AB04 0 21.924595
mcs70_b09_s35_AB05 0 34.336681
mcs70_b09_s35_AB06 0 17.040770
mcs70_b09_s35_AB07 0 14.158288
mcs70_b09_s35_AB08 0 27.240995
mcs70_b09_s35_AB09 0 14.811239
mcs70_b09_s40_AB00 0 75.284096
mcs70_b09_s40_AB01 0 47.771320
mcs70_b09_s40_AB02 0 72.803421
mcs70_b09_s40_AB03 0 136.110413
mcs70_b09_s40_AB04 0 68.311836
mcs70_b09_s40_AB05 0 77.660065
mcs70_b09_s40_AB06 0 56.779720
mcs70_b09_s40_AB07 0 56.330849
mcs70_b09_s40_AB08 0 103.362701
mcs70_b09_s40_AB09 0 82.784508
mcs70_b09_s50_AB00 0 1000.000000
mcs70_b09_s50_AB01 0 1000.000061
mcs70_b09_s50_AB02 0 1000.000000
mcs70_b09_s50_AB03 0 1000.000000
mcs70_b09_s50_AB04 0 1000.000000
mcs70_b09_s50_AB05 0 1000.000000
mcs70_b09_s50_AB06 0 1000.000061
mcs70_b09_s50_AB07 0 1000.000061
mcs70_b09_s50_AB08 0 1000.000061
mcs70_b09_s50_AB09 0 1000.000000
mcs70_b09m_s15_AB00 0 0.019110
mcs70_b09m_s15_AB01 0 0.014738
mcs70_b09m_s15_AB02 0 0.015437
mcs70_b09m_s15_AB03 0 0.010873
mcs70_b09m_s15_AB04 0 0.009142
mcs70_b09m_s15_AB05 0 0.015416
mcs70_b09m_s15_AB06 0 0.020640
mcs70_b09m_s15_AB07 0 0.031502
mcs70_b09m_s15_AB08 0 0.012567
mcs70_b09m_s15_AB09 0 0.024675
mcs70_b09m_s20_AB00 0 0.093328
mcs70_b09m_s20_AB01 0 0.505126
mcs70_b09m_s20_AB02 0 0.093289
mcs70_b09m_s20_AB03 0 0.418581
mcs70_b09m_s20_AB04 0 0.188482
mcs70_b09m_s20_AB05 0 0.495852
mcs70_b09m_s20_AB06 0 0.168730
mcs70_b09m_s20_AB07 0 0.272837
mcs70_b09m_s20_AB08 0 0.471871
mcs70_b09m_s20_AB09 0 0.178068
mcs70_b09m_s25_AB00 0 6.547230
mcs70_b09m_s25_AB01 0 1.569761
mcs70_b09m_s25_AB02 0 5.171417
mcs70_b09m_s25_AB03 0 4.247197
mcs70_b09m_s25_AB04 0 3.896903
mcs70_b09m_s25_AB05 0 2.094069
mcs70_b09m_s25_AB06 0 2.960722
mcs70_b09m_s25_AB07 0 2.350546
mcs70_b09m_s25_AB08 0 0.803476
mcs70_b09m_s25_AB09 0 3.909069
mcs70_b09m_s30_AB00 0 10.919718
mcs70_b09m_s30_AB01 0 37.206581
mcs70_b09m_s30_AB02 0 16.196415
mcs70_b09m_s30_AB03 0 8.094205
mcs70_b09m_s30_AB04 0 2.811494
mcs70_b09m_s30_AB05 0 39.738087
mcs70_b09m_s30_AB06 0 31.431164
mcs70_b09m_s30_AB07 0 28.033195
mcs70_b09m_s30_AB08 0 9.555650
mcs70_b09m_s30_AB09 0 12.650111
mcs70_b09m_s35_AB00 0 507.962341
mcs70_b09m_s35_AB01 0 316.988434
mcs70_b09m_s35_AB02 0 24.927065
mcs70_b09m_s35_AB03 0 187.537140
mcs70_b09m_s35_AB04 0 130.641846
mcs70_b09m_s35_AB05 0 500.282867
mcs70_b09m_s35_AB06 0 211.551132
mcs70_b09m_s35_AB07 0 424.105011
mcs70_b09m_s35_AB08 0 112.178978
mcs70_b09m_s35_AB09 0 350.656708
mcs70_b09m_s40_AB00 0 91.167557
mcs70_b09m_s40_AB01 0 1000.000000
mcs70_b09m_s40_AB02 0 1000.000000
mcs70_b09m_s40_AB03 0 104.644867
mcs70_b09m_s40_AB04 0 1000.000000
mcs70_b09m_s40_AB05 0 1000.000000
mcs70_b09m_s40_AB06 0 1000.000000
mcs70_b09m_s40_AB07 0 1000.000000
mcs70_b09m_s40_AB08 0 783.905762
mcs70_b09m_s40_AB09 0 98.663635
mcs70_b09m_s50_AB00 0 1000.000061
mcs70_b09m_s50_AB01 0 1000.000000
mcs70_b09m_s50_AB02 0 1000.000000
mcs70_b09m_s50_AB03 0 1000.000000
mcs70_b09m_s50_AB04 0 1000.000000
mcs70_b09m_s50_AB05 0 1000.000000
mcs70_b09m_s50_AB06 0 1000.000000
mcs70_b09m_s50_AB07 0 1000.000000
mcs70_b09m_s50_AB08 0 1000.000000
mcs70_b09m_s50_AB09 0 1000.000000
mcs70_m2D_s15_AB00 0 0.006611
mcs70_m2D_s15_AB01 0 0.014938
mcs70_m2D_s15_AB02 0 0.011982
mcs70_m2D_s15_AB03 0 0.010714
mcs70_m2D_s15_AB04 0 0.006954
mcs70_m2D_s15_AB05 0 0.013338
mcs70_m2D_s15_AB06 0 0.013908
mcs70_m2D_s15_AB07 0 0.020050
mcs70_m2D_s15_AB08 0 0.005638
mcs70_m2D_s15_AB09 0 0.004141
mcs70_m2D_s25_AB00 0 1.969255
mcs70_m2D_s25_AB01 0 1.303345
mcs70_m2D_s25_AB02 0 2.191755
mcs70_m2D_s25_AB03 0 4.028234
mcs70_m2D_s25_AB04 0 2.835970
mcs70_m2D_s25_AB05 0 3.340484
mcs70_m2D_s25_AB06 0 6.469450
mcs70_m2D_s25_AB07 0 2.288285
mcs70_m2D_s25_AB08 0 3.434559
mcs70_m2D_s25_AB09 0 6.893670
mcs70_m2D_s35_AB00 0 37.110020
mcs70_m2D_s35_AB01 0 166.880356
mcs70_m2D_s35_AB02 0 351.294281
mcs70_m2D_s35_AB03 0 463.684937
mcs70_m2D_s35_AB04 0 140.722748
mcs70_m2D_s35_AB05 0 63.337608
mcs70_m2D_s35_AB06 0 1000.000061
mcs70_m2D_s35_AB07 0 203.491196
mcs70_m2D_s35_AB08 0 213.500671
mcs70_m2D_s35_AB09 0 354.890350
mcs70_m2D_s40_AB00 0 1000.000061
mcs70_m2D_s40_AB01 0 1000.000000
mcs70_m2D_s40_AB02 0 1000.000000
mcs70_m2D_s40_AB03 0 1000.000000
mcs70_m2D_s40_AB04 0 1000.000000
mcs70_m2D_s40_AB05 0 1000.000000
mcs70_m2D_s40_AB06 0 1000.000061
mcs70_m2D_s40_AB07 0 1000.000000
mcs70_m2D_s40_AB08 0 1000.000000
mcs70_m2D_s40_AB09 0 1000.000000
mcs70_m2D_s50_AB00 0 1000.000061
mcs70_m2D_s50_AB01 0 1000.000000
mcs70_m2D_s50_AB02 0 1000.000061
mcs70_m2D_s50_AB03 0 1000.000061
mcs70_m2D_s50_AB04 0 1000.000061
mcs70_m2D_s50_AB05 0 1000.000000
mcs70_m2D_s50_AB06 0 1000.000061
mcs70_m2D_s50_AB07 0 1000.000000
mcs70_m2D_s50_AB08 0 1000.000061
mcs70_m2D_s50_AB09 0 1000.000000
mcs70_m2Dr2_s15_AB00 0 0.018583
mcs70_m2Dr2_s15_AB01 0 0.019729
mcs70_m2Dr2_s15_AB02 0 0.012888
mcs70_m2Dr2_s15_AB03 0 0.011491
mcs70_m2Dr2_s15_AB04 0 0.017642
mcs70_m2Dr2_s15_AB05 0 0.020161
mcs70_m2Dr2_s15_AB06 0 0.019824
mcs70_m2Dr2_s15_AB07 0 0.023102
mcs70_m2Dr2_s15_AB08 0 0.023586
mcs70_m2Dr2_s15_AB09 0 0.022208
mcs70_m2Dr2_s25_AB00 0 7.133964
mcs70_m2Dr2_s25_AB01 0 4.305769
mcs70_m2Dr2_s25_AB02 0 4.149554
mcs70_m2Dr2_s25_AB03 0 22.329792
mcs70_m2Dr2_s25_AB04 0 15.262429
mcs70_m2Dr2_s25_AB05 0 2.043655
mcs70_m2Dr2_s25_AB06 0 1.051781
mcs70_m2Dr2_s25_AB07 0 7.316081
mcs70_m2Dr2_s25_AB08 0 4.322214
mcs70_m2Dr2_s25_AB09 0 4.589954
mcs70_m2Dr2_s35_AB00 0 766.272461
mcs70_m2Dr2_s35_AB01 0 1000.000000
mcs70_m2Dr2_s35_AB02 0 301.443237
mcs70_m2Dr2_s35_AB03 0 215.876541
mcs70_m2Dr2_s35_AB04 0 1000.000061
mcs70_m2Dr2_s35_AB05 0 178.750854
mcs70_m2Dr2_s35_AB06 0 1000.000000
mcs70_m2Dr2_s35_AB07 0 115.891693
mcs70_m2Dr2_s35_AB08 0 646.946106
mcs70_m2Dr2_s35_AB09 0 135.708679
mcs70_m2Dr2_s40_AB00 0 1000.000000
mcs70_m2Dr2_s40_AB01 0 1000.000000
mcs70_m2Dr2_s40_AB02 0 1000.000000
mcs70_m2Dr2_s40_AB03 0 1000.000000
mcs70_m2Dr2_s40_AB04 0 1000.000000
mcs70_m2Dr2_s40_AB05 0 1000.000000
mcs70_m2Dr2_s40_AB06 0 1000.000000
mcs70_m2Dr2_s40_AB07 0 1000.000000
mcs70_m2Dr2_s40_AB08 0 1000.000000
mcs70_m2Dr2_s40_AB09 0 1000.000000
mcs70_m2Dr2_s50_AB00 0 1000.000000
mcs70_m2Dr2_s50_AB01 0 1000.000061
mcs70_m2Dr2_s50_AB02 0 1000.000000
mcs70_m2Dr2_s50_AB03 0 1000.000000
mcs70_m2Dr2_s50_AB04 0 1000.000000
mcs70_m2Dr2_s50_AB05 0 1000.000061
mcs70_m2Dr2_s50_AB06 0 1000.000000
mcs70_m2Dr2_s50_AB07 0 1000.000000
mcs70_m2Dr2_s50_AB08 0 1000.000061
mcs70_m2Dr2_s50_AB09 0 1000.000061
mcs70_m2Dr4_s15_AB00 0 0.025638
mcs70_m2Dr4_s15_AB01 0 0.014399
mcs70_m2Dr4_s15_AB02 0 0.024512
mcs70_m2Dr4_s15_AB03 0 0.032566
mcs70_m2Dr4_s15_AB04 0 0.023424
mcs70_m2Dr4_s15_AB05 0 0.022868
mcs70_m2Dr4_s15_AB06 0 0.024135
mcs70_m2Dr4_s15_AB07 0 0.014216
mcs70_m2Dr4_s15_AB08 0 0.030846
mcs70_m2Dr4_s15_AB09 0 0.014751
mcs70_m2Dr4_s25_AB00 0 3.272107
mcs70_m2Dr4_s25_AB01 0 3.753323
mcs70_m2Dr4_s25_AB02 0 13.405492
mcs70_m2Dr4_s25_AB03 0 10.967265
mcs70_m2Dr4_s25_AB04 0 2.491861
mcs70_m2Dr4_s25_AB05 0 2.869682
mcs70_m2Dr4_s25_AB06 0 9.085418
mcs70_m2Dr4_s25_AB07 0 9.418333
mcs70_m2Dr4_s25_AB08 0 3.196188
mcs70_m2Dr4_s25_AB09 0 4.470251
mcs70_m2Dr4_s35_AB00 0 1000.000000
mcs70_m2Dr4_s35_AB01 0 389.891174
mcs70_m2Dr4_s35_AB02 0 1000.000000
mcs70_m2Dr4_s35_AB03 0 1000.000000
mcs70_m2Dr4_s35_AB04 0 744.003113
mcs70_m2Dr4_s35_AB05 0 928.403015
mcs70_m2Dr4_s35_AB06 0 824.646301
mcs70_m2Dr4_s35_AB07 0 1000.000000
mcs70_m2Dr4_s35_AB08 0 252.227142
mcs70_m2Dr4_s35_AB09 0 1000.000000
mcs70_m2Dr4_s40_AB00 0 1000.000000
mcs70_m2Dr4_s40_AB01 0 1000.000000
mcs70_m2Dr4_s40_AB02 0 1000.000000
mcs70_m2Dr4_s40_AB03 0 1000.000000
mcs70_m2Dr4_s40_AB04 0 1000.000000
mcs70_m2Dr4_s40_AB05 0 1000.000000
mcs70_m2Dr4_s40_AB06 0 1000.000000
mcs70_m2Dr4_s40_AB07 0 1000.000000
mcs70_m2Dr4_s40_AB08 0 1000.000000
mcs70_m2Dr4_s40_AB09 0 1000.000000
mcs70_m2Dr4_s50_AB00 0 1000.000000
mcs70_m2Dr4_s50_AB01 0 1000.000061
mcs70_m2Dr4_s50_AB02 0 1000.000000
mcs70_m2Dr4_s50_AB03 0 1000.000061
mcs70_m2Dr4_s50_AB04 0 1000.000061
mcs70_m2Dr4_s50_AB05 0 1000.000000
mcs70_m2Dr4_s50_AB06 0 1000.000000
mcs70_m2Dr4_s50_AB07 0 1000.000061
mcs70_m2Dr4_s50_AB08 0 1000.000061
mcs70_m2Dr4_s50_AB09 0 1000.000000
mcs70_m2Dr6_s15_AB00 0 0.040524
mcs70_m2Dr6_s15_AB01 0 0.039694
mcs70_m2Dr6_s15_AB02 0 0.019796
mcs70_m2Dr6_s15_AB03 0 0.013024
mcs70_m2Dr6_s15_AB04 0 0.037235
mcs70_m2Dr6_s15_AB05 0 0.025320
mcs70_m2Dr6_s15_AB06 0 0.018459
mcs70_m2Dr6_s15_AB07 0 0.023479
mcs70_m2Dr6_s15_AB08 0 0.011546
mcs70_m2Dr6_s15_AB09 0 0.014344
mcs70_m2Dr6_s25_AB00 0 8.215466
mcs70_m2Dr6_s25_AB01 0 7.090274
mcs70_m2Dr6_s25_AB02 0 11.966533
mcs70_m2Dr6_s25_AB03 0 10.705871
mcs70_m2Dr6_s25_AB04 0 5.467958
mcs70_m2Dr6_s25_AB05 0 11.207345
mcs70_m2Dr6_s25_AB06 0 3.403723
mcs70_m2Dr6_s25_AB07 0 7.347992
mcs70_m2Dr6_s25_AB08 0 3.695820
mcs70_m2Dr6_s25_AB09 0 8.235140
mcs70_m2Dr6_s35_AB00 0 646.420227
mcs70_m2Dr6_s35_AB01 0 1000.000000
mcs70_m2Dr6_s35_AB02 0 842.639343
mcs70_m2Dr6_s35_AB03 0 948.307007
mcs70_m2Dr6_s35_AB04 0 870.296448
mcs70_m2Dr6_s35_AB05 0 368.521545
mcs70_m2Dr6_s35_AB06 0 280.729065
mcs70_m2Dr6_s35_AB07 0 527.445923
mcs70_m2Dr6_s35_AB08 0 509.621002
mcs70_m2Dr6_s35_AB09 0 130.725525
mcs70_m2Dr6_s40_AB00 0 1000.000000
mcs70_m2Dr6_s40_AB01 0 1000.000000
mcs70_m2Dr6_s40_AB02 0 1000.000000
mcs70_m2Dr6_s40_AB03 0 1000.000000
mcs70_m2Dr6_s40_AB04 0 1000.000000
mcs70_m2Dr6_s40_AB05 0 1000.000000
mcs70_m2Dr6_s40_AB06 0 1000.000000
mcs70_m2Dr6_s40_AB07 0 1000.000000
mcs70_m2Dr6_s40_AB08 0 1000.000000
mcs70_m2Dr6_s40_AB09 0 1000.000000
mcs70_m2Dr6_s50_AB00 0 1000.000061
mcs70_m2Dr6_s50_AB01 0 1000.000061
mcs70_m2Dr6_s50_AB02 0 1000.000000
mcs70_m2Dr6_s50_AB03 0 1000.000000
mcs70_m2Dr6_s50_AB04 0 1000.000061
mcs70_m2Dr6_s50_AB05 0 1000.000061
mcs70_m2Dr6_s50_AB06 0 1000.000061
mcs70_m2Dr6_s50_AB07 0 1000.000000
mcs70_m2Dr6_s50_AB08 0 1000.000000
mcs70_m2Dr6_s50_AB09 0 1000.000000
mcs70_m3D_s35_AB00 0 25.928776
mcs70_m3D_s35_AB01 0 20.111092
mcs70_m3D_s35_AB02 0 93.094933
mcs70_m3D_s35_AB03 0 11.309420
mcs70_m3D_s35_AB04 0 14.209380
mcs70_m3D_s35_AB05 0 48.517593
mcs70_m3D_s35_AB06 0 65.187866
mcs70_m3D_s35_AB07 0 66.681221
mcs70_m3D_s35_AB08 0 102.323524
mcs70_m3D_s35_AB09 0 23.278536
mcs70_m3D_s40_AB00 0 1000.000000
mcs70_m3D_s40_AB01 0 1000.000000
mcs70_m3D_s40_AB02 0 1000.000000
mcs70_m3D_s40_AB03 0 1000.000000
mcs70_m3D_s40_AB04 0 1000.000000
mcs70_m3D_s40_AB05 0 1000.000000
mcs70_m3D_s40_AB06 0 534.257996
mcs70_m3D_s40_AB07 0 1000.000000
mcs70_m3D_s40_AB08 0 1000.000000
mcs70_m3D_s40_AB09 0 1000.000000
mcs70_m3Dr2_s35_AB00 0 316.792694
mcs70_m3Dr2_s35_AB01 0 453.359528
mcs70_m3Dr2_s35_AB02 0 247.711182
mcs70_m3Dr2_s35_AB03 0 64.341743
mcs70_m3Dr2_s35_AB04 0 100.461182
mcs70_m3Dr2_s35_AB05 0 142.660797
mcs70_m3Dr2_s35_AB06 0 810.958557
mcs70_m3Dr2_s35_AB07 0 162.407074
mcs70_m3Dr2_s35_AB08 0 317.350616
mcs70_m3Dr2_s35_AB09 0 887.063477
mcs70_m3Dr2_s40_AB00 0 1000.000000
mcs70_m3Dr2_s40_AB01 0 1000.000000
mcs70_m3Dr2_s40_AB02 0 1000.000000
mcs70_m3Dr2_s40_AB03 0 1000.000000
mcs70_m3Dr2_s40_AB04 0 1000.000000
mcs70_m3Dr2_s40_AB05 0 1000.000000
mcs70_m3Dr2_s40_AB06 0 1000.000000
mcs70_m3Dr2_s40_AB07 0 1000.000000
mcs70_m3Dr2_s40_AB08 0 1000.000000
mcs70_m3Dr2_s40_AB09 0 1000.000000
mcs70_m3Dr4_s35_AB00 0 17.573528
mcs70_m3Dr4_s35_AB01 0 521.602844
mcs70_m3Dr4_s35_AB02 0 279.752380
mcs70_m3Dr4_s35_AB03 0 575.748169
mcs70_m3Dr4_s35_AB04 0 660.780090
mcs70_m3Dr4_s35_AB05 0 272.426483
mcs70_m3Dr4_s35_AB06 0 387.830566
mcs70_m3Dr4_s35_AB07 0 538.734314
mcs70_m3Dr4_s35_AB08 0 233.806107
mcs70_m3Dr4_s35_AB09 0 413.514221
mcs70_m3Dr4_s40_AB00 0 1000.000000
mcs70_m3Dr4_s40_AB01 0 1000.000000
mcs70_m3Dr4_s40_AB02 0 1000.000000
mcs70_m3Dr4_s40_AB03 0 1000.000000
mcs70_m3Dr4_s40_AB04 0 1000.000000
mcs70_m3Dr4_s40_AB05 0 1000.000000
mcs70_m3Dr4_s40_AB06 0 1000.000000
mcs70_m3Dr4_s40_AB07 0 1000.000000
mcs70_m3Dr4_s40_AB08 0 1000.000061
mcs70_m3Dr4_s40_AB09 0 1000.000000
mcs70_m3Dr6_s35_AB00 0 787.874084
mcs70_m3Dr6_s35_AB01 0 96.524147
mcs70_m3Dr6_s35_AB02 0 211.613495
mcs70_m3Dr6_s35_AB03 0 75.624382
mcs70_m3Dr6_s35_AB04 0 815.816345
mcs70_m3Dr6_s35_AB05 0 204.150009
mcs70_m3Dr6_s35_AB06 0 475.961151
mcs70_m3Dr6_s35_AB07 0 291.870789
mcs70_m3Dr6_s35_AB08 0 104.501999
mcs70_m3Dr6_s35_AB09 0 6.583685
mcs70_m3Dr6_s40_AB00 0 1000.000000
mcs70_m3Dr6_s40_AB01 0 1000.000000
mcs70_m3Dr6_s40_AB02 0 1000.000000
mcs70_m3Dr6_s40_AB03 0 1000.000000
mcs70_m3Dr6_s40_AB04 0 1000.000000
mcs70_m3Dr6_s40_AB05 0 1000.000000
mcs70_m3Dr6_s40_AB06 0 1000.000000
mcs70_m3Dr6_s40_AB07 0 1000.000000
mcs70_m3Dr6_s40_AB08 0 1000.000000
mcs70_m3Dr6_s40_AB09 0 1000.000000
mcs70_m4D_s25_AB00 0 1.022022
mcs70_m4D_s25_AB01 0 1.091327
mcs70_m4D_s25_AB02 0 0.733650
mcs70_m4D_s25_AB03 0 1.310443
mcs70_m4D_s25_AB04 0 1.508889
mcs70_m4D_s25_AB05 0 0.469827
mcs70_m4D_s25_AB06 0 0.362318
mcs70_m4D_s25_AB07 0 1.072374
mcs70_m4D_s25_AB08 0 0.763671
mcs70_m4D_s25_AB09 0 0.908078
mcs70_m4Dr2_s25_AB00 0 2.699871
mcs70_m4Dr2_s25_AB01 0 2.876955
mcs70_m4Dr2_s25_AB02 0 3.562338
mcs70_m4Dr2_s25_AB03 0 3.084910
mcs70_m4Dr2_s25_AB04 0 3.328464
mcs70_m4Dr2_s25_AB05 0 3.894446
mcs70_m4Dr2_s25_AB06 0 7.077068
mcs70_m4Dr2_s25_AB07 0 1.722784
mcs70_m4Dr2_s25_AB08 0 5.306315
mcs70_m4Dr2_s25_AB09 0 0.852040
mcs70_m4Dr4_s25_AB00 0 2.218605
mcs70_m4Dr4_s25_AB01 0 5.695502
mcs70_m4Dr4_s25_AB02 0 1.489963
mcs70_m4Dr4_s25_AB03 0 2.250488
mcs70_m4Dr4_s25_AB04 0 2.745459
mcs70_m4Dr4_s25_AB05 0 4.680517
mcs70_m4Dr4_s25_AB06 0 8.792205
mcs70_m4Dr4_s25_AB07 0 2.355096
mcs70_m4Dr4_s25_AB08 0 1.373850
mcs70_m4Dr4_s25_AB09 0 5.636399
mcs70_m4Dr6_s25_AB00 0 2.713755
mcs70_m4Dr6_s25_AB01 0 4.231623
mcs70_m4Dr6_s25_AB02 0 2.668437
mcs70_m4Dr6_s25_AB03 0 3.492509
mcs70_m4Dr6_s25_AB04 0 3.759769
mcs70_m4Dr6_s25_AB05 0 3.426732
mcs70_m4Dr6_s25_AB06 0 3.301607
mcs70_m4Dr6_s25_AB07 0 2.180197
mcs70_m4Dr6_s25_AB08 0 10.748490
mcs70_m4Dr6_s25_AB09 0 3.398043
mcs70_r005_s20_AB00 0 0.152229
mcs70_r005_s20_AB01 0 0.313504
mcs70_r005_s20_AB02 0 0.128018
mcs70_r005_s20_AB03 0 0.230744
mcs70_r005_s20_AB04 0 0.399858
mcs70_r005_s20_AB05 0 0.141501
mcs70_r005_s20_AB06 0 0.037779
mcs70_r005_s20_AB07 0 0.181202
mcs70_r005_s20_AB08 0 0.253590
mcs70_r005_s20_AB09 0 2.483296
mcs70_r005_s25_AB00 0 2.315274
mcs70_r005_s25_AB01 0 2.320177
mcs70_r005_s25_AB02 0 2.575835
mcs70_r005_s25_AB03 0 0.485181
mcs70_r005_s25_AB04 0 1.257635
mcs70_r005_s25_AB05 0 4.679508
mcs70_r005_s25_AB06 0 3.765890
mcs70_r005_s25_AB07 0 2.428871
mcs70_r005_s25_AB08 0 5.405164
mcs70_r005_s25_AB09 0 45.282539
mcs70_r005_s30_AB00 0 54.645855
mcs70_r005_s30_AB01 0 111.192787
mcs70_r005_s30_AB02 0 451.468842
mcs70_r005_s30_AB03 0 78.337852
mcs70_r005_s30_AB04 0 5.781229
mcs70_r005_s30_AB05 0 206.915115
mcs70_r005_s30_AB06 0 549.943787
mcs70_r005_s30_AB07 0 34.406818
mcs70_r005_s30_AB08 0 497.573914
mcs70_r005_s30_AB09 0 185.660660
mcs70_r005_s35_AB00 0 1000.000000
mcs70_r005_s35_AB01 0 1000.000000
mcs70_r005_s35_AB02 0 532.381958
mcs70_r005_s35_AB03 0 554.038940
mcs70_r005_s35_AB04 0 647.909058
mcs70_r005_s35_AB05 0 1000.000061
mcs70_r005_s35_AB06 0 1000.000000
mcs70_r005_s35_AB07 0 654.622742
mcs70_r005_s35_AB08 0 1000.000000
mcs70_r005_s35_AB09 0 1000.000000
mcs70_r005_s40_AB00 0 1000.000000
mcs70_r005_s40_AB01 0 1000.000000
mcs70_r005_s40_AB02 0 1000.000000
mcs70_r005_s40_AB03 0 1000.000000
mcs70_r005_s40_AB04 0 1000.000000
mcs70_r005_s40_AB05 0 1000.000000
mcs70_r005_s40_AB06 0 1000.000000
