instance clique cp-fc james-cpp-max
mcs90_m3Dr2_s10_AB04 12 67.000000 67
mcs90_m3Dr2_s10_AB05 15 91.000000 57
mcs90_m3Dr2_s10_AB06 18 43.000000 32
mcs90_m3Dr2_s10_AB07 8 46.000000 45
mcs90_m3Dr2_s10_AB08 15 99.000000 46
mcs90_m3Dr2_s10_AB09 15 35.000000 21
mcs90_m3Dr2_s30_AB00 27 235.000000 160
mcs90_m3Dr2_s30_AB01 26 213.000000 145
mcs90_m3Dr2_s30_AB02 27 125.000000 63
mcs90_m3Dr2_s30_AB03 27 107.000000 69
mcs90_m3Dr2_s30_AB04 27 71.000000 56
mcs90_m3Dr2_s30_AB05 27 77.000000 55
mcs90_m3Dr2_s30_AB06 27 135.000000 55
mcs90_m3Dr2_s30_AB07 27 131.000000 67
mcs90_m3Dr2_s30_AB08 27 141.000000 57
mcs90_m3Dr2_s30_AB09 27 138.000000 263
mcs90_m3Dr4_s10_AB00 8 36.000000 27
mcs90_m3Dr4_s10_AB01 41 87.000000 90
mcs90_m3Dr4_s10_AB02 25 45.000000 54
mcs90_m3Dr4_s10_AB03 14 115.000000 83
mcs90_m3Dr4_s10_AB04 13 38.000000 48
mcs90_m3Dr4_s10_AB05 18 58.000000 27
mcs90_m3Dr4_s10_AB06 8 54.000000 27
mcs90_m3Dr4_s10_AB07 16 66.000000 62
mcs90_m3Dr4_s10_AB08 17 106.000000 26
mcs90_m3Dr4_s10_AB09 17 107.000000 129
mcs90_m3Dr4_s30_AB00 28 296.000000 87
mcs90_m3Dr4_s30_AB01 27 103.000000 61
mcs90_m3Dr4_s30_AB02 27 113.000000 68
mcs90_m3Dr4_s30_AB03 27 76.000000 59
mcs90_m3Dr4_s30_AB04 27 145.000000 59
mcs90_m3Dr4_s30_AB05 27 153.000000 67
mcs90_m3Dr4_s30_AB06 26 109.000000 55
mcs90_m3Dr4_s30_AB07 27 109.000000 123
mcs90_m3Dr4_s30_AB08 27 73.000000 55
mcs90_m3Dr4_s30_AB09 27 103.000000 100
mcs90_m3Dr6_s10_AB00 16 97.000000 65
mcs90_m3Dr6_s10_AB01 14 52.000000 53
mcs90_m3Dr6_s10_AB02 8 34.000000 20
mcs90_m3Dr6_s10_AB03 12 46.000000 34
mcs90_m3Dr6_s10_AB04 21 36.000000 21
mcs90_m3Dr6_s10_AB05 12 48.000000 57
mcs90_m3Dr6_s10_AB06 28 88.000000 77
mcs90_m3Dr6_s10_AB07 13 33.000000 44
mcs90_m3Dr6_s10_AB08 13 53.000000 43
mcs90_m3Dr6_s10_AB09 14 68.000000 29
mcs90_m3Dr6_s30_AB00 27 79.000000 56
mcs90_m3Dr6_s30_AB01 46 106.000000 65
mcs90_m3Dr6_s30_AB02 27 198.000000 105
mcs90_m3Dr6_s30_AB03 27 197.000000 129
mcs90_m3Dr6_s30_AB04 27 98.000000 57
mcs90_m3Dr6_s30_AB05 27 95.000000 55
mcs90_m3Dr6_s30_AB06 27 117.000000 114
mcs90_m3Dr6_s30_AB07 26 135.000000 135
mcs90_m3Dr6_s30_AB08 27 97.000000 55
mcs90_m3Dr6_s30_AB09 27 67.000000 115
mcs90_m4D_s20_AB00 18 138.000000 102
mcs90_m4D_s20_AB01 16 74.000000 49
mcs90_m4D_s20_AB02 40 111.000000 69
mcs90_m4D_s20_AB03 16 144.000000 94
mcs90_m4D_s20_AB04 23 233.000000 266
mcs90_m4D_s20_AB05 19 81.000000 75
mcs90_m4D_s20_AB06 49 141.000000 61
mcs90_m4D_s20_AB07 18 78.000000 47
mcs90_m4D_s20_AB08 23 150.000000 75
mcs90_m4D_s20_AB09 16 125.000000 76
mcs90_m4Dr2_s20_AB00 16 63.000000 36
mcs90_m4Dr2_s20_AB01 16 57.000000 41
mcs90_m4Dr2_s20_AB02 17 91.000000 72
mcs90_m4Dr2_s20_AB03 27 145.000000 90
mcs90_m4Dr2_s20_AB04 16 91.000000 53
mcs90_m4Dr2_s20_AB05 17 93.000000 148
mcs90_m4Dr2_s20_AB06 16 62.000000 37
mcs90_m4Dr2_s20_AB07 16 77.000000 79
mcs90_m4Dr2_s20_AB08 16 228.000000 36
mcs90_m4Dr2_s20_AB09 16 90.000000 43
mcs90_m4Dr4_s20_AB00 16 90.000000 55
mcs90_m4Dr4_s20_AB01 17 84.000000 41
mcs90_m4Dr4_s20_AB02 17 82.000000 317
mcs90_m4Dr4_s20_AB03 16 64.000000 37
mcs90_m4Dr4_s20_AB04 17 63.000000 57
mcs90_m4Dr4_s20_AB05 16 124.000000 93
mcs90_m4Dr4_s20_AB06 137 145.000000 107
mcs90_m4Dr4_s20_AB07 17 55.000000 35
mcs90_m4Dr4_s20_AB08 17 68.000000 43
mcs90_m4Dr4_s20_AB09 22 98.000000 62
mcs90_m4Dr6_s20_AB00 19 88.000000 68
mcs90_m4Dr6_s20_AB01 16 66.000000 41
mcs90_m4Dr6_s20_AB02 16 73.000000 39
mcs90_m4Dr6_s20_AB03 16 85.000000 45
mcs90_m4Dr6_s20_AB04 16 104.000000 52
mcs90_m4Dr6_s20_AB05 17 249.000000 275
mcs90_m4Dr6_s20_AB06 16 103.000000 92
mcs90_m4Dr6_s20_AB07 16 60.000000 134
mcs90_m4Dr6_s20_AB08 17 127.000000 92
mcs90_m4Dr6_s20_AB09 20 98.000000 67
mcs90_r005_s20_AB00 18 101.000000 46
mcs90_r005_s20_AB01 18 71.000000 40
mcs90_r005_s20_AB02 18 210.000000 42
mcs90_r005_s20_AB03 18 73.000000 38
mcs90_r005_s20_AB04 18 81.000000 41
mcs90_r005_s20_AB05 19 53.000000 40
mcs90_r005_s20_AB06 19 76.000000 38
mcs90_r005_s20_AB07 18 62.000000 72
mcs90_r005_s20_AB08 18 146.000000 39
mcs90_r005_s20_AB09 18 100.000000 42
mcs90_r005_s25_AB00 22 411.000000 81
mcs90_r005_s25_AB01 29 170.000000 60
mcs90_r005_s25_AB02 22 130.000000 67
mcs90_r005_s25_AB03 29 252.000000 615
mcs90_r005_s25_AB04 22 178.000000 768
mcs90_r005_s25_AB05 22 389.000000 262
mcs90_r005_s25_AB06 28 111.000000 55
mcs90_r005_s25_AB07 23 78.000000 49
mcs90_r005_s25_AB08 27 135.000000 78
mcs90_r005_s25_AB09 45 124.000000 195
mcs90_r005_s30_AB00 27 140.000000 88
mcs90_r005_s30_AB01 27 191.000000 126
mcs90_r005_s30_AB02 27 117.000000 56
mcs90_r005_s30_AB03 27 160.000000 57
mcs90_r005_s30_AB04 27 95.000000 55
mcs90_r005_s30_AB05 27 101.000000 56
mcs90_r005_s30_AB06 27 96.000000 57
mcs90_r005_s30_AB07 27 75.000000 55
mcs90_r005_s30_AB08 27 86.000000 68
mcs90_r005_s30_AB09 27 108.000000 101
mcs90_r005_s35_AB00 31 111.000000 118
mcs90_r005_s35_AB01 31 127.000000 1322
mcs90_r005_s35_AB02 34 343.000000 499
mcs90_r005_s35_AB03 31 101.000000 64
mcs90_r005_s35_AB04 30 99.000000 114
mcs90_r005_s35_AB05 31 75.000000 65
mcs90_r005_s35_AB06 31 153.000000 65
mcs90_r005_s35_AB07 31 169.000000 465
mcs90_r005_s35_AB08 31 169.000000 64
mcs90_r005_s35_AB09 31 152.000000 66
mcs90_r005_s40_AB00 36 124.000000 74
mcs90_r005_s40_AB01 36 120.000000 74
mcs90_r005_s40_AB02 35 150.000000 72
mcs90_r005_s40_AB03 35 173.000000 77
mcs90_r005_s40_AB04 36 246.000000 123
mcs90_r005_s40_AB05 36 485.000000 1849
mcs90_r005_s40_AB06 33 668.000000 753
mcs90_r005_s40_AB07 34 291.000000 289
mcs90_r005_s40_AB08 36 178.000000 253
mcs90_r005_s40_AB09 36 185.000000 81
mcs90_r01_s10_AB00 9 41.000000 24
mcs90_r01_s10_AB01 15 89.000000 65
mcs90_r01_s10_AB02 9 34.000000 20
mcs90_r01_s10_AB03 9 42.000000 22
mcs90_r01_s10_AB04 14 43.000000 136
mcs90_r01_s10_AB05 11 39.000000 23
mcs90_r01_s10_AB06 9 36.000000 22
mcs90_r01_s10_AB07 10 43.000000 43
mcs90_r01_s10_AB08 20 35.000000 67
mcs90_r01_s10_AB09 9 43.000000 24
mcs90_r01_s15_AB00 41 890.000000 35
mcs90_r01_s15_AB01 31 57.000000 33
mcs90_r01_s15_AB02 68 90.000000 687
mcs90_r01_s15_AB03 131 94.000000 74
mcs90_r01_s15_AB04 45 70.000000 45
mcs90_r01_s15_AB05 36 73.000000 192
mcs90_r01_s15_AB06 45 65.000000 208
mcs90_r01_s15_AB07 39 48.000000 198
mcs90_r01_s15_AB08 16 332.000000 33
mcs90_r01_s15_AB09 120 48.000000 121
mcs90_r01_s20_AB00 18 75.000000 41
mcs90_r01_s20_AB01 22 81.000000 37
mcs90_r01_s20_AB02 18 126.000000 115
mcs90_r01_s20_AB03 21 179.000000 74
mcs90_r01_s20_AB04 18 75.000000 40
mcs90_r01_s20_AB05 18 567.000000 39
mcs90_r01_s20_AB06 18 321.000000 72
mcs90_r01_s20_AB07 18 77.000000 39
mcs90_r01_s20_AB08 18 57.000000 38
mcs90_r01_s20_AB09 17 106.000000 65
mcs90_r01_s25_AB00 22 250.000000 859
mcs90_r01_s25_AB01 21 93.000000 177
mcs90_r01_s25_AB02 22 172.000000 205
mcs90_r01_s25_AB03 22 156.000000 770
mcs90_r01_s25_AB04 66 121.000000 794
mcs90_r01_s25_AB05 37 454.000000 1048
mcs90_r01_s25_AB06 24 156.000000 591
mcs90_r01_s25_AB07 204 295.000000 166
mcs90_r01_s25_AB08 22 88.000000 1385
mcs90_r01_s25_AB09 25 174.000000 376
mcs90_r01_s30_AB00 27 70.000000 102
mcs90_r01_s30_AB01 27 106.000000 56
mcs90_r01_s30_AB02 27 68.000000 229
mcs90_r01_s30_AB03 27 189.000000 216
mcs90_r01_s30_AB04 24 342.000000 231
mcs90_r01_s30_AB05 28 501.000000 276
mcs90_r01_s30_AB06 27 90.000000 55
mcs90_r01_s30_AB07 26 92.000000 55
mcs90_r01_s30_AB08 25 140.000000 267
mcs90_r01_s30_AB09 25 418.000000 379
mcs90_r01_s35_AB00 31 105.000000 209
mcs90_r01_s35_AB01 28 431.000000 1544
mcs90_r01_s35_AB02 32 166.000000 455
mcs90_r01_s35_AB03 30 140.000000 267
mcs90_r01_s35_AB04 29 302.000000 189
mcs90_r01_s35_AB05 29 300.000000 189
mcs90_r01_s35_AB06 30 130.000000 316
mcs90_r01_s35_AB07 57 141.000000 115
mcs90_r01_s35_AB08 31 93.000000 149
mcs90_r01_s35_AB09 31 122.000000 71
mcs90_r01_s40_AB00 35 862.000000 1074
mcs90_r01_s40_AB01 36 497.000000 1173
mcs90_r01_s40_AB02 32 724.000000 583
mcs90_r01_s40_AB03 35 962.000000 1438
mcs90_r01_s40_AB04 33 310.000000 1117
mcs90_r01_s40_AB05 36 124.000000 74
mcs90_r01_s40_AB06 33 431.000000 428
mcs90_r01_s40_AB07 35 626.000000 154
mcs90_r01_s40_AB08 35 252.000000 289
mcs90_r01_s40_AB09 36 3516.000000 1188
mcs90_r02_s10_AB00 18 40.000000 34
mcs90_r02_s10_AB01 18 30.000000 57
mcs90_r02_s10_AB02 21 38.000000 80
mcs90_r02_s10_AB03 22 57.000000 39
mcs90_r02_s10_AB04 9 80.000000 54
mcs90_r02_s10_AB05 21 36.000000 63
mcs90_r02_s10_AB06 9 42.000000 23
mcs90_r02_s10_AB07 9 48.000000 21
mcs90_r02_s10_AB08 9 147.000000 120
mcs90_r02_s10_AB09 18 33.000000 45
mcs90_r02_s15_AB00 95 102.000000 325
mcs90_r02_s15_AB01 84 341.000000 265
mcs90_r02_s15_AB02 13 102.000000 33
mcs90_r02_s15_AB03 44 59.000000 45
mcs90_r02_s15_AB04 15 55.000000 39
mcs90_r02_s15_AB05 25 47.000000 60
mcs90_r02_s15_AB06 20 56.000000 35
mcs90_r02_s15_AB07 69 67.000000 50
mcs90_r02_s15_AB08 41 51.000000 337
mcs90_r02_s15_AB09 36 88.000000 49
mcs90_r02_s20_AB00 16 107.000000 210
mcs90_r02_s20_AB01 17 53.000000 115
mcs90_r02_s20_AB02 17 85.000000 51
mcs90_r02_s20_AB03 18 63.000000 38
mcs90_r02_s20_AB04 16 114.000000 77
mcs90_r02_s20_AB05 18 66.000000 39
mcs90_r02_s20_AB06 16 120.000000 70
mcs90_r02_s20_AB07 17 79.000000 39
mcs90_r02_s20_AB08 26 200.000000 140
mcs90_r02_s20_AB09 17 69.000000 136
mcs90_r02_s25_AB00 88 469.000000 809
mcs90_r02_s25_AB01 25 589.000000 628
mcs90_r02_s25_AB02 20 182.000000 110
mcs90_r02_s25_AB03 19 219.000000 631
mcs90_r02_s25_AB04 19 313.000000 634
mcs90_r02_s25_AB05 23 598.000000 663
mcs90_r02_s25_AB06 54 548.000000 912
mcs90_r02_s25_AB07 24 87.000000 55
mcs90_r02_s25_AB08 20 1152.000000 887
mcs90_r02_s25_AB09 20 202.000000 145
mcs90_r02_s30_AB00 21 1279.000000 852
mcs90_r02_s30_AB01 23 200.000000 259
mcs90_r02_s30_AB02 24 5553.000000 1715
mcs90_r02_s30_AB03 23 418.000000 319
mcs90_r02_s30_AB04 20 4190.000000 1358
mcs90_r02_s30_AB05 24 655.000000 184
mcs90_r02_s30_AB06 21 515.000000 431
mcs90_r02_s30_AB07 23 467.000000 427
mcs90_r02_s30_AB08 24 206.000000 291
mcs90_r02_s30_AB09 22 460.000000 682
mcs90_r02_s35_AB00 27 318.000000 211
mcs90_r02_s35_AB01 26 7113.000000 7761
mcs90_r02_s35_AB02 26 9196.000000 8550
mcs90_r02_s35_AB03 29 102.000000 107
mcs90_r02_s35_AB04 27 546.000000 1387
mcs90_r02_s35_AB05 27 1660.000000 308
mcs90_r02_s35_AB06 27 580.000000 486
mcs90_r02_s35_AB07 26 5605.000000 1429
mcs90_r02_s35_AB08 27 392.000000 1379
mcs90_r02_s35_AB09 27 1026.000000 668
mcs90_r02_s40_AB00 27 16120.000000 5764
mcs90_r02_s40_AB01 29 13567.000000 5767
mcs90_r02_s40_AB02 29 5631.000000 3807
mcs90_r02_s40_AB03 31 436.000000 821
mcs90_r02_s40_AB04 32 624.000000 517
mcs90_r02_s40_AB05 30 21048.000000 4829
mcs90_r02_s40_AB06 32 15828.000000 2100
mcs90_r02_s40_AB07 32 1001.000000 8007
mcs90_r02_s40_AB08 34 301.000000 163
mcs90_r02_s40_AB09 32 1357.000000 705
