instance clique cp-fc kdown james-cpp-max james-cpp-max-down kdown-par/t32
images-CVIU11-23-48 1e6 1e3 1000004 1000060 1000047 1000011
images-CVIU11-24-113 1e6 1000.000305 21472 1007 1086 5745
images-CVIU11-24-49 1e6 1000.000244 42131 7994 8141 10795
images-CVIU11-24-5 1e6 1000.000305 96708 40798 41587 26027
images-CVIU11-24-77 1e6 1000.000305 121281 35242 23633 21686
images-CVIU11-25-139 1e6 1e3 1000001 1000035 1000025 1000008
images-CVIU11-25-61 1e6 1e3 1000007 1000160 1000129 1000020
images-CVIU11-25-66 1e6 1e3 1000002 1000055 1000035 1000010
images-CVIU11-25-70 1e6 1e3 1000006 1000141 1000130 1000031
images-CVIU11-25-77 1e6 1e3 1000015 1000217 1000216 1000029
images-CVIU11-25-97 1e6 1e3 1000001 1000133 1000046 1000013
images-CVIU11-26-106 1e6 1e3 1000002 1000070 1000060 1000017
images-CVIU11-26-129 1e6 819.192932 1662 1606 30 173
images-CVIU11-26-138 1e6 1e3 1000007 1000463 1000128 1000016
images-CVIU11-26-15 1e6 1000.000183 1000000 1000021 1000005 1000005
images-CVIU11-26-57 1e6 1e3 1000009 1000334 1000209 1000023
images-CVIU11-26-70 1e6 1e3 1000006 1000396 1000194 1000015
images-CVIU11-26-71 1e6 1e3 1000007 1000281 1000145 1000014
images-CVIU11-26-75 1e6 1e3 1000014 1000126 1000189 1000017
images-CVIU11-26-77 1e6 1e3 1000005 1000354 1000172 1000018
images-CVIU11-26-78 1e6 1e3 1000014 1000252 1000211 1000016
images-CVIU11-27-125 1e6 1e3 1000006 1000357 1000138 1000015
images-CVIU11-27-137 1e6 1e3 1000000 1000056 1000016 1000007
images-CVIU11-27-144 1e6 1e3 1000002 1000071 1000067 1000013
images-CVIU11-27-17 1e6 1e3 1000012 1000398 1000075 1000016
images-CVIU11-27-36 1e6 1e3 1000002 1000130 1000060 1000012
images-CVIU11-28-130 1e6 1e3 1000001 1000023 1000012 1000007
images-CVIU11-28-135 1e6 1e3 1000002 1000071 1000047 1000012
images-CVIU11-28-99 1e6 1e3 1000004 1000147 1000106 1000016
images-CVIU11-29-107 1e6 261.652588 45198 2319 1570 2481
images-CVIU11-29-112 1e6 564.418213 1000004 3382 4182 8759
images-CVIU11-29-114 1e6 131.875046 20619 2536 585 1195
images-CVIU11-29-116 1e6 1000.000305 218591 41844 11384 11164
images-CVIU11-29-12 1e6 1000.000427 1000002 10549 9811 17843
images-CVIU11-29-21 1e6 1000.000305 84860 11189 3983 4508
images-CVIU11-29-3 1e6 944.378540 131573 38933 7719 7208
images-CVIU11-29-39 1e6 917.497009 569572 5759 6636 13109
images-CVIU11-29-75 1e6 938.538025 173971 10486 6063 8811
images-CVIU11-29-76 1e6 1000.000549 34285 1975 366 2469
images-CVIU11-29-79 1e6 541.485962 198181 3582 4271 9614
images-CVIU11-29-8 1e6 484.535522 64717 4168 1468 3603
images-CVIU11-29-82 1e6 985.205078 89704 4088 4127 4771
images-CVIU11-3-106 1e6 1e3 1000003 1000087 1000099 1000017
images-CVIU11-3-138 1e6 1e3 1000004 1000259 1000235 1000026
images-CVIU11-3-37 1e6 1e3 1000007 1000183 1000130 1000023
images-CVIU11-3-48 1e6 1e3 1000004 1000095 1000062 1000011
images-CVIU11-3-56 1e6 1e3 1000002 1000046 1000019 1000008
images-CVIU11-3-74 1e6 1e3 1000020 1000131 1000137 1000024
images-CVIU11-30-1 1e6 1e3 1000002 1000221 1000132 1000018
images-CVIU11-30-11 1e6 1e3 1000001 1000045 1000045 1000009
images-CVIU11-30-115 1e6 1e3 1000001 1000107 1000053 1000016
images-CVIU11-30-12 1e6 1e3 1000001 1000109 1000092 1000019
images-CVIU11-30-42 1e6 1e3 1000005 1000123 1000024 1000016
images-CVIU11-30-66 1e6 1e3 1000001 1000062 1000024 1000009
images-CVIU11-31-105 1e6 1e3 1000009 1000033 1000059 1000019
images-CVIU11-31-109 1e6 1e3 1000009 1000072 1000061 1000021
images-CVIU11-31-26 1e6 1e3 1000001 1000015 1000011 1000009
images-CVIU11-31-31 1e6 1e3 1000002 1000127 1000037 1000018
images-CVIU11-31-39 1e6 1e3 1000001 1000018 1000048 1000017
images-CVIU11-33-109 1e6 1e3 1000001 1000206 583790 672491
images-CVIU11-33-59 1e6 1e3 1000008 24103 24028 16052
images-CVIU11-33-71 1e6 1e3 1000012 24850 26242 16574
images-CVIU11-33-86 1e6 1000.000427 1000002 1000061 1000093 1000014
images-CVIU11-33-88 1e6 1e3 1000007 1000084 1000105 1000015
images-CVIU11-33-93 1e6 1e3 1000002 31756 32994 18053
images-CVIU11-34-106 1e6 1000.000061 44048 1714 1253 2921
images-CVIU11-34-135 1e6 1000.000427 47388 2680 2540 5601
images-CVIU11-34-88 1e6 1000.000244 122099 8560 5723 14418
images-CVIU11-34-9 1e6 1000.000122 68122 5620 4471 12199
images-CVIU11-35-141 1e6 1000.000488 1000001 156702 158595 160817
images-CVIU11-35-68 1e6 1e3 1000006 1000191 1000113 1000018
images-CVIU11-36-11 1e6 1e3 1000002 1000052 1000028 1000009
images-CVIU11-36-112 1e6 1e3 1000003 1000139 1000050 1000010
images-CVIU11-36-140 1e6 1e3 1000001 1000091 1000039 1000009
images-CVIU11-37-140 1e6 1e3 1000000 1000057 1000038 1000008
images-CVIU11-37-146 1e6 1e3 1000003 1000288 1000136 1000020
images-CVIU11-37-41 1e6 1e3 1000005 1000143 1000077 1000017
images-CVIU11-37-54 1e6 1e3 1000002 1000052 1000050 1000011
images-CVIU11-37-70 1e6 1e3 1000007 1000359 1000170 1000024
images-CVIU11-37-84 1e6 1000.000305 1000000 1000016 1000009 1000004
images-CVIU11-38-1 1e6 1e3 1000004 1000281 1000079 1000018
images-CVIU11-38-10 1e6 1e3 1000002 1000304 1000062 1000017
images-CVIU11-38-131 1e6 1e3 1000001 1000120 1000026 1000010
images-CVIU11-38-23 1e6 1e3 1000002 1000370 1000118 1000017
images-CVIU11-38-71 1e6 1e3 1000002 1000307 1000118 1000020
images-CVIU11-38-78 1e6 1e3 1000002 1000577 1000234 1000026
images-CVIU11-39-107 1e6 1e3 1000007 1000208 1000058 1000014
images-CVIU11-39-114 1e6 1e3 1000001 1000019 1000023 1000007
images-CVIU11-39-37 1e6 1e3 1000007 1000551 1000113 1000023
images-CVIU11-39-68 1e6 1e3 1000007 1000504 1000150 1000029
images-CVIU11-39-80 1e6 1e3 1000001 1000156 1000005 1000011
images-CVIU11-4-42 1e6 1e3 1000003 1000087 1000048 1000018
images-CVIU11-4-50 1e6 1e3 1000009 1000304 1000013 1000027
images-CVIU11-40-126 1e6 1000.000122 1000000 1000017 1000014 1000005
images-CVIU11-40-136 1e6 1e3 1000001 1000074 1000046 1000013
images-CVIU11-40-139 1e6 1e3 1000000 1000044 1000013 1000008
images-CVIU11-40-23 1e6 1e3 1000005 1000228 1000099 1000015
images-CVIU11-40-46 1e6 1e3 1000001 1000165 1000080 1000016
images-CVIU11-40-8 1e6 1e3 1000002 1000123 1000059 1000014
images-CVIU11-41-113 1e6 1e3 1000001 1000152 1000050 1000011
images-CVIU11-41-4 1e6 1e3 1000012 1000140 1000109 1000016
images-CVIU11-41-86 1e6 1e3 1000001 1000187 1000053 1000018
images-CVIU11-41-88 1e6 1e3 1000002 1000324 1000119 1000020
images-CVIU11-42-112 1e6 1e3 1000003 1000052 1000014 1000009
images-CVIU11-42-122 1e6 1e3 1000006 1000057 1000062 1000015
images-CVIU11-42-53 1e6 1e3 1000002 1000102 1000026 1000010
images-CVIU11-42-68 1e6 1e3 1000007 1000322 1000138 1000025
images-CVIU11-42-78 1e6 1e3 1000008 1000283 1000156 1000024
images-CVIU11-42-80 1e6 1e3 1000003 1000091 1000048 1000010
images-CVIU11-42-88 1e6 1e3 1000002 1000289 1000154 1000018
images-CVIU11-43-112 1e6 1e3 1000001 1000090 1000044 1000010
images-CVIU11-43-65 1e6 1e3 1000002 1000133 1000070 1000016
images-CVIU11-43-76 1e6 1e3 1000002 1000270 1000088 1000021
images-CVIU11-44-119 1e6 1e3 1000009 1000139 1000224 1000025
images-CVIU11-44-20 1e6 1e3 1000005 1000289 1000149 1000019
images-CVIU11-44-84 1e6 1e3 1000000 1000020 1000004 1000004
images-CVIU11-44-98 1e6 1e3 1000001 1000054 1000028 1000008
images-CVIU11-5-134 1e6 1e3 1000001 1000080 1000067 1000014
images-CVIU11-5-19 1e6 1e3 1000002 1000259 1000205 1000020
images-CVIU11-5-62 1e6 1e3 1000003 1000227 1000177 1000018
images-CVIU11-6-119 1e6 1e3 1000006 1000177 1000321 1000021
images-CVIU11-6-25 1e6 1e3 1000006 241744 243003 25304
images-CVIU11-6-58 1e6 1000.000610 1000003 1000046 1000030 1000011
images-CVIU11-7-56 1e6 1e3 1000001 1000037 1000035 1000009
images-CVIU11-7-96 1e6 1e3 1000002 1000057 1000051 1000012
images-CVIU11-8-120 1e6 1e3 1000002 1000164 1000080 1000018
images-CVIU11-8-129 1e6 1e3 1000001 1000050 1000017 1000008
images-CVIU11-8-130 1e6 1e3 1000000 1000031 1000009 1000008
images-CVIU11-8-20 1e6 1e3 1000002 1000151 1000087 1000021
images-CVIU11-8-68 1e6 1e3 1000003 1000367 1000154 1000025
images-CVIU11-8-83 1e6 1e3 1000002 1000196 1000072 1000018
images-CVIU11-9-110 1e6 1e3 1000001 1000099 1000048 1000012
meshes-CVIU11-1-106 1e6 1000.000000 1000000 1000010 1000002 1000004
meshes-CVIU11-1-120 1e6 1000.000000 1000000 1000003 1000003 1000004
meshes-CVIU11-1-149 1e6 1000.000061 1000001 1000010 1000011 1000006
meshes-CVIU11-1-170 1e6 1000.000000 1000000 1000005 1000003 1000004
meshes-CVIU11-1-175 1000006 1000.000000 1000000 1000000 1000000 1000003
meshes-CVIU11-1-187 1e6 1e3 1000002 1000097 1000072 1000024
meshes-CVIU11-1-188 1e6 1000.000061 1000002 1000025 1000024 1000008
meshes-CVIU11-1-20 1e6 1000.000000 1000002 1000018 1000008 1000008
meshes-CVIU11-1-205 1e6 1000.000061 1000000 1000006 1000003 1000005
meshes-CVIU11-1-206 1e6 1e3 1000015 1000222 1000180 1000025
meshes-CVIU11-1-220 1000007 1000.000000 1000000 1000000 1000000 1000003
meshes-CVIU11-1-223 1e6 1000.000000 1000006 1000044 1000012 1000014
meshes-CVIU11-1-225 1e6 1e3 1000002 1000132 1000039 1000015
meshes-CVIU11-1-250 1e6 1000.000000 1000000 1000001 1000001 1000003
meshes-CVIU11-1-278 1000011 1000.000061 1000000 1000001 1000001 1000004
meshes-CVIU11-1-279 1e6 1000.000061 1000000 1000002 1000002 1000003
meshes-CVIU11-1-282 1e6 1000.000000 1000001 1000029 1000022 1000007
meshes-CVIU11-1-283 1e6 1e3 1000012 1000092 1000073 1000024
meshes-CVIU11-1-294 1e6 1000.000061 1000003 1000021 1000028 1000009
meshes-CVIU11-1-305 1e6 1000.000000 1000000 1000006 1000002 1000004
meshes-CVIU11-1-314 1e6 1e3 1000004 1000219 1000105 1000029
meshes-CVIU11-1-318 1e6 1e3 1000001 1000083 1000107 1000024
meshes-CVIU11-1-34 1e6 1e3 1000002 1000052 1000043 1000015
meshes-CVIU11-1-357 1000012 1000.000000 1000000 1000001 1000001 1000003
meshes-CVIU11-1-360 1e6 1e3 1000005 1000090 1000048 1000015
meshes-CVIU11-1-368 1e6 1000.000061 1000003 1000065 1000040 1000009
meshes-CVIU11-1-37 1000012 1000.000000 1000000 1000001 1000000 1000003
meshes-CVIU11-1-397 1e6 1e3 1000001 1000067 1000045 1000015
meshes-CVIU11-1-410 1000009 1000.000000 1000000 1000001 1000001 1000003
meshes-CVIU11-1-424 1e6 1000.000000 1000001 1000028 1000015 1000009
meshes-CVIU11-1-431 1e6 1e3 1000003 1000086 1000021 1000021
meshes-CVIU11-1-461 1e6 1e3 1000014 1000183 1000075 1000030
meshes-CVIU11-1-466 1000006 1000.000000 1000000 1000000 1000000 1000002
meshes-CVIU11-1-489 1e6 1e3 1000001 1000089 1000065 1000018
meshes-CVIU11-1-511 1e6 1e3 1000003 1000064 1000075 1000019
meshes-CVIU11-1-63 1e6 1000.000061 1000001 1000005 1000001 1000004
meshes-CVIU11-1-88 1e6 1000.000061 1000000 1000004 1000003 1000003
meshes-CVIU11-2-100 1e6 1e3 1000020 1000195 1000018 1000023
meshes-CVIU11-2-108 1e6 1e3 1000001 1000068 1000016 1000007
meshes-CVIU11-2-11 1e6 1000.000122 1000000 1000003 1000002 1000003
meshes-CVIU11-2-121 1e6 1000.000122 1000000 1000001 1000000 1000003
meshes-CVIU11-2-13 1e6 1e3 1000000 1000016 1000013 1000007
meshes-CVIU11-2-137 1e6 1e3 1000000 1000041 1000006 1000007
meshes-CVIU11-2-177 1e6 1000.000122 1000000 1000007 1000003 1000004
meshes-CVIU11-2-211 1e6 1000.000122 1000000 1000005 1000006 1000004
meshes-CVIU11-2-223 1e6 1e3 1000002 1000035 1000032 1000015
meshes-CVIU11-2-233 1e6 1e3 1000000 1000019 1000007 1000006
meshes-CVIU11-2-245 1e6 1000.000122 1000000 1000018 1000005 1000004
meshes-CVIU11-2-246 1e6 1e3 1000003 1000019 1000015 1000008
meshes-CVIU11-2-248 1e6 1e3 1000000 1000016 1000008 1000006
meshes-CVIU11-2-267 1e6 1e3 1000001 1000090 1000053 1000016
meshes-CVIU11-2-3 1e6 1000.000122 1000000 1000001 1000000 1000003
meshes-CVIU11-2-300 1e6 1e3 1000001 1000009 1000003 1000005
meshes-CVIU11-2-304 1e6 1000.015930 1000000 1000008 1000004 1000004
meshes-CVIU11-2-305 1e6 1000.000122 1000000 1000015 1000005 1000004
meshes-CVIU11-2-317 1e6 1000.000061 1000000 1000003 1000001 1000004
meshes-CVIU11-2-321 1e6 1e3 1000001 1000063 1000010 1000009
meshes-CVIU11-2-324 1e6 1000.000122 1000000 1000006 1000004 1000004
meshes-CVIU11-2-349 1e6 1000.000061 1000000 1000008 1000004 1000004
meshes-CVIU11-2-35 1e6 1000.000183 1000000 1000018 1000005 1000004
meshes-CVIU11-2-353 1e6 1e3 1000006 1000096 1000070 1000019
meshes-CVIU11-2-354 1e6 1000.000122 1000000 1000005 1000004 1000003
meshes-CVIU11-2-365 1e6 1000.000061 1000000 1000011 1000005 1000004
meshes-CVIU11-2-447 1e6 1e3 1000006 1000094 1000094 1000020
meshes-CVIU11-2-449 1e6 1e3 1000002 1000234 1000040 1000016
meshes-CVIU11-2-462 1e6 1000.000000 1000000 1000007 1000001 1000004
meshes-CVIU11-2-484 1e6 1e3 1000010 1000157 1000104 1000021
meshes-CVIU11-2-487 1e6 1e3 1000003 1000361 1000046 1000023
meshes-CVIU11-2-493 1e6 1e3 1000001 1000060 1000009 1000006
meshes-CVIU11-2-503 1e6 1e3 1000001 1000032 1000004 1000007
meshes-CVIU11-2-511 1e6 1e3 1000009 1000105 1000019 1000020
meshes-CVIU11-2-513 1e6 1e3 1000000 1000131 1000005 1000006
meshes-CVIU11-2-52 1e6 1000.000122 1000000 1000004 1000003 1000004
meshes-CVIU11-2-54 1e6 1e3 1000001 1000045 1000010 1000006
meshes-CVIU11-2-6 1e6 1e3 1000001 1000035 1000014 1000009
meshes-CVIU11-2-76 1e6 1e3 1000002 1000187 1000067 1000021
meshes-CVIU11-2-80 1e6 1e3 1000003 1000108 1000057 1000015
meshes-CVIU11-3-100 1e6 1e3 1000013 1000282 1000199 1000018
meshes-CVIU11-3-12 1e6 1000.000244 1000000 1000000 1000000 1000005
meshes-CVIU11-3-130 1e6 1e3 1000007 1000004 1000025 1000011
meshes-CVIU11-3-139 1e6 1e3 1000015 1000040 1000230 1000030
meshes-CVIU11-3-147 1e6 1e3 1000001 1000191 1000012 49827
meshes-CVIU11-3-151 1e6 1e3 1000001 1000016 1000004 1000009
meshes-CVIU11-3-158 1e6 1e3 1000011 1000042 1000167 1000019
meshes-CVIU11-3-16 1e6 1e3 1000002 1000000 1000016 1000011
meshes-CVIU11-3-17 1e6 1e3 1000001 1000000 1000016 1000011
meshes-CVIU11-3-190 1e6 1e3 1000000 1000004 1000006 1000005
meshes-CVIU11-3-193 1e6 1e3 1000006 1000003 1000037 1000011
meshes-CVIU11-3-195 1e6 1e3 1000002 1000033 1000053 1000009
meshes-CVIU11-3-213 1e6 1000.000305 1000000 1000002 1000001 1000005
meshes-CVIU11-3-218 1e6 1e3 1000006 1000002 1000042 1000019
meshes-CVIU11-3-220 1e6 1000.000305 1000000 1000001 1000001 1000004
meshes-CVIU11-3-23 1e6 1e3 1000001 1000000 1000015 1000012
meshes-CVIU11-3-242 1e6 1e3 1000006 1000002 1000084 1000017
meshes-CVIU11-3-246 1e6 1e3 1000002 1000003 1000025 1000016
meshes-CVIU11-3-251 1e6 1000.004089 1000000 1000000 1000002 24965
meshes-CVIU11-3-289 1e6 1000.000244 1000000 1000001 1000001 1000003
meshes-CVIU11-3-290 1e6 1000.000244 1000000 1000000 1000001 1000004
meshes-CVIU11-3-313 1e6 1e3 1000005 1000014 1000056 1000014
meshes-CVIU11-3-325 1e6 1000.000305 1000000 1000000 1000000 1000005
meshes-CVIU11-3-35 1e6 1e3 1000000 1000001 1000005 1000005
meshes-CVIU11-3-357 1e6 1000.000366 1000000 1000000 1000002 1000007
meshes-CVIU11-3-381 1e6 1000.000305 1000001 1000010 1000002 1000006
meshes-CVIU11-3-408 1e6 1000.000305 1000000 1000001 1000000 1000005
meshes-CVIU11-3-431 1e6 1e3 1000005 1000268 1000105 1000020
meshes-CVIU11-3-434 1e6 1e3 1000003 1000049 1000011 1000014
meshes-CVIU11-3-448 1e6 1e3 1000002 1000007 1000058 1000018
meshes-CVIU11-3-45 1e6 1e3 1000001 1000002 1000017 1000013
meshes-CVIU11-3-457 1e6 1e3 1000001 1000031 1000015 1000008
meshes-CVIU11-3-484 1e6 1e3 1000003 1000039 78381 22602
meshes-CVIU11-3-501 1e6 1e3 1000010 1000003 1000098 1000020
meshes-CVIU11-3-503 1e6 1e3 1000001 1000016 1000013 1000010
meshes-CVIU11-3-511 1e6 1e3 1000013 1000151 1000108 1000016
meshes-CVIU11-3-512 1e6 1000.000183 1000000 1000000 1000003 1000005
meshes-CVIU11-3-513 1e6 1e3 1000001 1000100 1000005 1000006
meshes-CVIU11-3-526 1e6 1e3 1000001 1000002 1000007 1000012
meshes-CVIU11-3-59 1e6 1e3 1000001 1000023 1000008 1000009
meshes-CVIU11-3-7 1e6 1000.000366 1000000 1000011 1000003 1000007
meshes-CVIU11-3-97 1e6 1e3 1000003 1000012 1000098 1000019
meshes-CVIU11-3-98 1e6 1e3 1000012 1000183 1000101 1000022
meshes-CVIU11-4-114 1e6 1000.000000 1000000 1000010 1000007 1000004
meshes-CVIU11-4-129 1e6 1e3 1000017 1000118 1000115 1000020
meshes-CVIU11-4-135 1000006 1000.000061 1000000 1000004 1000001 1000003
meshes-CVIU11-4-166 1000003 1000.000061 1000000 1000000 1000000 1000002
meshes-CVIU11-4-168 1e6 1000.000122 1000002 1000020 1000013 1000006
meshes-CVIU11-4-206 1e6 1e3 1000015 1000131 1000225 1000026
meshes-CVIU11-4-213 1000008 1000.000061 1000000 1000001 1000001 1000002
meshes-CVIU11-4-228 1e6 1e3 1000012 1000080 1000088 1000019
meshes-CVIU11-4-248 1e6 1000.000061 1000000 1000008 1000012 1000005
meshes-CVIU11-4-268 1e6 1e3 1000009 1000062 1000069 1000019
meshes-CVIU11-4-311 1e6 1e3 1000004 1000065 1000111 1000023
meshes-CVIU11-4-313 1e6 1000.000122 1000002 1000045 1000050 1000011
meshes-CVIU11-4-325 1000004 1000.000000 1000000 1000000 1000000 1000002
meshes-CVIU11-4-341 1000011 1000.000000 1000000 1000001 1000002 1000003
meshes-CVIU11-4-387 1e6 1000.000000 1000000 1000010 1000008 1000005
meshes-CVIU11-4-441 1e6 1000.000000 1000004 1000034 1000029 1000010
meshes-CVIU11-4-45 1e6 1000.000061 1000002 1000016 1000006 1000007
meshes-CVIU11-4-46 1e6 1000.000061 1000000 1000009 1000007 1000004
meshes-CVIU11-4-471 1e6 1e3 1000008 1000086 1000096 1000019
meshes-CVIU11-4-487 1e6 1e3 1000005 1000252 1000085 1000021
meshes-CVIU11-4-501 1e6 1e3 1000003 1000153 1000077 1000017
meshes-CVIU11-4-80 1e6 1000.000061 1000003 1000099 1000064 1000014
meshes-CVIU11-5-102 1e6 1e3 1000001 1000104 1000055 1000018
meshes-CVIU11-5-115 1e6 1000.000000 1000000 1000003 1000001 1000003
meshes-CVIU11-5-121 1000017 1000.000061 1000000 1000001 1000000 1000003
meshes-CVIU11-5-147 1e6 1e3 1000000 1000055 1000006 1000007
meshes-CVIU11-5-148 1e6 1e3 1000005 1000115 1000033 1000011
meshes-CVIU11-5-163 1e6 1e3 1000001 1000038 1000016 1000011
meshes-CVIU11-5-182 1e6 1000.000061 1000000 1000012 1000005 1000005
meshes-CVIU11-5-188 1e6 1e3 1000001 1000031 1000019 1000008
meshes-CVIU11-5-191 1e6 1e3 1000003 1000185 1000096 1000027
meshes-CVIU11-5-200 1e6 1000.000061 1000000 1000004 1000003 1000003
meshes-CVIU11-5-212 1e6 1e3 1000001 1000029 1000006 1000008
meshes-CVIU11-5-216 1e6 1000.000061 1000000 1000004 1000002 1000003
meshes-CVIU11-5-223 1e6 1e3 1000003 1000061 1000029 1000014
meshes-CVIU11-5-244 1e6 1e3 1000001 1000024 1000025 1000009
meshes-CVIU11-5-283 1e6 1e3 1000002 1000086 1000080 1000025
meshes-CVIU11-5-286 1e6 1000.000061 1000000 1000004 1000002 1000003
meshes-CVIU11-5-304 1e6 1000.000061 1000000 1000007 1000003 1000003
meshes-CVIU11-5-306 1e6 1e3 1000005 1000206 1000109 1000032
meshes-CVIU11-5-315 1e6 1000.000000 1000000 1000002 1000001 1000003
meshes-CVIU11-5-333 1e6 1e3 1000001 1000036 1000023 1000010
meshes-CVIU11-5-34 1e6 1e3 1000001 1000076 1000036 1000017
meshes-CVIU11-5-36 1e6 1e3 1000008 1000079 1000033 1000017
meshes-CVIU11-5-409 1e6 1000.000000 1000000 1000001 1000001 1000003
meshes-CVIU11-5-433 1e6 1e3 1000001 1000072 1000030 1000009
meshes-CVIU11-5-464 1e6 1e3 1000009 1000246 1000074 1000022
meshes-CVIU11-5-468 1e6 1000.000061 1000000 1000034 1000012 1000007
meshes-CVIU11-5-488 1e6 1e3 1000003 1000245 1000054 1000017
meshes-CVIU11-5-517 1e6 1e3 1000013 1000521 1000143 1000026
meshes-CVIU11-5-59 1e6 1000.000183 1000000 1000007 1000004 1000004
meshes-CVIU11-5-73 1e6 1000.000000 1000001 1000011 1000009 1000006
meshes-CVIU11-5-99 1e6 1e3 1000004 1000227 1000140 1000025
meshes-CVIU11-6-102 1e6 1e3 1000002 1000198 1000053 1000019
meshes-CVIU11-6-150 1e6 1e3 1000005 1000306 1000057 1000023
meshes-CVIU11-6-151 1e6 1e3 1000000 1000010 1000003 1000004
meshes-CVIU11-6-163 1e6 1e3 1000001 1000094 1000024 1000009
meshes-CVIU11-6-194 1e6 1e3 1000001 1000022 1000012 1000008
meshes-CVIU11-6-211 1e6 1e3 1000000 1000006 1000004 1000005
meshes-CVIU11-6-265 1e6 1000.000183 1000000 1000006 1000003 1000004
meshes-CVIU11-6-293 1e6 1000.000000 1000000 1000008 1000001 1000003
meshes-CVIU11-6-303 1e6 1e3 1000001 1000047 1000018 1000011
meshes-CVIU11-6-306 1e6 1e3 1000007 1000210 1000126 1000030
meshes-CVIU11-6-314 1e6 1e3 1000012 1000292 1000080 1000029
meshes-CVIU11-6-325 1e6 1000.000244 1000000 1000001 1000001 1000003
meshes-CVIU11-6-338 1e6 1000.000244 1000000 1000001 1000000 1000003
meshes-CVIU11-6-345 1e6 1e3 1000000 1000007 1000002 1000003
meshes-CVIU11-6-400 1e6 1e3 1000001 1000023 1000009 1000006
meshes-CVIU11-6-438 1e6 1e3 1000001 1000333 1000064 1000017
meshes-CVIU11-6-443 1e6 1e3 1000001 1000096 1000024 1000011
meshes-CVIU11-6-485 1e6 1e3 1000000 1000005 1000002 1000004
meshes-CVIU11-6-498 1e6 1000.000122 1000000 1000002 1000001 1000003
meshes-CVIU11-6-523 1e6 1000.000000 1000000 1000007 1000001 1000003
meshes-CVIU11-6-528 1e6 1e3 1000004 1000544 1000075 1000031
meshes-CVIU11-6-56 1e6 1e3 1000000 1000005 1000003 1000004
meshes-CVIU11-6-58 1e6 1000.000000 1000000 1000001 1000001 1000003
meshes-CVIU11-6-65 1e6 1e3 1000015 1000251 1000069 1000023
meshes-CVIU11-6-68 1e6 1e3 1000002 1000134 1000136 1000025
meshes-CVIU11-6-77 1e6 1e3 1000001 1000052 1000012 1000011
meshes-CVIU11-6-81 1e6 1e3 1000000 1000005 1000003 1000004
PR15-1 1e6 1e3 21573 13091 224 1663
PR15-2 1e6 117.461349 20573 325 326 1624
PR15-3 1e6 71.781425 20550 324 223 1616
