instance clique cp-fc kdown james-cpp-max james-cpp-max-down kdown-par/t32
g7-g98 NaN 783107.000000 136020 2523116 1665613 136082
g7-g99 NaN 788359.000000 136471 2528057 1685501 136533
g8-g100 NaN NaN NaN NaN NaN NaN
g8-g101 NaN NaN NaN NaN NaN NaN
g8-g102 NaN NaN NaN NaN NaN NaN
g8-g103 NaN NaN NaN NaN NaN NaN
g8-g104 NaN NaN NaN NaN NaN NaN
g8-g105 NaN NaN NaN NaN NaN NaN
g8-g106 NaN NaN NaN NaN NaN NaN
g8-g107 NaN NaN NaN NaN NaN NaN
g8-g108 NaN NaN NaN NaN NaN NaN
g8-g109 NaN NaN NaN NaN NaN NaN
g8-g110 NaN NaN NaN NaN NaN NaN
g8-g111 NaN NaN NaN NaN NaN NaN
g8-g112 NaN NaN NaN NaN NaN NaN
g8-g51 NaN NaN NaN 1455497970 539149444 34968361
g8-g52 NaN NaN NaN NaN NaN NaN
g8-g53 NaN NaN NaN NaN NaN NaN
g8-g54 NaN NaN NaN NaN NaN NaN
g8-g55 NaN NaN NaN NaN NaN NaN
g8-g56 NaN NaN NaN NaN NaN NaN
g8-g57 NaN NaN NaN NaN NaN NaN
g8-g61 NaN NaN NaN 1096659199 1098597504 NaN
g8-g62 NaN NaN NaN NaN NaN NaN
g8-g63 NaN NaN 15714596 NaN NaN 29197705
g8-g64 NaN NaN NaN NaN NaN NaN
g8-g65 NaN NaN NaN NaN NaN NaN
g8-g67 NaN NaN NaN NaN NaN NaN
g8-g68 NaN NaN NaN NaN NaN NaN
g8-g69 NaN NaN 11598963 8851398 9254463 40265484
g8-g70 NaN NaN 2629205 3254748 3439751 1752544
g8-g71 NaN NaN 16997498 4287044 4579050 46287606
g8-g72 NaN NaN NaN 126353420 108355506 4298672
g8-g74 NaN NaN NaN NaN NaN NaN
g8-g75 NaN NaN NaN NaN NaN NaN
g8-g76 NaN NaN NaN NaN NaN NaN
g8-g77 NaN NaN NaN NaN NaN NaN
g8-g78 NaN NaN NaN NaN NaN NaN
g8-g79 NaN NaN NaN NaN NaN NaN
g8-g80 NaN NaN 101754 10239255 11858385 103562
g8-g81 NaN NaN NaN NaN NaN NaN
g8-g83 NaN NaN NaN NaN NaN NaN
g8-g84 NaN NaN NaN NaN NaN NaN
g8-g85 NaN NaN NaN NaN NaN NaN
g8-g87 NaN NaN NaN NaN NaN NaN
g8-g88 NaN NaN NaN NaN NaN NaN
g8-g89 NaN NaN NaN NaN NaN NaN
g8-g90 NaN NaN NaN NaN NaN NaN
g8-g91 NaN NaN NaN 79998927 81063683 NaN
g8-g92 NaN NaN NaN 119106876 121065548 NaN
g8-g94 NaN NaN NaN NaN NaN NaN
g8-g95 NaN NaN 5772857 64334005 65194367 5922920
g8-g96 NaN NaN 3318630 90261720 88502668 8705789
g8-g97 NaN NaN 6831324 96618450 102286546 18064849
g8-g98 NaN NaN 14587708 NaN NaN 79693829
g8-g99 NaN NaN 15507689 NaN NaN 84966360
g9-g100 NaN NaN NaN NaN NaN NaN
g9-g101 NaN NaN NaN NaN NaN NaN
g9-g102 NaN NaN NaN NaN NaN NaN
g9-g103 NaN NaN NaN NaN NaN NaN
g9-g104 NaN NaN NaN NaN NaN NaN
g9-g105 NaN NaN NaN NaN NaN NaN
g9-g106 NaN NaN NaN NaN NaN NaN
g9-g107 NaN NaN NaN NaN NaN NaN
g9-g108 NaN NaN NaN NaN NaN NaN
g9-g109 NaN NaN NaN NaN NaN NaN
g9-g110 NaN NaN NaN NaN NaN NaN
g9-g111 NaN NaN NaN NaN NaN NaN
g9-g112 NaN NaN NaN NaN NaN NaN
g9-g51 NaN NaN NaN NaN NaN NaN
g9-g52 NaN NaN NaN NaN NaN NaN
g9-g53 NaN NaN NaN NaN NaN NaN
g9-g54 NaN NaN NaN NaN NaN NaN
g9-g55 NaN NaN NaN NaN NaN NaN
g9-g56 NaN NaN NaN NaN NaN NaN
g9-g57 NaN NaN NaN NaN NaN 1261640
g9-g61 NaN NaN NaN NaN NaN NaN
g9-g62 NaN NaN NaN NaN NaN NaN
g9-g63 NaN 2726106.000000 140077 665298 663609 242723
g9-g64 NaN NaN NaN NaN NaN NaN
g9-g65 NaN NaN NaN NaN NaN NaN
g9-g67 NaN NaN NaN NaN NaN NaN
g9-g68 NaN NaN NaN NaN NaN NaN
g9-g69 NaN NaN NaN NaN NaN NaN
g9-g70 NaN NaN NaN NaN NaN NaN
g9-g71 NaN NaN NaN NaN NaN NaN
g9-g72 NaN NaN NaN NaN NaN NaN
g9-g74 NaN NaN NaN NaN NaN NaN
g9-g75 NaN NaN NaN NaN NaN NaN
g9-g76 NaN NaN NaN NaN NaN NaN
g9-g77 NaN NaN NaN NaN NaN NaN
g9-g78 NaN NaN NaN NaN NaN NaN
g9-g79 NaN NaN NaN NaN NaN NaN
g9-g80 NaN NaN NaN NaN NaN NaN
g9-g81 NaN NaN NaN NaN NaN NaN
g9-g83 NaN NaN NaN NaN NaN NaN
g9-g84 NaN NaN NaN NaN NaN NaN
g9-g85 NaN NaN NaN NaN NaN NaN
g9-g87 NaN NaN NaN NaN NaN NaN
g9-g88 NaN NaN NaN NaN NaN NaN
g9-g89 NaN NaN NaN NaN NaN NaN
g9-g90 NaN NaN NaN NaN NaN NaN
g9-g91 NaN NaN NaN NaN NaN NaN
g9-g92 NaN NaN NaN NaN NaN NaN
g9-g94 NaN NaN NaN NaN NaN NaN
g9-g95 NaN NaN NaN NaN NaN 18003742
g9-g96 NaN NaN NaN NaN NaN 49130253
g9-g97 NaN NaN NaN NaN NaN 33787998
g9-g98 NaN NaN NaN NaN NaN NaN
g9-g99 NaN NaN NaN NaN NaN NaN
g10-g58-normed NaN NaN NaN NaN NaN NaN
g10-g59-normed NaN NaN NaN NaN NaN NaN
g10-g60-normed NaN NaN NaN NaN NaN NaN
g10-g66-normed NaN NaN NaN NaN NaN NaN
g10-g73-normed NaN NaN NaN NaN NaN NaN
g10-g82-normed NaN NaN NaN NaN NaN NaN
g10-g86-normed NaN NaN NaN NaN NaN NaN
g10-g93-normed NaN NaN 2194202 NaN NaN 10197419
g11-g58-normed NaN NaN NaN NaN NaN NaN
g11-g59-normed NaN NaN NaN NaN NaN NaN
g11-g60-normed NaN NaN NaN NaN NaN NaN
g11-g66-normed NaN NaN NaN NaN NaN NaN
g11-g73-normed NaN NaN NaN NaN NaN NaN
g11-g82-normed NaN NaN NaN NaN NaN NaN
g11-g86-normed NaN NaN NaN NaN NaN NaN
g11-g93-normed NaN NaN NaN NaN NaN NaN
g12-g58-normed NaN NaN NaN NaN NaN NaN
g12-g59-normed NaN NaN NaN NaN NaN NaN
g12-g60-normed NaN NaN NaN NaN NaN NaN
g12-g66-normed NaN NaN NaN NaN NaN NaN
g12-g73-normed NaN NaN NaN NaN NaN NaN
g12-g82-normed NaN NaN NaN NaN NaN NaN
g12-g86-normed NaN NaN NaN NaN 27397413 444303
g12-g93-normed NaN NaN NaN NaN NaN NaN
g13-g58-normed NaN NaN NaN NaN NaN NaN
g13-g59-normed NaN NaN NaN NaN NaN NaN
g13-g60-normed NaN NaN NaN NaN NaN NaN
g13-g66-normed NaN NaN NaN NaN NaN NaN
g13-g73-normed NaN NaN NaN NaN NaN NaN
g13-g82-normed NaN NaN NaN NaN NaN NaN
g13-g86-normed NaN NaN NaN NaN NaN NaN
g13-g93-normed NaN NaN NaN NaN NaN NaN
g14-g58-normed NaN NaN NaN NaN NaN NaN
g14-g59-normed NaN NaN NaN NaN NaN NaN
g14-g60-normed NaN NaN NaN NaN NaN NaN
g14-g66-normed NaN NaN NaN NaN NaN NaN
g14-g73-normed NaN NaN NaN NaN NaN NaN
g14-g82-normed NaN NaN NaN NaN NaN NaN
g14-g86-normed NaN NaN NaN NaN NaN NaN
g14-g93-normed NaN NaN NaN NaN NaN NaN
g15-g58-normed NaN NaN NaN NaN NaN NaN
g15-g59-normed NaN NaN NaN NaN NaN NaN
g15-g60-normed NaN NaN NaN NaN NaN NaN
g15-g66-normed NaN NaN NaN NaN NaN NaN
g15-g73-normed NaN NaN NaN NaN NaN NaN
g15-g82-normed NaN NaN NaN NaN NaN NaN
g15-g86-normed NaN NaN NaN NaN NaN NaN
g15-g93-normed NaN NaN NaN NaN NaN NaN
g16-g58-normed NaN NaN NaN NaN NaN NaN
g16-g59-normed NaN NaN NaN NaN NaN NaN
g16-g60-normed NaN NaN NaN NaN NaN NaN
g16-g66-normed NaN NaN NaN NaN NaN NaN
g16-g73-normed NaN NaN NaN NaN NaN NaN
g16-g82-normed NaN NaN NaN NaN NaN NaN
g16-g86-normed NaN NaN NaN NaN NaN NaN
g16-g93-normed NaN NaN NaN NaN NaN NaN
g17-g58-normed NaN NaN NaN NaN NaN NaN
g17-g59-normed NaN NaN NaN NaN NaN NaN
g17-g60-normed NaN NaN NaN NaN NaN NaN
g17-g66-normed NaN NaN NaN NaN NaN NaN
g17-g73-normed NaN NaN NaN NaN NaN NaN
g17-g82-normed NaN NaN NaN NaN NaN NaN
g17-g86-normed NaN NaN NaN NaN NaN NaN
g17-g93-normed NaN NaN NaN NaN NaN NaN
g18-g58-normed NaN NaN NaN NaN NaN NaN
g18-g59-normed NaN NaN NaN NaN NaN NaN
g18-g60-normed NaN NaN NaN NaN NaN NaN
g18-g66-normed NaN NaN NaN NaN NaN NaN
g18-g73-normed NaN NaN NaN NaN NaN NaN
g18-g82-normed NaN NaN NaN NaN NaN NaN
g18-g86-normed NaN NaN NaN NaN NaN NaN
g18-g93-normed NaN NaN NaN NaN NaN NaN
g19-g58-normed NaN NaN NaN NaN NaN NaN
g19-g59-normed NaN NaN NaN NaN NaN NaN
g19-g60-normed NaN NaN NaN NaN NaN NaN
g19-g66-normed NaN NaN NaN NaN NaN NaN
g19-g73-normed NaN NaN NaN NaN NaN NaN
g19-g82-normed NaN NaN NaN NaN NaN NaN
g19-g86-normed NaN NaN NaN NaN NaN NaN
g19-g93-normed NaN NaN NaN NaN NaN NaN
g2-g58-normed 2219185 1104.000000 74 433 433 106
g2-g59-normed 1366543 580.000000 14 466 384 120
g2-g60-normed NaN 138.000000 7 532 532 9
g2-g66-normed NaN 49.000000 9 364 364 10
g2-g73-normed NaN 671.000000 10 988 911 70
g2-g82-normed NaN 51.000000 10 1132 1132 16
g2-g86-normed 682145 17006.000000 1331 17186 17186 191
g2-g93-normed NaN 1841.000000 11 3153 3153 105
g20-g58-normed NaN NaN NaN NaN NaN NaN
g20-g59-normed NaN NaN NaN NaN NaN NaN
g20-g60-normed NaN NaN NaN NaN NaN NaN
g20-g66-normed NaN NaN NaN NaN NaN NaN
g20-g73-normed NaN NaN NaN NaN NaN NaN
g20-g82-normed NaN NaN NaN NaN NaN NaN
g20-g86-normed NaN NaN NaN NaN NaN NaN
g20-g93-normed NaN NaN NaN NaN NaN NaN
g21-g58-normed NaN NaN NaN 60898629 75875854 45469759
g21-g59-normed NaN NaN 15368558 16863295 32743109 15254493
g21-g60-normed NaN NaN NaN NaN NaN NaN
g21-g66-normed 4083550 NaN 22042092 54951677 108544751 21900533
g21-g73-normed NaN NaN NaN NaN NaN NaN
g21-g82-normed NaN NaN NaN 370408866 740614331 89252540
g21-g86-normed NaN NaN NaN 105024587 147069739 45620025
g21-g93-normed NaN NaN NaN NaN NaN NaN
g22-g58-normed NaN NaN NaN NaN NaN NaN
g22-g59-normed NaN NaN NaN NaN NaN NaN
g22-g60-normed NaN NaN NaN NaN NaN NaN
g22-g66-normed NaN NaN NaN NaN NaN NaN
g22-g73-normed NaN NaN NaN NaN NaN NaN
g22-g82-normed NaN NaN NaN NaN NaN NaN
g22-g86-normed NaN NaN NaN NaN NaN NaN
g22-g93-normed NaN NaN NaN NaN NaN NaN
g23-g58-normed NaN NaN NaN NaN NaN NaN
g23-g59-normed NaN NaN NaN NaN NaN NaN
g23-g60-normed NaN NaN NaN NaN NaN NaN
g23-g66-normed NaN NaN NaN NaN NaN NaN
g23-g73-normed NaN NaN NaN NaN NaN NaN
g23-g82-normed NaN NaN NaN NaN NaN NaN
g23-g86-normed NaN NaN NaN NaN NaN NaN
g23-g93-normed NaN NaN NaN NaN NaN NaN
g24-g58-normed NaN NaN NaN NaN NaN 8602
g24-g59-normed NaN NaN 8220902 NaN NaN 5226
g24-g60-normed NaN NaN 74 NaN NaN 4313
g24-g66-normed NaN NaN NaN NaN NaN NaN
g24-g73-normed NaN 193870.000000 2119 NaN 37081942 15548
g24-g82-normed NaN NaN NaN NaN NaN NaN
g24-g86-normed NaN NaN NaN NaN NaN NaN
g24-g93-normed NaN NaN NaN NaN NaN NaN
g25-g58-normed NaN NaN NaN 471714859 476900412 NaN
g25-g59-normed NaN NaN NaN 435235232 434810534 37266229
g25-g60-normed NaN NaN NaN NaN NaN 5785506
g25-g66-normed NaN NaN NaN NaN NaN NaN
g25-g73-normed NaN NaN NaN NaN NaN 1798056
g25-g82-normed NaN NaN NaN NaN NaN NaN
g25-g86-normed NaN NaN NaN NaN NaN NaN
g25-g93-normed NaN NaN NaN NaN NaN NaN
g26-g58-normed NaN NaN NaN NaN NaN NaN
g26-g59-normed NaN NaN NaN NaN NaN NaN
g26-g60-normed NaN NaN NaN NaN NaN NaN
g26-g66-normed NaN NaN NaN NaN NaN NaN
g26-g73-normed NaN NaN NaN NaN NaN NaN
g26-g82-normed NaN NaN NaN NaN NaN NaN
g26-g86-normed NaN NaN NaN NaN NaN NaN
g26-g93-normed NaN NaN NaN NaN NaN NaN
g27-g58-normed NaN NaN NaN NaN NaN NaN
g27-g59-normed NaN NaN NaN NaN NaN NaN
g27-g60-normed NaN NaN NaN NaN NaN NaN
g27-g66-normed NaN NaN NaN NaN NaN NaN
g27-g73-normed NaN NaN NaN NaN NaN NaN
g27-g82-normed NaN NaN NaN NaN NaN NaN
g27-g86-normed NaN NaN NaN NaN NaN NaN
g27-g93-normed NaN NaN NaN NaN NaN NaN
g28-g58-normed NaN NaN NaN NaN NaN NaN
g28-g59-normed NaN NaN NaN NaN NaN NaN
g28-g60-normed NaN NaN NaN NaN NaN NaN
g28-g66-normed NaN NaN NaN NaN NaN NaN
g28-g73-normed NaN NaN NaN NaN NaN NaN
g28-g82-normed NaN NaN NaN NaN NaN NaN
g28-g86-normed NaN NaN NaN NaN NaN NaN
g28-g93-normed NaN NaN NaN NaN NaN 30429977
g29-g58-normed NaN NaN NaN NaN NaN NaN
g29-g59-normed NaN NaN NaN NaN NaN NaN
g29-g60-normed NaN NaN NaN NaN NaN NaN
g29-g66-normed NaN NaN NaN NaN NaN NaN
g29-g73-normed NaN NaN NaN NaN NaN NaN
g29-g82-normed NaN NaN NaN NaN NaN NaN
g29-g86-normed NaN NaN NaN NaN NaN NaN
g29-g93-normed NaN NaN NaN NaN NaN NaN
g3-g58-normed 663132 69461.000000 10731 69178 78422 10771
g3-g59-normed 505222 42585.000000 6425 42555 48392 6584
g3-g60-normed 3987847 146485.000000 13451 144721 144626 13629
g3-g66-normed 13392604 4641628.000000 6654 786200 786599 7306
g3-g73-normed 7044469 224220.000000 15303 221118 221005 15283
g3-g82-normed NaN 17838058.000000 197037 14358643 14466523 435877
g3-g86-normed NaN 659154.000000 235753 656118 904058 244506
g3-g93-normed NaN 42.000000 10 26190 26017 126
g30-g58-normed NaN NaN NaN NaN NaN NaN
g30-g59-normed NaN NaN NaN NaN NaN NaN
g30-g60-normed NaN NaN NaN NaN NaN NaN
g30-g66-normed NaN NaN NaN NaN NaN NaN
g30-g73-normed NaN NaN NaN NaN NaN NaN
g30-g82-normed NaN NaN NaN NaN NaN NaN
g30-g86-normed NaN NaN NaN NaN NaN NaN
g30-g93-normed NaN NaN NaN NaN NaN NaN
g31-g58-normed NaN NaN NaN NaN NaN NaN
g31-g59-normed NaN NaN NaN NaN NaN NaN
g31-g60-normed NaN NaN NaN NaN NaN NaN
g31-g66-normed NaN NaN NaN NaN NaN NaN
g31-g73-normed NaN NaN NaN NaN NaN NaN
g31-g82-normed NaN NaN NaN NaN NaN NaN
g31-g86-normed NaN NaN NaN NaN NaN NaN
g31-g93-normed NaN NaN NaN NaN NaN NaN
g32-g58-normed NaN NaN 100 359322128 531529502 2816
g32-g59-normed NaN NaN 100 176589183 185492695 2830
g32-g60-normed NaN NaN NaN NaN NaN NaN
g32-g66-normed 9194 26065005.000000 197 13160876 83552709 2343
g32-g73-normed NaN NaN NaN NaN NaN NaN
g32-g82-normed NaN NaN 197 61877616 561226989 2337
g32-g86-normed NaN 20467506.000000 199 20418791 45253314 2693
g32-g93-normed NaN NaN NaN NaN NaN NaN
g33-g58-normed NaN NaN NaN NaN NaN NaN
g33-g59-normed NaN NaN NaN NaN NaN NaN
g33-g60-normed NaN NaN NaN NaN NaN NaN
g33-g66-normed NaN NaN NaN NaN NaN NaN
g33-g73-normed NaN NaN NaN NaN NaN NaN
g33-g82-normed NaN NaN NaN NaN NaN NaN
g33-g86-normed NaN NaN NaN NaN NaN NaN
g33-g93-normed NaN NaN NaN NaN NaN NaN
g34-g58-normed NaN NaN NaN NaN NaN NaN
g34-g59-normed NaN NaN NaN NaN NaN NaN
g34-g60-normed NaN NaN NaN NaN NaN NaN
g34-g66-normed NaN NaN NaN NaN NaN NaN
g34-g73-normed NaN NaN NaN NaN NaN NaN
g34-g82-normed NaN NaN NaN NaN NaN NaN
g34-g86-normed NaN NaN NaN NaN NaN NaN
g34-g93-normed NaN NaN NaN NaN NaN NaN
g35-g58-normed NaN NaN NaN NaN NaN NaN
g35-g59-normed NaN NaN NaN NaN NaN NaN
g35-g60-normed NaN NaN NaN NaN NaN NaN
g35-g66-normed NaN NaN NaN NaN NaN NaN
g35-g73-normed NaN NaN NaN NaN NaN NaN
g35-g82-normed NaN NaN NaN NaN NaN NaN
g35-g86-normed NaN NaN NaN NaN NaN NaN
g35-g93-normed NaN NaN NaN NaN NaN NaN
g36-g58-normed NaN NaN NaN NaN NaN NaN
g36-g59-normed NaN NaN NaN NaN NaN NaN
g36-g60-normed NaN NaN NaN NaN NaN NaN
g36-g66-normed NaN NaN NaN NaN NaN NaN
g36-g73-normed NaN NaN NaN NaN NaN NaN
g36-g82-normed NaN NaN NaN NaN NaN NaN
g36-g86-normed NaN NaN NaN NaN NaN NaN
g36-g93-normed NaN NaN NaN NaN NaN NaN
g37-g58-normed NaN NaN NaN NaN NaN NaN
g37-g59-normed NaN NaN NaN NaN NaN NaN
g37-g60-normed NaN NaN NaN NaN NaN NaN
g37-g66-normed NaN NaN NaN NaN NaN NaN
g37-g73-normed NaN NaN NaN NaN NaN NaN
g37-g82-normed NaN NaN NaN NaN NaN NaN
g37-g86-normed NaN NaN NaN NaN NaN NaN
g37-g93-normed NaN NaN NaN NaN NaN NaN
g38-g58-normed NaN NaN 144404 NaN NaN 149921
g38-g59-normed NaN NaN 55606 NaN NaN 63169
g38-g60-normed NaN NaN NaN NaN NaN 18393378
g38-g66-normed NaN NaN NaN NaN NaN NaN
g38-g73-normed NaN NaN NaN NaN NaN 4663693
g38-g82-normed NaN NaN NaN NaN 80065007 33474933
g38-g86-normed NaN NaN 115986 1647189 943487 127005
g38-g93-normed NaN NaN NaN NaN NaN NaN
g39-g58-normed NaN NaN NaN NaN NaN NaN
g39-g59-normed NaN NaN NaN NaN NaN NaN
g39-g60-normed NaN NaN NaN NaN NaN NaN
g39-g66-normed NaN NaN NaN NaN NaN NaN
g39-g73-normed NaN NaN NaN NaN NaN NaN
g39-g82-normed NaN NaN NaN NaN NaN NaN
g39-g86-normed NaN NaN NaN NaN NaN NaN
g39-g93-normed NaN NaN NaN NaN NaN NaN
g4-g58-normed 76927 1045.000000 10 7898 1749 118
g4-g59-normed 102470 966.000000 10 3228 1404 104
g4-g60-normed 141909 335.000000 10 445 440 86
g4-g66-normed 914 156364.000000 17 79421 237663 28
g4-g73-normed 315439362 592.000000 10 740 740 98
g4-g82-normed 4973 372643.000000 17 371076 1121590 69
g4-g86-normed 5673 159546.000000 19 159161 305469 109
g4-g93-normed 4795343 NaN NaN 533158368 1336216036 65639395
g40-g58-normed NaN NaN NaN NaN NaN NaN
g40-g59-normed NaN NaN NaN NaN NaN NaN
g40-g60-normed NaN NaN NaN NaN NaN NaN
g40-g66-normed NaN NaN NaN NaN NaN NaN
g40-g73-normed NaN NaN NaN NaN NaN NaN
g40-g82-normed NaN NaN NaN NaN NaN NaN
g40-g86-normed NaN NaN NaN NaN NaN NaN
g40-g93-normed NaN NaN NaN NaN NaN NaN
g41-g58-normed NaN NaN NaN NaN NaN NaN
g41-g59-normed NaN NaN NaN NaN NaN NaN
g41-g60-normed NaN NaN NaN NaN NaN NaN
g41-g66-normed NaN NaN NaN NaN NaN NaN
g41-g73-normed NaN NaN NaN NaN NaN NaN
g41-g82-normed NaN NaN NaN NaN NaN NaN
g41-g86-normed NaN NaN NaN NaN NaN NaN
g41-g93-normed NaN NaN NaN NaN NaN NaN
g42-g58-normed NaN NaN NaN NaN NaN NaN
g42-g59-normed NaN NaN NaN NaN NaN NaN
g42-g60-normed NaN NaN NaN NaN NaN NaN
g42-g66-normed NaN NaN NaN NaN NaN NaN
g42-g73-normed NaN NaN NaN NaN NaN NaN
g42-g82-normed NaN NaN NaN NaN NaN NaN
g42-g86-normed NaN NaN NaN NaN NaN NaN
g42-g93-normed NaN NaN NaN NaN NaN NaN
g43-g58-normed NaN NaN NaN NaN NaN NaN
g43-g59-normed NaN NaN NaN NaN NaN NaN
g43-g60-normed NaN NaN NaN NaN NaN NaN
g43-g66-normed NaN NaN NaN NaN NaN NaN
g43-g73-normed NaN NaN NaN NaN NaN NaN
g43-g82-normed NaN NaN NaN NaN NaN NaN
g43-g86-normed NaN NaN NaN NaN NaN NaN
g43-g93-normed NaN NaN NaN NaN NaN NaN
g44-g58-normed NaN NaN NaN NaN NaN NaN
g44-g59-normed NaN NaN NaN NaN NaN NaN
g44-g60-normed NaN NaN NaN NaN NaN NaN
g44-g66-normed NaN NaN NaN NaN NaN NaN
g44-g73-normed NaN NaN NaN NaN NaN NaN
g44-g82-normed NaN NaN NaN NaN NaN NaN
g44-g86-normed NaN NaN NaN NaN NaN NaN
g44-g93-normed NaN NaN NaN NaN NaN NaN
g45-g58-normed NaN NaN NaN NaN NaN NaN
g45-g59-normed NaN NaN NaN NaN NaN NaN
g45-g60-normed NaN NaN NaN NaN NaN NaN
g45-g66-normed NaN NaN NaN NaN NaN NaN
g45-g73-normed NaN NaN NaN NaN NaN NaN
g45-g82-normed NaN NaN NaN NaN NaN NaN
g45-g86-normed NaN NaN NaN NaN NaN NaN
g45-g93-normed NaN NaN NaN NaN NaN NaN
g46-g58-normed NaN NaN NaN NaN NaN NaN
g46-g59-normed NaN NaN NaN NaN NaN NaN
g46-g60-normed NaN NaN NaN NaN NaN NaN
g46-g66-normed NaN NaN NaN NaN NaN NaN
g46-g73-normed NaN NaN NaN NaN NaN NaN
g46-g82-normed NaN NaN NaN NaN NaN NaN
g46-g86-normed NaN NaN NaN NaN NaN NaN
g46-g93-normed NaN NaN NaN NaN NaN NaN
g47-g58-normed NaN NaN NaN NaN NaN NaN
g47-g59-normed NaN NaN NaN NaN NaN NaN
g47-g60-normed NaN NaN NaN NaN NaN NaN
g47-g66-normed NaN NaN NaN NaN NaN NaN
g47-g73-normed NaN NaN NaN NaN NaN NaN
g47-g82-normed NaN NaN NaN NaN NaN NaN
g47-g86-normed NaN NaN NaN NaN NaN NaN
g47-g93-normed NaN NaN NaN NaN NaN NaN
g48-g58-normed NaN NaN NaN NaN NaN NaN
g48-g59-normed NaN NaN NaN NaN NaN NaN
g48-g60-normed NaN NaN NaN NaN NaN NaN
g48-g66-normed NaN NaN NaN NaN NaN NaN
g48-g73-normed NaN NaN NaN NaN NaN NaN
g48-g82-normed NaN NaN NaN NaN NaN NaN
g48-g86-normed NaN NaN NaN NaN NaN NaN
g48-g93-normed NaN NaN NaN NaN NaN NaN
g49-g58-normed NaN NaN NaN NaN NaN NaN
g49-g59-normed NaN NaN NaN NaN NaN NaN
g49-g60-normed NaN NaN NaN NaN NaN NaN
g49-g66-normed NaN NaN NaN NaN NaN NaN
g49-g73-normed NaN NaN NaN NaN NaN NaN
g49-g82-normed NaN NaN NaN NaN NaN NaN
g49-g86-normed NaN NaN NaN NaN NaN NaN
g49-g93-normed NaN NaN NaN NaN NaN NaN
g5-g58-normed NaN 35021.000000 388 3958 4356 549
g5-g59-normed NaN 71384.000000 202 3095 2999 321
g5-g60-normed 26398073 154665.000000 6693 1444 904 564
g5-g66-normed NaN 15259.000000 11 3592334 5029 11
g5-g73-normed NaN 111550.000000 3491 1264 1244 617
g5-g82-normed NaN 32191.000000 12 4444848 46181 129
g5-g86-normed NaN 8324.000000 1331 18244 19285 213
g5-g93-normed NaN 1843.000000 11 2325 2325 52
g50-g58-normed NaN NaN NaN NaN NaN NaN
g50-g59-normed NaN NaN NaN NaN NaN NaN
g50-g60-normed NaN NaN NaN NaN NaN NaN
g50-g66-normed NaN NaN NaN NaN NaN NaN
g50-g73-normed NaN NaN NaN NaN NaN NaN
g50-g82-normed NaN NaN NaN NaN NaN NaN
g50-g86-normed NaN NaN NaN NaN NaN NaN
g50-g93-normed NaN NaN NaN NaN NaN NaN
g6-g58-normed NaN NaN 2295 818041 713200 3542
g6-g59-normed NaN 9292263.000000 2586 1023223 29568 697
g6-g60-normed NaN 1308314.000000 4102 7650707 631836 11603
g6-g66-normed NaN NaN 5219458 44627927 44657068 5256669
g6-g73-normed NaN 5193389.000000 4102 11510499 354483 17532
g6-g82-normed NaN NaN 31823119 541912858 543133990 31991328
g6-g86-normed NaN NaN NaN NaN NaN NaN
g6-g93-normed NaN 28300.000000 19 4226 3982 329
g7-g58-normed NaN 366928.000000 59110 307902 776512 16835
g7-g59-normed NaN 302017.000000 11970 1313990 893338 11861
g7-g60-normed NaN 6251237.000000 6808775 5990886 12724170 1175963
g7-g66-normed NaN 11134438.000000 24650 2967509 7913636 25024
g7-g73-normed NaN 7753294.000000 2323048 7504411 16385255 1279319
g7-g82-normed NaN 24977104.000000 45264 24943954 72928859 45691
g7-g86-normed NaN 123844.000000 31 133139 285544 434
g7-g93-normed NaN 556652.000000 21 3254 3254 401
g8-g58-normed NaN NaN NaN 243100815 260457620 10063868
g8-g59-normed NaN NaN NaN 66316803 68733849 21984214
g8-g60-normed NaN NaN 11711197 236483887 255024924 19854609
g8-g66-normed NaN NaN NaN NaN NaN NaN
g8-g73-normed NaN NaN NaN 572082532 566469506 64829518
g8-g82-normed NaN NaN NaN NaN NaN NaN
g8-g86-normed NaN NaN NaN NaN NaN NaN
g8-g93-normed NaN NaN NaN NaN NaN NaN
g9-g58-normed NaN NaN 429 NaN NaN 1392
g9-g59-normed NaN NaN NaN NaN NaN 40442096
g9-g60-normed NaN NaN NaN NaN NaN 750
g9-g66-normed NaN NaN NaN NaN NaN NaN
g9-g73-normed NaN NaN NaN NaN 1244728 1233
g9-g82-normed NaN NaN NaN NaN NaN NaN
g9-g86-normed NaN NaN NaN NaN NaN NaN
g9-g93-normed NaN NaN NaN NaN NaN NaN
phase-30-150-0.34-0.36-0.42-1 NaN NaN NaN NaN NaN NaN
phase-30-150-0.34-0.36-0.42-2 NaN NaN NaN NaN NaN NaN
phase-30-150-0.34-0.36-0.42-3 NaN NaN NaN NaN NaN NaN
phase-30-150-0.34-0.36-0.42-4 NaN NaN NaN NaN NaN NaN
phase-30-150-0.34-0.36-0.42-5 NaN NaN NaN NaN NaN NaN
phase-30-150-0.34-0.36-0.42-6 NaN NaN NaN NaN NaN NaN
phase-30-150-0.34-0.36-0.42-7 NaN NaN NaN NaN NaN NaN
phase-30-150-0.34-0.36-0.42-8 NaN NaN NaN NaN NaN NaN
phase-30-150-0.38-0.38-0.44-1 NaN NaN NaN NaN NaN NaN
