instance clique cp-fc cp-mac james-cpp-max
mcs70_r005_s70_AB08 28 2.147467 2.163555 6
mcs70_r005_s70_AB09 29 0.059788 0.060226 79
mcs70_r005_s80_AB00 40 0.236199 0.235388 12
mcs70_r005_s80_AB01 68 0.231835 0.223750 231
mcs70_r005_s80_AB02 72 3.518893 3.879750 15
mcs70_r005_s80_AB03 41 5.579183 5.424626 109
mcs70_r005_s80_AB04 51 0.858552 0.865477 324
mcs70_r005_s80_AB05 84 13.473038 12.998099 590
mcs70_r005_s80_AB06 57 0.816236 0.784517 48
mcs70_r005_s80_AB07 331 1.275069 1.274290 1190
mcs70_r005_s80_AB08 94 0.299598 0.320585 287
mcs70_r005_s80_AB09 152 1.674076 1.657709 67
mcs70_r005_s90_AB00 81 30.942513 30.725664 5203
mcs70_r005_s90_AB01 489 63.131813 63.477749 136
mcs70_r005_s90_AB02 160 0.533936 0.537059 78
mcs70_r005_s90_AB03 746 22.443666 22.860489 329
mcs70_r005_s90_AB04 262 1.093774 1.127106 65
mcs70_r005_s90_AB05 568 2.769577 2.755369 465
mcs70_r005_s90_AB06 347 3.847298 3.823099 667
mcs70_r005_s90_AB07 112 22.261141 22.294367 1381
mcs70_r005_s90_AB08 479 1.454683 1.431914 2559
mcs70_r005_s90_AB09 873 1.827182 1.766098 74
mcs70_r01_s100_AB00 37 0.285362 0.308979 6
mcs70_r01_s100_AB01 25 0.022579 0.022835 50
mcs70_r01_s100_AB02 37 0.147513 0.094571 11
mcs70_r01_s100_AB03 24 0.246966 0.249643 3
mcs70_r01_s100_AB04 27 0.199622 0.192864 4
mcs70_r01_s100_AB05 35 0.064209 0.066558 4
mcs70_r01_s100_AB06 25 0.244040 0.247741 3
mcs70_r01_s100_AB07 28 0.180543 0.161016 3
mcs70_r01_s100_AB08 26 0.454532 0.451520 1
mcs70_r01_s100_AB09 28 0.037137 0.036587 3
mcs70_r01_s10_AB00 0 0.000438 0.000667 0
mcs70_r01_s10_AB01 0 0.000312 0.000440 0
mcs70_r01_s10_AB02 0 0.000423 0.000718 0
mcs70_r01_s10_AB03 0 0.000226 0.000452 0
mcs70_r01_s10_AB04 0 0.000259 0.000452 0
mcs70_r01_s10_AB05 0 0.000784 0.000790 0
mcs70_r01_s10_AB06 0 0.000343 0.000476 0
mcs70_r01_s10_AB07 0 0.000300 0.000407 0
mcs70_r01_s10_AB08 0 0.000659 0.000798 0
mcs70_r01_s10_AB09 0 0.000455 0.000605 0
mcs70_r01_s15_AB00 2 0.002826 0.003380 0
mcs70_r01_s15_AB01 1 0.002843 0.002743 0
mcs70_r01_s15_AB02 2 0.000552 0.000651 0
mcs70_r01_s15_AB03 2 0.002586 0.002637 0
mcs70_r01_s15_AB04 2 0.002884 0.002964 0
mcs70_r01_s15_AB05 2 0.003479 0.003530 0
mcs70_r01_s15_AB06 2 0.002644 0.002689 0
mcs70_r01_s15_AB07 2 0.004324 0.004111 0
mcs70_r01_s15_AB08 1 0.004397 0.003824 0
mcs70_r01_s15_AB09 2 0.002743 0.003310 0
mcs70_r01_s20_AB00 2 0.001816 0.001797 0
mcs70_r01_s20_AB01 2 0.001104 0.001066 0
mcs70_r01_s20_AB02 2 0.001449 0.001280 0
mcs70_r01_s20_AB03 2 0.002607 0.002456 0
mcs70_r01_s20_AB04 2 0.001865 0.001596 0
mcs70_r01_s20_AB05 2 0.001982 0.002259 0
mcs70_r01_s20_AB06 2 0.003057 0.002994 0
mcs70_r01_s20_AB07 1 0.003309 0.002876 0
mcs70_r01_s20_AB08 1 0.002816 0.002505 0
mcs70_r01_s20_AB09 2 0.001978 0.001850 0
mcs70_r01_s25_AB00 3 0.016760 0.013533 1
mcs70_r01_s25_AB01 4 0.021602 0.019262 0
mcs70_r01_s25_AB02 4 0.006575 0.006095 1
mcs70_r01_s25_AB03 4 0.026991 0.025902 1
mcs70_r01_s25_AB04 4 0.011683 0.010897 1
mcs70_r01_s25_AB05 5 0.014790 0.014472 0
mcs70_r01_s25_AB06 5 0.010852 0.010097 0
mcs70_r01_s25_AB07 4 0.003237 0.003279 1
mcs70_r01_s25_AB08 6 0.011386 0.011634 0
mcs70_r01_s25_AB09 5 0.006490 0.006937 1
mcs70_r01_s30_AB00 4 0.001710 0.001806 0
mcs70_r01_s30_AB01 3 0.001380 0.001485 0
mcs70_r01_s30_AB02 3 0.001618 0.001660 0
mcs70_r01_s30_AB03 3 0.001465 0.001778 0
mcs70_r01_s30_AB04 3 0.003751 0.003765 0
mcs70_r01_s30_AB05 2 0.004203 0.004219 0
mcs70_r01_s30_AB06 2 0.005410 0.005096 0
mcs70_r01_s30_AB07 2 0.003162 0.002882 0
mcs70_r01_s30_AB08 3 0.004074 0.003818 0
mcs70_r01_s30_AB09 3 0.001829 0.001824 0
mcs70_r01_s35_AB00 9 0.021861 0.021348 2
mcs70_r01_s35_AB01 6 0.003347 0.003418 0
mcs70_r01_s35_AB02 5 0.003044 0.003218 1
mcs70_r01_s35_AB03 5 0.006048 0.007019 0
mcs70_r01_s35_AB04 5 0.019555 0.024035 1
mcs70_r01_s35_AB05 4 0.009819 0.012947 0
mcs70_r01_s35_AB06 6 0.003842 0.003731 1
mcs70_r01_s35_AB07 5 0.001897 0.002153 0
mcs70_r01_s35_AB08 4 0.006275 0.006388 1
mcs70_r01_s35_AB09 5 0.001820 0.001833 1
mcs70_r01_s40_AB00 10 0.034010 0.032354 10
mcs70_r01_s40_AB01 8 0.016911 0.016853 9
mcs70_r01_s40_AB02 8 0.008055 0.008126 2
mcs70_r01_s40_AB03 10 0.004373 0.004397 1
mcs70_r01_s40_AB04 9 0.009794 0.010277 1
mcs70_r01_s40_AB05 14 0.004957 0.004758 1
mcs70_r01_s40_AB06 9 0.046132 0.043338 3
mcs70_r01_s40_AB07 10 0.007713 0.007516 5
mcs70_r01_s40_AB08 7 0.017050 0.020378 3
mcs70_r01_s40_AB09 9 0.025489 0.034576 5
mcs70_r01_s50_AB00 26 0.107740 0.089850 35
mcs70_r01_s50_AB01 30 0.519292 0.656565 34
mcs70_r01_s50_AB02 24 0.699955 0.894721 34
mcs70_r01_s50_AB03 24 0.189958 0.185450 2
mcs70_r01_s50_AB04 21 0.021501 0.021505 2
mcs70_r01_s50_AB05 19 0.779343 0.746208 1
mcs70_r01_s50_AB06 17 1.077682 1.182405 33
mcs70_r01_s50_AB07 30 0.094647 0.071070 155
mcs70_r01_s50_AB08 23 0.016038 0.024279 49
mcs70_r01_s50_AB09 23 0.016921 0.016564 4
mcs70_r01_s60_AB00 11 0.010792 0.010962 7
mcs70_r01_s60_AB01 13 0.016931 0.016305 1
mcs70_r01_s60_AB02 14 0.029100 0.044838 0
mcs70_r01_s60_AB03 12 0.074958 0.072271 1
mcs70_r01_s60_AB04 12 0.016312 0.015049 9
mcs70_r01_s60_AB05 12 0.008873 0.008658 4
mcs70_r01_s60_AB06 10 0.082097 0.077729 5
mcs70_r01_s60_AB07 13 0.009241 0.009484 3
mcs70_r01_s60_AB08 11 0.013935 0.014110 2
mcs70_r01_s60_AB09 11 0.007876 0.008045 13
mcs70_r01_s70_AB00 19 0.195943 0.280586 15
mcs70_r01_s70_AB01 24 0.020923 0.031708 1
mcs70_r01_s70_AB02 20 0.034851 0.035890 57
mcs70_r01_s70_AB03 20 0.037217 0.035723 3
mcs70_r01_s70_AB04 23 0.370772 0.383091 2
mcs70_r01_s70_AB05 19 0.048825 0.049712 10
mcs70_r01_s70_AB06 35 0.133270 0.134877 55
mcs70_r01_s70_AB07 26 0.511236 0.516738 2
mcs70_r01_s70_AB08 20 0.108584 0.108187 7
mcs70_r01_s70_AB09 26 0.065737 0.064724 4
mcs70_r01_s80_AB00 34 0.745441 0.762797 1
mcs70_r01_s80_AB01 49 2.467495 2.426157 68
mcs70_r01_s80_AB02 53 0.142471 0.161105 64
mcs70_r01_s80_AB03 54 1.557635 1.445433 46
mcs70_r01_s80_AB04 30 0.034873 0.034990 70
mcs70_r01_s80_AB05 45 10.253921 10.115903 10
mcs70_r01_s80_AB06 44 0.038211 0.038018 41
mcs70_r01_s80_AB07 32 0.060592 0.078528 3
mcs70_r01_s80_AB08 33 0.046072 0.046446 3
mcs70_r01_s80_AB09 36 0.311036 0.386440 60
mcs70_r01_s90_AB00 115 0.420315 0.425187 186
mcs70_r01_s90_AB01 112 3.668417 3.687082 63
mcs70_r01_s90_AB02 95 5.220288 5.308521 17
mcs70_r01_s90_AB03 74 1.029974 1.024436 76
mcs70_r01_s90_AB04 58 0.105694 0.106168 91
mcs70_r01_s90_AB05 148 0.831989 0.844541 1404
mcs70_r01_s90_AB06 80 7.242004 6.984715 30
mcs70_r01_s90_AB07 77 1.597014 1.698311 29
mcs70_r01_s90_AB08 105 2.057803 2.106657 192
mcs70_r01_s90_AB09 161 0.060827 0.068584 45
mcs70_r02_s100_AB00 21 0.030925 0.030752 3
mcs70_r02_s100_AB01 21 0.016525 0.016139 7
mcs70_r02_s100_AB02 24 0.101478 0.102365 3
mcs70_r02_s100_AB03 22 0.014933 0.014974 2
mcs70_r02_s100_AB04 21 0.010008 0.010336 2
mcs70_r02_s100_AB05 18 0.012353 0.012365 1
mcs70_r02_s100_AB06 21 0.009734 0.009745 1
mcs70_r02_s100_AB07 24 0.038698 0.038998 3
mcs70_r02_s100_AB08 39 0.012174 0.012126 1
mcs70_r02_s100_AB09 21 0.016746 0.025229 4
mcs70_r02_s10_AB00 0 0.000440 0.000692 0
mcs70_r02_s10_AB01 0 0.000361 0.000506 0
mcs70_r02_s10_AB02 0 0.000286 0.000432 0
mcs70_r02_s10_AB03 0 0.000371 0.000759 0
mcs70_r02_s10_AB04 0 0.000359 0.000540 0
mcs70_r02_s10_AB05 0 0.000291 0.000547 0
mcs70_r02_s10_AB06 0 0.000303 0.000531 0
mcs70_r02_s10_AB07 0 0.000376 0.000559 0
mcs70_r02_s10_AB08 0 0.000283 0.000558 0
mcs70_r02_s10_AB09 0 0.000337 0.000499 0
mcs70_r02_s15_AB00 1 0.001561 0.001634 0
mcs70_r02_s15_AB01 1 0.002405 0.002534 0
mcs70_r02_s15_AB02 1 0.006915 0.005577 0
mcs70_r02_s15_AB03 2 0.002625 0.003052 0
mcs70_r02_s15_AB04 2 0.002065 0.001841 0
mcs70_r02_s15_AB05 1 0.002002 0.001961 0
mcs70_r02_s15_AB06 1 0.002216 0.002032 0
mcs70_r02_s15_AB07 2 0.003853 0.003256 0
mcs70_r02_s15_AB08 1 0.003010 0.003115 0
mcs70_r02_s15_AB09 1 0.003400 0.003090 0
mcs70_r02_s20_AB00 1 0.001941 0.001933 0
mcs70_r02_s20_AB01 2 0.002965 0.003029 0
mcs70_r02_s20_AB02 1 0.001943 0.001836 0
mcs70_r02_s20_AB03 1 0.002801 0.002534 0
mcs70_r02_s20_AB04 1 0.002921 0.002626 0
mcs70_r02_s20_AB05 1 0.000907 0.001002 0
mcs70_r02_s20_AB06 2 0.002817 0.002622 0
mcs70_r02_s20_AB07 1 0.002070 0.002259 0
mcs70_r02_s20_AB08 2 0.000958 0.001164 0
mcs70_r02_s20_AB09 1 0.002474 0.002232 0
mcs70_r02_s25_AB00 3 0.011251 0.010641 1
mcs70_r02_s25_AB01 4 0.009137 0.008561 1
mcs70_r02_s25_AB02 3 0.001560 0.001627 0
mcs70_r02_s25_AB03 4 0.002505 0.002427 1
mcs70_r02_s25_AB04 3 0.003121 0.003130 0
mcs70_r02_s25_AB05 6 0.003407 0.003683 0
mcs70_r02_s25_AB06 4 0.011943 0.010918 0
mcs70_r02_s25_AB07 3 0.014177 0.012552 1
mcs70_r02_s25_AB08 4 0.013691 0.012274 2
mcs70_r02_s25_AB09 4 0.020250 0.018973 1
mcs70_r02_s30_AB00 3 0.001521 0.001333 0
mcs70_r02_s30_AB01 2 0.000994 0.001049 0
mcs70_r02_s30_AB02 2 0.002772 0.002667 0
mcs70_r02_s30_AB03 2 0.001267 0.001308 0
mcs70_r02_s30_AB04 2 0.004699 0.004211 0
mcs70_r02_s30_AB05 2 0.002149 0.002120 0
mcs70_r02_s30_AB06 2 0.005836 0.005855 0
mcs70_r02_s30_AB07 2 0.003946 0.003709 0
mcs70_r02_s30_AB08 2 0.005748 0.005170 0
mcs70_r02_s30_AB09 3 0.001048 0.001367 0
mcs70_r02_s35_AB00 4 0.020535 0.018676 2
mcs70_r02_s35_AB01 4 0.008770 0.008837 1
mcs70_r02_s35_AB02 4 0.007806 0.007445 0
mcs70_r02_s35_AB03 4 0.002886 0.002872 1
mcs70_r02_s35_AB04 4 0.001891 0.002001 0
mcs70_r02_s35_AB05 3 0.016395 0.013966 0
mcs70_r02_s35_AB06 4 0.002117 0.002211 0
mcs70_r02_s35_AB07 4 0.007154 0.007618 0
mcs70_r02_s35_AB08 4 0.007344 0.006958 0
mcs70_r02_s35_AB09 3 0.014653 0.013240 0
mcs70_r02_s40_AB00 7 0.062946 0.061161 4
mcs70_r02_s40_AB01 7 0.033170 0.037284 2
mcs70_r02_s40_AB02 6 0.047980 0.055087 4
mcs70_r02_s40_AB03 8 0.008299 0.012219 2
mcs70_r02_s40_AB04 6 0.011477 0.010946 0
mcs70_r02_s40_AB05 5 0.004773 0.006956 4
mcs70_r02_s40_AB06 7 0.004505 0.006367 4
mcs70_r02_s40_AB07 6 0.071947 0.064023 0
mcs70_r02_s40_AB08 7 0.014570 0.014906 2
mcs70_r02_s40_AB09 8 0.020541 0.019452 1
mcs70_r02_s50_AB00 20 0.315473 0.385290 27
mcs70_r02_s50_AB01 19 0.009035 0.009142 2
mcs70_r02_s50_AB02 19 0.020322 0.020227 22
mcs70_r02_s50_AB03 18 0.161054 0.153676 13
mcs70_r02_s50_AB04 21 0.156416 0.137823 0
mcs70_r02_s50_AB05 19 0.054994 0.053812 9
mcs70_r02_s50_AB06 20 0.371954 0.303484 19
mcs70_r02_s50_AB07 21 0.121207 0.122938 27
mcs70_r02_s50_AB08 23 0.021163 0.020104 8
mcs70_r02_s50_AB09 16 0.297561 0.231125 2
mcs70_r02_s60_AB00 9 0.025427 0.025504 1
mcs70_r02_s60_AB01 11 0.028085 0.027391 2
mcs70_r02_s60_AB02 14 0.004440 0.004601 1
mcs70_r02_s60_AB03 10 0.004627 0.004825 2
mcs70_r02_s60_AB04 9 0.002800 0.002954 2
mcs70_r02_s60_AB05 8 0.007978 0.008117 2
mcs70_r02_s60_AB06 14 0.008678 0.005639 0
mcs70_r02_s60_AB07 11 0.016492 0.016709 1
mcs70_r02_s60_AB08 13 0.044575 0.067214 3
mcs70_r02_s60_AB09 10 0.008097 0.004340 2
mcs70_r02_s70_AB00 20 0.236388 0.235979 1
mcs70_r02_s70_AB01 17 0.092531 0.117986 0
mcs70_r02_s70_AB02 30 0.017734 0.017727 1
mcs70_r02_s70_AB03 20 0.127078 0.189266 0
mcs70_r02_s70_AB04 20 0.034483 0.032687 1
mcs70_r02_s70_AB05 16 0.176250 0.176873 1
mcs70_r02_s70_AB06 16 0.011678 0.017824 2
mcs70_r02_s70_AB07 17 0.008998 0.009109 11
mcs70_r02_s70_AB08 20 0.007997 0.007988 3
mcs70_r02_s70_AB09 19 0.010761 0.010654 0
mcs70_r02_s80_AB00 36 0.183965 0.184685 32
mcs70_r02_s80_AB01 36 0.117988 0.116207 54
mcs70_r02_s80_AB02 28 0.345551 0.330143 34
mcs70_r02_s80_AB03 42 0.095062 0.095614 21
mcs70_r02_s80_AB04 41 0.045999 0.030426 15
mcs70_r02_s80_AB05 30 0.203370 0.207879 2
mcs70_r02_s80_AB06 32 0.191833 0.215989 10
mcs70_r02_s80_AB07 31 0.017774 0.018104 11
mcs70_r02_s80_AB08 36 1.088448 1.098780 41
mcs70_r02_s80_AB09 40 0.022055 0.021882 15
mcs70_r02_s90_AB00 60 0.717269 0.804985 75
mcs70_r02_s90_AB01 82 0.019908 0.020128 56
mcs70_r02_s90_AB02 45 0.035122 0.035154 3
mcs70_r02_s90_AB03 68 1.205494 1.179772 43
mcs70_r02_s90_AB04 46 0.041244 0.042063 3
mcs70_r02_s90_AB05 46 0.388395 0.393425 43
mcs70_r02_s90_AB06 47 0.038694 0.039091 2
mcs70_r02_s90_AB07 63 0.030779 0.030791 33
mcs70_r02_s90_AB08 82 0.032071 0.031753 26
mcs70_r02_s90_AB09 61 0.077342 0.077813 47
mcs90_b03_s100_AB00 41 0.035754 0.031331 0
mcs90_b03_s100_AB01 37 0.147104 0.145161 0
mcs90_b03_s100_AB02 32 0.005481 0.005671 0
mcs90_b03_s100_AB03 38 0.023309 0.023394 1
mcs90_b03_s100_AB04 43 0.029994 0.030459 0
mcs90_b03_s100_AB05 29 0.007304 0.008446 0
mcs90_b03_s100_AB06 33 0.012724 0.014461 0
mcs90_b03_s100_AB07 36 0.005765 0.005733 0
mcs90_b03_s100_AB08 37 0.013093 0.012522 1
mcs90_b03_s100_AB09 37 0.159918 0.153938 1
mcs90_b03_s10_AB00 0 0.000314 0.000543 0
mcs90_b03_s10_AB01 0 0.000261 0.000359 0
mcs90_b03_s10_AB02 0 0.000313 0.000497 0
mcs90_b03_s10_AB03 0 0.000215 0.000362 0
mcs90_b03_s10_AB04 0 0.000243 0.000392 0
mcs90_b03_s10_AB05 0 0.000229 0.000343 0
mcs90_b03_s10_AB06 0 0.000340 0.000416 0
mcs90_b03_s10_AB07 0 0.000369 0.000567 0
mcs90_b03_s10_AB08 0 0.000241 0.000359 0
mcs90_b03_s10_AB09 0 0.000280 0.000494 0
mcs90_b03_s15_AB00 2 0.001447 0.001574 0
mcs90_b03_s15_AB01 2 0.001417 0.001490 0
mcs90_b03_s15_AB02 2 0.001707 0.001832 0
mcs90_b03_s15_AB03 3 0.001559 0.001949 0
mcs90_b03_s15_AB04 2 0.001146 0.001196 0
mcs90_b03_s15_AB05 2 0.000969 0.001072 0
mcs90_b03_s15_AB06 2 0.002504 0.002414 0
mcs90_b03_s15_AB07 2 0.000728 0.000694 0
mcs90_b03_s15_AB08 2 0.001455 0.001445 0
mcs90_b03_s15_AB09 2 0.001076 0.001264 0
mcs90_b03_s20_AB00 1 0.000706 0.000865 0
mcs90_b03_s20_AB01 2 0.001220 0.001245 0
mcs90_b03_s20_AB02 2 0.000886 0.000903 0
mcs90_b03_s20_AB03 2 0.001534 0.001619 0
mcs90_b03_s20_AB04 2 0.000724 0.000878 0
mcs90_b03_s20_AB05 2 0.001261 0.001505 0
mcs90_b03_s20_AB06 1 0.002747 0.002358 0
mcs90_b03_s20_AB07 2 0.000696 0.000686 0
mcs90_b03_s20_AB08 2 0.000812 0.000974 0
mcs90_b03_s20_AB09 1 0.000634 0.000748 0
mcs90_b03_s25_AB00 7 0.001077 0.001291 0
mcs90_b03_s25_AB01 5 0.000967 0.001146 0
mcs90_b03_s25_AB02 5 0.001150 0.001373 0
mcs90_b03_s25_AB03 6 0.001638 0.001925 0
mcs90_b03_s25_AB04 5 0.001936 0.001843 0
mcs90_b03_s25_AB05 4 0.002065 0.002325 0
mcs90_b03_s25_AB06 4 0.004216 0.004348 0
mcs90_b03_s25_AB07 5 0.004261 0.004689 0
mcs90_b03_s25_AB08 5 0.001688 0.001854 0
mcs90_b03_s25_AB09 5 0.001160 0.001422 0
mcs90_b03_s30_AB00 2 0.000909 0.001017 0
mcs90_b03_s30_AB01 4 0.001926 0.001976 0
mcs90_b03_s30_AB02 2 0.000637 0.000721 0
mcs90_b03_s30_AB03 3 0.000977 0.001075 0
mcs90_b03_s30_AB04 3 0.001099 0.001342 0
mcs90_b03_s30_AB05 3 0.003527 0.003727 0
mcs90_b03_s30_AB06 4 0.002742 0.002529 0
mcs90_b03_s30_AB07 4 0.001231 0.001138 0
mcs90_b03_s30_AB08 3 0.000871 0.000889 0
mcs90_b03_s30_AB09 2 0.001451 0.001434 0
mcs90_b03_s35_AB00 6 0.005991 0.006007 0
mcs90_b03_s35_AB01 5 0.003245 0.003458 0
mcs90_b03_s35_AB02 6 0.001279 0.001359 0
mcs90_b03_s35_AB03 6 0.002168 0.002309 0
mcs90_b03_s35_AB04 5 0.012941 0.009552 0
mcs90_b03_s35_AB05 5 0.010834 0.010046 0
mcs90_b03_s35_AB06 5 0.001810 0.001934 0
mcs90_b03_s35_AB07 8 0.001959 0.002142 0
mcs90_b03_s35_AB08 6 0.001396 0.001394 0
mcs90_b03_s35_AB09 5 0.002754 0.002524 0
mcs90_b03_s40_AB00 12 0.025116 0.023526 0
mcs90_b03_s40_AB01 11 0.002168 0.002255 0
mcs90_b03_s40_AB02 11 0.014084 0.013777 0
mcs90_b03_s40_AB03 9 0.004560 0.004997 1
mcs90_b03_s40_AB04 9 0.001765 0.001839 0
mcs90_b03_s40_AB05 8 0.001729 0.001863 0
mcs90_b03_s40_AB06 15 0.005618 0.004618 0
mcs90_b03_s40_AB07 11 0.002421 0.002539 0
mcs90_b03_s40_AB08 9 0.001969 0.001896 0
mcs90_b03_s40_AB09 11 0.001623 0.001717 0
mcs90_b03_s50_AB00 38 0.004710 0.004953 0
mcs90_b03_s50_AB01 32 0.003504 0.003097 0
mcs90_b03_s50_AB02 55 0.003303 0.003238 11
mcs90_b03_s50_AB03 51 0.004575 0.004688 0
mcs90_b03_s50_AB04 26 0.004568 0.004632 0
mcs90_b03_s50_AB05 74 0.027126 0.024379 4
mcs90_b03_s50_AB06 32 0.012891 0.012408 0
mcs90_b03_s50_AB07 38 0.007075 0.007212 0
mcs90_b03_s50_AB08 45 0.022243 0.022262 0
mcs90_b03_s50_AB09 63 0.024672 0.026134 3
mcs90_b03_s60_AB00 14 0.002485 0.002499 0
mcs90_b03_s60_AB01 16 0.003834 0.003737 0
mcs90_b03_s60_AB02 19 0.356371 0.359302 185
mcs90_b03_s60_AB03 13 0.138301 0.103404 0
mcs90_b03_s60_AB04 15 0.003076 0.003054 0
mcs90_b03_s60_AB05 15 0.002919 0.002810 0
mcs90_b03_s60_AB06 19 0.004374 0.004756 0
mcs90_b03_s60_AB07 18 0.680108 0.632156 1
mcs90_b03_s60_AB08 19 0.031486 0.027081 0
mcs90_b03_s60_AB09 13 0.003295 0.003187 0
mcs90_b03_s70_AB00 29 0.011078 0.010565 0
mcs90_b03_s70_AB01 37 0.020408 0.021121 1
mcs90_b03_s70_AB02 25 0.008439 0.007359 0
mcs90_b03_s70_AB03 32 0.021428 0.018251 0
mcs90_b03_s70_AB04 24 0.543004 0.532417 0
mcs90_b03_s70_AB05 27 0.007485 0.008125 1
mcs90_b03_s70_AB06 25 0.004256 0.004263 0
mcs90_b03_s70_AB07 32 0.006197 0.006318 0
mcs90_b03_s70_AB08 23 0.016357 0.016205 0
mcs90_b03_s70_AB09 26 0.006781 0.006505 8
mcs90_b03_s80_AB00 96 0.013299 0.013410 1
mcs90_b03_s80_AB01 130 0.033573 0.033652 1
mcs90_b03_s80_AB02 86 0.008622 0.009698 0
mcs90_b03_s80_AB03 51 0.081337 0.078635 8
mcs90_b03_s80_AB04 58 0.148397 0.141642 9
mcs90_b03_s80_AB05 85 0.006135 0.006049 17
mcs90_b03_s80_AB06 67 0.074104 0.057567 1
mcs90_b03_s80_AB07 95 0.154462 0.149472 2
mcs90_b03_s80_AB08 89 0.044910 0.045983 0
mcs90_b03_s80_AB09 48 0.109263 0.108968 3
mcs90_b03_s90_AB00 168 1.520995 1.513974 309
mcs90_b03_s90_AB01 123 5.477264 6.059701 39
mcs90_b03_s90_AB02 69 0.030135 0.025961 0
mcs90_b03_s90_AB03 489 2.360501 2.697436 175
mcs90_b03_s90_AB04 583 7.031009 7.363062 2
mcs90_b03_s90_AB05 144 0.031407 0.031387 2
mcs90_b03_s90_AB06 189 0.088820 0.089060 2
mcs90_b03_s90_AB07 81 0.064911 0.065128 1
mcs90_b03_s90_AB08 9303 0.150397 0.150203 9
mcs90_b03_s90_AB09 8026 0.009041 0.008850 1
mcs90_b03m_s100_AB00 33 0.012944 0.013129 0
mcs90_b03m_s100_AB01 35 0.013358 0.014816 0
mcs90_b03m_s100_AB02 44 0.008699 0.010168 0
mcs90_b03m_s100_AB03 32 0.376748 0.366643 5
mcs90_b03m_s100_AB04 33 0.004975 0.004887 0
mcs90_b03m_s100_AB05 51 0.008492 0.008711 0
mcs90_b03m_s100_AB06 33 0.009419 0.009545 2
mcs90_b03m_s100_AB07 32 0.007847 0.007676 0
mcs90_b03m_s100_AB08 30 0.040885 0.041247 0
mcs90_b03m_s100_AB09 33 0.006128 0.005995 0
mcs90_b03m_s10_AB00 0 0.000236 0.000398 0
mcs90_b03m_s10_AB01 0 0.000387 0.000621 0
mcs90_b03m_s10_AB02 0 0.000302 0.000502 0
mcs90_b03m_s10_AB03 0 0.000259 0.000505 0
mcs90_b03m_s10_AB04 0 0.000225 0.000387 0
mcs90_b03m_s10_AB05 0 0.000213 0.000361 0
mcs90_b03m_s10_AB06 0 0.000275 0.000466 0
mcs90_b03m_s10_AB07 0 0.000252 0.000393 0
mcs90_b03m_s10_AB08 0 0.000253 0.000395 0
mcs90_b03m_s10_AB09 0 0.000279 0.000422 0
mcs90_b03m_s15_AB00 2 0.000970 0.001087 0
mcs90_b03m_s15_AB01 2 0.001174 0.001430 0
mcs90_b03m_s15_AB02 2 0.001032 0.000902 0
mcs90_b03m_s15_AB03 2 0.000596 0.000678 0
mcs90_b03m_s15_AB04 2 0.001304 0.001354 0
mcs90_b03m_s15_AB05 2 0.002000 0.002514 0
mcs90_b03m_s15_AB06 2 0.001030 0.001390 0
mcs90_b03m_s15_AB07 6 0.003357 0.005413 0
mcs90_b03m_s15_AB08 1 0.001182 0.001541 0
mcs90_b03m_s15_AB09 2 0.000607 0.000653 0
mcs90_b03m_s20_AB00 2 0.001136 0.001147 0
mcs90_b03m_s20_AB01 2 0.001174 0.001226 0
mcs90_b03m_s20_AB02 1 0.000771 0.001005 0
mcs90_b03m_s20_AB03 3 0.000652 0.000819 0
mcs90_b03m_s20_AB04 2 0.000956 0.000979 0
mcs90_b03m_s20_AB05 2 0.000710 0.000785 0
mcs90_b03m_s20_AB06 2 0.000752 0.000662 0
mcs90_b03m_s20_AB07 2 0.001257 0.001246 0
mcs90_b03m_s20_AB08 2 0.000812 0.000668 0
mcs90_b03m_s20_AB09 1 0.000719 0.000887 0
mcs90_b03m_s25_AB00 6 0.000972 0.001129 0
mcs90_b03m_s25_AB01 4 0.001049 0.001139 0
mcs90_b03m_s25_AB02 6 0.005607 0.005748 0
mcs90_b03m_s25_AB03 4 0.001240 0.001382 0
mcs90_b03m_s25_AB04 5 0.001386 0.001433 0
mcs90_b03m_s25_AB05 5 0.001138 0.001363 0
mcs90_b03m_s25_AB06 5 0.001414 0.001297 0
mcs90_b03m_s25_AB07 4 0.001099 0.001152 0
mcs90_b03m_s25_AB08 6 0.001425 0.001918 0
mcs90_b03m_s25_AB09 4 0.000937 0.000995 0
mcs90_b03m_s30_AB00 3 0.004827 0.004242 0
mcs90_b03m_s30_AB01 3 0.000920 0.001014 0
mcs90_b03m_s30_AB02 3 0.000845 0.000880 0
mcs90_b03m_s30_AB03 2 0.000975 0.001197 0
mcs90_b03m_s30_AB04 2 0.000803 0.000753 0
mcs90_b03m_s30_AB05 3 0.000973 0.000939 0
mcs90_b03m_s30_AB06 3 0.000858 0.000972 0
mcs90_b03m_s30_AB07 4 0.001529 0.001631 0
mcs90_b03m_s30_AB08 2 0.000794 0.000882 0
mcs90_b03m_s30_AB09 5 0.001240 0.001222 0
mcs90_b03m_s35_AB00 10 0.001726 0.001758 0
mcs90_b03m_s35_AB01 6 0.001774 0.001620 0
mcs90_b03m_s35_AB02 6 0.001563 0.001613 0
mcs90_b03m_s35_AB03 5 0.002108 0.002072 0
mcs90_b03m_s35_AB04 6 0.001403 0.001527 0
mcs90_b03m_s35_AB05 4 0.018116 0.016009 0
mcs90_b03m_s35_AB06 5 0.001320 0.001406 0
