instance clique cp-fc cp-mac james-cpp-max
mcs50_r005_s80_AB09 830698 91266241.000000 86612179.000000 38615453
mcs50_r005_s90_AB00 18623766 NaN NaN 121307993
mcs50_r005_s90_AB01 4484864 NaN NaN 234756039
mcs50_r005_s90_AB02 4744368 117263188.000000 113415415.000000 65308844
mcs50_r005_s90_AB03 7536365 NaN NaN 92823077
mcs50_r005_s90_AB04 4157567 NaN NaN 26229980
mcs50_r005_s90_AB05 4736431 NaN NaN 131492816
mcs50_r005_s90_AB06 2419817 56149079.000000 54528225.000000 218865946
mcs50_r005_s90_AB07 2767678 NaN NaN 108020230
mcs50_r005_s90_AB08 8733267 NaN NaN 893450747
mcs50_r005_s90_AB09 4728831 25761009.000000 25148188.000000 9153075
mcs50_r01_s100_AB00 9304 687452.000000 666700.000000 154807
mcs50_r01_s100_AB01 5364 446454.000000 428387.000000 108516
mcs50_r01_s100_AB02 2244 282956.000000 276169.000000 59794
mcs50_r01_s100_AB03 1804 318932.000000 310240.000000 373686
mcs50_r01_s100_AB04 5222 247788.000000 242544.000000 37404
mcs50_r01_s100_AB05 4053 400796.000000 386412.000000 93391
mcs50_r01_s100_AB06 1314 173983.000000 164392.000000 67663
mcs50_r01_s100_AB07 1064 109195.000000 103432.000000 241068
mcs50_r01_s100_AB08 1791 415790.000000 393295.000000 119174
mcs50_r01_s100_AB09 5124 79092.000000 75458.000000 53482
mcs50_r01_s10_AB00 19 61.000000 52.000000 29
mcs50_r01_s10_AB01 25 134.000000 91.000000 103
mcs50_r01_s10_AB02 12 88.000000 55.000000 21
mcs50_r01_s10_AB03 57 90.000000 56.000000 74
mcs50_r01_s10_AB04 10 111.000000 51.000000 58
mcs50_r01_s10_AB05 95 265.000000 99.000000 243
mcs50_r01_s10_AB06 17 31.000000 31.000000 26
mcs50_r01_s10_AB07 21 218.000000 133.000000 168
mcs50_r01_s10_AB08 22 56.000000 40.000000 37
mcs50_r01_s10_AB09 16 54.000000 54.000000 63
mcs50_r01_s15_AB00 285 999.000000 574.000000 572
mcs50_r01_s15_AB01 215 920.000000 630.000000 796
mcs50_r01_s15_AB02 901 913.000000 507.000000 755
mcs50_r01_s15_AB03 257 796.000000 506.000000 1008
mcs50_r01_s15_AB04 429 1326.000000 722.000000 949
mcs50_r01_s15_AB05 564 1308.000000 612.000000 1172
mcs50_r01_s15_AB06 528 1715.000000 941.000000 1545
mcs50_r01_s15_AB07 235 900.000000 537.000000 534
mcs50_r01_s15_AB08 699 3088.000000 1996.000000 2637
mcs50_r01_s15_AB09 515 611.000000 361.000000 467
mcs50_r01_s20_AB00 182 602.000000 379.000000 444
mcs50_r01_s20_AB01 182 1442.000000 1113.000000 930
mcs50_r01_s20_AB02 114 1219.000000 759.000000 542
mcs50_r01_s20_AB03 103 516.000000 285.000000 824
mcs50_r01_s20_AB04 191 3731.000000 2624.000000 1558
mcs50_r01_s20_AB05 474 2206.000000 1276.000000 2038
mcs50_r01_s20_AB06 456 3257.000000 1956.000000 2680
mcs50_r01_s20_AB07 441 1102.000000 1000.000000 1213
mcs50_r01_s20_AB08 82 724.000000 652.000000 1099
mcs50_r01_s20_AB09 405 2294.000000 1507.000000 2976
mcs50_r01_s25_AB00 2408 41814.000000 32149.000000 21209
mcs50_r01_s25_AB01 5342 6305.000000 2776.000000 7644
mcs50_r01_s25_AB02 1701 14355.000000 10833.000000 8727
mcs50_r01_s25_AB03 2048 11135.000000 7650.000000 14038
mcs50_r01_s25_AB04 1356 18995.000000 12495.000000 8648
mcs50_r01_s25_AB05 2106 19760.000000 14452.000000 11994
mcs50_r01_s25_AB06 2844 9527.000000 5537.000000 7589
mcs50_r01_s25_AB07 2014 38782.000000 29469.000000 21610
mcs50_r01_s25_AB08 5270 26071.000000 16877.000000 20328
mcs50_r01_s25_AB09 2256 29154.000000 21832.000000 15907
mcs50_r01_s30_AB00 634 1638.000000 1214.000000 1586
mcs50_r01_s30_AB01 120 6864.000000 5746.000000 2853
mcs50_r01_s30_AB02 1339 7340.000000 5762.000000 7132
mcs50_r01_s30_AB03 55 1875.000000 1613.000000 636
mcs50_r01_s30_AB04 597 14827.000000 11360.000000 8027
mcs50_r01_s30_AB05 161 4102.000000 3244.000000 961
mcs50_r01_s30_AB06 575 10145.000000 7585.000000 4896
mcs50_r01_s30_AB07 552 21395.000000 16406.000000 6261
mcs50_r01_s30_AB08 171 2516.000000 2378.000000 2061
mcs50_r01_s30_AB09 1302 21514.000000 12728.000000 9180
mcs50_r01_s35_AB00 2720 39765.000000 30362.000000 17592
mcs50_r01_s35_AB01 1275 47554.000000 38466.000000 46711
mcs50_r01_s35_AB02 2359 19640.000000 14626.000000 9316
mcs50_r01_s35_AB03 2080 82094.000000 64688.000000 11424
mcs50_r01_s35_AB04 572 7263.000000 6338.000000 14572
mcs50_r01_s35_AB05 1958 22855.000000 17061.000000 23925
mcs50_r01_s35_AB06 1345 6311.000000 4888.000000 7678
mcs50_r01_s35_AB07 1119 14662.000000 11125.000000 4054
mcs50_r01_s35_AB08 2089 27446.000000 23622.000000 16676
mcs50_r01_s35_AB09 374 16478.000000 14334.000000 5901
mcs50_r01_s40_AB00 4176 119205.000000 90271.000000 64597
mcs50_r01_s40_AB01 4501 121699.000000 101015.000000 72635
mcs50_r01_s40_AB02 1951 23950.000000 21497.000000 26503
mcs50_r01_s40_AB03 4319 20882.000000 18890.000000 36982
mcs50_r01_s40_AB04 8174 78497.000000 54835.000000 15875
mcs50_r01_s40_AB05 9872 118410.000000 100927.000000 72973
mcs50_r01_s40_AB06 2593 22339.000000 21016.000000 18767
mcs50_r01_s40_AB07 4982 27600.000000 22630.000000 40205
mcs50_r01_s40_AB08 12214 122613.000000 91068.000000 87596
mcs50_r01_s40_AB09 5569 14541.000000 13151.000000 25951
mcs50_r01_s50_AB00 128481 250035.000000 233899.000000 563836
mcs50_r01_s50_AB01 23514 163432.000000 136224.000000 175124
mcs50_r01_s50_AB02 34663 306525.000000 262897.000000 404911
mcs50_r01_s50_AB03 32665 125240.000000 114961.000000 372715
mcs50_r01_s50_AB04 82626 937722.000000 766937.000000 1011776
mcs50_r01_s50_AB05 36780 339569.000000 301726.000000 259717
mcs50_r01_s50_AB06 8757 279811.000000 256769.000000 437877
mcs50_r01_s50_AB07 53616 453379.000000 418671.000000 600025
mcs50_r01_s50_AB08 148373 335223.000000 318865.000000 1018648
mcs50_r01_s50_AB09 233310 4217891.000000 3369735.000000 1341539
mcs50_r01_s60_AB00 2940 62812.000000 58625.000000 57954
mcs50_r01_s60_AB01 2859 205352.000000 182971.000000 85440
mcs50_r01_s60_AB02 11244 447900.000000 388775.000000 123868
mcs50_r01_s60_AB03 4809 110896.000000 103888.000000 105941
mcs50_r01_s60_AB04 1622 74905.000000 70612.000000 13512
mcs50_r01_s60_AB05 2954 234045.000000 212480.000000 45458
mcs50_r01_s60_AB06 1871 76127.000000 71723.000000 43436
mcs50_r01_s60_AB07 3797 113018.000000 99118.000000 58631
mcs50_r01_s60_AB08 5002 77794.000000 65968.000000 49453
mcs50_r01_s60_AB09 1204 141374.000000 121670.000000 61557
mcs50_r01_s70_AB00 12273 94617.000000 92143.000000 203584
mcs50_r01_s70_AB01 23592 287673.000000 276259.000000 87318
mcs50_r01_s70_AB02 16119 178687.000000 167513.000000 88833
mcs50_r01_s70_AB03 6765 629223.000000 552366.000000 50455
mcs50_r01_s70_AB04 4949 192165.000000 189938.000000 182257
mcs50_r01_s70_AB05 14160 190082.000000 171140.000000 292765
mcs50_r01_s70_AB06 8287 328803.000000 291426.000000 50872
mcs50_r01_s70_AB07 2538 158496.000000 151507.000000 127532
mcs50_r01_s70_AB08 8815 259602.000000 234032.000000 107024
mcs50_r01_s70_AB09 8430 1054873.000000 984992.000000 536961
mcs50_r01_s80_AB00 150635 2138909.000000 2028906.000000 181442
mcs50_r01_s80_AB01 52735 959680.000000 925563.000000 224806
mcs50_r01_s80_AB02 5090 4307430.000000 3815061.000000 435695
mcs50_r01_s80_AB03 55530 1924773.000000 1756955.000000 1218548
mcs50_r01_s80_AB04 14583 3073662.000000 2871484.000000 865118
mcs50_r01_s80_AB05 37937 1564805.000000 1415197.000000 516147
mcs50_r01_s80_AB06 58755 2110861.000000 1850502.000000 655747
mcs50_r01_s80_AB07 104037 2101995.000000 1470738.000000 1238014
mcs50_r01_s80_AB08 36259 2316288.000000 2189117.000000 1336120
mcs50_r01_s80_AB09 26730 908219.000000 861733.000000 475993
mcs50_r01_s90_AB00 363591 411291.000000 405314.000000 2965007
mcs50_r01_s90_AB01 63191 6930543.000000 6284249.000000 7492002
mcs50_r01_s90_AB02 216949 1631040.000000 1524145.000000 1526064
mcs50_r01_s90_AB03 26676 4542670.000000 4155718.000000 2637532
mcs50_r01_s90_AB04 49356 4420579.000000 4122266.000000 973907
mcs50_r01_s90_AB05 48414 6643146.000000 6306359.000000 985916
mcs50_r01_s90_AB06 53384 3740569.000000 3497112.000000 2379760
mcs50_r01_s90_AB07 154046 1003137.000000 993670.000000 2379232
mcs50_r01_s90_AB08 133345 18401683.000000 17148422.000000 2249130
mcs50_r01_s90_AB09 166281 10155071.000000 9503743.000000 8296398
mcs50_r02_s100_AB00 223 51818.000000 47950.000000 20789
mcs50_r02_s100_AB01 772 45051.000000 44125.000000 28247
mcs50_r02_s100_AB02 709 15870.000000 15041.000000 56859
mcs50_r02_s100_AB03 1539 49826.000000 44859.000000 6938
mcs50_r02_s100_AB04 1641 39812.000000 37555.000000 61953
mcs50_r02_s100_AB05 486 11789.000000 11479.000000 35877
mcs50_r02_s100_AB06 947 24541.000000 23685.000000 43083
mcs50_r02_s100_AB07 405 72435.000000 65959.000000 50680
mcs50_r02_s100_AB08 1169 39998.000000 38140.000000 4533
mcs50_r02_s100_AB09 479 81824.000000 74530.000000 4481
mcs50_r02_s10_AB00 21 150.000000 104.000000 115
mcs50_r02_s10_AB01 28 112.000000 54.000000 90
mcs50_r02_s10_AB02 43 90.000000 60.000000 84
mcs50_r02_s10_AB03 27 131.000000 92.000000 97
mcs50_r02_s10_AB04 30 159.000000 100.000000 142
mcs50_r02_s10_AB05 23 151.000000 77.000000 106
mcs50_r02_s10_AB06 10 68.000000 54.000000 55
mcs50_r02_s10_AB07 47 161.000000 115.000000 84
mcs50_r02_s10_AB08 36 152.000000 95.000000 101
mcs50_r02_s10_AB09 29 54.000000 50.000000 41
mcs50_r02_s15_AB00 620 2490.000000 1775.000000 2068
mcs50_r02_s15_AB01 255 1624.000000 1002.000000 1298
mcs50_r02_s15_AB02 328 4581.000000 3099.000000 4146
mcs50_r02_s15_AB03 275 1511.000000 971.000000 1402
mcs50_r02_s15_AB04 225 1012.000000 831.000000 657
mcs50_r02_s15_AB05 244 2510.000000 1681.000000 1243
mcs50_r02_s15_AB06 243 1724.000000 985.000000 1312
mcs50_r02_s15_AB07 330 1915.000000 1243.000000 1456
mcs50_r02_s15_AB08 434 470.000000 333.000000 560
mcs50_r02_s15_AB09 295 948.000000 513.000000 1458
mcs50_r02_s20_AB00 433 1121.000000 732.000000 1508
mcs50_r02_s20_AB01 264 3096.000000 2362.000000 2283
mcs50_r02_s20_AB02 221 2631.000000 2042.000000 2418
mcs50_r02_s20_AB03 290 2054.000000 1479.000000 1788
mcs50_r02_s20_AB04 129 2335.000000 1704.000000 463
mcs50_r02_s20_AB05 190 1664.000000 1226.000000 987
mcs50_r02_s20_AB06 228 1807.000000 1385.000000 1287
mcs50_r02_s20_AB07 294 4448.000000 3253.000000 2527
mcs50_r02_s20_AB08 245 1554.000000 1199.000000 1172
mcs50_r02_s20_AB09 191 2197.000000 1603.000000 2343
mcs50_r02_s25_AB00 1491 13893.000000 11022.000000 6649
mcs50_r02_s25_AB01 1876 11002.000000 8058.000000 13102
mcs50_r02_s25_AB02 1607 9067.000000 7193.000000 5192
mcs50_r02_s25_AB03 4926 9617.000000 6784.000000 11862
mcs50_r02_s25_AB04 990 9599.000000 7349.000000 9628
mcs50_r02_s25_AB05 639 13473.000000 11223.000000 10410
mcs50_r02_s25_AB06 1100 12369.000000 8793.000000 12222
mcs50_r02_s25_AB07 830 10624.000000 8291.000000 16752
mcs50_r02_s25_AB08 2047 20843.000000 16422.000000 10914
mcs50_r02_s25_AB09 2057 14404.000000 10416.000000 6496
mcs50_r02_s30_AB00 280 2945.000000 2337.000000 1608
mcs50_r02_s30_AB01 151 4048.000000 3169.000000 3813
mcs50_r02_s30_AB02 249 3100.000000 2149.000000 423
mcs50_r02_s30_AB03 129 1030.000000 875.000000 815
mcs50_r02_s30_AB04 406 1349.000000 1283.000000 1027
mcs50_r02_s30_AB05 275 669.000000 549.000000 3660
mcs50_r02_s30_AB06 180 2183.000000 1568.000000 1110
mcs50_r02_s30_AB07 228 4031.000000 3075.000000 1069
mcs50_r02_s30_AB08 164 1735.000000 1362.000000 677
mcs50_r02_s30_AB09 263 2589.000000 2018.000000 6024
mcs50_r02_s35_AB00 462 10960.000000 8719.000000 16833
mcs50_r02_s35_AB01 409 10780.000000 8333.000000 2459
mcs50_r02_s35_AB02 1029 15748.000000 12957.000000 13981
mcs50_r02_s35_AB03 636 11684.000000 8293.000000 2688
mcs50_r02_s35_AB04 559 3455.000000 2866.000000 5377
mcs50_r02_s35_AB05 445 4989.000000 4241.000000 6443
mcs50_r02_s35_AB06 782 7096.000000 5961.000000 8925
mcs50_r02_s35_AB07 1230 11276.000000 10225.000000 9462
mcs50_r02_s35_AB08 202 7399.000000 6483.000000 5628
mcs50_r02_s35_AB09 724 14390.000000 11822.000000 9819
mcs50_r02_s40_AB00 1759 3362.000000 3198.000000 36158
mcs50_r02_s40_AB01 2823 5201.000000 4596.000000 2356
mcs50_r02_s40_AB02 2851 54447.000000 48041.000000 21049
mcs50_r02_s40_AB03 987 40531.000000 32565.000000 15411
mcs50_r02_s40_AB04 788 52910.000000 41791.000000 31980
mcs50_r02_s40_AB05 2957 9140.000000 8223.000000 13997
mcs50_r02_s40_AB06 665 20885.000000 17588.000000 11520
mcs50_r02_s40_AB07 1692 42153.000000 33385.000000 28085
mcs50_r02_s40_AB08 1366 18647.000000 17284.000000 11792
mcs50_r02_s40_AB09 2127 20263.000000 17419.000000 2611
mcs50_r02_s50_AB00 6090 164331.000000 145327.000000 130458
mcs50_r02_s50_AB01 5032 386458.000000 321353.000000 152184
mcs50_r02_s50_AB02 7929 62719.000000 62614.000000 111479
mcs50_r02_s50_AB03 16243 442602.000000 363945.000000 330626
mcs50_r02_s50_AB04 4658 70846.000000 66221.000000 98480
mcs50_r02_s50_AB05 6356 20536.000000 18985.000000 101899
mcs50_r02_s50_AB06 12817 197558.000000 176699.000000 161576
mcs50_r02_s50_AB07 8847 185041.000000 152393.000000 166248
mcs50_r02_s50_AB08 2895 152765.000000 128078.000000 84514
mcs50_r02_s50_AB09 661 126463.000000 107445.000000 100162
mcs50_r02_s60_AB00 1147 4084.000000 3790.000000 6010
mcs50_r02_s60_AB01 591 32453.000000 27624.000000 19957
mcs50_r02_s60_AB02 1044 21101.000000 18976.000000 12325
mcs50_r02_s60_AB03 512 3027.000000 2994.000000 7792
mcs50_r02_s60_AB04 871 25451.000000 21953.000000 14356
mcs50_r02_s60_AB05 1056 28119.000000 25786.000000 13603
mcs50_r02_s60_AB06 279 7064.000000 6690.000000 4769
mcs50_r02_s60_AB07 537 4761.000000 4530.000000 26199
mcs50_r02_s60_AB08 864 11470.000000 10797.000000 34075
mcs50_r02_s60_AB09 769 20133.000000 18092.000000 29781
mcs50_r02_s70_AB00 2613 9628.000000 9357.000000 38258
mcs50_r02_s70_AB01 3239 21456.000000 18157.000000 141906
mcs50_r02_s70_AB02 2736 42027.000000 36240.000000 16761
mcs50_r02_s70_AB03 2696 187161.000000 178579.000000 114727
mcs50_r02_s70_AB04 1038 19509.000000 18002.000000 28748
mcs50_r02_s70_AB05 3310 15070.000000 14379.000000 60783
mcs50_r02_s70_AB06 2813 29710.000000 28562.000000 71920
mcs50_r02_s70_AB07 2613 48089.000000 45274.000000 43461
mcs50_r02_s70_AB08 2421 142578.000000 129406.000000 5807
mcs50_r02_s70_AB09 2167 79947.000000 69540.000000 24990
mcs50_r02_s80_AB00 2714 133561.000000 122234.000000 11667
mcs50_r02_s80_AB01 5553 56293.000000 53179.000000 65723
mcs50_r02_s80_AB02 9956 146091.000000 129656.000000 91352
mcs50_r02_s80_AB03 6847 176650.000000 166746.000000 191570
mcs50_r02_s80_AB04 6594 213723.000000 205670.000000 129867
mcs50_r02_s80_AB05 4407 229095.000000 213632.000000 584200
mcs50_r02_s80_AB06 5038 486585.000000 440596.000000 345107
mcs50_r02_s80_AB07 2986 104728.000000 94725.000000 68226
mcs50_r02_s80_AB08 6942 34164.000000 33630.000000 116427
mcs50_r02_s80_AB09 3706 202978.000000 190153.000000 341438
mcs50_r02_s90_AB00 8605 594595.000000 583492.000000 269259
mcs50_r02_s90_AB01 12237 661125.000000 622636.000000 131948
mcs50_r02_s90_AB02 5841 59095.000000 58828.000000 76938
mcs50_r02_s90_AB03 13517 344899.000000 299620.000000 979804
mcs50_r02_s90_AB04 11731 354539.000000 351172.000000 463932
mcs50_r02_s90_AB05 8318 64787.000000 64517.000000 898244
mcs50_r02_s90_AB06 12711 685780.000000 655269.000000 402278
mcs50_r02_s90_AB07 9152 45981.000000 45486.000000 869933
mcs50_r02_s90_AB08 8567 445521.000000 424089.000000 543780
mcs50_r02_s90_AB09 8604 32831.000000 32687.000000 223804
mcs70_b03_s100_AB00 6018 108118182.000000 107969035.000000 33259526
mcs70_b03_s100_AB01 208472 NaN NaN 152168103
mcs70_b03_s100_AB02 8322 7671244.000000 7606294.000000 3506886
mcs70_b03_s100_AB03 560 NaN NaN 102537466
mcs70_b03_s100_AB04 11628 NaN NaN 592355181
mcs70_b03_s100_AB05 46434 140637178.000000 129584670.000000 23541106
mcs70_b03_s100_AB06 724 6611412.000000 6563902.000000 5837081
mcs70_b03_s100_AB07 3122 NaN NaN 100282635
mcs70_b03_s100_AB08 7150 NaN NaN 79864120
mcs70_b03_s100_AB09 26619 NaN NaN 690100846
mcs70_b03_s10_AB00 15 87.000000 87.000000 38
mcs70_b03_s10_AB01 33 65.000000 46.000000 52
mcs70_b03_s10_AB02 23 63.000000 49.000000 49
mcs70_b03_s10_AB03 38 287.000000 154.000000 253
mcs70_b03_s10_AB04 52 214.000000 112.000000 217
mcs70_b03_s10_AB05 24 42.000000 34.000000 31
mcs70_b03_s10_AB06 21 70.000000 62.000000 22
mcs70_b03_s10_AB07 30 47.000000 47.000000 56
mcs70_b03_s10_AB08 23 86.000000 64.000000 59
mcs70_b03_s10_AB09 19 58.000000 58.000000 24
mcs70_b03_s15_AB00 126 393.000000 203.000000 69
mcs70_b03_s15_AB01 436 1202.000000 834.000000 1206
mcs70_b03_s15_AB02 414 2032.000000 1010.000000 1505
mcs70_b03_s15_AB03 632 532.000000 324.000000 514
mcs70_b03_s15_AB04 63 329.000000 204.000000 378
mcs70_b03_s15_AB05 678 756.000000 446.000000 467
mcs70_b03_s15_AB06 249 903.000000 541.000000 589
mcs70_b03_s15_AB07 219 957.000000 672.000000 539
mcs70_b03_s15_AB08 361 1738.000000 1076.000000 1487
mcs70_b03_s15_AB09 107 499.000000 312.000000 473
mcs70_b03_s20_AB00 59 271.000000 225.000000 231
mcs70_b03_s20_AB01 97 465.000000 407.000000 335
mcs70_b03_s20_AB02 160 290.000000 220.000000 71
mcs70_b03_s20_AB03 166 611.000000 303.000000 562
mcs70_b03_s20_AB04 259 715.000000 522.000000 945
mcs70_b03_s20_AB05 158 4981.000000 3210.000000 2295
mcs70_b03_s20_AB06 393 3863.000000 2295.000000 3185
mcs70_b03_s20_AB07 261 783.000000 688.000000 321
mcs70_b03_s20_AB08 235 259.000000 245.000000 254
mcs70_b03_s20_AB09 48 1137.000000 604.000000 871
mcs70_b03_s25_AB00 817 4356.000000 3236.000000 1823
mcs70_b03_s25_AB01 1100 12291.000000 9074.000000 5445
mcs70_b03_s25_AB02 544 3144.000000 2233.000000 2969
mcs70_b03_s25_AB03 19194 20225.000000 15246.000000 15339
mcs70_b03_s25_AB04 1704 1863.000000 2574.000000 1532
mcs70_b03_s25_AB05 1150 10496.000000 6689.000000 3536
mcs70_b03_s25_AB06 771 7635.000000 5683.000000 2263
mcs70_b03_s25_AB07 4663 23421.000000 15593.000000 24794
mcs70_b03_s25_AB08 583 2335.000000 858.000000 1253
mcs70_b03_s25_AB09 935 5243.000000 4240.000000 6395
mcs70_b03_s30_AB00 177 4266.000000 3285.000000 1825
mcs70_b03_s30_AB01 240 4114.000000 3412.000000 2341
mcs70_b03_s30_AB02 497 2374.000000 1760.000000 1339
mcs70_b03_s30_AB03 736 900.000000 852.000000 814
mcs70_b03_s30_AB04 331 5277.000000 3916.000000 569
mcs70_b03_s30_AB05 105 949.000000 708.000000 104
mcs70_b03_s30_AB06 173 13990.000000 11182.000000 1811
mcs70_b03_s30_AB07 110 2011.000000 1276.000000 3522
mcs70_b03_s30_AB08 48 4890.000000 3780.000000 7368
mcs70_b03_s30_AB09 361 4105.000000 3864.000000 446
mcs70_b03_s35_AB00 1135 7479.000000 5950.000000 5017
mcs70_b03_s35_AB01 632 10551.000000 8572.000000 7936
mcs70_b03_s35_AB02 1356 12870.000000 10579.000000 38510
mcs70_b03_s35_AB03 766 3980.000000 3747.000000 3909
mcs70_b03_s35_AB04 3503 1380.000000 1308.000000 1184
mcs70_b03_s35_AB05 333 10252.000000 9433.000000 7918
mcs70_b03_s35_AB06 161 2299.000000 1855.000000 4386
mcs70_b03_s35_AB07 2076 59326.000000 49161.000000 20214
mcs70_b03_s35_AB08 140 16512.000000 11885.000000 587
mcs70_b03_s35_AB09 351 4793.000000 3878.000000 2366
mcs70_b03_s40_AB00 1647 14952.000000 9210.000000 5736
mcs70_b03_s40_AB01 1790 33776.000000 29811.000000 8134
mcs70_b03_s40_AB02 4627 75447.000000 54564.000000 50006
mcs70_b03_s40_AB03 1528 13792.000000 13240.000000 39673
mcs70_b03_s40_AB04 2595 20560.000000 15664.000000 12978
mcs70_b03_s40_AB05 411 6021.000000 5186.000000 1963
mcs70_b03_s40_AB06 1182 7827.000000 6774.000000 4326
mcs70_b03_s40_AB07 5930 4723.000000 2969.000000 4662
mcs70_b03_s40_AB08 15797 61747.000000 50686.000000 35069
mcs70_b03_s40_AB09 285 5102.000000 4688.000000 22171
mcs70_b03_s50_AB00 51080 5314978.000000 4021034.000000 198859
mcs70_b03_s50_AB01 308721 542166.000000 508130.000000 517200
mcs70_b03_s50_AB02 107010 134610.000000 125910.000000 86123
mcs70_b03_s50_AB03 109238 1339153.000000 1076837.000000 3077421
mcs70_b03_s50_AB04 611511 1451391.000000 1330741.000000 1749101
mcs70_b03_s50_AB05 724279 3456461.000000 2965730.000000 532682
mcs70_b03_s50_AB06 839994 6546605.000000 5324076.000000 2254408
mcs70_b03_s50_AB07 118772 123058.000000 113254.000000 156075
mcs70_b03_s50_AB08 17874 3026420.000000 2717359.000000 450896
mcs70_b03_s50_AB09 38612 982900.000000 794603.000000 1569442
mcs70_b03_s60_AB00 9744 585607.000000 530757.000000 175190
mcs70_b03_s60_AB01 23515 680458.000000 634180.000000 558421
mcs70_b03_s60_AB02 1482 294339.000000 288908.000000 37617
mcs70_b03_s60_AB03 1271 525407.000000 494571.000000 46687
mcs70_b03_s60_AB04 8474 36024.000000 34812.000000 14822
mcs70_b03_s60_AB05 2070 1145574.000000 1100962.000000 127070
mcs70_b03_s60_AB06 1498 62185.000000 61433.000000 108322
mcs70_b03_s60_AB07 6301 62342.000000 61239.000000 18469
mcs70_b03_s60_AB08 24842 2618629.000000 2181783.000000 50640
mcs70_b03_s60_AB09 182 5907949.000000 5000671.000000 122671
mcs70_b03_s70_AB00 2497152 14176681.000000 12040157.000000 1078721
mcs70_b03_s70_AB01 6686 1109388.000000 1052151.000000 317234
mcs70_b03_s70_AB02 33117 35519463.000000 35107271.000000 16184456
mcs70_b03_s70_AB03 134257 22609369.000000 20190745.000000 7813136
mcs70_b03_s70_AB04 395854 3819401.000000 3734117.000000 646661
mcs70_b03_s70_AB05 798569 37156252.000000 32599304.000000 10015071
mcs70_b03_s70_AB06 11778 129255747.000000 113773294.000000 10592346
mcs70_b03_s70_AB07 1227858 44355219.000000 43839978.000000 14072065
mcs70_b03_s70_AB08 35962 5477274.000000 5325695.000000 2084697
mcs70_b03_s70_AB09 2894 57361161.000000 50065485.000000 1435323
mcs70_b03_s80_AB00 127008 NaN NaN 493161240
mcs70_b03_s80_AB01 13645 25376210.000000 24816807.000000 46482597
mcs70_b03_s80_AB02 35221 20447065.000000 20374444.000000 244924954
mcs70_b03_s80_AB03 1063484 57294336.000000 57051767.000000 46190940
mcs70_b03_s80_AB04 57951 1896123.000000 1805421.000000 1646492
mcs70_b03_s80_AB05 42693 105604762.000000 103035236.000000 71820792
mcs70_b03_s80_AB06 608910 NaN NaN 536218784
mcs70_b03_s80_AB07 257967 178167391.000000 154717837.000000 1571768
mcs70_b03_s80_AB08 96146 NaN NaN 107555096
mcs70_b03_s80_AB09 2355 2607022.000000 2599246.000000 1616368
mcs70_b03_s90_AB00 21046323 NaN NaN 564534511
mcs70_b03_s90_AB01 29541 111001409.000000 110360381.000000 164108923
mcs70_b03_s90_AB02 9357698 NaN NaN 90562693
mcs70_b03_s90_AB03 1169596 NaN NaN 432866273
mcs70_b03_s90_AB04 63204687 NaN NaN NaN
mcs70_b03_s90_AB05 NaN NaN NaN 1757541908
mcs70_b03_s90_AB06 2557752 NaN NaN NaN
mcs70_b03_s90_AB07 674537 NaN NaN 552770877
mcs70_b03_s90_AB08 1378144 NaN NaN 23216970
mcs70_b03_s90_AB09 3858162 NaN NaN 620189654
mcs70_b03m_s100_AB00 3274 108346221.000000 107239541.000000 7383624
mcs70_b03m_s100_AB01 978 73377724.000000 73286514.000000 24882881
mcs70_b03m_s100_AB02 1449 NaN 205867959.000000 3578196
mcs70_b03m_s100_AB03 4254 NaN NaN 255500284
