instance clique james-cpp-max james-cpp-max-down clique-par/t32 cp-branching-mac cp-branching-filtering-mac cp-filtering-mac
mcs50_r01_s60_AB03 51 1342 3805 394 5037.000000 4999.000000 5740.000000
mcs50_r01_s60_AB04 185 11691 19861 366 22337.000000 14382.000000 14461.000000
mcs50_r01_s60_AB05 60 1736 4779 319 3987.000000 3987.000000 4656.000000
mcs50_r01_s60_AB06 133 3529 9661 384 3248.000000 3238.000000 3566.000000
mcs50_r01_s60_AB07 431 12300 30833 984 23639.000000 23455.000000 21753.000000
mcs50_r01_s60_AB08 165 7100 16517 666 18370.000000 17974.000000 18606.000000
mcs50_r01_s60_AB09 248 3935 8617 779 5766.000000 5687.000000 5732.000000
mcs50_r01_s70_AB00 764 229412 442108 2929 185224.000000 179544.000000 155964.000000
mcs50_r01_s70_AB01 935 53846 129445 2262 89954.000000 85799.000000 101075.000000
mcs50_r01_s70_AB02 210 10348 28846 982 19599.000000 19577.000000 21730.000000
mcs50_r01_s70_AB03 252 20693 56241 1481 28976.000000 28938.000000 88681.000000
mcs50_r01_s70_AB04 129 8007 10438 494 20188.000000 16290.000000 14424.000000
mcs50_r01_s70_AB05 565 55176 139242 2540 68680.000000 67618.000000 65200.000000
mcs50_r01_s70_AB06 696 43340 115249 1273 76015.000000 74054.000000 69293.000000
mcs50_r01_s70_AB07 158 18503 25060 742 41397.000000 40563.000000 33846.000000
mcs50_r01_s70_AB08 189 7082 17313 790 7775.000000 7791.000000 7716.000000
mcs50_r01_s70_AB09 301 14692 30885 1142 39176.000000 36577.000000 37625.000000
mcs50_r01_s80_AB00 1272 75861 146857 2033 82361.000000 82111.000000 125594.000000
mcs50_r01_s80_AB01 3177 187295 503816 5570 264772.000000 264241.000000 260365.000000
mcs50_r01_s80_AB02 819 55418 136012 1025 36649.000000 36539.000000 42717.000000
mcs50_r01_s80_AB03 1918 66014 165062 3293 156685.000000 156286.000000 167529.000000
mcs50_r01_s80_AB04 1627 134390 291115 2690 492561.000000 488271.000000 594093.000000
mcs50_r01_s80_AB05 2278 82157 175635 3995 163521.000000 162991.000000 168241.000000
mcs50_r01_s80_AB06 976 19922 52351 1407 32040.000000 31590.000000 98476.000000
mcs50_r01_s80_AB07 2814 108433 196696 5033 163112.000000 161784.000000 339535.000000
mcs50_r01_s80_AB08 719 60499 160314 1764 184753.000000 183340.000000 196130.000000
mcs50_r01_s80_AB09 741 42896 118211 2011 78710.000000 77118.000000 76446.000000
mcs50_r01_s90_AB00 1239 105481 252797 3524 139090.000000 139066.000000 161681.000000
mcs50_r01_s90_AB01 2629 134902 317536 4271 384660.000000 377646.000000 395452.000000
mcs50_r01_s90_AB02 835 130872 234872 3473 130193.000000 129653.000000 143772.000000
mcs50_r01_s90_AB03 507 70051 178953 1196 111901.000000 111859.000000 124240.000000
mcs50_r01_s90_AB04 1928 132672 346442 4186 132912.000000 132894.000000 229784.000000
mcs50_r01_s90_AB05 1271 20738 44894 1399 50016.000000 50016.000000 51381.000000
mcs50_r01_s90_AB06 2217 282522 634725 4595 647685.000000 643637.000000 695751.000000
mcs50_r01_s90_AB07 1407 267614 762384 4641 729427.000000 729151.000000 861805.000000
mcs50_r01_s90_AB08 2814 158525 357159 6890 774308.000000 799454.000000 648529.000000
mcs50_r01_s90_AB09 7045 390824 1103873 8760 767491.000000 763986.000000 667349.000000
mcs50_r02_s100_AB00 66 124273 270126 895 73961.000000 73961.000000 63256.000000
mcs50_r02_s100_AB01 55 302493 496432 716 83553.000000 83553.000000 83200.000000
mcs50_r02_s100_AB02 230 516191 895499 1271 582030.000000 582030.000000 574909.000000
mcs50_r02_s100_AB03 160 33066 78373 806 110067.000000 110063.000000 114161.000000
mcs50_r02_s100_AB04 1003 525626 896874 2915 1861188.000000 1861156.000000 1892938.000000
mcs50_r02_s100_AB05 69 20750 61193 569 95872.000000 95872.000000 97334.000000
mcs50_r02_s100_AB06 116 93772 154754 846 139680.000000 139680.000000 132620.000000
mcs50_r02_s100_AB07 307 307620 638223 941 1178840.000000 1178840.000000 1009320.000000
mcs50_r02_s100_AB08 436 818628 1190532 1854 358599.000000 358599.000000 368711.000000
mcs50_r02_s100_AB09 204 586416 889979 1140 617344.000000 617344.000000 560469.000000
mcs50_r02_s10_AB00 43 87 141 82 52.000000 52.000000 61.000000
mcs50_r02_s10_AB01 50 102 160 90 53.000000 47.000000 64.000000
mcs50_r02_s10_AB02 66 147 138 108 82.000000 64.000000 76.000000
mcs50_r02_s10_AB03 19 85 92 68 46.000000 46.000000 47.000000
mcs50_r02_s10_AB04 60 127 146 132 50.000000 50.000000 48.000000
mcs50_r02_s10_AB05 15 51 62 58 54.000000 54.000000 55.000000
mcs50_r02_s10_AB06 14 43 56 57 23.000000 23.000000 23.000000
mcs50_r02_s10_AB07 125 107 179 196 53.000000 53.000000 53.000000
mcs50_r02_s10_AB08 50 130 215 137 89.000000 81.000000 83.000000
mcs50_r02_s10_AB09 26 58 86 68 61.000000 55.000000 61.000000
mcs50_r02_s15_AB00 669 1203 1484 769 886.000000 819.000000 857.000000
mcs50_r02_s15_AB01 302 984 1495 394 611.000000 522.000000 562.000000
mcs50_r02_s15_AB02 554 1733 3078 667 1344.000000 1173.000000 1206.000000
mcs50_r02_s15_AB03 446 649 1086 687 507.000000 464.000000 492.000000
mcs50_r02_s15_AB04 691 1352 2425 665 675.000000 592.000000 618.000000
mcs50_r02_s15_AB05 360 621 1103 386 519.000000 443.000000 506.000000
mcs50_r02_s15_AB06 365 767 1315 490 555.000000 464.000000 401.000000
mcs50_r02_s15_AB07 283 1431 1220 348 491.000000 460.000000 511.000000
mcs50_r02_s15_AB08 789 781 1264 1158 678.000000 567.000000 569.000000
mcs50_r02_s15_AB09 258 1154 1160 662 487.000000 368.000000 369.000000
mcs50_r02_s20_AB00 174 392 501 306 146.000000 144.000000 136.000000
mcs50_r02_s20_AB01 49 430 765 161 363.000000 334.000000 380.000000
mcs50_r02_s20_AB02 188 410 1009 291 289.000000 283.000000 293.000000
mcs50_r02_s20_AB03 139 353 476 225 347.000000 323.000000 366.000000
mcs50_r02_s20_AB04 63 115 227 198 255.000000 232.000000 333.000000
mcs50_r02_s20_AB05 30 146 305 225 166.000000 164.000000 175.000000
mcs50_r02_s20_AB06 90 292 497 194 323.000000 305.000000 357.000000
mcs50_r02_s20_AB07 200 457 722 339 323.000000 297.000000 315.000000
mcs50_r02_s20_AB08 164 336 786 255 412.000000 350.000000 473.000000
mcs50_r02_s20_AB09 98 297 803 161 306.000000 274.000000 316.000000
mcs50_r02_s25_AB00 144 393 864 706 1052.000000 922.000000 1081.000000
mcs50_r02_s25_AB01 341 1615 3266 532 1200.000000 1083.000000 1411.000000
mcs50_r02_s25_AB02 354 649 1323 582 778.000000 711.000000 826.000000
mcs50_r02_s25_AB03 507 801 1251 913 528.000000 513.000000 543.000000
mcs50_r02_s25_AB04 718 1387 2539 752 1138.000000 1035.000000 1275.000000
mcs50_r02_s25_AB05 434 1232 1991 539 918.000000 810.000000 998.000000
mcs50_r02_s25_AB06 381 1248 1620 570 844.000000 777.000000 881.000000
mcs50_r02_s25_AB07 370 1054 1551 437 460.000000 456.000000 509.000000
mcs50_r02_s25_AB08 754 1698 3190 846 1443.000000 1303.000000 1493.000000
mcs50_r02_s25_AB09 101 455 1208 282 864.000000 764.000000 1069.000000
mcs50_r02_s30_AB00 40 328 871 218 307.000000 304.000000 327.000000
mcs50_r02_s30_AB01 24 399 965 135 388.000000 386.000000 440.000000
mcs50_r02_s30_AB02 20 250 718 146 216.000000 216.000000 234.000000
mcs50_r02_s30_AB03 30 192 509 135 271.000000 271.000000 273.000000
mcs50_r02_s30_AB04 46 166 404 244 163.000000 163.000000 166.000000
mcs50_r02_s30_AB05 71 393 726 203 220.000000 220.000000 230.000000
mcs50_r02_s30_AB06 17 262 703 133 324.000000 312.000000 336.000000
mcs50_r02_s30_AB07 45 272 824 151 462.000000 432.000000 585.000000
mcs50_r02_s30_AB08 67 253 537 182 236.000000 232.000000 276.000000
mcs50_r02_s30_AB09 83 415 1054 206 405.000000 389.000000 418.000000
mcs50_r02_s35_AB00 139 907 2220 644 814.000000 783.000000 953.000000
mcs50_r02_s35_AB01 86 524 1384 343 717.000000 689.000000 1062.000000
mcs50_r02_s35_AB02 19 518 972 200 497.000000 477.000000 879.000000
mcs50_r02_s35_AB03 150 704 2378 390 825.000000 817.000000 905.000000
mcs50_r02_s35_AB04 57 292 659 334 376.000000 374.000000 486.000000
mcs50_r02_s35_AB05 87 392 1077 321 485.000000 485.000000 605.000000
mcs50_r02_s35_AB06 116 870 1848 283 774.000000 766.000000 811.000000
mcs50_r02_s35_AB07 98 478 1523 380 626.000000 620.000000 909.000000
mcs50_r02_s35_AB08 44 644 1419 219 634.000000 618.000000 780.000000
mcs50_r02_s35_AB09 133 531 1221 357 416.000000 408.000000 537.000000
mcs50_r02_s40_AB00 158 1586 3401 580 1645.000000 1643.000000 1680.000000
mcs50_r02_s40_AB01 102 342 1176 399 448.000000 448.000000 499.000000
mcs50_r02_s40_AB02 166 892 1806 464 923.000000 907.000000 1367.000000
mcs50_r02_s40_AB03 150 1118 3340 587 1301.000000 1273.000000 1654.000000
mcs50_r02_s40_AB04 376 1065 3272 681 1173.000000 1159.000000 1520.000000
mcs50_r02_s40_AB05 304 1506 3723 669 1146.000000 1108.000000 1285.000000
mcs50_r02_s40_AB06 191 809 2027 555 948.000000 924.000000 1238.000000
mcs50_r02_s40_AB07 265 1166 3317 465 1420.000000 1393.000000 1743.000000
mcs50_r02_s40_AB08 131 1138 2271 527 1071.000000 1063.000000 1139.000000
mcs50_r02_s40_AB09 180 279 894 650 435.000000 431.000000 512.000000
mcs50_r02_s50_AB00 310 3747 10234 1064 3797.000000 3775.000000 5323.000000
mcs50_r02_s50_AB01 479 2445 2743 939 1932.000000 1885.000000 2811.000000
mcs50_r02_s50_AB02 394 5371 14470 1172 5259.000000 5245.000000 6114.000000
mcs50_r02_s50_AB03 858 5095 11990 1674 5042.000000 4980.000000 6958.000000
mcs50_r02_s50_AB04 282 2208 3498 682 2720.000000 2592.000000 4416.000000
mcs50_r02_s50_AB05 238 4142 12848 831 5269.000000 5269.000000 5788.000000
mcs50_r02_s50_AB06 329 1689 3435 1137 2467.000000 2448.000000 2700.000000
mcs50_r02_s50_AB07 525 6081 15337 1155 5811.000000 5775.000000 5933.000000
mcs50_r02_s50_AB08 154 2460 5721 520 2883.000000 2836.000000 3730.000000
mcs50_r02_s50_AB09 309 2690 7503 910 2092.000000 2070.000000 2392.000000
mcs50_r02_s60_AB00 61 1538 4318 405 2634.000000 2634.000000 2553.000000
mcs50_r02_s60_AB01 68 2455 6054 419 2250.000000 2244.000000 2947.000000
mcs50_r02_s60_AB02 32 1689 3849 405 2199.000000 2199.000000 2440.000000
mcs50_r02_s60_AB03 48 1642 4872 409 2385.000000 2385.000000 2399.000000
mcs50_r02_s60_AB04 42 669 1619 425 959.000000 959.000000 1380.000000
mcs50_r02_s60_AB05 29 678 2201 413 1073.000000 1073.000000 1478.000000
mcs50_r02_s60_AB06 45 1718 5791 408 2271.000000 2271.000000 2413.000000
mcs50_r02_s60_AB07 33 2984 8013 375 3414.000000 3414.000000 3809.000000
mcs50_r02_s60_AB08 162 3405 8587 611 2541.000000 2541.000000 3330.000000
mcs50_r02_s60_AB09 106 2847 8125 467 3811.000000 3793.000000 4233.000000
mcs50_r02_s70_AB00 119 19118 39156 438 10627.000000 10627.000000 11031.000000
mcs50_r02_s70_AB01 114 5506 17170 618 15262.000000 15262.000000 17793.000000
mcs50_r02_s70_AB02 59 4334 11820 563 3417.000000 3417.000000 3927.000000
mcs50_r02_s70_AB03 240 14154 36842 953 29909.000000 29900.000000 31612.000000
mcs50_r02_s70_AB04 126 9129 23195 577 14987.000000 14983.000000 17126.000000
mcs50_r02_s70_AB05 285 4998 14874 820 7969.000000 7969.000000 8781.000000
mcs50_r02_s70_AB06 186 6911 22358 619 8931.000000 8931.000000 9505.000000
mcs50_r02_s70_AB07 97 2788 7501 566 4179.000000 4175.000000 4498.000000
mcs50_r02_s70_AB08 216 39973 83016 740 37303.000000 37297.000000 35100.000000
mcs50_r02_s70_AB09 245 15722 34707 794 13683.000000 13675.000000 18204.000000
mcs50_r02_s80_AB00 93 18943 43297 873 20150.000000 20126.000000 23535.000000
mcs50_r02_s80_AB01 452 135027 258710 1350 126727.000000 126727.000000 130372.000000
mcs50_r02_s80_AB02 548 25457 62507 912 40250.000000 40228.000000 40211.000000
mcs50_r02_s80_AB03 555 153540 350616 1064 402380.000000 402376.000000 403004.000000
mcs50_r02_s80_AB04 171 19496 55897 659 23686.000000 23686.000000 23126.000000
mcs50_r02_s80_AB05 295 36816 86105 1109 49229.000000 49229.000000 47752.000000
mcs50_r02_s80_AB06 481 101772 204601 967 121633.000000 121633.000000 127813.000000
mcs50_r02_s80_AB07 197 7047 19324 778 8036.000000 8012.000000 10194.000000
mcs50_r02_s80_AB08 376 19833 58610 1331 19162.000000 19162.000000 18377.000000
mcs50_r02_s80_AB09 213 32814 68420 874 41074.000000 41068.000000 38759.000000
mcs50_r02_s90_AB00 335 36976 81247 1380 38614.000000 38460.000000 41640.000000
mcs50_r02_s90_AB01 757 223772 483536 2062 244918.000000 244916.000000 240102.000000
mcs50_r02_s90_AB02 672 52649 135029 2167 48453.000000 48453.000000 51489.000000
mcs50_r02_s90_AB03 580 90202 140075 1181 79650.000000 79642.000000 74692.000000
mcs50_r02_s90_AB04 1463 174793 347232 1792 172865.000000 170124.000000 172528.000000
mcs50_r02_s90_AB05 746 172328 392332 3599 109981.000000 109981.000000 113550.000000
mcs50_r02_s90_AB06 860 242622 411812 2152 182923.000000 182907.000000 188131.000000
mcs50_r02_s90_AB07 703 85520 182641 1344 245504.000000 245504.000000 288685.000000
mcs50_r02_s90_AB08 899 37586 105170 3388 164662.000000 164640.000000 160635.000000
mcs50_r02_s90_AB09 350 88441 180461 1028 80115.000000 80115.000000 80065.000000
mcs70_b03_s100_AB00 206500 159199530 224147138 213077 NaN 16629306.000000 NaN
mcs70_b03_s100_AB01 378810 21984891 31726565 395899 24908709.000000 5002834.000000 11895771.000000
mcs70_b03_s100_AB02 407012 4127285 5385289 418948 4268989.000000 871935.000000 744235.000000
mcs70_b03_s100_AB03 354044 45161067 64862140 360328 124060686.000000 27158868.000000 17512738.000000
mcs70_b03_s100_AB04 40583 25596458 39687866 47027 32475984.000000 1771598.000000 3746878.000000
mcs70_b03_s100_AB05 162677 40213437 54873556 171624 56897454.000000 6277849.000000 1698397.000000
mcs70_b03_s100_AB06 6946 54317629 77534445 11042 53065994.000000 16528549.000000 2087093.000000
mcs70_b03_s100_AB07 27616 130891411 197413218 34116 NaN NaN 16743373.000000
mcs70_b03_s100_AB08 62660 134175611 205988570 68520 NaN NaN NaN
mcs70_b03_s100_AB09 4457277 226720197 334303725 4483169 NaN NaN NaN
mcs70_b03_s10_AB00 10 37 27 55 56.000000 54.000000 64.000000
mcs70_b03_s10_AB01 37 91 136 86 76.000000 57.000000 63.000000
mcs70_b03_s10_AB02 26 82 82 91 73.000000 69.000000 71.000000
mcs70_b03_s10_AB03 51 145 171 110 92.000000 76.000000 77.000000
mcs70_b03_s10_AB04 34 91 137 78 60.000000 52.000000 60.000000
mcs70_b03_s10_AB05 32 79 57 93 29.000000 29.000000 31.000000
mcs70_b03_s10_AB06 6 25 43 55 73.000000 64.000000 75.000000
mcs70_b03_s10_AB07 59 115 164 109 98.000000 77.000000 81.000000
mcs70_b03_s10_AB08 31 109 169 78 96.000000 72.000000 69.000000
mcs70_b03_s10_AB09 15 19 34 64 31.000000 31.000000 31.000000
mcs70_b03_s15_AB00 192 596 578 321 294.000000 133.000000 145.000000
mcs70_b03_s15_AB01 345 631 762 465 364.000000 194.000000 209.000000
mcs70_b03_s15_AB02 514 426 673 619 311.000000 181.000000 209.000000
mcs70_b03_s15_AB03 396 349 398 1052 165.000000 140.000000 145.000000
mcs70_b03_s15_AB04 95 222 279 721 131.000000 104.000000 104.000000
mcs70_b03_s15_AB05 428 409 674 540 316.000000 192.000000 210.000000
mcs70_b03_s15_AB06 284 323 500 601 400.000000 237.000000 259.000000
mcs70_b03_s15_AB07 149 434 616 271 315.000000 223.000000 212.000000
mcs70_b03_s15_AB08 207 467 575 417 389.000000 281.000000 297.000000
mcs70_b03_s15_AB09 240 263 414 438 325.000000 181.000000 189.000000
mcs70_b03_s20_AB00 24 115 167 198 65.000000 55.000000 57.000000
mcs70_b03_s20_AB01 29 209 315 136 181.000000 145.000000 147.000000
mcs70_b03_s20_AB02 71 39 55 233 56.000000 50.000000 90.000000
mcs70_b03_s20_AB03 80 308 548 216 271.000000 165.000000 135.000000
mcs70_b03_s20_AB04 75 437 708 246 119.000000 99.000000 135.000000
mcs70_b03_s20_AB05 71 158 251 237 191.000000 181.000000 187.000000
mcs70_b03_s20_AB06 73 169 309 204 238.000000 165.000000 173.000000
mcs70_b03_s20_AB07 59 140 219 162 169.000000 147.000000 157.000000
mcs70_b03_s20_AB08 45 165 256 155 95.000000 85.000000 85.000000
mcs70_b03_s20_AB09 17 67 87 134 59.000000 57.000000 57.000000
mcs70_b03_s25_AB00 202 423 663 368 415.000000 217.000000 219.000000
mcs70_b03_s25_AB01 174 957 1531 401 456.000000 170.000000 182.000000
mcs70_b03_s25_AB02 460 1521 2659 660 1274.000000 537.000000 526.000000
mcs70_b03_s25_AB03 285 1863 3369 568 1460.000000 876.000000 892.000000
mcs70_b03_s25_AB04 435 2269 4008 582 1341.000000 494.000000 496.000000
mcs70_b03_s25_AB05 788 4048 6551 947 2876.000000 1628.000000 1134.000000
mcs70_b03_s25_AB06 277 670 1024 591 475.000000 154.000000 154.000000
mcs70_b03_s25_AB07 482 1042 1815 1536 642.000000 430.000000 387.000000
mcs70_b03_s25_AB08 27 225 427 200 154.000000 128.000000 128.000000
mcs70_b03_s25_AB09 438 2182 3508 597 1387.000000 489.000000 487.000000
mcs70_b03_s30_AB00 33 665 951 154 717.000000 443.000000 599.000000
mcs70_b03_s30_AB01 229 1392 1924 357 2052.000000 729.000000 341.000000
mcs70_b03_s30_AB02 82 679 1009 254 635.000000 410.000000 404.000000
mcs70_b03_s30_AB03 74 470 775 326 480.000000 281.000000 317.000000
mcs70_b03_s30_AB04 162 1033 1282 448 931.000000 363.000000 373.000000
mcs70_b03_s30_AB05 124 557 720 256 559.000000 169.000000 167.000000
mcs70_b03_s30_AB06 87 949 1426 230 1025.000000 350.000000 362.000000
mcs70_b03_s30_AB07 33 1892 2880 226 1373.000000 451.000000 469.000000
mcs70_b03_s30_AB08 59 1348 2145 172 1022.000000 571.000000 722.000000
mcs70_b03_s30_AB09 41 210 333 192 224.000000 180.000000 176.000000
mcs70_b03_s35_AB00 54 2140 3513 235 2445.000000 1137.000000 813.000000
mcs70_b03_s35_AB01 195 6785 9189 835 6896.000000 1973.000000 1807.000000
mcs70_b03_s35_AB02 120 6222 10589 1276 4978.000000 1804.000000 1730.000000
mcs70_b03_s35_AB03 333 3403 5319 838 3456.000000 2576.000000 1914.000000
mcs70_b03_s35_AB04 502 3749 5060 827 949.000000 523.000000 437.000000
mcs70_b03_s35_AB05 39 2939 4068 214 3287.000000 1599.000000 1471.000000
mcs70_b03_s35_AB06 75 2786 4144 433 2216.000000 884.000000 671.000000
mcs70_b03_s35_AB07 195 2154 3089 877 5318.000000 3138.000000 2172.000000
mcs70_b03_s35_AB08 51 968 1454 283 1584.000000 652.000000 616.000000
mcs70_b03_s35_AB09 108 2523 4044 1066 2999.000000 1245.000000 1460.000000
mcs70_b03_s40_AB00 1688 19262 26661 3856 11815.000000 2590.000000 1722.000000
mcs70_b03_s40_AB01 474 6515 9332 855 6389.000000 2254.000000 2569.000000
mcs70_b03_s40_AB02 947 5558 8914 1878 7158.000000 2995.000000 2412.000000
mcs70_b03_s40_AB03 151 5024 7600 1230 7244.000000 4054.000000 3180.000000
mcs70_b03_s40_AB04 359 7862 10833 841 8783.000000 3940.000000 3268.000000
mcs70_b03_s40_AB05 542 1115 1724 1888 1584.000000 702.000000 900.000000
mcs70_b03_s40_AB06 395 18037 28973 1577 22581.000000 13692.000000 6039.000000
mcs70_b03_s40_AB07 381 5507 7643 1483 7744.000000 3075.000000 2243.000000
mcs70_b03_s40_AB08 408 3129 4821 1377 4724.000000 2728.000000 2858.000000
mcs70_b03_s40_AB09 2868 11511 15688 4162 12863.000000 4356.000000 3362.000000
mcs70_b03_s50_AB00 22453 100656 151120 26628 251096.000000 120742.000000 81564.000000
mcs70_b03_s50_AB01 19196 170974 277782 23425 143863.000000 52666.000000 50406.000000
mcs70_b03_s50_AB02 4924 53738 77646 7602 59428.000000 20694.000000 25498.000000
mcs70_b03_s50_AB03 12798 58405 97741 16004 76536.000000 22067.000000 24160.000000
mcs70_b03_s50_AB04 31657 170454 265505 37131 171105.000000 31256.000000 22398.000000
mcs70_b03_s50_AB05 7083 115852 190605 11987 132790.000000 37096.000000 39366.000000
mcs70_b03_s50_AB06 7988 227153 380015 12614 171401.000000 55923.000000 60635.000000
mcs70_b03_s50_AB07 1886 25802 44645 5339 38694.000000 14402.000000 13210.000000
mcs70_b03_s50_AB08 2984 53150 77963 5740 110667.000000 50883.000000 43354.000000
mcs70_b03_s50_AB09 11759 193404 320606 15573 170024.000000 30238.000000 20980.000000
mcs70_b03_s60_AB00 1005 211461 297229 2319 238780.000000 115974.000000 39856.000000
mcs70_b03_s60_AB01 6195 131137 185963 8142 318585.000000 42946.000000 20318.000000
mcs70_b03_s60_AB02 2853 82731 129314 5410 193742.000000 100278.000000 120349.000000
mcs70_b03_s60_AB03 6963 168736 259704 10647 406676.000000 124570.000000 127570.000000
mcs70_b03_s60_AB04 223 10916 15706 2188 9799.000000 4947.000000 7285.000000
mcs70_b03_s60_AB05 159 24312 33705 415 22601.000000 10872.000000 42060.000000
mcs70_b03_s60_AB06 6023 61029 74627 8971 49407.000000 20495.000000 10667.000000
mcs70_b03_s60_AB07 571 8127 10616 1736 7045.000000 4291.000000 2517.000000
mcs70_b03_s60_AB08 4350 16258 23036 6425 8880.000000 5362.000000 5654.000000
mcs70_b03_s60_AB09 469 22340 31446 1920 20882.000000 12098.000000 8170.000000
mcs70_b03_s70_AB00 21339 221347 322748 26539 381039.000000 128401.000000 39559.000000
mcs70_b03_s70_AB01 46581 856619 1207850 54003 1284110.000000 638893.000000 332587.000000
mcs70_b03_s70_AB02 44706 5001818 7844070 52406 4991250.000000 1093400.000000 933416.000000
mcs70_b03_s70_AB03 228155 24047432 37022434 242949 25440733.000000 1997693.000000 835848.000000
mcs70_b03_s70_AB04 24826 251901 355012 31540 399202.000000 104852.000000 112002.000000
mcs70_b03_s70_AB05 573042 9145455 15410712 585277 9780689.000000 888075.000000 568865.000000
mcs70_b03_s70_AB06 243040 1944225 2811708 253216 2514231.000000 537619.000000 1029533.000000
mcs70_b03_s70_AB07 176233 2934577 4594919 188516 1683788.000000 573752.000000 414430.000000
mcs70_b03_s70_AB08 11895 454759 607751 16609 350387.000000 142931.000000 177735.000000
mcs70_b03_s70_AB09 2825 111907 152609 5874 86174.000000 49237.000000 71319.000000
mcs70_b03_s80_AB00 294745 22511151 35052824 310114 35630176.000000 3696892.000000 3843790.000000
mcs70_b03_s80_AB01 124164 20174873 28687658 132298 30333412.000000 3364035.000000 3827176.000000
