instance clique james-cpp-max james-cpp-max-down clique-par/t32 cp-branching-mac cp-branching-filtering-mac cp-filtering-mac
mcs30_b03m_s100_AB03 57364 18016 264599 20449 172.725220 93.902878 35.269424
mcs30_b03m_s100_AB04 61740 26603 496548 15646 246.047028 211.319626 75.330963
mcs30_b03m_s100_AB05 29090 10413 148224 5570 112.057083 100.371712 117.948425
mcs30_b03m_s100_AB06 65952 22543 279763 19030 207.457153 88.164841 40.911873
mcs30_b03m_s100_AB07 83844 37968 631805 25530 346.660461 263.226868 60.398338
mcs30_b03m_s100_AB08 17270 6782 90341 6040 70.611702 57.661285 28.240681
mcs30_b03m_s100_AB09 1955 566 7938 550 5.793870 5.469750 5.188232
mcs30_b03m_s15_AB00 2 0 0 6 0.001440 0.002025 0.002032
mcs30_b03m_s15_AB01 2 0 0 6 0.001953 0.002273 0.002053
mcs30_b03m_s15_AB02 2 0 0 6 0.001545 0.002116 0.002010
mcs30_b03m_s15_AB03 3 0 0 7 0.003059 0.002241 0.002255
mcs30_b03m_s15_AB04 2 0 0 6 0.001831 0.002114 0.002249
mcs30_b03m_s15_AB05 2 0 0 6 0.002107 0.002546 0.002599
mcs30_b03m_s15_AB06 2 0 0 6 0.001869 0.001824 0.001780
mcs30_b03m_s15_AB07 2 0 0 6 0.001587 0.001893 0.001454
mcs30_b03m_s15_AB08 2 0 0 7 0.001499 0.002159 0.002205
mcs30_b03m_s15_AB09 2 0 0 7 0.001648 0.002224 0.002511
mcs30_b03m_s20_AB00 2 0 0 6 0.001214 0.001849 0.001782
mcs30_b03m_s20_AB01 2 0 0 5 0.001071 0.001538 0.001390
mcs30_b03m_s20_AB02 2 0 0 6 0.001144 0.001432 0.001474
mcs30_b03m_s20_AB03 2 0 0 6 0.001298 0.001705 0.001570
mcs30_b03m_s20_AB04 2 0 0 7 0.001106 0.001797 0.001804
mcs30_b03m_s20_AB05 3 0 0 8 0.001392 0.002382 0.002299
mcs30_b03m_s20_AB06 2 0 0 6 0.001186 0.001724 0.001803
mcs30_b03m_s20_AB07 3 0 0 8 0.001346 0.001595 0.001691
mcs30_b03m_s20_AB08 2 0 0 6 0.000970 0.001686 0.001657
mcs30_b03m_s20_AB09 2 0 0 7 0.001278 0.002129 0.002044
mcs30_b03m_s25_AB00 6 0 1 11 0.002392 0.004463 0.004803
mcs30_b03m_s25_AB01 6 0 0 10 0.001914 0.003900 0.004071
mcs30_b03m_s25_AB02 5 0 0 9 0.001547 0.002915 0.003159
mcs30_b03m_s25_AB03 5 0 1 9 0.002452 0.004373 0.005595
mcs30_b03m_s25_AB04 6 0 0 10 0.001920 0.003439 0.004651
mcs30_b03m_s25_AB05 5 0 0 7 0.001616 0.002808 0.002701
mcs30_b03m_s25_AB06 6 0 0 10 0.001849 0.003993 0.003815
mcs30_b03m_s25_AB07 6 0 0 9 0.001754 0.003526 0.003573
mcs30_b03m_s25_AB08 6 0 1 10 0.002495 0.004927 0.005011
mcs30_b03m_s25_AB09 7 0 1 11 0.002359 0.003724 0.003950
mcs30_b03m_s30_AB00 5 0 1 10 0.001811 0.003158 0.003405
mcs30_b03m_s30_AB01 6 0 1 14 0.002025 0.004065 0.004477
mcs30_b03m_s30_AB02 3 0 0 8 0.001683 0.004267 0.003589
mcs30_b03m_s30_AB03 3 0 0 8 0.001728 0.002463 0.002459
mcs30_b03m_s30_AB04 4 0 0 7 0.001758 0.002635 0.002402
mcs30_b03m_s30_AB05 3 0 1 6 0.001669 0.004068 0.004205
mcs30_b03m_s30_AB06 4 0 1 9 0.001650 0.002886 0.002837
mcs30_b03m_s30_AB07 3 0 0 8 0.001389 0.002414 0.002212
mcs30_b03m_s30_AB08 3 0 0 8 0.001464 0.003114 0.003779
mcs30_b03m_s30_AB09 2 0 0 7 0.002239 0.002379 0.002361
mcs30_b03m_s35_AB00 9 0 6 12 0.007357 0.007862 0.007762
mcs30_b03m_s35_AB01 7 0 1 10 0.003270 0.006014 0.007119
mcs30_b03m_s35_AB02 8 0 2 10 0.003521 0.006952 0.008387
mcs30_b03m_s35_AB03 9 0 2 13 0.004121 0.005216 0.005864
mcs30_b03m_s35_AB04 8 0 2 11 0.002663 0.004777 0.004751
mcs30_b03m_s35_AB05 10 0 3 13 0.004652 0.010522 0.011128
mcs30_b03m_s35_AB06 8 0 2 12 0.004025 0.007437 0.008340
mcs30_b03m_s35_AB07 7 0 2 11 0.005005 0.005241 0.005229
mcs30_b03m_s35_AB08 7 0 3 10 0.004076 0.010329 0.009470
mcs30_b03m_s35_AB09 7 0 2 12 0.003314 0.006877 0.008495
mcs30_b03m_s40_AB00 11 0 3 15 0.004976 0.009676 0.010501
mcs30_b03m_s40_AB01 17 0 7 21 0.008596 0.011234 0.012375
mcs30_b03m_s40_AB02 13 0 4 16 0.007362 0.011210 0.012166
mcs30_b03m_s40_AB03 15 1 6 18 0.009724 0.010896 0.009292
mcs30_b03m_s40_AB04 16 0 8 18 0.007017 0.016505 0.016853
mcs30_b03m_s40_AB05 12 0 3 16 0.007297 0.015778 0.017956
mcs30_b03m_s40_AB06 17 0 9 19 0.009017 0.016598 0.017742
mcs30_b03m_s40_AB07 16 0 3 18 0.008004 0.008280 0.007883
mcs30_b03m_s40_AB08 12 0 2 16 0.008324 0.010252 0.012258
mcs30_b03m_s40_AB09 15 0 5 19 0.008387 0.014197 0.013866
mcs30_b03m_s50_AB00 67 2 33 62 0.029485 0.093652 0.082131
mcs30_b03m_s50_AB01 50 2 18 49 0.027330 0.060382 0.071136
mcs30_b03m_s50_AB02 50 2 28 44 0.043231 0.054461 0.039824
mcs30_b03m_s50_AB03 56 4 51 49 0.044333 0.105791 0.101827
mcs30_b03m_s50_AB04 45 2 31 46 0.024913 0.048570 0.052602
mcs30_b03m_s50_AB05 46 3 39 43 0.030322 0.069264 0.079053
mcs30_b03m_s50_AB06 41 2 23 40 0.023688 0.064611 0.069196
mcs30_b03m_s50_AB07 46 2 35 42 0.026933 0.084349 0.090429
mcs30_b03m_s50_AB08 51 2 45 46 0.030078 0.122625 0.125396
mcs30_b03m_s50_AB09 48 3 37 45 0.030101 0.081542 0.098926
mcs30_b03m_s60_AB00 100 33 481 47 0.279343 0.505948 0.407059
mcs30_b03m_s60_AB01 68 39 301 39 0.221158 0.333548 0.356624
mcs30_b03m_s60_AB02 87 49 338 47 0.362615 0.384229 0.300524
mcs30_b03m_s60_AB03 85 21 156 42 0.267172 0.281194 0.195582
mcs30_b03m_s60_AB04 96 27 209 58 0.273538 0.152434 0.119405
mcs30_b03m_s60_AB05 69 21 196 42 0.189409 0.277390 0.171255
mcs30_b03m_s60_AB06 109 36 283 45 0.361875 0.595657 0.224193
mcs30_b03m_s60_AB07 74 22 146 44 0.219652 0.324909 0.223098
mcs30_b03m_s60_AB08 69 19 49 35 0.144291 0.068518 0.095800
mcs30_b03m_s60_AB09 101 27 227 42 0.255190 0.464119 0.232412
mcs30_b03m_s70_AB00 272 93 1467 109 0.919008 2.851547 2.741334
mcs30_b03m_s70_AB01 337 103 1040 128 0.865622 1.184675 1.059063
mcs30_b03m_s70_AB02 332 112 1710 116 1.027618 2.130995 1.877025
mcs30_b03m_s70_AB03 214 66 908 112 0.434825 1.745600 1.178077
mcs30_b03m_s70_AB04 106 18 264 66 0.190120 0.411025 0.396545
mcs30_b03m_s70_AB05 410 68 842 175 0.675643 2.639422 1.762929
mcs30_b03m_s70_AB06 207 73 804 90 0.558913 2.589975 2.539531
mcs30_b03m_s70_AB07 338 116 1481 125 1.180925 1.781998 1.806060
mcs30_b03m_s70_AB08 195 51 810 96 0.453198 0.961452 0.855659
mcs30_b03m_s70_AB09 317 99 1360 126 0.820961 0.807012 0.688214
mcs30_b03m_s80_AB00 3596 815 11011 899 7.650239 13.137055 9.642724
mcs30_b03m_s80_AB01 3714 827 8033 1261 8.724428 11.250981 10.221034
mcs30_b03m_s80_AB02 5640 1372 25332 2302 14.524107 37.240116 34.149940
mcs30_b03m_s80_AB03 618 190 2366 244 1.243795 4.401231 2.627135
mcs30_b03m_s80_AB04 1812 571 5609 706 4.796470 8.195486 7.096062
mcs30_b03m_s80_AB05 2054 465 6743 663 4.627146 7.886232 8.282104
mcs30_b03m_s80_AB06 1777 361 7253 731 4.109035 15.918931 13.836461
mcs30_b03m_s80_AB07 2317 542 9617 787 5.517334 13.164728 13.882213
mcs30_b03m_s80_AB08 1867 368 6483 855 3.337817 13.580119 12.350903
mcs30_b03m_s80_AB09 1725 344 4080 441 2.707523 6.999874 4.776310
mcs30_b03m_s90_AB00 21398 2289 49556 6475 23.387793 14.099384 8.942942
mcs30_b03m_s90_AB01 13488 1881 40267 3668 22.444279 46.415024 41.558056
mcs30_b03m_s90_AB02 10948 1495 16457 2569 19.803032 36.012402 27.164604
mcs30_b03m_s90_AB03 17118 2664 53728 8156 28.636791 71.882637 59.995689
mcs30_b03m_s90_AB04 16953 2778 57439 3523 30.602079 103.105042 122.458961
mcs30_b03m_s90_AB05 18698 2054 50010 4298 23.040861 45.580009 39.938396
mcs30_b03m_s90_AB06 15363 3196 42663 3435 32.279324 50.201378 32.370068
mcs30_b03m_s90_AB07 18165 2716 51748 8507 28.897846 81.543694 88.935646
mcs30_b03m_s90_AB08 24443 3377 65268 8162 36.984882 109.944992 88.047279
mcs30_b03m_s90_AB09 10075 1865 38777 3196 18.213535 15.105063 15.856579
mcs30_b06_s100_AB00 751011 246625 1000000 101613 1000.000061 1000.000122 1000.000122
mcs30_b06_s100_AB01 665224 283136 1000000 98191 1000.000122 1000.000061 1000.000061
mcs30_b06_s100_AB02 493365 272455 1000000 72187 1000.000061 1000.000183 1000.000122
mcs30_b06_s100_AB03 501886 255163 1000000 72999 1000.000061 1000.000183 1000.000000
mcs30_b06_s100_AB04 520231 284869 1000000 83509 1000.000061 1000.000122 1000.000061
mcs30_b06_s100_AB05 559821 275007 1000000 71162 1000.000061 1000.000183 1000.000061
mcs30_b06_s100_AB06 618088 285790 1000000 95593 1000.000122 1000.000061 1000.000000
mcs30_b06_s100_AB07 780590 361146 1000000 101163 1000.000061 1000.000122 1000.000061
mcs30_b06_s100_AB08 255933 228192 1000000 23566 1000.000061 1000.000183 325.330719
mcs30_b06_s100_AB09 858401 497307 1000000 100921 1000.000061 1000.000122 600.242737
mcs30_b06_s25_AB00 6 0 2 10 0.005760 0.010971 0.012528
mcs30_b06_s25_AB01 5 0 2 9 0.004465 0.009408 0.011387
mcs30_b06_s25_AB02 6 0 2 9 0.005328 0.009381 0.009106
mcs30_b06_s25_AB03 7 0 2 10 0.005343 0.012198 0.013445
mcs30_b06_s25_AB04 6 0 1 12 0.004847 0.011319 0.012641
mcs30_b06_s25_AB05 6 0 2 11 0.004740 0.009946 0.010519
mcs30_b06_s25_AB06 5 0 2 9 0.004938 0.010110 0.011284
mcs30_b06_s25_AB07 6 0 2 10 0.006020 0.012525 0.013971
mcs30_b06_s25_AB08 5 0 1 8 0.003645 0.007939 0.008775
mcs30_b06_s25_AB09 5 0 1 10 0.003740 0.006506 0.007960
mcs30_b06_s30_AB00 5 0 0 8 0.003156 0.004796 0.004201
mcs30_b06_s30_AB01 3 0 0 6 0.002840 0.006337 0.006176
mcs30_b06_s30_AB02 3 0 1 7 0.002777 0.006108 0.005944
mcs30_b06_s30_AB03 4 0 1 8 0.004321 0.009708 0.011645
mcs30_b06_s30_AB04 4 0 2 9 0.003232 0.005515 0.005429
mcs30_b06_s30_AB05 4 0 1 8 0.004094 0.005836 0.005758
mcs30_b06_s30_AB06 3 0 1 7 0.003519 0.005444 0.005992
mcs30_b06_s30_AB07 3 0 1 9 0.003316 0.007369 0.008498
mcs30_b06_s30_AB08 3 0 1 8 0.003762 0.009775 0.010410
mcs30_b06_s30_AB09 4 0 1 7 0.003274 0.004242 0.004609
mcs30_b06_s35_AB00 8 0 3 11 0.005693 0.008685 0.009524
mcs30_b06_s35_AB01 8 0 4 10 0.008136 0.032736 0.033703
mcs30_b06_s35_AB02 7 0 2 9 0.006389 0.016096 0.016295
mcs30_b06_s35_AB03 10 0 3 15 0.007457 0.016633 0.014950
mcs30_b06_s35_AB04 7 0 3 12 0.006784 0.010869 0.009913
mcs30_b06_s35_AB05 7 0 4 9 0.007098 0.022725 0.020927
mcs30_b06_s35_AB06 8 0 3 11 0.007694 0.018697 0.018400
mcs30_b06_s35_AB07 6 0 0 9 0.005856 0.014717 0.016080
mcs30_b06_s35_AB08 9 1 4 13 0.008991 0.011498 0.011786
mcs30_b06_s35_AB09 8 0 5 11 0.008437 0.019295 0.020131
mcs30_b06_s40_AB00 18 2 11 18 0.029285 0.061832 0.069228
mcs30_b06_s40_AB01 18 2 17 18 0.027260 0.107385 0.106676
mcs30_b06_s40_AB02 14 2 11 16 0.025365 0.106153 0.137553
mcs30_b06_s40_AB03 16 2 12 18 0.020938 0.059783 0.047368
mcs30_b06_s40_AB04 13 2 7 17 0.022483 0.056418 0.041569
mcs30_b06_s40_AB05 18 2 14 19 0.023079 0.052658 0.058110
mcs30_b06_s40_AB06 14 2 8 16 0.021001 0.051627 0.063757
mcs30_b06_s40_AB07 11 1 5 16 0.019347 0.035645 0.032670
mcs30_b06_s40_AB08 15 3 10 18 0.011542 0.023631 0.022711
mcs30_b06_s40_AB09 16 2 9 17 0.028437 0.060684 0.065039
mcs30_b06_s50_AB00 81 21 160 48 0.199464 1.028404 1.034685
mcs30_b06_s50_AB01 88 16 109 55 0.183243 0.413935 0.254237
mcs30_b06_s50_AB02 91 31 136 51 0.208578 0.610672 0.598997
mcs30_b06_s50_AB03 90 16 104 47 0.164135 0.437204 0.320108
mcs30_b06_s50_AB04 66 16 86 45 0.289692 0.685768 0.767155
mcs30_b06_s50_AB05 87 31 94 49 0.184415 0.598365 0.743370
mcs30_b06_s50_AB06 99 19 120 57 0.193259 0.722879 0.688234
mcs30_b06_s50_AB07 115 31 133 56 0.198748 0.591617 0.763984
mcs30_b06_s50_AB08 88 12 38 48 0.149684 0.178704 0.251445
mcs30_b06_s50_AB09 108 19 119 51 0.240037 1.221057 1.065145
mcs30_b06_s60_AB00 199 86 499 42 0.837296 1.774801 0.940140
mcs30_b06_s60_AB01 173 113 397 42 1.215633 4.485564 1.765865
mcs30_b06_s60_AB02 210 110 777 47 1.117914 2.509507 1.855846
mcs30_b06_s60_AB03 196 102 544 52 1.219968 2.298641 1.469204
mcs30_b06_s60_AB04 262 175 569 63 1.182115 2.513605 1.427406
mcs30_b06_s60_AB05 192 104 599 44 1.215833 2.676747 1.771009
mcs30_b06_s60_AB06 346 173 1367 62 1.734141 2.857191 1.693302
mcs30_b06_s60_AB07 329 136 937 68 1.271071 2.909699 1.748929
mcs30_b06_s60_AB08 410 126 722 80 1.272259 2.803141 1.543442
mcs30_b06_s60_AB09 378 186 945 64 1.593269 5.942665 5.343994
mcs30_b06_s70_AB00 2690 760 3845 483 9.287384 49.742416 32.322159
mcs30_b06_s70_AB01 1966 816 5387 364 8.437778 45.940685 32.247726
mcs30_b06_s70_AB02 1780 809 4911 323 8.619838 29.278957 16.560371
mcs30_b06_s70_AB03 3209 1170 6210 510 13.042562 14.854840 9.206511
mcs30_b06_s70_AB04 2162 778 6087 339 8.207453 34.687798 31.599184
mcs30_b06_s70_AB05 2474 866 7808 421 7.567508 28.570150 26.426260
mcs30_b06_s70_AB06 2185 831 5656 404 8.354776 20.491543 9.371671
mcs30_b06_s70_AB07 2537 960 6678 406 9.545877 30.180729 15.640915
mcs30_b06_s70_AB08 1604 936 5240 204 8.710325 36.218975 24.842184
mcs30_b06_s70_AB09 1028 633 2179 142 9.545130 27.114389 12.273745
mcs30_b06_s80_AB00 14588 5788 39827 1998 63.608135 138.353485 89.924850
mcs30_b06_s80_AB01 26330 6553 46555 3598 75.726608 209.025848 105.589806
mcs30_b06_s80_AB02 24234 5792 49775 3819 63.187958 128.668213 76.348206
mcs30_b06_s80_AB03 22554 6490 48127 2585 75.799370 349.312683 224.868851
mcs30_b06_s80_AB04 24079 5762 48013 3605 60.931419 231.452240 111.382919
mcs30_b06_s80_AB05 18330 8942 46625 2613 122.312416 684.911133 321.457184
mcs30_b06_s80_AB06 16247 6241 40373 2615 81.012894 444.412964 303.819641
mcs30_b06_s80_AB07 18885 5638 36042 3484 71.746986 479.083069 574.881042
mcs30_b06_s80_AB08 17299 6125 46062 2263 64.324989 297.839417 208.272873
mcs30_b06_s80_AB09 20840 4798 23036 3122 62.893528 234.113571 173.512695
mcs30_b06_s90_AB00 174865 36764 311029 25254 461.830505 1000.000061 1000.000000
mcs30_b06_s90_AB01 252527 54642 423475 36451 675.876953 1000.000122 1000.000000
mcs30_b06_s90_AB02 193129 42146 566562 32110 483.272278 1000.000122 1000.000122
mcs30_b06_s90_AB03 227902 48383 454863 35244 514.595276 1000.000122 1000.000000
mcs30_b06_s90_AB04 277307 43401 522635 43240 474.641693 1000.000122 1000.000000
mcs30_b06_s90_AB05 181468 44258 312640 21727 515.708679 1000.000122 1000.000000
mcs30_b06_s90_AB06 224182 37342 272831 36352 427.302460 1000.000061 856.537903
mcs30_b06_s90_AB07 215146 42090 491136 37156 476.910431 1000.000122 1000.000000
mcs30_b06_s90_AB08 297313 45218 383607 42084 549.684265 1000.000061 1000.000000
mcs30_b06_s90_AB09 216601 41635 343805 36302 527.361206 1000.000061 1000.000000
mcs30_b06m_s100_AB00 965138 330042 1000000 141309 1000.000122 1000.000061 1000.000000
mcs30_b06m_s100_AB01 859350 408619 1000000 134391 1000.000122 1000.000122 1000.000000
mcs30_b06m_s100_AB02 890603 264119 1000000 134326 1000.000122 1000.000061 492.138947
mcs30_b06m_s100_AB03 324700 195602 789491 45243 1000.000061 1000.000122 1000.000061
mcs30_b06m_s100_AB04 511084 301194 1000000 71718 1000.000122 1000.000183 1000.000000
mcs30_b06m_s100_AB05 1000000 459008 1000000 206883 1000.000061 1000.000061 1000.000000
mcs30_b06m_s100_AB06 462883 354216 1000000 56817 1000.000061 1000.000061 1000.000061
mcs30_b06m_s100_AB07 427025 220860 1000000 62574 1000.000061 1000.000061 1000.000061
mcs30_b06m_s100_AB08 585815 203163 1000000 78401 1000.000061 1000.000122 1000.000000
mcs30_b06m_s100_AB09 854736 483521 1000000 112870 1000.000061 1000.000122 1000.000061
mcs30_b06m_s25_AB00 6 0 2 9 0.006368 0.013411 0.015153
mcs30_b06m_s25_AB01 6 0 1 9 0.004454 0.011047 0.012974
mcs30_b06m_s25_AB02 6 0 1 11 0.003962 0.007607 0.007447
mcs30_b06m_s25_AB03 4 0 1 9 0.003328 0.005946 0.005810
mcs30_b06m_s25_AB04 7 0 1 9 0.005255 0.008490 0.008058
mcs30_b06m_s25_AB05 7 0 1 10 0.004505 0.010040 0.010423
mcs30_b06m_s25_AB06 6 0 2 9 0.007496 0.012414 0.013936
mcs30_b06m_s25_AB07 6 0 1 10 0.004044 0.009252 0.009685
mcs30_b06m_s25_AB08 5 0 2 8 0.005539 0.010154 0.011031
mcs30_b06m_s25_AB09 6 0 2 10 0.004681 0.010492 0.011965
mcs30_b06m_s30_AB00 2 0 0 6 0.002080 0.003981 0.004844
mcs30_b06m_s30_AB01 3 0 1 7 0.002947 0.004560 0.005019
mcs30_b06m_s30_AB02 3 0 1 6 0.002425 0.004135 0.004035
mcs30_b06m_s30_AB03 3 0 1 7 0.002739 0.005711 0.006293
mcs30_b06m_s30_AB04 2 0 0 7 0.002796 0.004317 0.004817
mcs30_b06m_s30_AB05 4 0 1 9 0.004028 0.009611 0.011179
mcs30_b06m_s30_AB06 4 0 1 8 0.003258 0.004866 0.004805
mcs30_b06m_s30_AB07 3 0 0 7 0.001554 0.002851 0.003181
mcs30_b06m_s30_AB08 3 0 1 7 0.002816 0.004471 0.004407
mcs30_b06m_s30_AB09 3 0 1 7 0.004102 0.008277 0.008968
mcs30_b06m_s35_AB00 7 0 2 11 0.004031 0.010064 0.010258
mcs30_b06m_s35_AB01 7 0 4 10 0.005447 0.017394 0.017876
mcs30_b06m_s35_AB02 7 1 4 8 0.009509 0.027338 0.027459
mcs30_b06m_s35_AB03 8 0 4 10 0.007601 0.022016 0.026001
mcs30_b06m_s35_AB04 6 0 3 9 0.007964 0.027859 0.032618
mcs30_b06m_s35_AB05 8 0 2 10 0.006041 0.012598 0.012430
mcs30_b06m_s35_AB06 10 1 4 12 0.005896 0.022778 0.030286
mcs30_b06m_s35_AB07 7 0 3 10 0.010093 0.018973 0.017825
mcs30_b06m_s35_AB08 6 0 3 9 0.005070 0.011248 0.015253
mcs30_b06m_s35_AB09 8 0 3 13 0.006575 0.014642 0.014146
mcs30_b06m_s40_AB00 14 1 10 16 0.015422 0.050621 0.052560
mcs30_b06m_s40_AB01 18 4 13 20 0.042576 0.077868 0.063066
mcs30_b06m_s40_AB02 15 1 10 15 0.017244 0.083127 0.089093
mcs30_b06m_s40_AB03 15 2 12 18 0.026491 0.069292 0.061042
mcs30_b06m_s40_AB04 14 2 16 17 0.021567 0.083773 0.096775
mcs30_b06m_s40_AB05 16 2 14 17 0.019152 0.086122 0.102316
mcs30_b06m_s40_AB06 19 2 19 21 0.021909 0.047119 0.050652
mcs30_b06m_s40_AB07 21 4 29 19 0.035983 0.099282 0.098618
mcs30_b06m_s40_AB08 14 1 9 15 0.014663 0.032943 0.034453
mcs30_b06m_s40_AB09 15 2 12 20 0.019438 0.069637 0.075894
mcs30_b06m_s50_AB00 122 32 155 53 0.393953 1.352242 1.388488
mcs30_b06m_s50_AB01 86 13 65 52 0.170507 0.426606 0.456295
mcs30_b06m_s50_AB02 89 15 156 46 0.163205 0.497027 0.547058
mcs30_b06m_s50_AB03 83 13 114 39 0.129111 0.328868 0.399433
mcs30_b06m_s50_AB04 76 12 115 49 0.160311 0.494255 0.570552
mcs30_b06m_s50_AB05 75 11 125 47 0.112900 0.725479 0.981663
mcs30_b06m_s50_AB06 101 29 146 54 0.192735 0.646320 0.765252
mcs30_b06m_s50_AB07 92 36 202 48 0.468104 2.723726 2.923358
mcs30_b06m_s50_AB08 79 16 103 52 0.193936 0.852411 0.989571
mcs30_b06m_s50_AB09 66 14 87 47 0.173417 0.600855 0.601914
mcs30_b06m_s60_AB00 248 103 624 64 1.295093 6.549732 3.851379
mcs30_b06m_s60_AB01 261 109 596 52 0.815108 2.547400 1.371972
mcs30_b06m_s60_AB02 174 62 277 45 0.910180 1.563228 0.969644
mcs30_b06m_s60_AB03 244 144 804 48 1.550086 3.111259 1.725587
mcs30_b06m_s60_AB04 180 89 522 45 0.991539 1.089485 0.964467
mcs30_b06m_s60_AB05 161 85 723 41 0.895823 2.081543 2.123089
mcs30_b06m_s60_AB06 433 157 1254 75 1.484025 2.933778 1.390306
mcs30_b06m_s60_AB07 328 265 1354 69 1.850249 7.360964 5.537147
mcs30_b06m_s60_AB08 128 97 444 39 0.491860 0.783870 0.707328
mcs30_b06m_s60_AB09 156 88 431 36 0.813975 1.639981 1.335067
mcs30_b06m_s70_AB00 1715 769 3560 324 10.384091 24.350609 21.499037
mcs30_b06m_s70_AB01 1723 825 3235 297 11.505677 10.586716 8.801763
mcs30_b06m_s70_AB02 1899 635 3957 311 7.429548 43.355297 49.413372
mcs30_b06m_s70_AB03 1909 849 4790 308 10.755257 68.961006 58.434250
mcs30_b06m_s70_AB04 1596 527 5353 232 5.412932 28.748945 26.580732
mcs30_b06m_s70_AB05 2086 994 7404 324 9.638701 48.479984 30.253733
mcs30_b06m_s70_AB06 2741 1051 7181 497 12.622277 28.413120 19.159512
mcs30_b06m_s70_AB07 2396 889 4700 354 9.991724 52.886597 18.989271
mcs30_b06m_s70_AB08 3458 1107 7888 501 11.812657 10.306959 7.633227
mcs30_b06m_s70_AB09 2107 890 5193 367 9.227100 20.405338 6.863877
mcs30_b06m_s80_AB00 22134 6874 73402 3860 74.570518 777.673706 785.617737
mcs30_b06m_s80_AB01 23795 5685 56105 3779 58.887142 371.616791 406.884827
mcs30_b06m_s80_AB02 11675 3258 31362 1968 34.310467 195.993744 167.777115
mcs30_b06m_s80_AB03 28068 7228 78936 4247 75.767517 578.543274 529.841736
mcs30_b06m_s80_AB04 38373 11872 95152 5010 139.014297 434.101624 262.219543
mcs30_b06m_s80_AB05 13939 3826 53481 2238 39.119713 411.094055 518.292358
mcs30_b06m_s80_AB06 24786 7327 62246 3682 71.574432 181.535400 131.251846
mcs30_b06m_s80_AB07 32154 7216 52028 4284 77.007111 149.551788 98.750862
mcs30_b06m_s80_AB08 23088 5645 65843 2628 56.177551 209.849976 128.881531
mcs30_b06m_s80_AB09 12770 3962 49407 1329 40.543114 343.588928 235.227493
mcs30_b06m_s90_AB00 496158 70229 876738 82603 779.364441 1000.000122 1000.000000
mcs30_b06m_s90_AB01 706213 108941 983616 138173 1000.000061 1000.000122 1000.000061
mcs30_b06m_s90_AB02 225616 57614 596747 35294 655.413696 1000.000122 1000.000000
mcs30_b06m_s90_AB03 411209 55126 627877 68171 589.203369 1000.000061 1000.000061
mcs30_b06m_s90_AB04 324264 53635 449636 49557 651.884583 1000.000061 1000.000061
mcs30_b06m_s90_AB05 377433 70045 808960 46272 865.309448 1000.000061 1000.000000
mcs30_b06m_s90_AB06 169220 41465 480679 27408 500.921387 1000.000122 1000.000000
mcs30_b06m_s90_AB07 181544 38125 289509 29136 451.432617 1000.000061 1000.000000
mcs30_b06m_s90_AB08 154989 27608 392495 26220 305.549255 1000.000061 1000.000000
mcs30_b06m_s90_AB09 243015 61591 741658 38153 632.455627 1000.000061 1000.000000
mcs30_b09_s100_AB00 234767 356859 1000000 18985 1000.000061 1000.000122 758.970886
mcs30_b09_s100_AB01 26429 148146 405440 1725 1000.000122 1000.000061 1000.000000
mcs30_b09_s100_AB02 128019 496846 1000000 10799 1000.000061 1000.000122 1000.000000
mcs30_b09_s100_AB03 347245 542686 1000000 26504 1000.000122 1000.000122 1000.000000
mcs30_b09_s100_AB04 127880 322637 922252 15390 1000.000122 1000.000183 1000.000061
mcs30_b09_s100_AB05 238722 334965 1000000 15768 1000.000061 1000.000122 1000.000061
mcs30_b09_s100_AB06 15749 104123 287907 1314 1000.000061 1000.000122 724.904785
mcs30_b09_s100_AB07 297069 553144 1000000 24618 1000.000122 1000.000122 1000.000000
mcs30_b09_s100_AB08 45864 177814 501102 4221 1000.000061 1000.000183 1000.000061
mcs30_b09_s100_AB09 25334 136548 344910 2158 1000.000061 1000.000122 218.782898
mcs30_b09_s35_AB00 5 0 1 8 0.005286 0.013316 0.014213
mcs30_b09_s35_AB01 6 1 4 11 0.009075 0.029672 0.034500
mcs30_b09_s35_AB02 6 0 1 9 0.006057 0.015028 0.016099
mcs30_b09_s35_AB03 7 0 3 9 0.006277 0.017830 0.016636
mcs30_b09_s35_AB04 5 0 1 9 0.004646 0.012171 0.012284
mcs30_b09_s35_AB05 6 1 4 9 0.008911 0.030999 0.028593
mcs30_b09_s35_AB06 6 0 3 10 0.007702 0.032665 0.046617
mcs30_b09_s35_AB07 4 0 1 8 0.006802 0.016214 0.021591
mcs30_b09_s35_AB08 7 1 4 11 0.010084 0.026683 0.021057
mcs30_b09_s35_AB09 8 1 7 11 0.017856 0.069915 0.088001
mcs30_b09_s40_AB00 16 2 11 18 0.031307 0.095209 0.106922
mcs30_b09_s40_AB01 14 2 8 16 0.019837 0.053517 0.048659
mcs30_b09_s40_AB02 13 2 12 15 0.032774 0.142564 0.201647
mcs30_b09_s40_AB03 15 2 6 19 0.043921 0.144365 0.120912
mcs30_b09_s40_AB04 15 2 11 19 0.027803 0.122920 0.125905
mcs30_b09_s40_AB05 11 1 6 16 0.020630 0.091338 0.083138
mcs30_b09_s40_AB06 11 1 6 15 0.021318 0.079090 0.079185
mcs30_b09_s40_AB07 12 1 2 16 0.009738 0.039179 0.027391
mcs30_b09_s40_AB08 10 1 6 13 0.024732 0.095131 0.094813
